WRKCOUNT,TRIPPURP,HHSIZE,NWALKTRP,HHFAMINC2,TIMETOWK,WHYFROM,WKFMHMXX,WEBUSE,WEBUSE,WHYTRP1S,WRKTRANS,WHYTO,HOUSEID,URBRUR,DRIVER,NBIKETRP,HHFAMINC,R_AGE,PERSONID,CNTTDTR,GCDWORK
2,NHB,4,20,High,-1,PickUpOrDropSomeone,Skip,1,Daily,SocialRecreation,NotAscertained,SocialRecreational,30487401,Urban,Yes,4,100K-125K,34,1,12,-9.0
2,HBSOCREC,4,20,High,-1,SocialRecreational,Skip,1,Daily,Home,NotAscertained,Home,30487401,Urban,Yes,4,100K-125K,34,1,12,-9.0
2,HBW,4,28,High,35,Home,Skip,1,Daily,WorkRelated,Car,Work,30487401,Urban,Yes,4,100K-125K,37,2,2,8.76
2,HBW,4,28,High,35,Work,Skip,1,Daily,Home,Car,Home,30487401,Urban,Yes,4,100K-125K,37,2,2,8.76
2,HBO,4,12,High,-1,Home,Skip,1,Daily,SchoolOrReligious,Skip,GoSchoolAsStudent,30487401,Urban,Skip,2,100K-125K,5,3,3,-9.0
2,NHB,4,12,High,-1,GoSchoolAsStudent,Skip,1,Daily,SocialRecreation,Skip,SocialRecreational,30487401,Urban,Skip,2,100K-125K,5,3,3,-9.0
2,HBSOCREC,4,12,High,-1,SocialRecreational,Skip,1,Daily,Home,Skip,Home,30487401,Urban,Skip,2,100K-125K,5,3,3,-9.0
0,HBSHOP,1,5,Moderate,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,30489138,Urban,Yes,0,50K-75K,72,1,2,-9.0
0,HBSHOP,1,5,Moderate,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,30489138,Urban,Yes,0,50K-75K,72,1,2,-9.0
0,NHB,1,4,Low,-1,VisitFriends,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,30489194,Urban,Yes,0,25K-35K,76,1,11,-9.0
0,NHB,1,4,Low,-1,VisitFriends,Skip,1,Daily,Meals,Skip,BuyMeals,30489194,Urban,Yes,0,25K-35K,76,1,11,-9.0
0,NHB,1,4,Low,-1,BuyMeals,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,30489194,Urban,Yes,0,25K-35K,76,1,11,-9.0
0,NHB,1,4,Low,-1,VisitFriends,Skip,1,Daily,WorkRelated,Skip,WorkRelated,30489194,Urban,Yes,0,25K-35K,76,1,11,-9.0
0,NHB,1,4,Low,-1,WorkRelated,Skip,1,Daily,Shopping,Skip,BuyGoods,30489194,Urban,Yes,0,25K-35K,76,1,11,-9.0
0,NHB,1,4,Low,-1,BuyGoods,Skip,1,Daily,Shopping,Skip,BuyGoods,30489194,Urban,Yes,0,25K-35K,76,1,11,-9.0
0,NHB,1,4,Low,-1,BuyGoods,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,30489194,Urban,Yes,0,25K-35K,76,1,11,-9.0
0,NHB,1,4,Low,-1,VisitFriends,Skip,1,Daily,Shopping,Skip,BuyGoods,30489194,Urban,Yes,0,25K-35K,76,1,11,-9.0
0,NHB,1,4,Low,-1,BuyGoods,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,30489194,Urban,Yes,0,25K-35K,76,1,11,-9.0
0,NHB,1,4,Low,-1,VisitFriends,Skip,1,Daily,Meals,Skip,BuyMeals,30489194,Urban,Yes,0,25K-35K,76,1,11,-9.0
0,NHB,1,4,Low,-1,BuyMeals,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,30489194,Urban,Yes,0,25K-35K,76,1,11,-9.0
0,HBSHOP,2,0,Low,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,30489371,Urban,Yes,0,25K-35K,74,1,4,-9.0
0,NHB,2,0,Low,-1,BuyGoods,Skip,1,Daily,Shopping,Skip,BuyGoods,30489371,Urban,Yes,0,25K-35K,74,1,4,-9.0
0,NHB,2,0,Low,-1,BuyGoods,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,30489371,Urban,Yes,0,25K-35K,74,1,4,-9.0
0,HBSOCREC,2,0,Low,-1,VisitFriends,Skip,1,Daily,Home,Skip,Home,30489371,Urban,Yes,0,25K-35K,74,1,4,-9.0
0,HBSOCREC,2,0,Low,-1,Home,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,30489371,Urban,Yes,0,25K-35K,75,2,2,-9.0
0,HBSOCREC,2,0,Low,-1,VisitFriends,Skip,1,Daily,Home,Skip,Home,30489371,Urban,Yes,0,25K-35K,75,2,2,-9.0
0,HBO,1,4,DontKnow,-1,Home,Skip,1,Daily,Home,Skip,Home,30489449,Urban,No,0,DontKnow,80,1,4,-9.0
0,HBSHOP,1,4,DontKnow,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,30489449,Urban,No,0,DontKnow,80,1,4,-9.0
0,NHB,1,4,DontKnow,-1,BuyGoods,Skip,1,Daily,SocialRecreation,Skip,SocialRecreational,30489449,Urban,No,0,DontKnow,80,1,4,-9.0
0,HBSOCREC,1,4,DontKnow,-1,SocialRecreational,Skip,1,Daily,Home,Skip,Home,30489449,Urban,No,0,DontKnow,80,1,4,-9.0
2,HBSOCREC,2,4,High,30,Home,OnceWeekMore,1,Daily,SocialRecreation,SUV,GoToGym,30489721,Urban,Yes,0,morethan200K,65,1,8,8.22
2,HBSOCREC,2,4,High,30,GoToGym,OnceWeekMore,1,Daily,Home,SUV,WFH,30489721,Urban,Yes,0,morethan200K,65,1,8,8.22
2,HBSHOP,2,4,High,30,WFH,OnceWeekMore,1,Daily,Shopping,SUV,BuyGoods,30489721,Urban,Yes,0,morethan200K,65,1,8,8.22
2,NHB,2,4,High,30,BuyGoods,OnceWeekMore,1,Daily,Shopping,SUV,BuyService,30489721,Urban,Yes,0,morethan200K,65,1,8,8.22
2,NHB,2,4,High,30,BuyService,OnceWeekMore,1,Daily,Shopping,SUV,BuyGoods,30489721,Urban,Yes,0,morethan200K,65,1,8,8.22
2,HBSHOP,2,4,High,30,BuyGoods,OnceWeekMore,1,Daily,Home,SUV,Home,30489721,Urban,Yes,0,morethan200K,65,1,8,8.22
2,HBSHOP,2,4,High,30,Home,OnceWeekMore,1,Daily,Shopping,SUV,BuyGoods,30489721,Urban,Yes,0,morethan200K,65,1,8,8.22
2,HBSHOP,2,4,High,30,BuyGoods,OnceWeekMore,1,Daily,Home,SUV,Home,30489721,Urban,Yes,0,morethan200K,65,1,8,8.22
2,HBSHOP,2,0,High,45,Home,Skip,1,Daily,Shopping,Car,BuyGoods,30489721,Urban,Yes,0,morethan200K,70,2,4,15.37
2,NHB,2,0,High,45,BuyGoods,Skip,1,Daily,Shopping,Car,BuyService,30489721,Urban,Yes,0,morethan200K,70,2,4,15.37
2,NHB,2,0,High,45,BuyService,Skip,1,Daily,Shopping,Car,BuyGoods,30489721,Urban,Yes,0,morethan200K,70,2,4,15.37
2,HBSHOP,2,0,High,45,BuyGoods,Skip,1,Daily,Home,Car,Home,30489721,Urban,Yes,0,morethan200K,70,2,4,15.37
0,HBSOCREC,2,3,Low,-1,Home,Skip,1,Daily,SocialRecreation,Skip,SocialRecreational,30489873,Urban,Yes,0,35K-50K,70,1,2,-9.0
0,HBSOCREC,2,3,Low,-1,SocialRecreational,Skip,1,Daily,Home,Skip,Home,30489873,Urban,Yes,0,35K-50K,70,1,2,-9.0
0,HBSOCREC,2,0,Low,-1,Home,Skip,1,Daily,SocialRecreation,Skip,SocialRecreational,30489873,Urban,Yes,0,35K-50K,67,2,6,-9.0
0,HBSOCREC,2,0,Low,-1,SocialRecreational,Skip,1,Daily,Home,Skip,Home,30489873,Urban,Yes,0,35K-50K,67,2,6,-9.0
0,HBSOCREC,2,0,Low,-1,Home,Skip,1,Daily,SocialRecreation,Skip,SocialRecreational,30489873,Urban,Yes,0,35K-50K,67,2,6,-9.0
0,HBSOCREC,2,0,Low,-1,SocialRecreational,Skip,1,Daily,Home,Skip,Home,30489873,Urban,Yes,0,35K-50K,67,2,6,-9.0
0,HBSHOP,2,0,Low,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,30489873,Urban,Yes,0,35K-50K,67,2,6,-9.0
0,HBSHOP,2,0,Low,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,30489873,Urban,Yes,0,35K-50K,67,2,6,-9.0
1,HBO,1,35,Low,-1,Home,Skip,1,Daily,Medical,NotAscertained,MedicalService,30490257,Urban,Yes,0,25K-35K,63,1,7,-9.0
1,NHB,1,35,Low,-1,MedicalService,Skip,1,Daily,WorkRelated,NotAscertained,Work,30490257,Urban,Yes,0,25K-35K,63,1,7,-9.0
1,NHB,1,35,Low,-1,Work,Skip,1,Daily,Shopping,NotAscertained,BuyGoods,30490257,Urban,Yes,0,25K-35K,63,1,7,-9.0
1,HBSHOP,1,35,Low,-1,BuyGoods,Skip,1,Daily,Home,NotAscertained,Home,30490257,Urban,Yes,0,25K-35K,63,1,7,-9.0
1,HBSOCREC,1,35,Low,-1,Home,Skip,1,Daily,SocialRecreation,NotAscertained,VisitFriends,30490257,Urban,Yes,0,25K-35K,63,1,7,-9.0
1,NHB,1,35,Low,-1,VisitFriends,Skip,1,Daily,SocialRecreation,NotAscertained,VisitFriends,30490257,Urban,Yes,0,25K-35K,63,1,7,-9.0
1,HBSOCREC,1,35,Low,-1,VisitFriends,Skip,1,Daily,Home,NotAscertained,Home,30490257,Urban,Yes,0,25K-35K,63,1,7,-9.0
1,HBO,1,17,Moderate,50,Home,Skip,1,Daily,Other,Van,ChangeTransport,30490452,Urban,Yes,0,50K-75K,57,1,9,26.16
1,NHB,1,17,Moderate,50,ChangeTransport,Skip,1,Daily,WorkRelated,Van,Work,30490452,Urban,Yes,0,50K-75K,57,1,9,26.16
1,NHB,1,17,Moderate,50,Work,Skip,1,Daily,TransportSomeone,Van,PickUpOrDropSomeone,30490452,Urban,Yes,0,50K-75K,57,1,9,26.16
1,HBO,1,17,Moderate,50,PickUpOrDropSomeone,Skip,1,Daily,Home,Van,Home,30490452,Urban,Yes,0,50K-75K,57,1,9,26.16
1,HBSHOP,1,17,Moderate,50,Home,Skip,1,Daily,Shopping,Van,BuyGoods,30490452,Urban,Yes,0,50K-75K,57,1,9,26.16
1,NHB,1,17,Moderate,50,BuyGoods,Skip,1,Daily,Meals,Van,BuyMeals,30490452,Urban,Yes,0,50K-75K,57,1,9,26.16
1,HBSHOP,1,17,Moderate,50,BuyMeals,Skip,1,Daily,Home,Van,Home,30490452,Urban,Yes,0,50K-75K,57,1,9,26.16
1,HBSOCREC,1,17,Moderate,50,Home,Skip,1,Daily,SocialRecreation,Van,GoToGym,30490452,Urban,Yes,0,50K-75K,57,1,9,26.16
1,HBSOCREC,1,17,Moderate,50,GoToGym,Skip,1,Daily,Home,Van,Home,30490452,Urban,Yes,0,50K-75K,57,1,9,26.16
1,HBO,4,5,High,23,Home,OnceMonthMore,1,Daily,TransportSomeone,Car,PickUpOrDropSomeone,30491050,Urban,Yes,0,morethan200K,38,1,4,5.13
1,NHB,4,5,High,23,PickUpOrDropSomeone,OnceMonthMore,1,Daily,TransportSomeone,Car,PickUpOrDropSomeone,30491050,Urban,Yes,0,morethan200K,38,1,4,5.13
1,NHB,4,5,High,23,PickUpOrDropSomeone,OnceMonthMore,1,Daily,WorkRelated,Car,Work,30491050,Urban,Yes,0,morethan200K,38,1,4,5.13
1,HBW,4,5,High,23,Work,OnceMonthMore,1,Daily,Home,Car,Home,30491050,Urban,Yes,0,morethan200K,38,1,4,5.13
1,HBO,4,7,High,-1,Home,Skip,1,Daily,TransportSomeone,Skip,PickUpOrDropSomeone,30491050,Urban,Yes,0,morethan200K,47,2,3,-9.0
1,NHB,4,7,High,-1,PickUpOrDropSomeone,Skip,1,Daily,TransportSomeone,Skip,PickUpOrDropSomeone,30491050,Urban,Yes,0,morethan200K,47,2,3,-9.0
1,HBO,4,7,High,-1,PickUpOrDropSomeone,Skip,1,Daily,Home,Skip,Home,30491050,Urban,Yes,0,morethan200K,47,2,3,-9.0
1,HBO,4,2,High,-1,Home,Skip,1,Daily,TransportSomeone,Skip,PickUpOrDropSomeone,30491050,Urban,Skip,0,morethan200K,12,3,4,-9.0
1,NHB,4,2,High,-1,PickUpOrDropSomeone,Skip,1,Daily,SchoolOrReligious,Skip,GoSchoolAsStudent,30491050,Urban,Skip,0,morethan200K,12,3,4,-9.0
1,NHB,4,2,High,-1,GoSchoolAsStudent,Skip,1,Daily,TransportSomeone,Skip,PickUpOrDropSomeone,30491050,Urban,Skip,0,morethan200K,12,3,4,-9.0
1,HBO,4,2,High,-1,PickUpOrDropSomeone,Skip,1,Daily,Home,Skip,Home,30491050,Urban,Skip,0,morethan200K,12,3,4,-9.0
1,HBO,4,0,High,-1,Home,Skip,1,Daily,SchoolOrReligious,Skip,GoSchoolAsStudent,30491050,Urban,Skip,0,morethan200K,9,4,2,-9.0
1,HBO,4,0,High,-1,GoSchoolAsStudent,Skip,1,Daily,Home,Skip,Home,30491050,Urban,Skip,0,morethan200K,9,4,2,-9.0
2,HBSOCREC,2,10,Moderate,-1,Home,Skip,1,Daily,SocialRecreation,NotAscertained,SocialRecreational,30491563,Urban,Yes,0,50K-75K,53,1,2,-9.0
2,HBSOCREC,2,10,Moderate,-1,SocialRecreational,Skip,1,Daily,Home,NotAscertained,Home,30491563,Urban,Yes,0,50K-75K,53,1,2,-9.0
2,NHB,2,7,Moderate,-1,SocialRecreational,Skip,1,Daily,SocialRecreation,NotAscertained,SocialRecreational,30491563,Urban,Yes,0,50K-75K,52,2,2,-9.0
2,HBSOCREC,2,7,Moderate,-1,SocialRecreational,Skip,1,Daily,Home,NotAscertained,Home,30491563,Urban,Yes,0,50K-75K,52,2,2,-9.0
1,HBW,1,21,Moderate,15,Home,Skip,1,Daily,WorkRelated,Car,Work,30492671,Urban,Yes,0,50K-75K,39,1,7,3.2
1,NHB,1,21,Moderate,15,Work,Skip,1,Daily,Shopping,Car,Errands,30492671,Urban,Yes,0,50K-75K,39,1,7,3.2
1,NHB,1,21,Moderate,15,Errands,Skip,1,Daily,WorkRelated,Car,Work,30492671,Urban,Yes,0,50K-75K,39,1,7,3.2
1,HBW,1,21,Moderate,15,Work,Skip,1,Daily,Home,Car,Home,30492671,Urban,Yes,0,50K-75K,39,1,7,3.2
1,HBO,1,21,Moderate,15,Home,Skip,1,Daily,Home,Car,Home,30492671,Urban,Yes,0,50K-75K,39,1,7,3.2
1,HBSHOP,1,21,Moderate,15,Home,Skip,1,Daily,Shopping,Car,BuyGoods,30492671,Urban,Yes,0,50K-75K,39,1,7,3.2
1,HBSHOP,1,21,Moderate,15,BuyGoods,Skip,1,Daily,Home,Car,Home,30492671,Urban,Yes,0,50K-75K,39,1,7,3.2
1,HBSHOP,1,21,Low,25,Home,Skip,2,FewAWeek,Shopping,PickupTruck,BuyGoods,30495108,Rural,Yes,0,25K-35K,68,1,8,18.19
1,NHB,1,21,Low,25,BuyGoods,Skip,2,FewAWeek,Shopping,PickupTruck,BuyGoods,30495108,Rural,Yes,0,25K-35K,68,1,8,18.19
1,NHB,1,21,Low,25,BuyGoods,Skip,2,FewAWeek,Meals,PickupTruck,BuyMeals,30495108,Rural,Yes,0,25K-35K,68,1,8,18.19
1,NHB,1,21,Low,25,BuyMeals,Skip,2,FewAWeek,Shopping,PickupTruck,Errands,30495108,Rural,Yes,0,25K-35K,68,1,8,18.19
1,NHB,1,21,Low,25,Errands,Skip,2,FewAWeek,Shopping,PickupTruck,BuyService,30495108,Rural,Yes,0,25K-35K,68,1,8,18.19
1,NHB,1,21,Low,25,BuyService,Skip,2,FewAWeek,Shopping,PickupTruck,BuyGoods,30495108,Rural,Yes,0,25K-35K,68,1,8,18.19
1,NHB,1,21,Low,25,BuyGoods,Skip,2,FewAWeek,Shopping,PickupTruck,BuyGoods,30495108,Rural,Yes,0,25K-35K,68,1,8,18.19
1,HBSHOP,1,21,Low,25,BuyGoods,Skip,2,FewAWeek,Home,PickupTruck,Home,30495108,Rural,Yes,0,25K-35K,68,1,8,18.19
1,HBW,1,2,High,25,Home,Skip,1,Daily,WorkRelated,Car,Work,30496751,Urban,Yes,0,100K-125K,47,1,4,9.28
1,NHB,1,2,High,25,Work,Skip,1,Daily,SocialRecreation,Car,SocialRecreational,30496751,Urban,Yes,0,100K-125K,47,1,4,9.28
1,NHB,1,2,High,25,SocialRecreational,Skip,1,Daily,Shopping,Car,BuyGoods,30496751,Urban,Yes,0,100K-125K,47,1,4,9.28
1,HBSHOP,1,2,High,25,BuyGoods,Skip,1,Daily,Home,Car,Home,30496751,Urban,Yes,0,100K-125K,47,1,4,9.28
2,HBO,4,7,Moderate,-1,Home,Skip,1,Daily,TransportSomeone,NotAscertained,PickUpOrDropSomeone,30497108,Urban,Yes,4,50K-75K,33,1,4,-9.0
2,HBO,4,7,Moderate,-1,PickUpOrDropSomeone,Skip,1,Daily,Home,NotAscertained,Home,30497108,Urban,Yes,4,50K-75K,33,1,4,-9.0
2,HBO,4,7,Moderate,-1,Home,Skip,1,Daily,TransportSomeone,NotAscertained,PickUpOrDropSomeone,30497108,Urban,Yes,4,50K-75K,33,1,4,-9.0
2,HBO,4,7,Moderate,-1,PickUpOrDropSomeone,Skip,1,Daily,Home,NotAscertained,Home,30497108,Urban,Yes,4,50K-75K,33,1,4,-9.0
2,HBW,4,1,Moderate,35,Home,Skip,1,Daily,WorkRelated,Car,Work,30497108,Urban,Yes,0,50K-75K,37,2,2,13.54
2,HBW,4,1,Moderate,35,Work,Skip,1,Daily,Home,Car,Home,30497108,Urban,Yes,0,50K-75K,37,2,2,13.54
2,HBO,4,7,Moderate,-1,Home,Skip,1,Daily,SchoolOrReligious,Skip,GoSchoolAsStudent,30497108,Urban,Skip,2,50K-75K,6,3,2,-9.0
2,HBO,4,7,Moderate,-1,GoSchoolAsStudent,Skip,1,Daily,Home,Skip,Home,30497108,Urban,Skip,2,50K-75K,6,3,2,-9.0
1,HBSOCREC,1,6,Moderate,75,Home,Skip,1,Daily,SocialRecreation,Car,SocialRecreational,30498509,Urban,Yes,0,50K-75K,26,1,4,15.21
1,NHB,1,6,Moderate,75,SocialRecreational,Skip,1,Daily,SocialRecreation,Car,SocialRecreational,30498509,Urban,Yes,0,50K-75K,26,1,4,15.21
1,NHB,1,6,Moderate,75,SocialRecreational,Skip,1,Daily,TransportSomeone,Car,PickUpOrDropSomeone,30498509,Urban,Yes,0,50K-75K,26,1,4,15.21
1,HBO,1,6,Moderate,75,PickUpOrDropSomeone,Skip,1,Daily,Home,Car,Home,30498509,Urban,Yes,0,50K-75K,26,1,4,15.21
1,HBO,2,0,VeryLow,30,Home,Skip,1,Daily,TransportSomeone,Car,PickUpOrDropSomeone,30499940,Urban,Yes,0,15K-25K,28,1,4,4.22
1,NHB,2,0,VeryLow,30,PickUpOrDropSomeone,Skip,1,Daily,WorkRelated,Car,Work,30499940,Urban,Yes,0,15K-25K,28,1,4,4.22
1,NHB,2,0,VeryLow,30,Work,Skip,1,Daily,TransportSomeone,Car,PickUpOrDropSomeone,30499940,Urban,Yes,0,15K-25K,28,1,4,4.22
1,HBO,2,0,VeryLow,30,PickUpOrDropSomeone,Skip,1,Daily,Home,Car,Home,30499940,Urban,Yes,0,15K-25K,28,1,4,4.22
0,HBSHOP,2,5,Moderate,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,30501542,Urban,Yes,0,50K-75K,78,1,7,-9.0
0,NHB,2,5,Moderate,-1,BuyGoods,Skip,1,Daily,Meals,Skip,BuyMeals,30501542,Urban,Yes,0,50K-75K,78,1,7,-9.0
0,HBSHOP,2,5,Moderate,-1,BuyMeals,Skip,1,Daily,Home,Skip,Home,30501542,Urban,Yes,0,50K-75K,78,1,7,-9.0
0,HBO,2,5,Moderate,-1,Home,Skip,1,Daily,Shopping,Skip,Errands,30501542,Urban,Yes,0,50K-75K,78,1,7,-9.0
0,HBO,2,5,Moderate,-1,Errands,Skip,1,Daily,Home,Skip,Home,30501542,Urban,Yes,0,50K-75K,78,1,7,-9.0
0,HBSHOP,2,5,Moderate,-1,Home,Skip,1,Daily,Meals,Skip,BuyMeals,30501542,Urban,Yes,0,50K-75K,78,1,7,-9.0
0,HBSHOP,2,5,Moderate,-1,BuyMeals,Skip,1,Daily,Home,Skip,Home,30501542,Urban,Yes,0,50K-75K,78,1,7,-9.0
0,HBSHOP,2,0,Moderate,-1,Home,Skip,1,Daily,Meals,Skip,BuyMeals,30501542,Urban,Yes,0,50K-75K,79,2,2,-9.0
0,HBSHOP,2,0,Moderate,-1,BuyMeals,Skip,1,Daily,Home,Skip,Home,30501542,Urban,Yes,0,50K-75K,79,2,2,-9.0
0,HBO,2,4,Low,-1,Home,Skip,1,Daily,Other,Skip,Volunteer,30501587,Urban,Yes,1,25K-35K,81,1,5,-9.0
0,NHB,2,4,Low,-1,Volunteer,Skip,1,Daily,Medical,Skip,MedicalService,30501587,Urban,Yes,1,25K-35K,81,1,5,-9.0
0,HBO,2,4,Low,-1,MedicalService,Skip,1,Daily,Home,Skip,Home,30501587,Urban,Yes,1,25K-35K,81,1,5,-9.0
0,HBSHOP,2,4,Low,-1,Home,Skip,1,Daily,Shopping,Skip,BuyService,30501587,Urban,Yes,1,25K-35K,81,1,5,-9.0
0,HBSHOP,2,4,Low,-1,BuyService,Skip,1,Daily,Home,Skip,Home,30501587,Urban,Yes,1,25K-35K,81,1,5,-9.0
0,HBO,2,3,Low,-1,Home,Skip,1,Daily,Medical,Skip,MedicalService,30501587,Urban,Yes,0,25K-35K,81,2,7,-9.0
0,HBO,2,3,Low,-1,MedicalService,Skip,1,Daily,Home,Skip,Home,30501587,Urban,Yes,0,25K-35K,81,2,7,-9.0
0,HBO,2,3,Low,-1,Home,Skip,1,Daily,Medical,Skip,MedicalService,30501587,Urban,Yes,0,25K-35K,81,2,7,-9.0
0,NHB,2,3,Low,-1,MedicalService,Skip,1,Daily,Shopping,Skip,BuyGoods,30501587,Urban,Yes,0,25K-35K,81,2,7,-9.0
0,HBSHOP,2,3,Low,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,30501587,Urban,Yes,0,25K-35K,81,2,7,-9.0
0,HBSHOP,2,3,Low,-1,Home,Skip,1,Daily,Shopping,Skip,BuyService,30501587,Urban,Yes,0,25K-35K,81,2,7,-9.0
0,HBSHOP,2,3,Low,-1,BuyService,Skip,1,Daily,Home,Skip,Home,30501587,Urban,Yes,0,25K-35K,81,2,7,-9.0
1,HBSOCREC,1,15,VeryLow,-1,WFH,Skip,1,Daily,SocialRecreation,NotAscertained,GoToGym,30502414,Urban,Yes,1,15K-25K,40,1,6,-9.0
1,HBSOCREC,1,15,VeryLow,-1,GoToGym,Skip,1,Daily,Home,NotAscertained,WFH,30502414,Urban,Yes,1,15K-25K,40,1,6,-9.0
1,HBW,1,15,VeryLow,-1,WFH,Skip,1,Daily,WorkRelated,NotAscertained,Work,30502414,Urban,Yes,1,15K-25K,40,1,6,-9.0
1,NHB,1,15,VeryLow,-1,Work,Skip,1,Daily,WorkRelated,NotAscertained,Work,30502414,Urban,Yes,1,15K-25K,40,1,6,-9.0
1,NHB,1,15,VeryLow,-1,Work,Skip,1,Daily,SocialRecreation,NotAscertained,VisitFriends,30502414,Urban,Yes,1,15K-25K,40,1,6,-9.0
1,HBSOCREC,1,15,VeryLow,-1,VisitFriends,Skip,1,Daily,Home,NotAscertained,Home,30502414,Urban,Yes,1,15K-25K,40,1,6,-9.0
2,HBSOCREC,2,14,High,-1,Home,Skip,1,Daily,SocialRecreation,NotAscertained,GoToGym,30502751,Urban,Yes,0,morethan200K,58,1,3,-9.0
2,NHB,2,14,High,-1,GoToGym,Skip,1,Daily,Shopping,NotAscertained,BuyGoods,30502751,Urban,Yes,0,morethan200K,58,1,3,-9.0
2,HBSHOP,2,14,High,-1,BuyGoods,Skip,1,Daily,Home,NotAscertained,WFH,30502751,Urban,Yes,0,morethan200K,58,1,3,-9.0
2,HBW,2,2,High,25,Home,FewYear,1,Daily,WorkRelated,Car,Work,30502751,Urban,Yes,0,morethan200K,61,2,2,15.93
2,NHB,2,2,High,25,Work,FewYear,1,Daily,WorkRelated,Car,Work,30502751,Urban,Yes,0,morethan200K,61,2,2,15.93
1,NHB,2,5,High,-1,Work,Skip,1,Daily,WorkRelated,NotAscertained,Work,30502871,Urban,Yes,0,75K-100K,59,1,4,-9.0
1,NHB,2,5,High,-1,Work,Skip,1,Daily,Shopping,NotAscertained,BuyService,30502871,Urban,Yes,0,75K-100K,59,1,4,-9.0
1,NHB,2,5,High,-1,BuyService,Skip,1,Daily,WorkRelated,NotAscertained,Work,30502871,Urban,Yes,0,75K-100K,59,1,4,-9.0
1,NHB,2,5,High,-1,Work,Skip,1,Daily,WorkRelated,NotAscertained,Work,30502871,Urban,Yes,0,75K-100K,59,1,4,-9.0
1,HBSHOP,2,5,High,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,30502871,Urban,Yes,0,75K-100K,58,2,6,-9.0
1,NHB,2,5,High,-1,BuyGoods,Skip,1,Daily,TransportSomeone,Skip,PickUpOrDropSomeone,30502871,Urban,Yes,0,75K-100K,58,2,6,-9.0
1,NHB,2,5,High,-1,PickUpOrDropSomeone,Skip,1,Daily,Shopping,Skip,BuyGoods,30502871,Urban,Yes,0,75K-100K,58,2,6,-9.0
1,NHB,2,5,High,-1,BuyGoods,Skip,1,Daily,TransportSomeone,Skip,PickUpOrDropSomeone,30502871,Urban,Yes,0,75K-100K,58,2,6,-9.0
1,NHB,2,5,High,-1,PickUpOrDropSomeone,Skip,1,Daily,Shopping,Skip,BuyGoods,30502871,Urban,Yes,0,75K-100K,58,2,6,-9.0
1,HBSHOP,2,5,High,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,30502871,Urban,Yes,0,75K-100K,58,2,6,-9.0
1,HBSOCREC,2,1,High,-1,Home,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,30502973,Rural,Yes,0,75K-100K,60,1,2,-9.0
1,HBSOCREC,2,1,High,-1,VisitFriends,Skip,1,Daily,Home,Skip,Home,30502973,Rural,Yes,0,75K-100K,60,1,2,-9.0
1,HBW,2,7,High,55,Home,Skip,1,Daily,WorkRelated,Car,Work,30502973,Rural,Yes,0,75K-100K,61,2,2,39.65
1,HBW,2,7,High,55,Work,Skip,1,Daily,Home,Car,Home,30502973,Rural,Yes,0,75K-100K,61,2,2,39.65
0,HBSOCREC,2,1,Moderate,-1,Home,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,30503308,Urban,Yes,0,50K-75K,26,1,6,-9.0
0,NHB,2,1,Moderate,-1,VisitFriends,Skip,1,Daily,Shopping,Skip,BuyGoods,30503308,Urban,Yes,0,50K-75K,26,1,6,-9.0
0,HBSHOP,2,1,Moderate,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,30503308,Urban,Yes,0,50K-75K,26,1,6,-9.0
0,HBO,2,1,Moderate,-1,Home,Skip,1,Daily,Shopping,Skip,Errands,30503308,Urban,Yes,0,50K-75K,26,1,6,-9.0
0,NHB,2,1,Moderate,-1,Errands,Skip,1,Daily,Shopping,Skip,BuyGoods,30503308,Urban,Yes,0,50K-75K,26,1,6,-9.0
0,HBSHOP,2,1,Moderate,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,30503308,Urban,Yes,0,50K-75K,26,1,6,-9.0
2,NHB,5,15,Moderate,17,VisitFriends,Skip,1,Daily,Shopping,Car,BuyGoods,30503630,Rural,Yes,0,50K-75K,44,1,5,6.39
2,HBSHOP,5,15,Moderate,17,BuyGoods,Skip,1,Daily,Home,Car,Home,30503630,Rural,Yes,0,50K-75K,44,1,5,6.39
2,HBSHOP,5,15,Moderate,17,Home,Skip,1,Daily,Shopping,Car,BuyGoods,30503630,Rural,Yes,0,50K-75K,44,1,5,6.39
