HOUSEID,PERSONID,URBRUR,WHYFROM,DRIVER,WHYTO,WHYTRP1S,HHFAMINC,TRIPPURP,WRKCOUNT,R_AGE,USULDRV,WEBUSE,WKFMHMXX,WRKTRANS,GCDWORK,CNTTDTR,NWALKTRP,NBIKETRP,DISTTOWK,TIMETOWK,HHSIZE,HHFAMINC2
12066915,1,Urban,VisitPublicPlace,Yes,BuyGoods,Shopping,35K-40K,NHB,1,30,Alone,OnceWeek,Skip,Car,3,6,3,0,6.0,25,3,1
12066915,1,Urban,BuyGoods,Yes,Home,ReturnHome,35K-40K,HBSHOP,1,30,Alone,OnceWeek,Skip,Car,3,6,3,0,6.0,25,3,1
12066915,3,Urban,Home,No,BuyGoods,Shopping,35K-40K,HBSHOP,1,83,Skip,Skip,Skip,Skip,-1,6,21,0,-9.0,-1,3,1
12066915,3,Urban,BuyGoods,No,Home,ReturnHome,35K-40K,HBSHOP,1,83,Skip,Skip,Skip,Skip,-1,6,21,0,-9.0,-1,3,1
12066915,3,Urban,Home,No,MedicalService,Medical,35K-40K,HBO,1,83,Skip,Skip,Skip,Skip,-1,6,21,0,-9.0,-1,3,1
12066915,3,Urban,MedicalService,No,Home,ReturnHome,35K-40K,HBO,1,83,Skip,Skip,Skip,Skip,-1,6,21,0,-9.0,-1,3,1
12066915,3,Urban,Home,No,GoToGym,SocialRecreation,35K-40K,HBSOCREC,1,83,Skip,Skip,Skip,Skip,-1,6,21,0,-9.0,-1,3,1
12066915,3,Urban,GoToGym,No,Home,ReturnHome,35K-40K,HBSOCREC,1,83,Skip,Skip,Skip,Skip,-1,6,21,0,-9.0,-1,3,1
12067284,1,Urban,Home,Yes,GoToWork,ToWork,25K-30K,HBW,4,33,Alone,AlmostEveryday,Skip,Car,5,2,3,0,30.0,45,8,0
12067284,1,Urban,GoToWork,Yes,Home,ReturnHome,25K-30K,HBW,4,33,Alone,AlmostEveryday,Skip,Car,5,2,3,0,30.0,45,8,0
12067284,2,Urban,Home,Yes,GoToWork,ToWork,25K-30K,HBW,4,33,Alone,AlmostEveryday,Skip,Car,4,2,3,0,30.0,45,8,0
12067284,2,Urban,GoToWork,Yes,Home,ReturnHome,25K-30K,HBW,4,33,Alone,AlmostEveryday,Skip,Car,4,2,3,0,30.0,45,8,0
12067284,3,Urban,Home,No,VisitFriends,SocialRecreation,25K-30K,HBSOCREC,4,62,Skip,Skip,Skip,Skip,-1,2,4,0,-9.0,-1,8,0
12067284,3,Urban,VisitFriends,No,Home,ReturnHome,25K-30K,HBSOCREC,4,62,Skip,Skip,Skip,Skip,-1,2,4,0,-9.0,-1,8,0
12067284,4,Urban,Home,Yes,GoToWork,ToWork,25K-30K,HBW,4,67,Alone,Skip,Skip,PickupTruck,3,3,0,0,12.0,20,8,0
12067284,4,Urban,GoToWork,Yes,OtherWorkRelated,WorkRelated,25K-30K,NHB,4,67,Alone,Skip,Skip,PickupTruck,3,3,0,0,12.0,20,8,0
12067284,4,Urban,OtherWorkRelated,Yes,Home,ReturnHome,25K-30K,HBO,4,67,Alone,Skip,Skip,PickupTruck,3,3,0,0,12.0,20,8,0
12067284,5,Urban,Home,Yes,DropSomeoneOff,ServePassenger,25K-30K,HBO,4,40,Skip,AlmostEveryday,Skip,Skip,-1,11,0,0,-9.0,-1,8,0
12067284,5,Urban,DropSomeoneOff,Yes,Home,ReturnHome,25K-30K,HBO,4,40,Skip,AlmostEveryday,Skip,Skip,-1,11,0,0,-9.0,-1,8,0
12067284,5,Urban,Home,Yes,DropSomeoneOff,ServePassenger,25K-30K,HBO,4,40,Skip,AlmostEveryday,Skip,Skip,-1,11,0,0,-9.0,-1,8,0
12067284,5,Urban,DropSomeoneOff,Yes,MedicalService,Medical,25K-30K,NHB,4,40,Skip,AlmostEveryday,Skip,Skip,-1,11,0,0,-9.0,-1,8,0
12067284,5,Urban,MedicalService,Yes,Home,ReturnHome,25K-30K,HBO,4,40,Skip,AlmostEveryday,Skip,Skip,-1,11,0,0,-9.0,-1,8,0
12067284,5,Urban,Home,Yes,PickUpSomeone,ServePassenger,25K-30K,HBO,4,40,Skip,AlmostEveryday,Skip,Skip,-1,11,0,0,-9.0,-1,8,0
12067284,5,Urban,PickUpSomeone,Yes,Home,ReturnHome,25K-30K,HBO,4,40,Skip,AlmostEveryday,Skip,Skip,-1,11,0,0,-9.0,-1,8,0
12067284,5,Urban,Home,Yes,PickUpSomeone,ServePassenger,25K-30K,HBO,4,40,Skip,AlmostEveryday,Skip,Skip,-1,11,0,0,-9.0,-1,8,0
12067284,5,Urban,PickUpSomeone,Yes,MedicalService,Medical,25K-30K,NHB,4,40,Skip,AlmostEveryday,Skip,Skip,-1,11,0,0,-9.0,-1,8,0
12067284,5,Urban,MedicalService,Yes,GetMeal,EatMeal,25K-30K,NHB,4,40,Skip,AlmostEveryday,Skip,Skip,-1,11,0,0,-9.0,-1,8,0
12067284,5,Urban,GetMeal,Yes,Home,ReturnHome,25K-30K,HBSHOP,4,40,Skip,AlmostEveryday,Skip,Skip,-1,11,0,0,-9.0,-1,8,0
12067284,6,Urban,Home,Yes,GoToWork,ToWork,25K-30K,HBW,4,35,Alone,AlmostEveryday,Skip,OtherTruck,3,2,0,0,15.0,20,8,0
12067284,6,Urban,GoToWork,Yes,Home,ReturnHome,25K-30K,HBW,4,35,Alone,AlmostEveryday,Skip,OtherTruck,3,2,0,0,15.0,20,8,0
12067284,7,Urban,Home,Skip,GoSchoolAsStudent,School,25K-30K,HBO,4,12,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,8,0
12067284,7,Urban,GoSchoolAsStudent,Skip,MedicalService,Medical,25K-30K,NHB,4,12,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,8,0
12067284,7,Urban,MedicalService,Skip,GetMeal,EatMeal,25K-30K,NHB,4,12,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,8,0
12067284,7,Urban,GetMeal,Skip,Home,ReturnHome,25K-30K,HBSHOP,4,12,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,8,0
12067284,8,Urban,Home,Skip,GoSchoolAsStudent,School,25K-30K,HBO,4,9,Skip,Skip,Skip,Skip,-1,2,-1,-1,-1.0,-1,8,0
12067284,8,Urban,GoSchoolAsStudent,Skip,Home,ReturnHome,25K-30K,HBO,4,9,Skip,Skip,Skip,Skip,-1,2,-1,-1,-1.0,-1,8,0
12068021,1,Urban,Home,Yes,GoReligiousActivityRe,Religious,50K-55K,HBO,1,67,Alone,OnceWeek,Skip,Car,1,4,1,0,1.0,5,3,2
12068021,1,Urban,GoReligiousActivityRe,Yes,Home,ReturnHome,50K-55K,HBO,1,67,Alone,OnceWeek,Skip,Car,1,4,1,0,1.0,5,3,2
12068021,1,Urban,Home,Yes,HangOut,SocialRecreation,50K-55K,HBSOCREC,1,67,Alone,OnceWeek,Skip,Car,1,4,1,0,1.0,5,3,2
12068021,1,Urban,HangOut,Yes,Home,ReturnHome,50K-55K,HBSOCREC,1,67,Alone,OnceWeek,Skip,Car,1,4,1,0,1.0,5,3,2
12068021,2,Urban,Home,Skip,GoReligiousActivityRe,Religious,50K-55K,HBO,1,9,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,3,2
12068021,2,Urban,GoReligiousActivityRe,Skip,Home,ReturnHome,50K-55K,HBO,1,9,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,3,2
12068021,2,Urban,Home,Skip,HangOut,SocialRecreation,50K-55K,HBSOCREC,1,9,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,3,2
12068021,2,Urban,HangOut,Skip,Home,ReturnHome,50K-55K,HBSOCREC,1,9,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,3,2
12068021,3,Urban,Home,Yes,GoReligiousActivityRe,Religious,50K-55K,HBO,1,64,Skip,Skip,Skip,Skip,-1,4,3,0,-9.0,-1,3,2
12068021,3,Urban,GoReligiousActivityRe,Yes,Home,ReturnHome,50K-55K,HBO,1,64,Skip,Skip,Skip,Skip,-1,4,3,0,-9.0,-1,3,2
12068021,3,Urban,Home,Yes,Vacation,SocialRecreation,50K-55K,HBSOCREC,1,64,Skip,Skip,Skip,Skip,-1,4,3,0,-9.0,-1,3,2
12068021,3,Urban,Vacation,Yes,Home,ReturnHome,50K-55K,HBSOCREC,1,64,Skip,Skip,Skip,Skip,-1,4,3,0,-9.0,-1,3,2
12068777,1,Urban,Home,Yes,GoToWork,ToWork,30K-35K,HBW,1,61,Alone,AlmostEveryday,Skip,Car,1,4,6,0,1.0,10,1,1
12068777,1,Urban,GoToWork,Yes,BusinessMeeting,WorkRelated,30K-35K,NHB,1,61,Alone,AlmostEveryday,Skip,Car,1,4,6,0,1.0,10,1,1
12068777,1,Urban,BusinessMeeting,Yes,FamilyPersonalBusiness,Family,30K-35K,NHB,1,61,Alone,AlmostEveryday,Skip,Car,1,4,6,0,1.0,10,1,1
12068777,1,Urban,FamilyPersonalBusiness,Yes,Home,ReturnHome,30K-35K,HBO,1,61,Alone,AlmostEveryday,Skip,Car,1,4,6,0,1.0,10,1,1
12070837,1,Urban,Home,Yes,BuyService,Family,40K-45K,HBSHOP,0,68,Skip,Skip,Skip,Skip,-1,6,7,2,-9.0,-1,2,1
12070837,1,Urban,BuyService,Yes,BuyGoods,Shopping,40K-45K,NHB,0,68,Skip,Skip,Skip,Skip,-1,6,7,2,-9.0,-1,2,1
12070837,1,Urban,BuyGoods,Yes,BuyGoods,Shopping,40K-45K,NHB,0,68,Skip,Skip,Skip,Skip,-1,6,7,2,-9.0,-1,2,1
12070837,1,Urban,BuyGoods,Yes,BuyGoods,Shopping,40K-45K,NHB,0,68,Skip,Skip,Skip,Skip,-1,6,7,2,-9.0,-1,2,1
12070837,1,Urban,BuyGoods,Yes,Home,ReturnHome,40K-45K,HBSHOP,0,68,Skip,Skip,Skip,Skip,-1,6,7,2,-9.0,-1,2,1
12070837,1,Urban,Home,Yes,VisitFriends,SocialRecreation,40K-45K,HBSOCREC,0,68,Skip,Skip,Skip,Skip,-1,6,7,2,-9.0,-1,2,1
12070837,2,Urban,Home,Yes,GroomingHaircutNails,Family,40K-45K,HBO,0,66,Skip,Skip,Skip,Skip,-1,4,3,0,-9.0,-1,2,1
12070837,2,Urban,GroomingHaircutNails,Yes,BuyGoods,Shopping,40K-45K,NHB,0,66,Skip,Skip,Skip,Skip,-1,4,3,0,-9.0,-1,2,1
12070837,2,Urban,BuyGoods,Yes,BuyGoods,Shopping,40K-45K,NHB,0,66,Skip,Skip,Skip,Skip,-1,4,3,0,-9.0,-1,2,1
12070837,2,Urban,BuyGoods,Yes,Home,ReturnHome,40K-45K,HBSHOP,0,66,Skip,Skip,Skip,Skip,-1,4,3,0,-9.0,-1,2,1
12076277,1,Urban,Home,Yes,GoToWork,ToWork,20K-25K,HBW,1,39,Alone,SeveralWeek,Skip,Car,8,4,0,0,10.0,25,2,0
12076277,1,Urban,GoToWork,Yes,Home,ReturnHome,20K-25K,HBW,1,39,Alone,SeveralWeek,Skip,Car,8,4,0,0,10.0,25,2,0
12076277,1,Urban,Home,Yes,GetMeal,EatMeal,20K-25K,HBSHOP,1,39,Alone,SeveralWeek,Skip,Car,8,4,0,0,10.0,25,2,0
12076277,1,Urban,GetMeal,Yes,Home,ReturnHome,20K-25K,HBSHOP,1,39,Alone,SeveralWeek,Skip,Car,8,4,0,0,10.0,25,2,0
12076745,1,Urban,Home,Yes,GoReligiousActivityRe,Religious,65K-70K,HBO,1,31,Skip,SeveralWeek,Skip,Skip,-1,4,1,0,-9.0,-1,4,2
12076745,1,Urban,GoReligiousActivityRe,Yes,Home,ReturnHome,65K-70K,HBO,1,31,Skip,SeveralWeek,Skip,Skip,-1,4,1,0,-9.0,-1,4,2
12076745,1,Urban,Home,Yes,VisitPublicPlace,SocialRecreation,65K-70K,HBSOCREC,1,31,Skip,SeveralWeek,Skip,Skip,-1,4,1,0,-9.0,-1,4,2
12076745,1,Urban,VisitPublicPlace,Yes,Home,ReturnHome,65K-70K,HBSOCREC,1,31,Skip,SeveralWeek,Skip,Skip,-1,4,1,0,-9.0,-1,4,2
12076745,2,Urban,Home,Yes,GoReligiousActivityRe,Religious,65K-70K,HBO,1,40,Alone,Skip,Skip,PickupTruck,-1,4,3,0,30.0,30,4,2
12076745,2,Urban,GoReligiousActivityRe,Yes,Home,ReturnHome,65K-70K,HBO,1,40,Alone,Skip,Skip,PickupTruck,-1,4,3,0,30.0,30,4,2
12076745,2,Urban,Home,Yes,VisitFriends,SocialRecreation,65K-70K,HBSOCREC,1,40,Alone,Skip,Skip,PickupTruck,-1,4,3,0,30.0,30,4,2
12076745,2,Urban,VisitFriends,Yes,Home,ReturnHome,65K-70K,HBSOCREC,1,40,Alone,Skip,Skip,PickupTruck,-1,4,3,0,30.0,30,4,2
12076745,3,Urban,Home,Skip,GoReligiousActivityRe,Religious,65K-70K,HBO,1,8,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,4,2
12076745,3,Urban,GoReligiousActivityRe,Skip,Home,ReturnHome,65K-70K,HBO,1,8,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,4,2
12076745,3,Urban,Home,Skip,VisitFriends,SocialRecreation,65K-70K,HBSOCREC,1,8,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,4,2
12076745,3,Urban,VisitFriends,Skip,Home,ReturnHome,65K-70K,HBSOCREC,1,8,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,4,2
12076745,4,Urban,Home,Skip,GoReligiousActivityRe,Religious,65K-70K,HBO,1,4,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,4,2
12076745,4,Urban,GoReligiousActivityRe,Skip,Home,ReturnHome,65K-70K,HBO,1,4,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,4,2
12076745,4,Urban,Home,Skip,VisitFriends,SocialRecreation,65K-70K,HBSOCREC,1,4,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,4,2
12076745,4,Urban,VisitFriends,Skip,Home,ReturnHome,65K-70K,HBSOCREC,1,4,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,4,2
12082308,1,Urban,Home,Yes,MedicalService,Medical,55K-60K,HBO,0,82,Skip,Skip,Skip,Skip,-1,10,3,0,-9.0,-1,1,2
12082308,1,Urban,MedicalService,Yes,MedicalService,Medical,55K-60K,NHB,0,82,Skip,Skip,Skip,Skip,-1,10,3,0,-9.0,-1,1,2
12082308,1,Urban,MedicalService,Yes,Home,ReturnHome,55K-60K,HBO,0,82,Skip,Skip,Skip,Skip,-1,10,3,0,-9.0,-1,1,2
12082308,1,Urban,Home,Yes,BuyService,Family,55K-60K,HBSHOP,0,82,Skip,Skip,Skip,Skip,-1,10,3,0,-9.0,-1,1,2
12082308,1,Urban,BuyService,Yes,Home,ReturnHome,55K-60K,HBSHOP,0,82,Skip,Skip,Skip,Skip,-1,10,3,0,-9.0,-1,1,2
12082308,1,Urban,Home,Yes,BuyService,Family,55K-60K,HBSHOP,0,82,Skip,Skip,Skip,Skip,-1,10,3,0,-9.0,-1,1,2
12082308,1,Urban,BuyService,Yes,BuyService,Family,55K-60K,NHB,0,82,Skip,Skip,Skip,Skip,-1,10,3,0,-9.0,-1,1,2
12082308,1,Urban,BuyService,Yes,Home,ReturnHome,55K-60K,HBSHOP,0,82,Skip,Skip,Skip,Skip,-1,10,3,0,-9.0,-1,1,2
12082308,1,Urban,Home,Yes,MedicalService,Medical,55K-60K,HBO,0,82,Skip,Skip,Skip,Skip,-1,10,3,0,-9.0,-1,1,2
12082308,1,Urban,MedicalService,Yes,Home,ReturnHome,55K-60K,HBO,0,82,Skip,Skip,Skip,Skip,-1,10,3,0,-9.0,-1,1,2
12082812,1,Urban,Home,Yes,BuyGoods,Shopping,80K-100K,HBSHOP,1,57,Skip,AlmostEveryday,OnceWeekMore,Walk,0,6,3,0,0.1,1,2,2
12082812,1,Urban,BuyGoods,Yes,BuyGoods,Shopping,80K-100K,NHB,1,57,Skip,AlmostEveryday,OnceWeekMore,Walk,0,6,3,0,0.1,1,2,2
12082812,1,Urban,BuyGoods,Yes,Home,ReturnHome,80K-100K,HBSHOP,1,57,Skip,AlmostEveryday,OnceWeekMore,Walk,0,6,3,0,0.1,1,2,2
12082812,1,Urban,Home,Yes,GoToGym,SocialRecreation,80K-100K,HBSOCREC,1,57,Skip,AlmostEveryday,OnceWeekMore,Walk,0,6,3,0,0.1,1,2,2
12082812,1,Urban,GoToGym,Yes,BuyGoods,Shopping,80K-100K,NHB,1,57,Skip,AlmostEveryday,OnceWeekMore,Walk,0,6,3,0,0.1,1,2,2
12082812,1,Urban,BuyGoods,Yes,Home,ReturnHome,80K-100K,HBSHOP,1,57,Skip,AlmostEveryday,OnceWeekMore,Walk,0,6,3,0,0.1,1,2,2
12082812,2,Urban,Home,Yes,BuyGoods,Shopping,80K-100K,HBSHOP,1,65,Skip,OnceMonth,Skip,Skip,-1,5,0,0,-9.0,-1,2,2
12082812,2,Urban,BuyGoods,Yes,BuyGoods,Shopping,80K-100K,NHB,1,65,Skip,OnceMonth,Skip,Skip,-1,5,0,0,-9.0,-1,2,2
12082812,2,Urban,BuyGoods,Yes,Home,ReturnHome,80K-100K,HBSHOP,1,65,Skip,OnceMonth,Skip,Skip,-1,5,0,0,-9.0,-1,2,2
12082812,2,Urban,Home,Yes,BuyGoods,Shopping,80K-100K,HBSHOP,1,65,Skip,OnceMonth,Skip,Skip,-1,5,0,0,-9.0,-1,2,2
12082812,2,Urban,BuyGoods,Yes,Home,ReturnHome,80K-100K,HBSHOP,1,65,Skip,OnceMonth,Skip,Skip,-1,5,0,0,-9.0,-1,2,2
12083864,2,Urban,Home,Yes,GoReligiousActivityRe,Religious,35K-40K,HBO,3,44,Alone,SeveralWeek,Skip,Car,6,2,0,0,12.0,40,4,1
12083864,2,Urban,GoReligiousActivityRe,Yes,Home,ReturnHome,35K-40K,HBO,3,44,Alone,SeveralWeek,Skip,Car,6,2,0,0,12.0,40,4,1
12083864,3,Urban,Home,Yes,GoReligiousActivityRe,Religious,35K-40K,HBO,3,22,Alone,AlmostEveryday,Skip,SUV,11,2,3,0,20.0,60,4,1
12083864,3,Urban,GoReligiousActivityRe,Yes,Home,ReturnHome,35K-40K,HBO,3,22,Alone,AlmostEveryday,Skip,SUV,11,2,3,0,20.0,60,4,1
12084599,1,Urban,Home,Yes,GetMeal,EatMeal,25K-30K,HBSHOP,0,88,Skip,Skip,Skip,Skip,-1,3,7,0,-9.0,-1,1,0
12084599,1,Urban,GetMeal,Yes,BuyGoods,Shopping,25K-30K,NHB,0,88,Skip,Skip,Skip,Skip,-1,3,7,0,-9.0,-1,1,0
12084599,1,Urban,BuyGoods,Yes,Home,ReturnHome,25K-30K,HBSHOP,0,88,Skip,Skip,Skip,Skip,-1,3,7,0,-9.0,-1,1,0
12085055,1,Urban,Home,Yes,BuyService,Family,80K-100K,HBSHOP,1,55,Skip,SeveralWeek,Skip,Skip,-1,4,5,0,-9.0,-1,2,2
12085055,1,Urban,BuyService,Yes,Shopping,Family,80K-100K,NHB,1,55,Skip,SeveralWeek,Skip,Skip,-1,4,5,0,-9.0,-1,2,2
12085055,1,Urban,Shopping,Yes,PTA,Family,80K-100K,NHB,1,55,Skip,SeveralWeek,Skip,Skip,-1,4,5,0,-9.0,-1,2,2
12085055,1,Urban,PTA,Yes,Home,ReturnHome,80K-100K,HBO,1,55,Skip,SeveralWeek,Skip,Skip,-1,4,5,0,-9.0,-1,2,2
12085055,2,Urban,Home,Yes,GoToWork,ToWork,80K-100K,HBW,1,60,Alone,AlmostEveryday,Skip,Car,5,7,0,0,10.0,45,2,2
12085055,2,Urban,GoToWork,Yes,GoToGym,SocialRecreation,80K-100K,NHB,1,60,Alone,AlmostEveryday,Skip,Car,5,7,0,0,10.0,45,2,2
12085055,2,Urban,GoToGym,Yes,ReturnToWork,ReturnWork,80K-100K,NHB,1,60,Alone,AlmostEveryday,Skip,Car,5,7,0,0,10.0,45,2,2
12085055,2,Urban,ReturnToWork,Yes,BuyService,Family,80K-100K,NHB,1,60,Alone,AlmostEveryday,Skip,Car,5,7,0,0,10.0,45,2,2
12085055,2,Urban,BuyService,Yes,BuyGas,Shopping,80K-100K,NHB,1,60,Alone,AlmostEveryday,Skip,Car,5,7,0,0,10.0,45,2,2
12085055,2,Urban,BuyGas,Yes,ReturnToWork,ReturnWork,80K-100K,NHB,1,60,Alone,AlmostEveryday,Skip,Car,5,7,0,0,10.0,45,2,2
12085055,2,Urban,ReturnToWork,Yes,Home,ReturnHome,80K-100K,HBW,1,60,Alone,AlmostEveryday,Skip,Car,5,7,0,0,10.0,45,2,2
12085457,1,Urban,Home,Yes,GoToWork,ToWork,55K-60K,HBW,1,28,Alone,AlmostEveryday,Skip,Car,0,3,1,1,2.0,6,1,2
12085457,1,Urban,GoToWork,Yes,BuyGas,Shopping,55K-60K,NHB,1,28,Alone,AlmostEveryday,Skip,Car,0,3,1,1,2.0,6,1,2
12085457,1,Urban,BuyGas,Yes,Home,ReturnHome,55K-60K,HBSHOP,1,28,Alone,AlmostEveryday,Skip,Car,0,3,1,1,2.0,6,1,2
12087200,1,Urban,Home,Yes,DropSomeoneOff,ServePassenger,65K-70K,HBO,2,28,Carpool,AlmostEveryday,Skip,Car,13,4,0,0,15.0,30,3,2
12087200,1,Urban,DropSomeoneOff,Yes,GoToWork,ToWork,65K-70K,NHB,2,28,Carpool,AlmostEveryday,Skip,Car,13,4,0,0,15.0,30,3,2
12087200,1,Urban,GoToWork,Yes,PickUpSomeone,ServePassenger,65K-70K,NHB,2,28,Carpool,AlmostEveryday,Skip,Car,13,4,0,0,15.0,30,3,2
12087200,1,Urban,PickUpSomeone,Yes,Home,ReturnHome,65K-70K,HBO,2,28,Carpool,AlmostEveryday,Skip,Car,13,4,0,0,15.0,30,3,2
12087200,3,Urban,Home,Skip,DayCare,Family,65K-70K,HBO,2,0,Skip,Skip,Skip,Skip,-1,2,-1,-1,-1.0,-1,3,2
12087200,3,Urban,DayCare,Skip,Home,ReturnHome,65K-70K,HBO,2,0,Skip,Skip,Skip,Skip,-1,2,-1,-1,-1.0,-1,3,2
12090947,1,Urban,Home,Yes,BuyGoods,Shopping,20K-25K,HBSHOP,1,73,Alone,Skip,Skip,Van,-1,4,0,0,12.0,15,3,0
12090947,1,Urban,BuyGoods,Yes,BuyGoods,Shopping,20K-25K,NHB,1,73,Alone,Skip,Skip,Van,-1,4,0,0,12.0,15,3,0
12090947,1,Urban,BuyGoods,Yes,BuyGas,Shopping,20K-25K,NHB,1,73,Alone,Skip,Skip,Van,-1,4,0,0,12.0,15,3,0
12090947,1,Urban,BuyGas,Yes,Home,ReturnHome,20K-25K,HBSHOP,1,73,Alone,Skip,Skip,Van,-1,4,0,0,12.0,15,3,0
12090947,2,Urban,Home,Yes,BuyGoods,Shopping,20K-25K,HBSHOP,1,66,Skip,Skip,Skip,Skip,-1,4,3,0,-9.0,-1,3,0
12090947,2,Urban,BuyGoods,Yes,BuyGoods,Shopping,20K-25K,NHB,1,66,Skip,Skip,Skip,Skip,-1,4,3,0,-9.0,-1,3,0
12090947,2,Urban,BuyGoods,Yes,BuyGas,Shopping,20K-25K,NHB,1,66,Skip,Skip,Skip,Skip,-1,4,3,0,-9.0,-1,3,0
12090947,2,Urban,BuyGas,Yes,Home,ReturnHome,20K-25K,HBSHOP,1,66,Skip,Skip,Skip,Skip,-1,4,3,0,-9.0,-1,3,0
12090947,3,Urban,Home,No,BuyGoods,Shopping,20K-25K,HBSHOP,1,88,Skip,Skip,Skip,Skip,-1,4,0,0,-9.0,-1,3,0
12090947,3,Urban,BuyGoods,No,BuyGoods,Shopping,20K-25K,NHB,1,88,Skip,Skip,Skip,Skip,-1,4,0,0,-9.0,-1,3,0
12090947,3,Urban,BuyGoods,No,BuyGas,Shopping,20K-25K,NHB,1,88,Skip,Skip,Skip,Skip,-1,4,0,0,-9.0,-1,3,0
12090947,3,Urban,BuyGas,No,Home,ReturnHome,20K-25K,HBSHOP,1,88,Skip,Skip,Skip,Skip,-1,4,0,0,-9.0,-1,3,0
12093827,1,Urban,Home,Yes,GoToWork,ToWork,25K-30K,HBW,3,55,Alone,Skip,Skip,Car,5,2,0,0,8.0,15,4,0
12093827,1,Urban,GoToWork,Yes,Home,ReturnHome,25K-30K,HBW,3,55,Alone,Skip,Skip,Car,5,2,0,0,8.0,15,4,0
12093827,2,Urban,Home,No,VisitFriends,SocialRecreation,25K-30K,HBSOCREC,3,45,Skip,Skip,Skip,Skip,-1,2,0,0,-9.0,-1,4,0
12093827,2,Urban,VisitFriends,No,Home,ReturnHome,25K-30K,HBSOCREC,3,45,Skip,Skip,Skip,Skip,-1,2,0,0,-9.0,-1,4,0
12093827,3,Urban,Home,Yes,GoSchoolAsStudent,School,25K-30K,HBO,3,24,Alone,OnceWeek,Skip,Car,5,4,0,0,8.0,20,4,0
12093827,3,Urban,GoSchoolAsStudent,Yes,Home,ReturnHome,25K-30K,HBO,3,24,Alone,OnceWeek,Skip,Car,5,4,0,0,8.0,20,4,0
12093827,3,Urban,Home,Yes,GoToWork,ToWork,25K-30K,HBW,3,24,Alone,OnceWeek,Skip,Car,5,4,0,0,8.0,20,4,0
12093827,3,Urban,GoToWork,Yes,Home,ReturnHome,25K-30K,HBW,3,24,Alone,OnceWeek,Skip,Car,5,4,0,0,8.0,20,4,0
12093827,4,Urban,Home,No,GoToGym,SocialRecreation,25K-30K,HBSOCREC,3,20,Carpool,Skip,Skip,Car,6,2,0,0,-9.0,30,4,0
12093827,4,Urban,GoToGym,No,Home,ReturnHome,25K-30K,HBSOCREC,3,20,Carpool,Skip,Skip,Car,6,2,0,0,-9.0,30,4,0
12096837,1,Urban,Home,Yes,GoToWork,ToWork,5K-10K,HBW,4,29,Skip,Skip,Skip,Skip,0,4,0,0,-9.0,-1,6,0
12096837,1,Urban,GoToWork,Yes,OtherWorkRelated,WorkRelated,5K-10K,NHB,4,29,Skip,Skip,Skip,Skip,0,4,0,0,-9.0,-1,6,0
12096837,1,Urban,OtherWorkRelated,Yes,OtherWorkRelated,WorkRelated,5K-10K,NHB,4,29,Skip,Skip,Skip,Skip,0,4,0,0,-9.0,-1,6,0
12096837,1,Urban,OtherWorkRelated,Yes,Home,ReturnHome,5K-10K,HBO,4,29,Skip,Skip,Skip,Skip,0,4,0,0,-9.0,-1,6,0
12096837,2,Urban,Home,Yes,GoToWork,ToWork,5K-10K,HBW,4,31,Skip,Skip,Skip,Skip,-1,2,0,0,-9.0,-1,6,0
12096837,2,Urban,GoToWork,Yes,Home,ReturnHome,5K-10K,HBW,4,31,Skip,Skip,Skip,Skip,-1,2,0,0,-9.0,-1,6,0
12096837,3,Urban,Home,Yes,GoToWork,ToWork,5K-10K,HBW,4,24,Skip,Skip,Skip,Skip,-1,2,0,0,-9.0,-1,6,0
12096837,3,Urban,GoToWork,Yes,Home,ReturnHome,5K-10K,HBW,4,24,Skip,Skip,Skip,Skip,-1,2,0,0,-9.0,-1,6,0
12100677,1,Urban,Home,Yes,GoSchoolAsStudent,School,75K-80K,HBO,2,32,Alone,Skip,Skip,Car,18,8,2,1,30.0,35,3,2
12100677,1,Urban,GoSchoolAsStudent,Yes,BuyService,Family,75K-80K,NHB,2,32,Alone,Skip,Skip,Car,18,8,2,1,30.0,35,3,2
12100677,1,Urban,BuyService,Yes,Home,ReturnHome,75K-80K,HBSHOP,2,32,Alone,Skip,Skip,Car,18,8,2,1,30.0,35,3,2
