HOUSEID,PERSONID,WHYFROM,TRIPPURP,WHYTRP1S,WHYTO,HHFAMINC,WRKCOUNT,URBRUR,R_AGE,DRIVER,WRKTRANS,NWALKTRP,NBIKETRP,CARSHARE,TIMETOWK,WKFMHMXX,SCHTRN1,SCHTRN2,DELIVER,CNTTDTR,GCDWORK,DISTTOWK17,DISTTOSC17,BIKE,CAR,BUS,TRAIN,WEBUSE,HHSIZE,WEBUSE.1,HHFAMINC2
40635039,2,2,1,2,5,9,1,0,23,0,1,3,0,0,10,0,1,1,0,3,5.54,7.16,-9.0,3,0,2,1,1,3,0,1
30089832,1,12,1,8,12,9,1,0,49,0,2,2,0,0,15,0,2,2,8,5,4.8,8.42,-9.0,0,0,0,3,1,1,0,1
30181888,1,4,2,2,3,9,2,0,27,0,1,1,0,0,34,0,1,1,0,3,9.292917245091713,14.468677316083834,-9.0,0,0,0,0,1,4,0,1
40490676,1,1,2,1,2,9,0,0,73,0,0,0,0,0,-1,0,0,0,0,2,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,1
30428473,1,0,0,0,5,9,0,0,69,0,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40748942,1,3,1,1,3,9,0,0,68,0,0,0,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40113848,1,10,0,1,2,9,1,0,72,0,1,10,0,0,7,2,1,1,4,5,1.61,2.09,-9.0,3,0,2,1,1,2,0,1
40181785,2,3,1,1,3,9,2,0,32,0,1,20,1,0,28,0,1,1,2,9,13.33,17.23,-9.0,2,0,0,0,1,3,0,1
40041602,1,7,2,2,3,9,0,0,82,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40467531,1,15,1,1,2,9,0,0,81,0,0,0,0,0,-1,0,0,0,3,8,-9.0,-9.0,-9.0,0,0,0,0,1,1,0,1
40115778,2,2,1,1,2,9,0,0,63,0,0,1,0,0,-1,0,0,0,3,6,-9.0,-9.0,-9.0,0,0,0,2,1,2,0,1
30158476,2,3,1,1,2,9,1,0,63,0,0,5,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30486411,1,1,1,1,1,9,0,0,71,0,0,3,0,0,-1,0,0,0,4,13,-9.0,-9.0,-9.0,1,2,0,0,1,1,0,1
40250604,1,0,3,7,11,9,2,0,52,0,1,7,2,0,20,0,1,1,8,3,5.18,8.83,-9.0,2,0,0,0,1,2,0,1
30055846,2,3,2,4,6,9,2,0,66,0,7,2,0,0,45,0,7,7,0,4,21.02,28.31,-9.0,0,0,0,0,1,3,0,1
40181785,1,8,3,2,15,9,2,0,33,0,3,35,0,0,-1,0,3,3,3,9,-9.0,-9.0,-9.0,2,0,0,0,1,3,0,1
30380080,1,7,1,5,9,9,0,0,59,0,0,7,0,0,-1,0,0,0,1,8,-9.0,-9.0,-9.0,3,0,0,0,1,2,0,1
30503630,3,1,1,1,2,9,2,1,8,1,0,15,2,-1,-1,0,0,0,-1,5,-9.0,-9.0,10.75,0,0,0,0,1,5,0,1
30135401,1,12,3,2,3,9,1,0,37,0,0,2,0,0,24,0,0,0,0,2,8.035195113010323,12.046753733244968,-9.0,0,0,0,0,1,3,0,1
40399772,1,3,4,6,9,9,2,0,55,0,1,2,0,0,7,0,1,1,6,6,0.8,1.37,-9.0,0,0,0,0,1,5,0,1
30265458,1,0,2,1,1,9,0,0,67,0,0,15,0,0,-1,0,0,0,3,6,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,1
40635039,1,0,3,4,8,9,1,0,60,0,0,4,0,0,-1,0,0,0,4,16,-9.0,-9.0,-9.0,3,0,2,1,1,3,0,1
30063906,1,0,2,1,2,9,2,0,44,0,0,1,1,0,-1,0,0,0,7,9,-9.0,-9.0,-9.0,0,0,0,0,1,4,0,1
30060712,1,2,3,6,10,9,2,1,35,0,1,0,0,0,60,0,1,1,2,4,35.81,44.2,-9.0,0,0,0,0,1,5,0,1
30055846,1,0,2,5,9,9,2,0,63,0,0,0,0,0,-1,0,0,0,3,4,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,1
30061374,2,0,3,7,10,9,2,0,58,0,3,3,0,0,-1,0,3,3,1,7,-9.0,-9.0,-9.0,1,0,0,0,1,2,0,1
30492671,1,1,2,2,3,9,1,0,39,0,1,21,0,0,15,0,1,1,1,7,3.2,4.66,-9.0,0,0,0,0,1,1,0,1
40028451,1,0,2,3,7,9,0,0,75,0,0,6,2,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,1,0,0,0,1,3,0,1
30056370,1,2,0,2,6,9,1,0,66,0,0,0,0,0,-1,0,0,0,3,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40005077,1,0,0,1,3,9,0,0,61,0,0,0,0,0,-1,0,0,0,1,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40748942,1,3,1,2,6,9,0,0,68,0,0,0,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30131874,4,1,2,4,8,9,3,0,15,0,0,7,-8,-1,-1,0,0,0,-1,4,-9.0,-9.0,0.22,2,0,0,0,1,4,0,1
30478254,1,5,1,0,4,9,2,0,41,0,6,2,0,0,25,0,6,6,2,6,8.39,11.62,-9.0,2,0,0,2,2,2,3,1
30377954,1,7,1,0,6,9,2,0,63,0,1,8,0,0,11,0,1,1,0,3,3.1801732711210127,4.285933694741139,-9.0,0,0,0,0,1,2,0,1
30061374,2,1,0,2,3,9,2,0,58,0,3,3,0,0,-1,0,3,3,1,7,-9.0,-9.0,-9.0,1,0,0,0,1,2,0,1
30265458,1,1,1,1,1,9,0,0,67,0,0,15,0,0,-1,0,0,0,3,6,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,1
40041602,1,4,1,2,5,9,0,0,83,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30063906,1,3,2,2,3,9,2,0,43,0,0,0,0,0,0,0,0,0,6,8,-8.939179754720852,-8.937650326926741,-8.918685422279761,0,0,0,0,1,4,0,1
40658575,1,9,1,2,5,9,0,0,69,2,0,10,0,0,-1,0,0,0,4,9,-9.0,-9.0,-9.0,0,2,4,0,1,1,0,1
30267691,1,4,2,5,9,9,1,0,27,0,8,7,7,0,35,0,8,8,3,5,6.57,9.2,-9.0,5,4,3,0,1,1,0,1
40115778,1,0,2,4,8,9,0,0,62,0,0,1,0,0,-1,0,0,0,3,5,-9.0,-9.0,-9.0,0,0,0,2,1,2,0,1
30535161,2,3,3,5,8,9,1,0,68,0,1,7,0,0,15,0,1,1,0,4,4.27,5.13,-9.0,0,0,2,1,2,2,3,1
40732537,2,14,3,5,9,9,1,0,33,0,2,6,0,0,-1,0,2,2,2,2,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,1
40635039,1,0,3,1,1,9,1,0,60,0,0,4,0,0,-1,0,0,0,4,16,-9.0,-9.0,-9.0,3,0,2,1,1,3,0,1
30362078,3,8,3,2,3,9,0,0,11,1,0,9,0,-1,-1,0,0,0,-1,3,-9.0,-9.0,0.32256385629071677,2,0,0,0,1,5,0,1
40627816,1,0,0,0,6,9,1,1,66,0,0,4,0,0,3,0,0,0,0,6,-3.673517436312066,-3.187635332440875,-9.0,0,2,0,0,1,3,0,1
30050569,1,7,3,1,2,9,2,0,68,0,0,4,2,0,9,0,0,0,17,2,-0.5784508883407291,0.37839931170483077,-9.0,0,0,0,0,1,3,0,1
40181785,2,12,1,5,9,9,2,0,32,0,1,20,1,0,28,0,1,1,2,9,13.33,17.23,-9.0,2,0,0,0,1,3,0,1
30486411,1,5,1,3,7,9,0,0,71,0,0,3,0,0,-1,0,0,0,4,13,-9.0,-9.0,-9.0,1,2,0,0,1,1,0,1
30492671,1,3,3,2,3,9,1,0,39,0,1,21,0,0,15,0,1,1,1,7,3.2,4.66,-9.0,0,0,0,0,1,1,0,1
30263008,1,3,2,2,3,9,1,0,61,0,0,3,0,0,6,0,0,0,1,3,-3.4742344067638116,-2.898935976671855,-9.0,0,2,0,0,1,2,0,1
30404151,2,0,3,4,8,9,1,0,15,0,0,3,0,0,-1,0,0,0,0,2,-9.0,-9.0,0.18939450404783775,4,0,0,0,1,4,0,1
40028451,1,6,2,2,3,9,0,0,75,0,0,3,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,1,0,0,0,1,3,0,1
30036304,1,1,0,0,4,9,1,0,41,0,1,1,0,0,20,2,1,1,4,5,4.32,5.37,-9.0,1,0,3,0,1,4,0,1
40340344,1,0,2,1,4,9,1,0,64,0,0,3,3,0,19,0,0,0,9,9,6.669537593748057,7.988976223338398,-9.0,1,0,0,0,1,2,0,1
30362078,4,2,3,4,10,9,0,0,7,1,0,7,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,0.5465944870827862,2,0,0,0,1,5,0,1
40034922,1,4,1,2,3,9,0,0,80,0,0,10,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30449006,1,4,2,5,8,9,1,0,70,0,1,4,0,0,40,0,1,1,2,3,5.01,7.46,-9.0,0,0,0,0,1,1,0,1
30337897,1,0,4,8,12,9,2,0,41,0,4,2,0,0,35,0,4,4,1,4,13.71,21.11,-9.0,0,0,0,0,1,2,0,1
40748942,1,3,1,2,6,9,0,0,68,0,0,0,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40076023,1,1,3,6,10,9,2,0,41,0,1,4,0,0,39,0,1,1,1,2,18.747012730613633,24.249478364601917,-9.0,0,0,0,0,1,4,0,1
40340344,1,5,1,1,3,9,1,0,65,0,1,3,3,0,20,0,1,1,10,10,7.27,8.64,-9.0,1,0,0,0,1,2,0,1
30466003,1,2,2,3,8,9,1,0,37,0,1,1,0,0,6,1,1,1,1,7,3.9680590854438442,5.181035367777692,-9.0,0,0,1,1,1,2,0,1
30503630,5,1,2,1,2,9,2,1,13,1,0,7,0,-1,-1,0,0,0,-1,5,-9.0,-9.0,10.35,0,0,0,0,1,5,0,1
30362078,1,10,3,2,3,9,0,0,25,0,0,8,0,0,-1,0,0,0,0,3,-9.0,-9.0,-4.857790064011984,2,0,0,0,1,5,0,1
30548817,2,3,1,2,6,9,1,0,67,0,1,7,0,0,20,0,1,1,0,4,9.37,13.48,-9.0,3,0,2,1,1,2,0,1
30395701,1,3,2,2,3,9,0,0,74,0,0,7,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30239910,1,0,2,3,7,9,2,0,34,0,4,40,7,0,30,2,4,4,2,5,4.944109374854174,6.15069750958562,-9.0,2,0,3,0,1,2,0,1
30375334,2,8,1,3,5,9,2,0,57,0,2,4,0,0,20,0,2,2,2,3,7.03,10.59,-9.0,1,2,0,0,1,2,0,1
30113008,2,0,0,0,3,9,0,1,74,0,0,10,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30426917,1,1,2,3,8,9,1,0,22,0,1,14,0,0,-1,0,1,1,2,3,-9.0,-9.0,6.8746431136390775,2,0,0,0,1,2,0,1
40524731,1,8,2,3,5,9,1,0,35,0,1,2,0,0,20,0,1,1,1,4,7.9,10.47,-9.0,2,0,0,0,1,4,0,1
30536187,3,1,3,5,8,9,3,0,30,2,1,1,0,0,35,0,1,1,5,4,22.22,27.25,-9.0,0,0,0,0,1,3,0,1
30171886,1,7,2,1,1,9,1,0,73,0,1,7,0,0,20,0,1,1,0,7,6.8,10.53,-9.0,0,0,0,0,1,2,0,1
30181888,1,1,1,1,2,9,2,0,27,0,1,1,0,0,33,0,1,1,0,3,9.113813689431352,14.08447130152209,-9.0,0,0,0,0,1,4,0,1
40467531,1,0,0,0,3,9,0,0,81,0,0,0,0,0,-1,0,0,0,3,8,-9.0,-9.0,-9.0,0,0,0,0,1,1,0,1
30268416,2,0,2,1,2,9,3,0,55,0,6,2,0,0,54,0,6,6,1,2,13.971716211248701,17.64864701526791,-9.0,4,0,0,2,1,4,0,1
30306056,1,1,2,2,3,9,0,0,64,0,0,10,0,0,-1,0,0,0,5,7,-9.0,-9.0,-9.0,2,0,3,2,1,2,0,1
30352120,2,2,2,1,2,9,1,0,55,0,2,1,0,0,10,0,2,2,0,9,4.37,6.57,-9.0,0,2,0,0,1,2,0,1
30426917,1,4,1,2,3,9,1,0,26,0,1,16,0,0,-1,0,1,1,2,3,-9.0,-9.0,2.361383812186295,2,0,0,0,1,2,0,1
30478254,1,8,1,1,3,9,2,0,41,0,6,2,0,0,25,0,6,6,2,6,8.39,11.62,-9.0,2,0,0,2,2,2,3,1
30523348,1,0,2,2,5,9,0,0,83,0,0,4,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40242137,1,1,0,2,3,9,0,0,77,0,0,42,3,0,-1,0,0,0,0,9,-9.0,-9.0,-9.0,4,0,0,0,1,2,0,1
40051446,1,12,1,1,4,9,2,0,65,0,1,5,0,0,35,2,1,1,3,7,13.17,17.66,-9.0,2,2,0,0,1,2,0,1
30033939,2,5,0,6,9,9,2,0,28,0,1,3,0,0,25,0,1,1,0,8,8.86,10.29,-9.0,0,0,0,0,1,2,0,1
40748942,2,3,1,1,2,9,0,0,67,0,0,3,0,0,-1,0,0,0,3,9,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40561951,1,0,1,2,3,9,0,0,78,0,0,2,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30453573,4,0,2,4,10,9,1,0,5,1,0,0,0,-1,-1,0,0,0,-1,4,-9.0,-9.0,3.86,0,0,0,2,1,4,0,1
40426167,1,0,3,6,10,9,1,0,39,0,1,3,0,0,5,0,1,1,9,6,1.42,1.63,-9.0,0,0,0,2,1,1,0,1
30486411,1,10,1,1,2,9,0,0,71,0,0,3,0,0,-1,0,0,0,4,13,-9.0,-9.0,-9.0,1,2,0,0,1,1,0,1
30453555,2,1,3,5,8,9,1,0,59,0,2,7,0,0,25,0,2,2,0,3,8.23,10.47,-9.0,0,2,0,0,1,2,0,1
40169510,1,7,2,2,3,9,2,0,33,0,1,5,0,0,300,0,1,1,3,6,8.71,11.06,-9.0,0,0,3,0,1,2,0,1
40283725,1,0,1,1,2,9,0,0,74,0,0,2,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,1
30033939,1,1,1,2,6,9,2,0,60,0,1,5,0,0,30,0,1,1,2,7,8.47,10.01,-9.0,0,0,0,0,1,2,0,1
30169886,1,1,2,2,3,9,0,0,66,0,0,7,6,0,-1,0,0,0,1,6,-9.0,-9.0,-9.0,1,0,0,0,1,2,0,1
30404151,2,7,3,2,3,9,1,0,36,0,0,3,0,0,-1,0,0,0,2,8,-9.0,-9.0,-9.0,4,0,0,0,1,4,0,1
30449035,1,7,0,1,2,9,1,0,72,0,1,2,0,0,24,0,1,1,3,3,3.0915590066290486,5.33007732232044,-9.0,0,0,0,0,1,1,0,1
40524731,2,4,0,2,3,9,1,0,31,0,0,1,0,0,-1,0,0,0,1,6,-9.0,-9.0,-9.0,2,0,0,0,1,4,0,1
40438438,2,4,0,2,3,9,0,0,73,0,0,7,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30185969,2,12,4,2,3,9,3,1,30,0,4,-3,-3,0,43,0,4,4,1,2,449.1847584666683,522.4513345653625,-9.0,0,0,0,0,1,3,0,1
30077179,1,2,1,1,5,9,1,0,72,0,3,36,1,0,-1,0,3,3,45,5,-9.0,-9.0,-9.0,2,0,0,0,1,1,0,1
40710199,1,0,2,1,2,9,1,0,61,0,1,0,0,0,20,0,1,1,2,4,9.82,11.58,-9.0,0,0,0,0,1,1,0,1
30466528,1,3,1,1,4,9,1,0,36,0,1,1,1,0,4,2,1,1,3,11,2.14,2.6,-9.0,0,0,3,2,1,1,0,1
40627360,2,0,0,1,2,9,0,0,71,0,0,3,1,0,-1,0,0,0,11,4,-9.0,-9.0,-9.0,4,2,0,0,1,2,0,1
40399772,2,0,3,4,8,9,2,0,48,0,0,1,0,0,-1,0,0,0,6,7,-9.0,-9.0,-9.0,0,0,0,0,1,5,0,1
40147549,1,1,1,1,2,9,0,0,70,0,0,14,0,0,-1,0,0,0,2,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40253071,2,1,0,0,5,9,3,0,22,0,1,21,0,0,30,0,1,1,12,2,6.35,10.03,-9.0,3,0,2,1,1,3,0,1
30099653,1,0,0,0,3,9,2,0,47,0,1,5,0,0,8,0,1,1,7,6,2.12,4.05,-9.0,2,0,0,0,1,3,0,1
30061026,1,3,1,1,2,9,1,0,58,0,1,0,0,0,30,0,1,1,0,14,12.93,16.64,-9.0,0,0,0,0,1,1,0,1
30536187,2,0,2,1,4,9,3,0,36,0,1,6,0,0,40,0,1,1,3,4,44.11,50.6,-9.0,0,0,0,0,1,3,0,1
30113008,2,6,1,1,2,9,0,1,74,0,0,10,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30061026,1,5,1,4,8,9,1,0,58,0,1,0,0,0,30,0,1,1,0,14,12.93,16.64,-9.0,0,0,0,0,1,1,0,1
30173263,1,0,4,8,12,9,2,0,61,0,4,2,0,0,32,1,4,4,5,2,7.572961498541066,11.019021337291097,-9.0,0,0,0,0,1,2,0,1
30531142,1,3,3,5,9,9,1,0,35,0,2,4,0,0,38,0,2,2,3,5,10.85,16.92,-9.0,2,0,0,0,1,1,0,1
40340676,1,1,2,5,10,9,1,0,27,0,1,6,0,0,15,0,1,1,1,7,3.39,4.13,-9.0,0,0,0,0,1,3,0,1
30306056,1,9,1,1,2,9,0,0,63,0,0,10,0,0,-1,0,0,0,5,7,-9.0,-9.0,-9.0,2,0,3,2,1,2,0,1
30325139,1,0,3,5,8,9,0,0,42,0,0,5,0,0,43,0,0,0,10,2,5.8623687856359865,9.248088894363795,-9.0,0,0,0,1,-1,1,1,1
40005077,1,1,0,2,3,9,0,0,61,0,0,0,0,0,-1,0,0,0,4,2,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30099935,1,1,2,4,8,9,0,0,60,0,0,2,2,0,-1,0,0,0,4,10,-9.0,-9.0,-9.0,4,0,0,0,1,1,0,1
30159485,1,6,1,2,3,9,1,0,36,0,1,5,0,0,7,1,1,1,0,8,0.78,0.96,-9.0,2,0,0,0,1,1,0,1
30453573,3,0,2,5,11,9,1,0,8,1,0,0,0,-1,-1,0,0,0,-1,4,-9.0,-9.0,3.86,0,0,0,2,1,4,0,1
30099653,2,6,1,1,2,9,2,0,37,2,3,3,0,0,-1,0,3,3,6,4,-9.0,-9.0,-9.0,2,0,0,0,1,3,0,1
30033939,2,0,2,5,8,9,2,0,28,0,1,3,0,0,25,0,1,1,0,8,8.86,10.29,-9.0,0,0,0,0,1,2,0,1
40678587,2,0,0,0,6,9,1,0,75,0,0,35,0,0,-1,0,0,0,2,6,-9.0,-9.0,-9.0,0,0,0,2,1,2,0,1
30312120,1,7,1,1,2,9,0,0,76,0,0,1,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,3,2,2,1,1,2,0,1
30316427,1,3,2,1,2,9,1,0,49,0,1,3,0,0,20,1,1,1,4,4,4.6,6.99,-9.0,3,0,2,1,1,2,0,1
40678587,2,5,0,0,0,9,1,0,75,0,0,35,0,0,-1,0,0,0,2,6,-9.0,-9.0,-9.0,0,0,0,2,1,2,0,1
40399772,4,1,3,4,8,9,2,0,12,1,0,0,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,4.203113552370383,0,0,0,0,1,5,0,1
40115778,1,6,1,6,10,9,0,0,61,0,0,4,0,0,-1,0,0,0,4,5,-9.0,-9.0,-9.0,0,0,0,2,1,2,0,1
40777629,1,3,1,2,3,9,0,0,79,0,0,7,0,0,-1,0,0,0,5,4,-9.0,-9.0,-9.0,3,0,2,1,1,1,0,1
30181888,1,3,2,2,3,9,2,0,26,0,1,2,0,0,25,0,1,1,1,3,7.163224941932283,9.900143827048282,-9.0,0,0,0,0,1,4,0,1
40242137,1,0,2,1,3,9,0,0,77,0,0,42,3,0,-1,0,0,0,0,9,-9.0,-9.0,-9.0,4,0,0,0,1,2,0,1
40272120,1,11,0,1,2,9,1,0,47,0,0,5,0,0,9,0,0,0,0,2,4.2839972469741845,5.836915235000744,-9.0,4,0,0,0,1,3,0,1
30099653,2,2,2,1,2,9,2,0,37,2,3,3,0,0,-1,0,3,3,6,4,-9.0,-9.0,-9.0,2,0,0,0,1,3,0,1
40748942,1,0,2,4,8,9,0,0,67,0,0,0,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30453573,1,6,2,2,3,9,1,0,32,0,0,1,0,0,-1,0,0,0,2,8,-9.0,-9.0,-9.0,0,0,0,2,1,4,0,1
40340676,1,0,3,4,8,9,1,0,27,0,1,6,0,0,15,0,1,1,1,7,3.39,4.13,-9.0,0,0,0,0,1,3,0,1
30047160,3,14,1,5,13,9,1,0,22,0,0,2,0,0,-1,0,0,0,4,5,-9.0,-9.0,-8.303951399491842,2,0,0,0,1,4,0,1
40357004,1,0,1,1,2,9,0,0,72,0,0,2,0,0,-1,0,0,0,2,3,-9.0,-9.0,-9.0,4,2,0,0,1,2,0,1
30497108,1,0,3,4,8,9,2,0,33,0,3,7,4,0,-1,0,3,3,0,4,-9.0,-9.0,-9.0,4,0,0,0,1,4,0,1
40784664,1,0,2,3,7,9,2,0,27,0,1,1,0,0,13,0,1,1,6,9,3.81,4.89,-9.0,0,0,0,0,1,3,0,1
40485306,1,13,2,1,4,9,1,0,33,0,3,0,0,0,-1,0,3,3,17,6,-9.0,-9.0,-9.0,0,0,0,0,1,1,0,1
40784664,1,10,3,2,3,9,2,0,27,0,1,0,0,0,14,0,1,1,1,5,3.7762136437771003,5.795474346773705,-9.0,0,0,0,0,1,3,0,1
30312120,1,3,1,2,3,9,0,0,75,0,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,3,2,2,1,1,2,0,1
30399246,3,0,3,2,3,9,0,0,33,0,0,7,0,0,-1,0,0,0,10,2,-9.0,-9.0,-9.0,4,4,0,0,1,3,0,1
30029010,1,0,1,1,6,9,0,0,73,0,0,2,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,3,1,2,1
30298818,1,8,1,5,14,9,0,0,73,0,0,5,0,0,-1,0,0,0,1,4,-9.0,-9.0,-9.0,0,0,0,0,1,1,0,1
40113848,1,0,2,3,7,9,1,0,72,0,0,7,0,0,1,0,0,0,1,3,-5.905422324381935,-5.765422580338893,-9.0,3,0,2,1,1,2,0,1
40435827,1,0,2,3,7,9,1,0,65,0,0,0,2,0,3,0,0,0,3,2,-5.74118174177813,-4.991899575337277,-9.0,0,2,0,0,1,2,0,1
40399772,2,6,2,2,3,9,2,0,48,0,0,1,0,0,-1,0,0,0,6,7,-9.0,-9.0,-9.0,0,0,0,0,1,5,0,1
40426167,1,7,0,1,1,9,1,0,39,0,1,3,0,0,5,0,1,1,9,6,1.42,1.63,-9.0,0,0,0,2,1,1,0,1
30325195,1,1,2,3,5,9,0,0,54,0,0,6,0,0,28,0,0,0,7,3,0.8108050988779212,3.0457543579881605,-9.0,0,0,0,0,-4,1,2,1
30517294,1,0,2,4,9,9,2,0,65,0,9,6,0,0,1,0,9,9,0,7,0.04,0.13,-9.0,0,0,0,0,5,2,1,1
30405859,1,11,1,0,3,9,2,0,63,0,1,16,0,0,12,0,1,1,3,6,4.08,4.84,-9.0,0,0,0,0,1,2,0,1
30131874,3,8,0,2,6,9,3,0,19,0,7,7,0,0,35,0,7,7,4,4,15.8,21.8,-9.0,2,0,0,0,1,4,0,1
30294198,3,0,3,3,6,9,2,0,25,0,4,7,1,0,28,0,4,4,2,2,6.951037240867674,7.313119967048699,-3.9707807027785567,0,1,0,0,1,3,0,1
40494197,2,6,0,2,3,9,2,0,21,0,0,0,0,0,11,0,0,0,6,2,-0.5769666885832265,1.2369824327892989,-9.0,0,0,0,0,1,3,0,1
40147549,2,1,0,0,3,9,0,0,76,0,0,0,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30290523,1,0,3,7,11,9,2,0,26,0,1,20,0,0,20,0,1,1,3,5,10.8,14.58,-9.0,0,0,0,0,1,2,0,1
40580914,3,8,3,3,6,9,2,0,15,0,0,3,0,0,-1,0,0,0,0,2,-9.0,-9.0,-0.08855195999537724,0,0,0,0,1,4,0,1
40080911,1,6,2,2,3,9,2,1,64,0,1,14,0,0,60,0,1,1,6,2,31.77,41.91,-9.0,0,0,0,0,1,2,0,1
30298818,1,5,2,4,13,9,0,0,73,0,0,5,0,0,-1,0,0,0,1,4,-9.0,-9.0,-9.0,0,0,0,0,1,1,0,1
40283725,1,7,1,1,3,9,0,0,74,0,0,2,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,3,0,2,1,1,2,0,1
40557224,1,0,1,1,2,9,2,0,62,0,0,7,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,3,0,2,1,1,3,0,1
30536187,3,3,2,1,4,9,3,0,30,2,1,1,0,0,35,0,1,1,5,4,22.22,27.25,-9.0,0,0,0,0,1,3,0,1
40784664,1,0,3,3,5,9,2,0,27,0,1,1,0,0,13,0,1,1,6,9,3.81,4.89,-9.0,0,0,0,0,1,3,0,1
30047160,2,0,2,3,7,9,1,0,52,0,0,0,0,0,-1,0,0,0,0,10,-9.0,-9.0,-9.0,2,0,0,0,1,4,0,1
40777629,1,0,0,0,3,9,0,0,79,0,0,7,0,0,-1,0,0,0,5,4,-9.0,-9.0,-9.0,3,0,2,1,1,1,0,1
30239910,2,12,2,4,9,9,2,0,35,0,7,40,8,0,40,3,7,7,0,5,4.02,5.01,-9.0,2,0,3,0,1,2,0,1
30428473,1,3,2,2,3,9,0,0,70,0,0,0,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40573444,1,1,0,1,2,9,0,0,89,0,0,10,0,0,-1,0,0,0,2,5,-9.0,-9.0,-9.0,3,3,2,1,1,2,0,1
30303532,1,0,2,1,2,9,0,0,60,0,0,7,0,0,25,0,0,0,0,4,7.107151534675346,8.95213692623379,-9.0,0,0,0,0,1,1,0,1
30265458,1,2,0,1,2,9,0,0,67,0,0,15,0,0,-1,0,0,0,3,6,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,1
30503630,5,1,2,1,2,9,2,1,13,1,0,7,0,-1,-1,0,0,0,-1,5,-9.0,-9.0,10.35,0,0,0,0,1,5,0,1
40635039,1,8,1,3,7,9,1,0,60,0,0,4,0,0,-1,0,0,0,4,16,-9.0,-9.0,-9.0,3,0,2,1,1,3,0,1
30503308,1,0,2,1,1,9,0,0,26,0,0,1,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
30047160,2,0,1,1,6,9,1,0,52,0,0,0,0,0,-1,0,0,0,0,10,-9.0,-9.0,-9.0,2,0,0,0,1,4,0,1
30424440,1,0,2,2,3,9,2,0,54,0,7,5,0,0,10,0,7,7,0,7,4.89,6.46,-9.0,2,0,0,0,1,2,0,1
40242137,1,0,2,2,3,9,0,0,77,0,0,42,3,0,-1,0,0,0,0,9,-9.0,-9.0,-9.0,4,0,0,0,1,2,0,1
30061026,1,6,1,3,6,9,1,0,58,0,1,0,0,0,30,0,1,1,0,14,12.93,16.64,-9.0,0,0,0,0,1,1,0,1
