HOUSEID,PERSONID,URBRUR,WHYFROM,DRIVER,WHYTO,WHYTRP1S,HHFAMINC,TRIPPURP,WRKCOUNT,R_AGE,USULDRV,WEBUSE,WKFMHMXX,WRKTRANS,GCDWORK,CNTTDTR,NWALKTRP,NBIKETRP,DISTTOWK,TIMETOWK,HHSIZE,HHFAMINC2
14715244,5,0,12,0,3,3,16,2,2,37,1,1,0,1,0,14,2,0,-9.0,-1,5,2
14726183,1,0,0,0,2,2,3,4,2,54,0,3,0,0,10,3,0,0,12.0,20,3,2
14726183,1,0,3,0,1,1,3,1,2,54,0,3,0,0,10,3,0,0,12.0,20,3,2
14726183,1,0,2,0,3,3,3,0,2,54,0,3,0,0,10,3,0,0,12.0,20,3,2
14726183,2,0,0,0,2,2,3,4,2,56,0,1,0,7,9,4,2,0,13.0,20,3,2
14726183,2,0,3,0,16,10,3,1,2,56,0,1,0,7,9,4,2,0,13.0,20,3,2
14726183,2,0,16,0,17,11,3,1,2,56,0,1,0,7,9,4,2,0,13.0,20,3,2
14726183,2,0,17,0,3,3,3,4,2,56,0,1,0,7,9,4,2,0,13.0,20,3,2
14730591,1,0,0,0,31,0,1,0,1,64,1,0,0,1,-1,6,0,0,-9.0,-1,2,2
14730591,1,0,31,0,3,3,1,0,1,64,1,0,0,1,-1,6,0,0,-9.0,-1,2,2
14730591,1,0,0,0,2,2,1,4,1,64,1,0,0,1,-1,6,0,0,-9.0,-1,2,2
14730591,1,0,3,0,6,5,1,1,1,64,1,0,0,1,-1,6,0,0,-9.0,-1,2,2
14730591,1,0,6,0,26,10,1,1,1,64,1,0,0,1,-1,6,0,0,-9.0,-1,2,2
14730591,1,0,27,0,3,3,1,2,1,64,1,0,0,1,-1,6,0,0,-9.0,-1,2,2
14730966,1,0,7,0,7,6,7,1,0,74,1,1,0,1,-1,3,4,0,-9.0,-1,1,0
14730966,1,0,7,0,0,0,7,1,0,74,1,1,0,1,-1,3,4,0,-9.0,-1,1,0
14730966,1,0,1,0,3,3,7,0,0,74,1,1,0,1,-1,3,4,0,-9.0,-1,1,0
14731271,1,0,0,0,2,2,12,4,1,32,0,1,0,3,7,4,7,1,8.0,18,1,1
14731271,1,0,3,0,3,3,12,4,1,32,0,1,0,3,7,4,7,1,8.0,18,1,1
14731271,1,0,0,0,22,6,12,3,1,32,0,1,0,3,7,4,7,1,8.0,18,1,1
14731271,1,0,22,0,3,3,12,3,1,32,0,1,0,3,7,4,7,1,8.0,18,1,1
14740657,2,0,0,0,2,2,14,4,2,31,0,4,0,0,13,6,0,0,40.0,25,4,1
14740657,2,0,3,0,3,3,14,4,2,31,0,4,0,0,13,6,0,0,40.0,25,4,1
14740657,2,0,0,0,7,6,14,3,2,31,0,4,0,0,13,6,0,0,40.0,25,4,1
14740657,2,0,7,0,3,3,14,3,2,31,0,4,0,0,13,6,0,0,40.0,25,4,1
14740657,2,0,0,0,21,6,14,3,2,31,0,4,0,0,13,6,0,0,40.0,25,4,1
14740657,2,0,21,0,3,3,14,3,2,31,0,4,0,0,13,6,0,0,40.0,25,4,1
14744217,1,0,0,0,2,2,5,4,2,30,0,1,0,0,39,7,21,0,48.0,55,2,2
14744217,1,0,3,0,16,10,5,1,2,30,0,1,0,0,39,7,21,0,48.0,55,2,2
14744217,1,0,16,0,17,11,5,1,2,30,0,1,0,0,39,7,21,0,48.0,55,2,2
14744217,1,0,17,0,16,10,5,1,2,30,0,1,0,0,39,7,21,0,48.0,55,2,2
14744217,1,0,16,0,17,11,5,1,2,30,0,1,0,0,39,7,21,0,48.0,55,2,2
14744217,1,0,17,0,13,8,5,1,2,30,0,1,0,0,39,7,21,0,48.0,55,2,2
14744217,1,0,13,0,3,3,5,2,2,30,0,1,0,0,39,7,21,0,48.0,55,2,2
14744217,2,0,0,0,2,2,5,4,2,30,0,3,0,0,4,6,0,2,8.0,15,2,2
14744217,2,0,3,0,16,10,5,1,2,30,0,3,0,0,4,6,0,2,8.0,15,2,2
14744217,2,0,16,0,16,10,5,1,2,30,0,3,0,0,4,6,0,2,8.0,15,2,2
14744217,2,0,16,0,16,10,5,1,2,30,0,3,0,0,4,6,0,2,8.0,15,2,2
14744217,2,0,16,0,17,11,5,1,2,30,0,3,0,0,4,6,0,2,8.0,15,2,2
14744217,2,0,17,0,3,3,5,4,2,30,0,3,0,0,4,6,0,2,8.0,15,2,2
14746752,1,0,0,0,11,7,15,2,1,-7,1,0,0,1,-1,5,3,0,-9.0,-1,2,2
14746752,1,0,11,0,30,1,15,1,1,-7,1,0,0,1,-1,5,3,0,-9.0,-1,2,2
14746752,1,0,30,0,32,0,15,1,1,-7,1,0,0,1,-1,5,3,0,-9.0,-1,2,2
14746752,1,0,32,0,12,4,15,1,1,-7,1,0,0,1,-1,5,3,0,-9.0,-1,2,2
14746752,1,0,12,0,3,3,15,2,1,-7,1,0,0,1,-1,5,3,0,-9.0,-1,2,2
14746752,2,0,35,0,0,0,15,1,1,55,1,1,0,1,-1,7,-8,2,-9.0,-1,2,2
14746752,2,0,1,0,2,2,15,1,1,55,1,1,0,1,-1,7,-8,2,-9.0,-1,2,2
14746752,2,0,3,0,0,0,15,1,1,55,1,1,0,1,-1,7,-8,2,-9.0,-1,2,2
14746752,2,0,1,0,17,11,15,1,1,55,1,1,0,1,-1,7,-8,2,-9.0,-1,2,2
14746752,2,0,17,0,14,9,15,1,1,55,1,1,0,1,-1,7,-8,2,-9.0,-1,2,2
14746752,2,0,14,0,0,0,15,1,1,55,1,1,0,1,-1,7,-8,2,-9.0,-1,2,2
14746752,2,0,1,0,14,9,15,1,1,55,1,1,0,1,-1,7,-8,2,-9.0,-1,2,2
14746967,1,0,0,0,2,2,14,4,2,33,0,0,0,0,5,5,2,0,9.0,15,5,1
14746967,1,0,3,0,10,4,14,1,2,33,0,0,0,0,5,5,2,0,9.0,15,5,1
14746967,1,0,10,0,3,3,14,2,2,33,0,0,0,0,5,5,2,0,9.0,15,5,1
14746967,1,0,0,0,6,5,14,0,2,33,0,0,0,0,5,5,2,0,9.0,15,5,1
14746967,1,0,6,0,3,3,14,0,2,33,0,0,0,0,5,5,2,0,9.0,15,5,1
14746967,2,0,0,0,12,4,14,2,2,31,0,0,0,5,7,6,0,0,2.0,5,5,1
14746967,2,0,12,0,2,2,14,1,2,31,0,0,0,5,7,6,0,0,2.0,5,5,1
14746967,2,0,3,0,3,3,14,4,2,31,0,0,0,5,7,6,0,0,2.0,5,5,1
14746967,2,0,0,0,17,11,14,4,2,31,0,0,0,5,7,6,0,0,2.0,5,5,1
14746967,2,0,17,0,10,4,14,1,2,31,0,0,0,5,7,6,0,0,2.0,5,5,1
14746967,2,0,10,0,3,3,14,2,2,31,0,0,0,5,7,6,0,0,2.0,5,5,1
14746967,3,0,0,1,13,8,14,2,2,9,1,0,0,1,-1,3,-1,-1,-1.0,-1,5,1
14746967,3,0,13,1,10,4,14,1,2,9,1,0,0,1,-1,3,-1,-1,-1.0,-1,5,1
14746967,3,0,10,1,3,3,14,2,2,9,1,0,0,1,-1,3,-1,-1,-1.0,-1,5,1
14746967,4,0,0,1,13,8,14,2,2,6,1,0,0,1,-1,4,-1,-1,-1.0,-1,5,1
14746967,4,0,13,1,3,3,14,2,2,6,1,0,0,1,-1,4,-1,-1,-1.0,-1,5,1
14746967,4,0,0,1,6,5,14,0,2,6,1,0,0,1,-1,4,-1,-1,-1.0,-1,5,1
14746967,4,0,6,1,3,3,14,0,2,6,1,0,0,1,-1,4,-1,-1,-1.0,-1,5,1
14746967,5,0,0,1,13,8,14,2,2,3,1,0,0,1,-1,2,-1,-1,-1.0,-1,5,1
14746967,5,0,13,1,3,3,14,2,2,3,1,0,0,1,-1,2,-1,-1,-1.0,-1,5,1
14755745,1,0,0,0,6,5,15,0,2,47,0,3,0,0,5,4,2,0,6.0,20,4,2
14755745,1,0,6,0,3,3,15,0,2,47,0,3,0,0,5,4,2,0,6.0,20,4,2
14755745,1,0,0,0,21,6,15,3,2,47,0,3,0,0,5,4,2,0,6.0,20,4,2
14755745,1,0,21,0,3,3,15,3,2,47,0,3,0,0,5,4,2,0,6.0,20,4,2
14755745,2,0,0,0,10,4,15,2,2,46,0,1,3,0,5,2,3,0,-9.0,20,4,2
14755745,2,0,10,0,3,3,15,2,2,46,0,1,3,0,5,2,3,0,-9.0,20,4,2
14755745,3,0,0,1,19,4,15,2,2,12,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
14755745,3,0,19,1,22,6,15,1,2,12,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
14755745,3,0,22,1,21,6,15,1,2,12,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
14755745,3,0,21,1,3,3,15,3,2,12,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
14755745,4,0,0,1,19,4,15,2,2,10,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
14755745,4,0,19,1,22,6,15,1,2,10,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
14755745,4,0,22,1,21,6,15,1,2,10,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
14755745,4,0,21,1,3,3,15,3,2,10,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
14756911,1,0,0,0,1,1,4,0,1,67,1,0,0,1,0,6,21,7,-9.0,-1,1,2
14756911,1,0,2,0,3,3,4,0,1,67,1,0,0,1,0,6,21,7,-9.0,-1,1,2
14756911,1,0,0,0,6,5,4,0,1,67,1,0,0,1,0,6,21,7,-9.0,-1,1,2
14756911,1,0,6,0,3,3,4,0,1,67,1,0,0,1,0,6,21,7,-9.0,-1,1,2
14756911,1,0,0,0,8,0,4,3,1,67,1,0,0,1,0,6,21,7,-9.0,-1,1,2
14756911,1,0,8,0,3,3,4,3,1,67,1,0,0,1,0,6,21,7,-9.0,-1,1,2
14760105,1,1,0,0,7,6,9,3,3,46,0,1,0,0,4,4,7,0,7.0,10,4,2
14760105,1,1,7,0,3,3,9,3,3,46,0,1,0,0,4,4,7,0,7.0,10,4,2
14760105,1,1,0,0,6,5,9,0,3,46,0,1,0,0,4,4,7,0,7.0,10,4,2
14760105,1,1,6,0,3,3,9,0,3,46,0,1,0,0,4,4,7,0,7.0,10,4,2
14760105,2,1,0,0,15,5,9,0,3,51,0,3,0,6,16,3,0,0,25.0,30,4,2
14760105,2,1,15,0,21,6,9,1,3,51,0,3,0,6,16,3,0,0,25.0,30,4,2
14760105,2,1,21,0,3,3,9,3,3,51,0,3,0,6,16,3,0,0,25.0,30,4,2
14760105,4,1,0,1,7,6,9,3,3,13,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
14760105,4,1,7,1,3,3,9,3,3,13,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
14760105,4,1,0,1,6,5,9,0,3,13,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
14760105,4,1,6,1,3,3,9,0,3,13,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
14772779,1,0,0,0,30,1,4,0,0,62,1,0,0,1,-1,10,14,0,-9.0,-1,1,2
14772779,1,0,30,0,3,3,4,0,0,62,1,0,0,1,-1,10,14,0,-9.0,-1,1,2
14772779,1,0,0,0,1,1,4,0,0,62,1,0,0,1,-1,10,14,0,-9.0,-1,1,2
14772779,1,0,2,0,22,6,4,1,0,62,1,0,0,1,-1,10,14,0,-9.0,-1,1,2
14772779,1,0,22,0,6,5,4,1,0,62,1,0,0,1,-1,10,14,0,-9.0,-1,1,2
14772779,1,0,6,0,3,3,4,0,0,62,1,0,0,1,-1,10,14,0,-9.0,-1,1,2
14772779,1,0,0,0,0,0,4,0,0,62,1,0,0,1,-1,10,14,0,-9.0,-1,1,2
14772779,1,0,1,0,3,3,4,0,0,62,1,0,0,1,-1,10,14,0,-9.0,-1,1,2
14772779,1,0,0,0,22,6,4,3,0,62,1,0,0,1,-1,10,14,0,-9.0,-1,1,2
14772779,1,0,22,0,3,3,4,3,0,62,1,0,0,1,-1,10,14,0,-9.0,-1,1,2
14773262,1,0,0,0,15,5,1,0,3,66,0,0,0,0,3,6,2,0,4.0,18,3,2
14773262,1,0,15,0,30,1,1,1,3,66,0,0,0,0,3,6,2,0,4.0,18,3,2
14773262,1,0,30,0,0,0,1,1,3,66,0,0,0,0,3,6,2,0,4.0,18,3,2
14773262,1,0,1,0,12,4,1,1,3,66,0,0,0,0,3,6,2,0,4.0,18,3,2
14773262,1,0,12,0,15,5,1,1,3,66,0,0,0,0,3,6,2,0,4.0,18,3,2
14773262,1,0,15,0,3,3,1,0,3,66,0,0,0,0,3,6,2,0,4.0,18,3,2
14773262,2,0,0,0,2,2,1,4,3,40,0,3,0,0,13,4,0,0,25.0,40,3,2
14773262,2,0,3,0,3,3,1,4,3,40,0,3,0,0,13,4,0,0,25.0,40,3,2
14773262,2,0,0,0,6,5,1,0,3,40,0,3,0,0,13,4,0,0,25.0,40,3,2
14773262,2,0,6,0,3,3,1,0,3,40,0,3,0,0,13,4,0,0,25.0,40,3,2
14773262,3,0,0,0,2,2,1,4,3,22,0,3,0,0,11,4,0,0,18.0,30,3,2
14773262,3,0,3,0,3,3,1,4,3,22,0,3,0,0,11,4,0,0,18.0,30,3,2
14773262,3,0,0,0,13,8,1,2,3,22,0,3,0,0,11,4,0,0,18.0,30,3,2
14773262,3,0,13,0,3,3,1,2,3,22,0,3,0,0,11,4,0,0,18.0,30,3,2
14783337,1,0,0,0,6,5,7,0,0,80,1,0,0,1,-1,8,0,0,-9.0,-1,1,0
14783337,1,0,6,0,3,3,7,0,0,80,1,0,0,1,-1,8,0,0,-9.0,-1,1,0
14783337,1,0,0,0,6,5,7,0,0,80,1,0,0,1,-1,8,0,0,-9.0,-1,1,0
14783337,1,0,6,0,3,3,7,0,0,80,1,0,0,1,-1,8,0,0,-9.0,-1,1,0
14783337,1,0,0,0,6,5,7,0,0,80,1,0,0,1,-1,8,0,0,-9.0,-1,1,0
14783337,1,0,6,0,3,3,7,0,0,80,1,0,0,1,-1,8,0,0,-9.0,-1,1,0
14783337,1,0,0,0,21,6,7,3,0,80,1,0,0,1,-1,8,0,0,-9.0,-1,1,0
14783337,1,0,21,0,3,3,7,3,0,80,1,0,0,1,-1,8,0,0,-9.0,-1,1,0
14788145,1,0,0,2,30,1,0,0,0,64,1,4,0,1,-1,7,0,1,-9.0,-1,2,0
14788145,1,0,30,2,30,1,0,1,0,64,1,4,0,1,-1,7,0,1,-9.0,-1,2,0
14788145,1,0,30,2,6,5,0,1,0,64,1,4,0,1,-1,7,0,1,-9.0,-1,2,0
14788145,1,0,6,2,15,5,0,1,0,64,1,4,0,1,-1,7,0,1,-9.0,-1,2,0
14788145,1,0,15,2,6,5,0,1,0,64,1,4,0,1,-1,7,0,1,-9.0,-1,2,0
14788145,1,0,6,2,0,0,0,1,0,64,1,4,0,1,-1,7,0,1,-9.0,-1,2,0
14788145,1,0,1,2,3,3,0,0,0,64,1,4,0,1,-1,7,0,1,-9.0,-1,2,0
14788145,2,0,0,0,19,4,0,2,0,69,1,5,0,1,-1,9,3,3,-9.0,-1,2,0
14788145,2,0,19,0,30,1,0,1,0,69,1,5,0,1,-1,9,3,3,-9.0,-1,2,0
14788145,2,0,30,0,30,1,0,1,0,69,1,5,0,1,-1,9,3,3,-9.0,-1,2,0
14788145,2,0,30,0,15,5,0,1,0,69,1,5,0,1,-1,9,3,3,-9.0,-1,2,0
14788145,2,0,15,0,30,1,0,1,0,69,1,5,0,1,-1,9,3,3,-9.0,-1,2,0
14788145,2,0,30,0,0,0,0,1,0,69,1,5,0,1,-1,9,3,3,-9.0,-1,2,0
14788145,2,0,1,0,3,3,0,0,0,69,1,5,0,1,-1,9,3,3,-9.0,-1,2,0
14788145,2,0,0,0,6,5,0,0,0,69,1,5,0,1,-1,9,3,3,-9.0,-1,2,0
14788145,2,0,6,0,3,3,0,0,0,69,1,5,0,1,-1,9,3,3,-9.0,-1,2,0
14793390,1,0,0,0,6,5,16,0,0,68,1,1,0,1,-1,2,2,2,-9.0,-1,2,2
14793390,1,0,6,0,3,3,16,0,0,68,1,1,0,1,-1,2,2,2,-9.0,-1,2,2
14802162,1,1,0,0,2,2,9,4,1,84,0,3,0,0,12,4,3,0,17.0,30,2,2
14802162,1,1,3,0,0,0,9,1,1,84,0,3,0,0,12,4,3,0,17.0,30,2,2
14802162,1,1,1,0,17,11,9,1,1,84,0,3,0,0,12,4,3,0,17.0,30,2,2
14802162,1,1,17,0,3,3,9,4,1,84,0,3,0,0,12,4,3,0,17.0,30,2,2
14805903,1,0,0,0,25,12,10,2,2,64,1,0,0,1,-1,5,0,0,-9.0,-1,2,0
14805903,1,0,25,0,3,3,10,2,2,64,1,0,0,1,-1,5,0,0,-9.0,-1,2,0
14805903,1,0,0,0,25,12,10,2,2,64,1,0,0,1,-1,5,0,0,-9.0,-1,2,0
14805903,1,0,25,0,3,3,10,2,2,64,1,0,0,1,-1,5,0,0,-9.0,-1,2,0
14805903,1,0,0,0,4,1,10,2,2,64,1,0,0,1,-1,5,0,0,-9.0,-1,2,0
14808883,1,1,0,0,2,2,5,4,2,27,0,1,0,0,23,4,5,4,30.0,35,2,2
14808883,1,1,3,0,3,3,5,4,2,27,0,1,0,0,23,4,5,4,30.0,35,2,2
14808883,1,1,0,0,7,6,5,3,2,27,0,1,0,0,23,4,5,4,30.0,35,2,2
14808883,1,1,7,0,3,3,5,3,2,27,0,1,0,0,23,4,5,4,30.0,35,2,2
14808883,2,1,0,0,2,2,5,4,2,28,0,1,0,0,18,4,2,0,24.0,40,2,2
14808883,2,1,3,0,3,3,5,4,2,28,0,1,0,0,18,4,2,0,24.0,40,2,2
14808883,2,1,0,0,7,6,5,3,2,28,0,1,0,0,18,4,2,0,24.0,40,2,2
14808883,2,1,7,0,3,3,5,3,2,28,0,1,0,0,18,4,2,0,24.0,40,2,2
14810103,1,0,0,2,22,6,12,3,0,75,1,0,0,1,-1,1,7,0,-9.0,-1,3,1
14810103,2,0,0,0,22,6,12,3,0,75,1,0,0,1,-1,4,10,0,-9.0,-1,3,1
14810103,2,0,22,0,30,1,12,1,0,75,1,0,0,1,-1,4,10,0,-9.0,-1,3,1
14810103,2,0,30,0,3,3,12,0,0,75,1,0,0,1,-1,4,10,0,-9.0,-1,3,1
14810103,2,0,0,0,22,6,12,3,0,75,1,0,0,1,-1,4,10,0,-9.0,-1,3,1
14810103,3,0,0,2,22,6,12,3,0,45,1,0,0,1,-1,4,10,0,-9.0,-1,3,1
14810103,3,0,22,2,30,1,12,1,0,45,1,0,0,1,-1,4,10,0,-9.0,-1,3,1
14810103,3,0,30,2,3,3,12,0,0,45,1,0,0,1,-1,4,10,0,-9.0,-1,3,1
14810103,3,0,0,2,22,6,12,3,0,45,1,0,0,1,-1,4,10,0,-9.0,-1,3,1
14810617,1,0,0,0,28,1,11,2,2,55,0,1,0,0,1,7,20,0,1.0,4,2,2
14810617,1,0,29,0,3,3,11,2,2,55,0,1,0,0,1,7,20,0,1.0,4,2,2
14810617,1,0,0,0,2,2,11,4,2,55,0,1,0,0,1,7,20,0,1.0,4,2,2
14810617,1,0,3,0,16,10,11,1,2,55,0,1,0,0,1,7,20,0,1.0,4,2,2
14810617,1,0,16,0,17,11,11,1,2,55,0,1,0,0,1,7,20,0,1.0,4,2,2
14810617,1,0,17,0,28,1,11,1,2,55,0,1,0,0,1,7,20,0,1.0,4,2,2
14810617,1,0,29,0,3,3,11,2,2,55,0,1,0,0,1,7,20,0,1.0,4,2,2
14810617,2,0,0,0,2,2,11,4,2,55,0,0,0,0,1,6,7,0,1.0,5,2,2
14810617,2,0,3,0,0,0,11,1,2,55,0,0,0,0,1,6,7,0,1.0,5,2,2
14810617,2,0,1,0,17,11,11,1,2,55,0,0,0,0,1,6,7,0,1.0,5,2,2
14810617,2,0,17,0,3,3,11,4,2,55,0,0,0,0,1,6,7,0,1.0,5,2,2
14810617,2,0,0,0,6,5,11,0,2,55,0,0,0,0,1,6,7,0,1.0,5,2,2
14810617,2,0,6,0,3,3,11,0,2,55,0,0,0,0,1,6,7,0,1.0,5,2,2
14811847,1,0,0,0,4,1,17,2,1,39,1,1,0,1,-1,2,5,0,-9.0,-1,1,0
14811847,1,0,4,0,3,3,17,2,1,39,1,1,0,1,-1,2,5,0,-9.0,-1,1,0
14813270,1,0,0,0,2,2,4,4,1,62,0,1,0,0,7,6,1,0,9.0,20,2,2
14813270,1,0,3,0,0,0,4,1,1,62,0,1,0,0,7,6,1,0,9.0,20,2,2
14813270,1,0,1,0,17,11,4,1,1,62,0,1,0,0,7,6,1,0,9.0,20,2,2
14813270,1,0,17,0,16,10,4,1,1,62,0,1,0,0,7,6,1,0,9.0,20,2,2
14813270,1,0,16,0,17,11,4,1,1,62,0,1,0,0,7,6,1,0,9.0,20,2,2
14813270,1,0,17,0,3,3,4,4,1,62,0,1,0,0,7,6,1,0,9.0,20,2,2
14813270,2,0,0,0,2,2,4,4,1,72,1,5,0,1,-1,3,1,0,-9.0,-1,2,2
14813270,2,0,3,0,6,5,4,1,1,72,1,5,0,1,-1,3,1,0,-9.0,-1,2,2
14813270,2,0,6,0,3,3,4,0,1,72,1,5,0,1,-1,3,1,0,-9.0,-1,2,2
14821332,1,0,0,0,16,10,9,2,2,49,1,5,0,1,0,6,20,0,-9.0,-1,3,2
14821332,1,0,16,0,16,10,9,1,2,49,1,5,0,1,0,6,20,0,-9.0,-1,3,2
14821332,1,0,16,0,16,10,9,1,2,49,1,5,0,1,0,6,20,0,-9.0,-1,3,2
14821332,1,0,16,0,1,1,9,1,2,49,1,5,0,1,0,6,20,0,-9.0,-1,3,2
14821332,1,0,2,0,1,1,9,1,2,49,1,5,0,1,0,6,20,0,-9.0,-1,3,2
14821332,1,0,2,0,3,3,9,0,2,49,1,5,0,1,0,6,20,0,-9.0,-1,3,2
14821332,2,0,0,0,2,2,9,4,2,44,0,1,0,3,19,2,0,0,25.0,60,3,2
14821332,2,0,3,0,3,3,9,4,2,44,0,1,0,3,19,2,0,0,25.0,60,3,2
14821332,3,0,0,1,13,8,9,2,2,9,1,0,0,1,-1,2,-1,-1,-1.0,-1,3,2
14821332,3,0,13,1,3,3,9,2,2,9,1,0,0,1,-1,2,-1,-1,-1.0,-1,3,2
14823103,1,0,0,0,1,1,10,0,0,56,1,4,0,1,-1,7,5,5,-9.0,-1,2,0
14823103,1,0,2,0,6,5,10,1,0,56,1,4,0,1,-1,7,5,5,-9.0,-1,2,0
14823103,1,0,6,0,6,5,10,1,0,56,1,4,0,1,-1,7,5,5,-9.0,-1,2,0
14823103,1,0,6,0,6,5,10,1,0,56,1,4,0,1,-1,7,5,5,-9.0,-1,2,0
14823103,1,0,6,0,6,5,10,1,0,56,1,4,0,1,-1,7,5,5,-9.0,-1,2,0
14823103,1,0,6,0,6,5,10,1,0,56,1,4,0,1,-1,7,5,5,-9.0,-1,2,0
14823103,1,0,6,0,3,3,10,0,0,56,1,4,0,1,-1,7,5,5,-9.0,-1,2,0
14825086,1,0,0,0,15,5,10,0,0,72,1,0,0,1,-1,5,0,0,-9.0,-1,2,0
14825086,1,0,15,0,6,5,10,1,0,72,1,0,0,1,-1,5,0,0,-9.0,-1,2,0
14825086,1,0,6,0,21,6,10,1,0,72,1,0,0,1,-1,5,0,0,-9.0,-1,2,0
14825086,1,0,21,0,21,6,10,1,0,72,1,0,0,1,-1,5,0,0,-9.0,-1,2,0
14825086,1,0,21,0,3,3,10,3,0,72,1,0,0,1,-1,5,0,0,-9.0,-1,2,0
14825705,2,0,0,0,30,1,5,0,3,44,0,4,0,0,5,7,0,0,6.0,8,4,2
14825705,2,0,30,0,30,1,5,1,3,44,0,4,0,0,5,7,0,0,6.0,8,4,2
14825705,2,0,30,0,6,5,5,1,3,44,0,4,0,0,5,7,0,0,6.0,8,4,2
14825705,2,0,6,0,30,1,5,1,3,44,0,4,0,0,5,7,0,0,6.0,8,4,2
14825705,2,0,30,0,6,5,5,1,3,44,0,4,0,0,5,7,0,0,6.0,8,4,2
14825705,2,0,6,0,6,5,5,1,3,44,0,4,0,0,5,7,0,0,6.0,8,4,2
14825705,2,0,6,0,3,3,5,0,3,44,0,4,0,0,5,7,0,0,6.0,8,4,2
14827053,1,0,0,0,28,1,12,2,1,58,1,1,0,1,0,4,7,0,-9.0,-1,1,1
14827053,1,0,29,0,28,1,12,1,1,58,1,1,0,1,0,4,7,0,-9.0,-1,1,1
14827053,1,0,29,0,25,12,12,1,1,58,1,1,0,1,0,4,7,0,-9.0,-1,1,1
14827053,1,0,25,0,3,3,12,2,1,58,1,1,0,1,0,4,7,0,-9.0,-1,1,1
14833661,1,0,3,0,2,2,14,1,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,1,0,3,0,23,1,14,1,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,1,0,23,0,6,5,14,1,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,1,0,6,0,3,3,14,0,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,1,0,0,0,9,1,14,2,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,1,0,9,0,4,1,14,1,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,1,0,4,0,4,1,14,1,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,1,0,4,0,1,1,14,1,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,1,0,2,0,3,3,14,0,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,1,0,0,0,21,6,14,3,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,1,0,21,0,3,3,14,3,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,1,0,0,0,3,3,14,2,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,1,0,0,0,2,2,14,4,3,29,0,3,0,0,7,13,3,0,9.0,20,4,1
14833661,2,0,0,1,6,5,14,0,3,1,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,1
14833661,2,0,6,1,3,3,14,0,3,1,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,1
14833661,2,0,0,1,22,6,14,3,3,1,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,1
14833661,2,0,22,1,3,3,14,3,3,1,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,1
14833661,3,0,0,0,2,2,14,4,3,30,0,4,0,0,7,5,7,0,9.0,20,4,1
14833661,3,0,3,0,21,6,14,1,3,30,0,4,0,0,7,5,7,0,9.0,20,4,1
14833661,3,0,21,0,3,3,14,3,3,30,0,4,0,0,7,5,7,0,9.0,20,4,1
14833661,3,0,0,0,22,6,14,3,3,30,0,4,0,0,7,5,7,0,9.0,20,4,1
14833661,3,0,22,0,3,3,14,3,3,30,0,4,0,0,7,5,7,0,9.0,20,4,1
14833661,4,0,0,2,21,6,14,3,3,45,1,0,0,1,-1,4,7,0,-9.0,-1,4,1
14833661,4,0,21,2,3,3,14,3,3,45,1,0,0,1,-1,4,7,0,-9.0,-1,4,1
14833661,4,0,0,2,22,6,14,3,3,45,1,0,0,1,-1,4,7,0,-9.0,-1,4,1
14833661,4,0,22,2,3,3,14,3,3,45,1,0,0,1,-1,4,7,0,-9.0,-1,4,1
14833782,1,0,0,0,2,2,7,4,1,64,0,3,0,5,4,2,0,0,5.0,15,3,0
14833782,1,0,3,0,3,3,7,4,1,64,0,3,0,5,4,2,0,0,5.0,15,3,0
14839476,1,1,0,0,12,4,10,2,1,30,0,1,0,0,13,6,0,0,12.0,30,4,0
14839476,1,1,12,0,16,10,10,1,1,30,0,1,0,0,13,6,0,0,12.0,30,4,0
14839476,1,1,16,0,10,4,10,1,1,30,0,1,0,0,13,6,0,0,12.0,30,4,0
