HOUSEID,PERSONID,URBRUR,WHYFROM,DRIVER,WHYTO,WHYTRP1S,HHFAMINC,TRIPPURP,WRKCOUNT,R_AGE,USULDRV,WEBUSE,WKFMHMXX,WRKTRANS,GCDWORK,CNTTDTR,NWALKTRP,NBIKETRP,DISTTOWK,TIMETOWK,HHSIZE
12093827,1,1,1,1,11,1,6,1,3,55,1,-1,-1,1,5,2,0,0,8,15,4
12093827,1,1,11,1,1,12,6,1,3,55,1,-1,-1,1,5,2,0,0,8,15,4
12093827,2,1,1,2,53,8,6,3,3,45,-1,-1,-1,-1,-1,2,0,0,-9,-1,4
12093827,2,1,53,2,1,12,6,3,3,45,-1,-1,-1,-1,-1,2,0,0,-9,-1,4
12093827,3,1,1,1,21,3,6,4,3,24,1,3,-1,1,5,4,0,0,8,20,4
12093827,3,1,21,1,1,12,6,4,3,24,1,3,-1,1,5,4,0,0,8,20,4
12093827,3,1,1,1,11,1,6,1,3,24,1,3,-1,1,5,4,0,0,8,20,4
12093827,3,1,11,1,1,12,6,1,3,24,1,3,-1,1,5,4,0,0,8,20,4
12093827,4,1,1,2,51,8,6,3,3,20,2,-1,-1,1,6,2,0,0,-9,30,4
12093827,4,1,51,2,1,12,6,3,3,20,2,-1,-1,1,6,2,0,0,-9,30,4
12096837,1,1,1,1,11,1,2,1,4,29,-1,-1,-1,-1,0,4,0,0,-9,-1,6
12096837,1,1,11,1,14,2,2,5,4,29,-1,-1,-1,-1,0,4,0,0,-9,-1,6
12096837,1,1,14,1,14,2,2,5,4,29,-1,-1,-1,-1,0,4,0,0,-9,-1,6
12096837,1,1,14,1,1,12,2,4,4,29,-1,-1,-1,-1,0,4,0,0,-9,-1,6
12096837,2,1,1,1,11,1,2,1,4,31,-1,-1,-1,-1,-1,2,0,0,-9,-1,6
12096837,2,1,11,1,1,12,2,1,4,31,-1,-1,-1,-1,-1,2,0,0,-9,-1,6
12096837,3,1,1,1,11,1,2,1,4,24,-1,-1,-1,-1,-1,2,0,0,-9,-1,6
12096837,3,1,11,1,1,12,2,1,4,24,-1,-1,-1,-1,-1,2,0,0,-9,-1,6
12100677,1,1,1,1,21,3,16,4,2,32,1,-1,-1,1,18,8,2,1,30,35,3
12100677,1,1,21,1,42,7,16,5,2,32,1,-1,-1,1,18,8,2,1,30,35,3
12100677,1,1,42,1,1,12,16,2,2,32,1,-1,-1,1,18,8,2,1,30,35,3
12100677,1,1,1,1,82,9,16,2,2,32,1,-1,-1,1,18,8,2,1,30,35,3
12100677,1,1,82,1,1,12,16,2,2,32,1,-1,-1,1,18,8,2,1,30,35,3
12100677,1,1,1,1,11,1,16,1,2,32,1,-1,-1,1,18,8,2,1,30,35,3
12100677,1,1,11,1,61,7,16,5,2,32,1,-1,-1,1,18,8,2,1,30,35,3
12100677,1,1,61,1,1,12,16,4,2,32,1,-1,-1,1,18,8,2,1,30,35,3
12100677,2,1,1,1,11,1,16,1,2,37,1,1,-1,3,0,11,1,1,1,5,3
12100677,2,1,11,1,51,8,16,5,2,37,1,1,-1,3,0,11,1,1,1,5,3
12100677,2,1,51,1,12,11,16,5,2,37,1,1,-1,3,0,11,1,1,1,5,3
12100677,2,1,12,1,1,12,16,1,2,37,1,1,-1,3,0,11,1,1,1,5,3
12100677,2,1,1,1,82,9,16,2,2,37,1,1,-1,3,0,11,1,1,1,5,3
12100677,2,1,82,1,1,12,16,2,2,37,1,1,-1,3,0,11,1,1,1,5,3
12100677,2,1,1,1,54,8,16,3,2,37,1,1,-1,3,0,11,1,1,1,5,3
12100677,2,1,54,1,71,10,16,5,2,37,1,1,-1,3,0,11,1,1,1,5,3
12100677,2,1,71,1,1,12,16,4,2,37,1,1,-1,3,0,11,1,1,1,5,3
12100677,2,1,1,1,71,10,16,4,2,37,1,1,-1,3,0,11,1,1,1,5,3
12100677,2,1,71,1,1,12,16,4,2,37,1,1,-1,3,0,11,1,1,1,5,3
12100677,3,1,1,-1,21,3,16,4,2,2,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,3
12100677,3,1,21,-1,1,12,16,4,2,2,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,3
12100677,3,1,1,-1,71,10,16,4,2,2,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,3
12100677,3,1,71,-1,1,12,16,4,2,2,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,3
12101124,1,1,1,2,41,6,6,2,0,63,-1,1,-1,-1,-1,11,4,0,-9,-1,2
12101124,1,1,41,2,1,12,6,2,0,63,-1,1,-1,-1,-1,11,4,0,-9,-1,2
12101124,1,1,1,2,41,6,6,2,0,63,-1,1,-1,-1,-1,11,4,0,-9,-1,2
12101124,1,1,41,2,41,6,6,5,0,63,-1,1,-1,-1,-1,11,4,0,-9,-1,2
12101124,1,1,41,2,1,12,6,2,0,63,-1,1,-1,-1,-1,11,4,0,-9,-1,2
12101124,1,1,1,2,40,7,6,2,0,63,-1,1,-1,-1,-1,11,4,0,-9,-1,2
12101124,1,1,40,2,1,12,6,2,0,63,-1,1,-1,-1,-1,11,4,0,-9,-1,2
12101124,1,1,1,2,51,8,6,3,0,63,-1,1,-1,-1,-1,11,4,0,-9,-1,2
12101124,1,1,51,2,1,12,6,3,0,63,-1,1,-1,-1,-1,11,4,0,-9,-1,2
12101124,1,1,1,2,82,9,6,2,0,63,-1,1,-1,-1,-1,11,4,0,-9,-1,2
12101124,1,1,82,2,1,12,6,2,0,63,-1,1,-1,-1,-1,11,4,0,-9,-1,2
12101124,2,1,1,1,41,6,6,2,0,68,-1,1,-1,-1,-1,7,0,12,-9,-1,2
12101124,2,1,41,1,41,6,6,5,0,68,-1,1,-1,-1,-1,7,0,12,-9,-1,2
12101124,2,1,41,1,1,12,6,2,0,68,-1,1,-1,-1,-1,7,0,12,-9,-1,2
12101124,2,1,1,1,72,10,6,4,0,68,-1,1,-1,-1,-1,7,0,12,-9,-1,2
12101124,2,1,72,1,1,12,6,4,0,68,-1,1,-1,-1,-1,7,0,12,-9,-1,2
12101124,2,1,1,1,82,9,6,2,0,68,-1,1,-1,-1,-1,7,0,12,-9,-1,2
12101124,2,1,82,1,1,12,6,2,0,68,-1,1,-1,-1,-1,7,0,12,-9,-1,2
12101704,1,1,1,1,70,10,10,4,2,44,1,-1,-1,2,2,4,0,0,3,7,5
12101704,1,1,70,1,1,12,10,4,2,44,1,-1,-1,2,2,4,0,0,3,7,5
12101704,1,1,1,1,11,1,10,1,2,44,1,-1,-1,2,2,4,0,0,3,7,5
12101704,1,1,11,1,1,12,10,1,2,44,1,-1,-1,2,2,4,0,0,3,7,5
12102804,1,1,1,1,52,8,13,3,2,49,1,1,-1,3,2,2,3,0,3,20,2
12102804,1,1,52,1,1,12,13,3,2,49,1,1,-1,3,2,2,3,0,3,20,2
12102831,2,1,1,1,51,8,-7,3,0,79,-1,-1,-1,-1,-1,2,2,0,-9,-1,2
12102831,2,1,51,1,1,12,-7,3,0,79,-1,-1,-1,-1,-1,2,2,0,-9,-1,2
12102925,1,1,1,1,41,6,3,2,0,64,-1,-1,-1,-1,-1,8,7,0,-9,-1,2
12102925,1,1,41,1,1,12,3,2,0,64,-1,-1,-1,-1,-1,8,7,0,-9,-1,2
12102925,1,1,1,1,41,6,3,2,0,64,-1,-1,-1,-1,-1,8,7,0,-9,-1,2
12102925,1,1,41,1,1,12,3,2,0,64,-1,-1,-1,-1,-1,8,7,0,-9,-1,2
12102925,1,1,1,1,43,6,3,2,0,64,-1,-1,-1,-1,-1,8,7,0,-9,-1,2
12102925,1,1,43,1,1,12,3,2,0,64,-1,-1,-1,-1,-1,8,7,0,-9,-1,2
12102925,1,1,1,1,51,8,3,3,0,64,-1,-1,-1,-1,-1,8,7,0,-9,-1,2
12102925,1,1,51,1,1,12,3,3,0,64,-1,-1,-1,-1,-1,8,7,0,-9,-1,2
12102925,2,1,1,2,41,6,3,2,0,65,-1,-1,-1,-1,-1,2,0,0,-9,-1,2
12102925,2,1,41,2,1,12,3,2,0,65,-1,-1,-1,-1,-1,2,0,0,-9,-1,2
12103593,1,1,1,1,73,10,16,4,2,36,1,4,-1,1,6,7,3,0,10,20,3
12103593,1,1,73,1,11,1,16,5,2,36,1,4,-1,1,6,7,3,0,10,20,3
12103593,1,1,11,1,71,10,16,5,2,36,1,4,-1,1,6,7,3,0,10,20,3
12103593,1,1,71,1,23,3,16,5,2,36,1,4,-1,1,6,7,3,0,10,20,3
12103593,1,1,23,1,42,7,16,5,2,36,1,4,-1,1,6,7,3,0,10,20,3
12103593,1,1,42,1,42,7,16,5,2,36,1,4,-1,1,6,7,3,0,10,20,3
12103593,1,1,42,1,1,12,16,2,2,36,1,4,-1,1,6,7,3,0,10,20,3
12103593,2,1,1,1,11,1,16,1,2,46,1,2,3,1,9,4,7,0,12,25,3
12103593,2,1,11,1,42,7,16,5,2,46,1,2,3,1,9,4,7,0,12,25,3
12103593,2,1,42,1,41,6,16,5,2,46,1,2,3,1,9,4,7,0,12,25,3
12103593,2,1,41,1,1,12,16,2,2,46,1,2,3,1,9,4,7,0,12,25,3
12103593,3,1,1,-1,21,3,16,4,2,4,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,3
12103593,3,1,21,-1,23,3,16,5,2,4,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,3
12103593,3,1,23,-1,42,7,16,5,2,4,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,3
12103593,3,1,42,-1,42,7,16,5,2,4,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,3
12103593,3,1,42,-1,1,12,16,2,2,4,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,3
12104170,2,1,1,2,41,6,2,2,0,64,-1,-1,-1,-1,-1,4,6,0,-9,-1,3
12104170,2,1,41,2,1,12,2,2,0,64,-1,-1,-1,-1,-1,4,6,0,-9,-1,3
12104170,2,1,1,2,41,6,2,2,0,64,-1,-1,-1,-1,-1,4,6,0,-9,-1,3
12104170,2,1,41,2,1,12,2,2,0,64,-1,-1,-1,-1,-1,4,6,0,-9,-1,3
12104170,3,1,1,2,41,6,2,2,0,50,-1,-1,-1,-1,-1,4,7,0,-9,-1,3
12104170,3,1,41,2,1,12,2,2,0,50,-1,-1,-1,-1,-1,4,7,0,-9,-1,3
12104170,3,1,1,2,51,8,2,3,0,50,-1,-1,-1,-1,-1,4,7,0,-9,-1,3
12104170,3,1,51,2,1,12,2,3,0,50,-1,-1,-1,-1,-1,4,7,0,-9,-1,3
12109812,1,1,1,1,11,1,8,1,1,50,1,1,-1,1,7,3,0,0,9,20,1
12109812,1,1,11,1,41,6,8,5,1,50,1,1,-1,1,7,3,0,0,9,20,1
12109812,1,1,41,1,1,12,8,2,1,50,1,1,-1,1,7,3,0,0,9,20,1
12110890,1,1,1,1,63,7,3,4,1,66,1,-1,-1,2,28,2,0,0,34,45,1
12110890,1,1,63,1,1,12,3,4,1,66,1,-1,-1,2,28,2,0,0,34,45,1
12114825,1,1,1,1,41,6,8,2,1,58,1,5,-1,1,6,4,2,0,7,15,2
12114825,1,1,41,1,1,12,8,2,1,58,1,5,-1,1,6,4,2,0,7,15,2
12114825,1,1,1,1,53,8,8,3,1,58,1,5,-1,1,6,4,2,0,7,15,2
12114825,1,1,53,1,1,12,8,3,1,58,1,5,-1,1,6,4,2,0,7,15,2
12115158,1,1,1,1,51,8,15,3,1,58,-1,2,-1,-1,-1,5,5,0,-9,-1,2
12115158,1,1,51,1,82,9,15,5,1,58,-1,2,-1,-1,-1,5,5,0,-9,-1,2
12115158,1,1,82,1,1,12,15,2,1,58,-1,2,-1,-1,-1,5,5,0,-9,-1,2
12115158,1,1,1,1,52,8,15,3,1,58,-1,2,-1,-1,-1,5,5,0,-9,-1,2
12115158,1,1,52,1,1,12,15,3,1,58,-1,2,-1,-1,-1,5,5,0,-9,-1,2
12115158,2,1,1,1,11,1,15,1,1,53,1,1,-1,1,4,4,1,0,5,10,2
12115158,2,1,11,1,14,2,15,5,1,53,1,1,-1,1,4,4,1,0,5,10,2
12115158,2,1,14,1,12,11,15,5,1,53,1,1,-1,1,4,4,1,0,5,10,2
12115158,2,1,12,1,1,12,15,1,1,53,1,1,-1,1,4,4,1,0,5,10,2
12122688,2,1,1,1,82,9,11,2,2,54,1,4,-1,4,6,4,7,0,8,35,2
12122688,2,1,82,1,1,12,11,2,2,54,1,4,-1,4,6,4,7,0,8,35,2
12122688,2,1,1,1,51,8,11,3,2,54,1,4,-1,4,6,4,7,0,8,35,2
12122688,2,1,51,1,1,12,11,3,2,54,1,4,-1,4,6,4,7,0,8,35,2
12123032,1,2,1,1,14,2,10,4,2,51,-1,1,-1,-1,0,5,4,0,-9,-1,2
12123032,1,2,14,1,14,2,10,5,2,51,-1,1,-1,-1,0,5,4,0,-9,-1,2
12123032,1,2,14,1,14,2,10,5,2,51,-1,1,-1,-1,0,5,4,0,-9,-1,2
12123032,1,2,14,1,14,2,10,5,2,51,-1,1,-1,-1,0,5,4,0,-9,-1,2
12123032,1,2,14,1,1,12,10,4,2,51,-1,1,-1,-1,0,5,4,0,-9,-1,2
12124972,1,1,1,1,41,6,7,2,0,62,-1,-1,-1,-1,-1,7,2,0,-9,-1,1
12124972,1,1,41,1,1,12,7,2,0,62,-1,-1,-1,-1,-1,7,2,0,-9,-1,1
12124972,1,1,1,1,82,9,7,2,0,62,-1,-1,-1,-1,-1,7,2,0,-9,-1,1
12124972,1,1,82,1,41,6,7,5,0,62,-1,-1,-1,-1,-1,7,2,0,-9,-1,1
12124972,1,1,41,1,1,12,7,2,0,62,-1,-1,-1,-1,-1,7,2,0,-9,-1,1
12124972,1,1,1,1,82,9,7,2,0,62,-1,-1,-1,-1,-1,7,2,0,-9,-1,1
12124972,1,1,82,1,1,12,7,2,0,62,-1,-1,-1,-1,-1,7,2,0,-9,-1,1
12130919,1,1,1,1,43,6,6,2,1,27,1,2,-1,1,10,6,4,0,24,45,1
12130919,1,1,43,1,40,7,6,5,1,27,1,2,-1,1,10,6,4,0,24,45,1
12130919,1,1,40,1,40,7,6,5,1,27,1,2,-1,1,10,6,4,0,24,45,1
12130919,1,1,40,1,41,6,6,5,1,27,1,2,-1,1,10,6,4,0,24,45,1
12130919,1,1,41,1,40,7,6,5,1,27,1,2,-1,1,10,6,4,0,24,45,1
12130919,1,1,40,1,1,12,6,2,1,27,1,2,-1,1,10,6,4,0,24,45,1
12130946,1,1,1,1,51,8,17,3,0,75,-1,2,-1,-1,-1,5,4,0,-9,-1,2
12130946,1,1,51,1,1,12,17,3,0,75,-1,2,-1,-1,-1,5,4,0,-9,-1,2
12130946,1,1,1,1,30,5,17,4,0,75,-1,2,-1,-1,-1,5,4,0,-9,-1,2
12130946,1,1,30,1,54,8,17,5,0,75,-1,2,-1,-1,-1,5,4,0,-9,-1,2
12130946,1,1,54,1,1,12,17,3,0,75,-1,2,-1,-1,-1,5,4,0,-9,-1,2
12130946,2,1,1,1,51,8,17,3,0,72,-1,5,-1,-1,-1,5,1,0,-9,-1,2
12130946,2,1,51,1,1,12,17,3,0,72,-1,5,-1,-1,-1,5,1,0,-9,-1,2
12130946,2,1,1,1,30,5,17,4,0,72,-1,5,-1,-1,-1,5,1,0,-9,-1,2
12130946,2,1,30,1,54,8,17,5,0,72,-1,5,-1,-1,-1,5,1,0,-9,-1,2
12130946,2,1,54,1,1,12,17,3,0,72,-1,5,-1,-1,-1,5,1,0,-9,-1,2
12132119,1,1,1,1,51,8,9,3,2,65,1,4,-1,1,17,2,3,0,21,35,2
12132119,1,1,51,1,1,12,9,3,2,65,1,4,-1,1,17,2,3,0,21,35,2
12133835,1,1,1,1,82,9,3,2,1,70,1,3,-1,1,3,4,3,0,3,5,1
12133835,1,1,82,1,1,12,3,2,1,70,1,3,-1,1,3,4,3,0,3,5,1
12133835,1,1,1,1,41,6,3,2,1,70,1,3,-1,1,3,4,3,0,3,5,1
12133835,1,1,41,1,1,12,3,2,1,70,1,3,-1,1,3,4,3,0,3,5,1
12134225,1,1,1,1,60,7,14,4,2,50,1,4,2,3,0,7,7,12,5,10,4
12134225,1,1,60,1,41,6,14,5,2,50,1,4,2,3,0,7,7,12,5,10,4
12134225,1,1,41,1,60,7,14,5,2,50,1,4,2,3,0,7,7,12,5,10,4
12134225,1,1,60,1,42,7,14,5,2,50,1,4,2,3,0,7,7,12,5,10,4
12134225,1,1,42,1,60,7,14,5,2,50,1,4,2,3,0,7,7,12,5,10,4
12134225,1,1,60,1,42,7,14,5,2,50,1,4,2,3,0,7,7,12,5,10,4
12134225,1,1,42,1,1,12,14,2,2,50,1,4,2,3,0,7,7,12,5,10,4
12134225,2,1,1,1,11,1,14,1,2,40,1,5,-1,1,4,2,5,0,8,20,4
12134225,2,1,11,1,1,12,14,1,2,40,1,5,-1,1,4,2,5,0,8,20,4
12134225,4,1,1,-1,60,7,14,4,2,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
12134225,4,1,60,-1,42,7,14,5,2,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
12134225,4,1,42,-1,60,7,14,5,2,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
12134225,4,1,60,-1,41,6,14,5,2,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
12134225,4,1,41,-1,60,7,14,5,2,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
12134225,4,1,60,-1,42,7,14,5,2,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
12134225,4,1,42,-1,1,12,14,2,2,0,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
12134234,1,1,1,1,11,1,15,1,2,48,1,2,-1,1,1,5,2,0,1,5,2
12134234,1,1,11,1,1,12,15,1,2,48,1,2,-1,1,1,5,2,0,1,5,2
12134234,1,1,1,1,82,9,15,2,2,48,1,2,-1,1,1,5,2,0,1,5,2
12134234,1,1,82,1,12,11,15,5,2,48,1,2,-1,1,1,5,2,0,1,5,2
12134234,1,1,12,1,1,12,15,1,2,48,1,2,-1,1,1,5,2,0,1,5,2
12134560,1,1,1,1,14,2,11,4,2,36,1,1,-1,2,1,4,3,0,1,2,4
12134560,1,1,14,1,1,12,11,4,2,36,1,1,-1,2,1,4,3,0,1,2,4
12134560,1,1,1,1,52,8,11,3,2,36,1,1,-1,2,1,4,3,0,1,2,4
12134560,1,1,52,1,52,8,11,5,2,36,1,1,-1,2,1,4,3,0,1,2,4
12134560,2,1,1,1,73,10,11,4,2,31,1,2,-1,2,7,3,7,0,15,25,4
12134560,2,1,73,1,52,8,11,5,2,31,1,2,-1,2,7,3,7,0,15,25,4
12134560,2,1,52,1,52,8,11,5,2,31,1,2,-1,2,7,3,7,0,15,25,4
12134560,3,1,1,-1,21,3,11,4,2,11,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4
12134560,3,1,21,-1,60,7,11,5,2,11,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4
12134560,4,1,1,-1,21,3,11,4,2,7,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4
12134560,4,1,21,-1,60,7,11,5,2,7,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4
12135026,1,1,1,1,60,7,-7,4,1,65,-1,-1,-1,-1,-1,4,0,0,-9,-1,2
12135026,1,1,60,1,42,7,-7,5,1,65,-1,-1,-1,-1,-1,4,0,0,-9,-1,2
12135026,1,1,42,1,41,6,-7,5,1,65,-1,-1,-1,-1,-1,4,0,0,-9,-1,2
12135026,1,1,41,1,1,12,-7,2,1,65,-1,-1,-1,-1,-1,4,0,0,-9,-1,2
12135231,1,1,1,1,53,8,4,3,2,18,1,3,-1,1,2,4,6,0,6,15,3
12135231,1,1,53,1,1,12,4,3,2,18,1,3,-1,1,2,4,6,0,6,15,3
12135231,1,1,1,1,50,8,4,3,2,18,1,3,-1,1,2,4,6,0,6,15,3
12135231,1,1,50,1,50,8,4,5,2,18,1,3,-1,1,2,4,6,0,6,15,3
12135231,2,1,1,1,53,8,4,3,2,19,1,-1,-1,4,1,5,3,0,5,8,3
12135231,2,1,53,1,41,6,4,5,2,19,1,-1,-1,4,1,5,3,0,5,8,3
12135231,2,1,41,1,1,12,4,2,2,19,1,-1,-1,4,1,5,3,0,5,8,3
12135231,2,1,1,1,51,8,4,3,2,19,1,-1,-1,4,1,5,3,0,5,8,3
12135231,2,1,51,1,1,12,4,3,2,19,1,-1,-1,4,1,5,3,0,5,8,3
12135231,3,1,1,-1,53,8,4,3,2,0,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,3
12135231,3,1,53,-1,1,12,4,3,2,0,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,3
12135437,1,1,1,1,53,8,10,3,2,39,-1,3,-1,-1,-1,5,3,0,-9,-1,3
12135437,1,1,53,1,71,10,10,5,2,39,-1,3,-1,-1,-1,5,3,0,-9,-1,3
12135437,1,1,71,1,1,12,10,4,2,39,-1,3,-1,-1,-1,5,3,0,-9,-1,3
12135437,1,1,1,1,54,8,10,3,2,39,-1,3,-1,-1,-1,5,3,0,-9,-1,3
12135437,1,1,54,1,1,12,10,3,2,39,-1,3,-1,-1,-1,5,3,0,-9,-1,3
12135437,2,1,1,1,54,8,10,3,2,43,1,3,-1,1,13,2,1,0,44,50,3
12135437,2,1,54,1,1,12,10,3,2,43,1,3,-1,1,13,2,1,0,44,50,3
12135437,3,1,1,1,21,3,10,4,2,18,2,-1,-1,1,3,6,0,0,1,5,3
12135437,3,1,21,1,1,12,10,4,2,18,2,-1,-1,1,3,6,0,0,1,5,3
12135437,3,1,1,1,11,1,10,1,2,18,2,-1,-1,1,3,6,0,0,1,5,3
12135437,3,1,11,1,1,12,10,1,2,18,2,-1,-1,1,3,6,0,0,1,5,3
12135437,3,1,1,1,53,8,10,3,2,18,2,-1,-1,1,3,6,0,0,1,5,3
12135437,3,1,53,1,1,12,10,3,2,18,2,-1,-1,1,3,6,0,0,1,5,3
12136274,1,1,1,2,51,8,17,3,0,66,-1,5,-1,-1,-1,4,7,7,-9,-1,2
12136274,1,1,51,2,1,12,17,3,0,66,-1,5,-1,-1,-1,4,7,7,-9,-1,2
12136274,1,1,1,2,51,8,17,3,0,66,-1,5,-1,-1,-1,4,7,7,-9,-1,2
12136274,1,1,51,2,1,12,17,3,0,66,-1,5,-1,-1,-1,4,7,7,-9,-1,2
12136274,2,1,1,1,51,8,17,3,0,65,-1,1,-1,-1,-1,8,1,5,-9,-1,2
12136274,2,1,51,1,1,12,17,3,0,65,-1,1,-1,-1,-1,8,1,5,-9,-1,2
12136274,2,1,1,1,41,6,17,2,0,65,-1,1,-1,-1,-1,8,1,5,-9,-1,2
12136274,2,1,41,1,1,12,17,2,0,65,-1,1,-1,-1,-1,8,1,5,-9,-1,2
12136274,2,1,1,1,42,7,17,2,0,65,-1,1,-1,-1,-1,8,1,5,-9,-1,2
12136274,2,1,42,1,42,7,17,5,0,65,-1,1,-1,-1,-1,8,1,5,-9,-1,2
12136274,2,1,42,1,30,5,17,5,0,65,-1,1,-1,-1,-1,8,1,5,-9,-1,2
12136274,2,1,30,1,1,12,17,4,0,65,-1,1,-1,-1,-1,8,1,5,-9,-1,2
12143478,1,1,1,1,11,1,-7,1,2,55,2,1,-1,1,9,4,3,0,12,40,2
12143478,1,1,11,1,1,12,-7,1,2,55,2,1,-1,1,9,4,3,0,12,40,2
12143478,1,1,1,1,53,8,-7,3,2,55,2,1,-1,1,9,4,3,0,12,40,2
12143478,1,1,53,1,1,12,-7,3,2,55,2,1,-1,1,9,4,3,0,12,40,2
12143478,2,1,1,1,11,1,-7,1,2,58,1,1,-1,1,7,2,3,2,15,30,2
12143478,2,1,11,1,1,12,-7,1,2,58,1,1,-1,1,7,2,3,2,15,30,2
12147083,1,1,1,2,41,6,-7,2,0,70,-1,-1,-1,-1,-1,2,0,0,-9,-1,2
12147083,1,1,41,2,1,12,-7,2,0,70,-1,-1,-1,-1,-1,2,0,0,-9,-1,2
12147083,2,1,1,1,41,6,-7,2,0,78,-1,-1,-1,-1,-1,2,5,0,-9,-1,2
12147083,2,1,41,1,1,12,-7,2,0,78,-1,-1,-1,-1,-1,2,5,0,-9,-1,2
12148138,1,1,1,1,42,7,-7,2,0,64,-1,-1,-1,-1,-1,7,7,0,-9,-1,1
12148138,1,1,42,1,1,12,-7,2,0,64,-1,-1,-1,-1,-1,7,7,0,-9,-1,1
12148138,1,1,1,1,22,4,-7,4,0,64,-1,-1,-1,-1,-1,7,7,0,-9,-1,1
12148138,1,1,22,1,82,9,-7,5,0,64,-1,-1,-1,-1,-1,7,7,0,-9,-1,1
12148138,1,1,82,1,1,12,-7,2,0,64,-1,-1,-1,-1,-1,7,7,0,-9,-1,1
12148138,1,1,1,1,53,8,-7,3,0,64,-1,-1,-1,-1,-1,7,7,0,-9,-1,1
12148138,1,1,53,1,1,12,-7,3,0,64,-1,-1,-1,-1,-1,7,7,0,-9,-1,1
12148745,1,1,1,1,11,1,5,1,1,65,-1,-1,-1,-1,-1,3,0,0,-9,-1,1
12148745,1,1,11,1,14,2,5,5,1,65,-1,-1,-1,-1,-1,3,0,0,-9,-1,1
12148745,1,1,14,1,12,11,5,5,1,65,-1,-1,-1,-1,-1,3,0,0,-9,-1,1
12152247,1,1,1,1,11,1,11,1,2,49,1,2,-1,1,9,2,0,0,13,25,2
12152247,1,1,11,1,1,12,11,1,2,49,1,2,-1,1,9,2,0,0,13,25,2
12152247,2,1,1,1,11,1,11,1,2,57,1,2,-1,4,9,2,0,0,14,20,2
12152247,2,1,11,1,1,12,11,1,2,57,1,2,-1,4,9,2,0,0,14,20,2
12156254,1,1,1,1,71,10,4,4,0,19,-1,1,-1,-1,-1,8,20,0,-9,-1,2
12156254,1,1,71,1,1,12,4,4,0,19,-1,1,-1,-1,-1,8,20,0,-9,-1,2
12156254,1,1,1,1,21,3,4,4,0,19,-1,1,-1,-1,-1,8,20,0,-9,-1,2
12156254,1,1,21,1,1,12,4,4,0,19,-1,1,-1,-1,-1,8,20,0,-9,-1,2
12156254,1,1,1,1,42,7,4,2,0,19,-1,1,-1,-1,-1,8,20,0,-9,-1,2
12156254,1,1,42,1,1,12,4,2,0,19,-1,1,-1,-1,-1,8,20,0,-9,-1,2
12156254,1,1,1,1,51,8,4,3,0,19,-1,1,-1,-1,-1,8,20,0,-9,-1,2
12156254,1,1,51,1,1,12,4,3,0,19,-1,1,-1,-1,-1,8,20,0,-9,-1,2
12156254,2,1,1,1,71,10,4,4,0,20,-1,1,-1,-1,-1,2,12,0,-9,-1,2
12156254,2,1,71,1,1,12,4,4,0,20,-1,1,-1,-1,-1,2,12,0,-9,-1,2
12157112,2,1,1,1,11,1,4,1,2,26,1,3,-1,1,1,9,7,0,12,25,2
12157112,2,1,11,1,14,2,4,5,2,26,1,3,-1,1,1,9,7,0,12,25,2
12157112,2,1,14,1,12,11,4,5,2,26,1,3,-1,1,1,9,7,0,12,25,2
12157112,2,1,12,1,82,9,4,5,2,26,1,3,-1,1,1,9,7,0,12,25,2
12157112,2,1,82,1,12,11,4,5,2,26,1,3,-1,1,1,9,7,0,12,25,2
12157112,2,1,12,1,14,2,4,5,2,26,1,3,-1,1,1,9,7,0,12,25,2
12157112,2,1,14,1,12,11,4,5,2,26,1,3,-1,1,1,9,7,0,12,25,2
12157112,2,1,12,1,1,12,4,1,2,26,1,3,-1,1,1,9,7,0,12,25,2
12157112,2,1,1,1,53,8,4,3,2,26,1,3,-1,1,1,9,7,0,12,25,2
12157747,1,1,1,1,41,6,10,2,2,43,1,2,-1,1,11,4,7,0,20,30,4
12157747,1,1,41,1,1,12,10,2,2,43,1,2,-1,1,11,4,7,0,20,30,4
12157747,1,1,1,1,81,9,10,3,2,43,1,2,-1,1,11,4,7,0,20,30,4
