HOUSEID,PERSONID,WHYFROM,TRIPPURP,WHYTRP1S,WHYTO,HHFAMINC,WRKCOUNT,URBRUR,R_AGE,DRIVER,WRKTRANS,NWALKTRP,NBIKETRP,CARSHARE,TIMETOWK,WKFMHMXX,SCHTRN1,SCHTRN2,DELIVER,CNTTDTR,GCDWORK,DISTTOWK17,DISTTOSC17,BIKE,CAR,BUS,TRAIN,WEBUSE17,HHSIZE
40065215,2,3,NHB,80,13,6,2,1,63,1,-9,2,0,0,-1,-1,-1,-1,1,4,-9,-9,-9,3,1,5,5,1,2
40065215,2,13,HBSHOP,1,1,6,2,1,63,1,-9,2,0,0,-1,-1,-1,-1,1,4,-9,-9,-9,3,1,5,5,1,2
40069156,1,1,HBW,10,3,7,3,1,38,1,3,1,0,0,20,-1,-1,-1,10,2,1.7,2.43,-9,4,1,5,5,1,5
40069156,1,3,HBW,1,1,7,3,1,38,1,3,1,0,0,20,-1,-1,-1,10,2,1.7,2.43,-9,4,1,5,5,1,5
40069156,2,1,HBO,1,1,7,3,1,37,1,3,3,0,0,15,-1,-1,-1,1,6,4.29,5.25,-9,4,1,5,5,1,5
40069156,2,1,HBO,70,6,7,3,1,37,1,3,3,0,0,15,-1,-1,-1,1,6,4.29,5.25,-9,4,1,5,5,1,5
40069156,2,6,NHB,10,3,7,3,1,37,1,3,3,0,0,15,-1,-1,-1,1,6,4.29,5.25,-9,4,1,5,5,1,5
40069156,2,3,HBW,1,1,7,3,1,37,1,3,3,0,0,15,-1,-1,-1,1,6,4.29,5.25,-9,4,1,5,5,1,5
40069156,2,1,HBW,10,3,7,3,1,37,1,3,3,0,0,15,-1,-1,-1,1,6,4.29,5.25,-9,4,1,5,5,1,5
40069156,2,3,HBW,1,1,7,3,1,37,1,3,3,0,0,15,-1,-1,-1,1,6,4.29,5.25,-9,4,1,5,5,1,5
40069156,3,1,HBO,20,8,7,3,1,19,1,3,0,0,0,15,-1,-1,-1,1,2,5.09,5.94,-9,4,1,5,5,1,5
40069156,3,8,HBO,1,1,7,3,1,19,1,3,0,0,0,15,-1,-1,-1,1,2,5.09,5.94,-9,4,1,5,5,1,5
40069156,4,1,HBO,20,8,7,3,1,16,2,-1,0,0,0,-1,-1,10,10,0,2,-9,-9,2.53,4,1,5,5,1,5
40069156,4,8,HBO,1,1,7,3,1,16,2,-1,0,0,0,-1,-1,10,10,0,2,-9,-9,2.53,4,1,5,5,1,5
40069156,5,1,HBO,20,8,7,3,1,14,-1,-1,3,0,-1,-1,-1,10,10,-1,2,-9,-9,2.53,4,1,5,5,1,5
40069156,5,8,HBO,1,1,7,3,1,14,-1,-1,3,0,-1,-1,-1,10,10,-1,2,-9,-9,2.53,4,1,5,5,1,5
40069578,1,1,HBSHOP,40,11,-7,0,1,68,1,-1,2,3,0,-1,-1,-1,-1,0,4,-9,-9,-9,2,2,5,5,1,2
40069578,1,11,NHB,40,11,-7,0,1,68,1,-1,2,3,0,-1,-1,-1,-1,0,4,-9,-9,-9,2,2,5,5,1,2
40069578,1,11,NHB,40,11,-7,0,1,68,1,-1,2,3,0,-1,-1,-1,-1,0,4,-9,-9,-9,2,2,5,5,1,2
40069578,1,11,HBSHOP,1,1,-7,0,1,68,1,-1,2,3,0,-1,-1,-1,-1,0,4,-9,-9,-9,2,2,5,5,1,2
40069578,2,1,HBO,1,1,-7,0,1,68,1,-1,3,3,0,-1,-1,-1,-1,0,1,-9,-9,-9,2,2,5,5,1,2
40070390,2,1,HBW,10,3,8,2,1,50,1,3,0,0,0,25,-1,-1,-1,3,2,14.9,18.14,-9,5,1,5,5,1,2
40070390,2,3,HBW,1,1,8,2,1,50,1,3,0,0,0,25,-1,-1,-1,3,2,14.9,18.14,-9,5,1,5,5,1,2
40070788,1,1,HBSOCREC,50,17,5,2,1,43,1,-9,3,1,0,-1,-1,-1,-1,0,1,-9,-9,-9,5,1,5,5,2,3
40070788,2,1,HBSOCREC,50,17,5,2,1,45,1,6,0,0,0,35,-1,-1,-1,5,1,9.15,11.71,-9,5,1,5,5,2,3
40070788,3,1,HBSOCREC,50,17,5,2,1,11,-1,-1,1,0,-1,-1,-1,4,4,-1,1,-9,-9,1.6,5,1,5,5,2,3
40070994,1,1,HBO,20,19,8,1,1,73,1,3,7,0,0,-8,3,-1,-1,6,6,1177.78,1369.09,-9,5,1,5,5,1,2
40070994,1,19,NHB,40,11,8,1,1,73,1,3,7,0,0,-8,3,-1,-1,6,6,1177.78,1369.09,-9,5,1,5,5,1,2
40070994,1,11,NHB,40,11,8,1,1,73,1,3,7,0,0,-8,3,-1,-1,6,6,1177.78,1369.09,-9,5,1,5,5,1,2
40070994,1,11,NHB,80,13,8,1,1,73,1,3,7,0,0,-8,3,-1,-1,6,6,1177.78,1369.09,-9,5,1,5,5,1,2
40070994,1,13,NHB,40,14,8,1,1,73,1,3,7,0,0,-8,3,-1,-1,6,6,1177.78,1369.09,-9,5,1,5,5,1,2
40070994,1,14,HBO,1,1,8,1,1,73,1,3,7,0,0,-8,3,-1,-1,6,6,1177.78,1369.09,-9,5,1,5,5,1,2
40070994,2,1,HBO,20,19,8,1,1,66,1,-1,7,0,0,-1,-1,-1,-1,6,6,-9,-9,-9,5,1,5,5,1,2
40070994,2,19,NHB,40,14,8,1,1,66,1,-1,7,0,0,-1,-1,-1,-1,6,6,-9,-9,-9,5,1,5,5,1,2
40070994,2,14,NHB,40,14,8,1,1,66,1,-1,7,0,0,-1,-1,-1,-1,6,6,-9,-9,-9,5,1,5,5,1,2
40070994,2,14,NHB,80,13,8,1,1,66,1,-1,7,0,0,-1,-1,-1,-1,6,6,-9,-9,-9,5,1,5,5,1,2
40070994,2,13,NHB,40,14,8,1,1,66,1,-1,7,0,0,-1,-1,-1,-1,6,6,-9,-9,-9,5,1,5,5,1,2
40070994,2,14,HBO,1,1,8,1,1,66,1,-1,7,0,0,-1,-1,-1,-1,6,6,-9,-9,-9,5,1,5,5,1,2
40071171,1,1,HBSOCREC,50,16,7,0,1,66,1,-1,35,0,0,-1,-1,-1,-1,5,10,-9,-9,-9,5,2,5,5,1,2
40071171,1,16,HBSOCREC,1,1,7,0,1,66,1,-1,35,0,0,-1,-1,-1,-1,5,10,-9,-9,-9,5,2,5,5,1,2
40071171,1,1,HBSHOP,80,13,7,0,1,66,1,-1,35,0,0,-1,-1,-1,-1,5,10,-9,-9,-9,5,2,5,5,1,2
40071171,1,13,HBSHOP,1,1,7,0,1,66,1,-1,35,0,0,-1,-1,-1,-1,5,10,-9,-9,-9,5,2,5,5,1,2
40071171,1,1,HBSOCREC,50,16,7,0,1,66,1,-1,35,0,0,-1,-1,-1,-1,5,10,-9,-9,-9,5,2,5,5,1,2
40071171,1,16,HBSOCREC,1,1,7,0,1,66,1,-1,35,0,0,-1,-1,-1,-1,5,10,-9,-9,-9,5,2,5,5,1,2
40071171,1,1,HBSOCREC,50,16,7,0,1,66,1,-1,35,0,0,-1,-1,-1,-1,5,10,-9,-9,-9,5,2,5,5,1,2
40071171,1,16,HBSOCREC,1,1,7,0,1,66,1,-1,35,0,0,-1,-1,-1,-1,5,10,-9,-9,-9,5,2,5,5,1,2
40071171,1,1,HBSOCREC,50,16,7,0,1,66,1,-1,35,0,0,-1,-1,-1,-1,5,10,-9,-9,-9,5,2,5,5,1,2
40071171,1,16,HBSOCREC,1,1,7,0,1,66,1,-1,35,0,0,-1,-1,-1,-1,5,10,-9,-9,-9,5,2,5,5,1,2
40071171,2,1,HBSHOP,80,13,7,0,1,74,1,-1,5,0,0,-1,-1,-1,-1,1,2,-9,-9,-9,5,2,5,5,1,2
40071171,2,13,HBSHOP,1,1,7,0,1,74,1,-1,5,0,0,-1,-1,-1,-1,1,2,-9,-9,-9,5,2,5,5,1,2
40073233,1,1,HBO,70,6,5,2,1,55,1,-1,6,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,-9,1,-9,-9,1,5
40073233,1,6,HBO,1,1,5,2,1,55,1,-1,6,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,-9,1,-9,-9,1,5
40073233,1,1,HBO,70,6,5,2,1,55,1,-1,6,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,-9,1,-9,-9,1,5
40073233,1,6,NHB,80,13,5,2,1,55,1,-1,6,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,-9,1,-9,-9,1,5
40073233,1,13,HBSHOP,1,1,5,2,1,55,1,-1,6,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,-9,1,-9,-9,1,5
40073233,3,1,HBO,30,18,5,2,1,71,1,-1,6,0,0,-1,-1,-1,-1,0,2,-9,-9,-9,-9,1,-9,-9,1,5
40073233,3,18,HBO,1,1,5,2,1,71,1,-1,6,0,0,-1,-1,-1,-1,0,2,-9,-9,-9,-9,1,-9,-9,1,5
40073233,4,1,HBO,70,6,5,2,1,29,2,-9,5,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,-9,1,-9,-9,1,5
40073233,4,6,HBO,1,1,5,2,1,29,2,-9,5,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,-9,1,-9,-9,1,5
40073233,4,1,HBO,1,1,5,2,1,29,2,-9,5,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,-9,1,-9,-9,1,5
40073233,4,1,HBSHOP,80,13,5,2,1,29,2,-9,5,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,-9,1,-9,-9,1,5
40073233,4,13,HBSHOP,1,1,5,2,1,29,2,-9,5,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,-9,1,-9,-9,1,5
40073233,5,1,HBO,20,8,5,2,1,5,-1,-1,7,0,-1,-1,-1,4,4,-1,3,-9,-9,0.75,-9,1,-9,-9,1,5
40073233,5,8,NHB,80,13,5,2,1,5,-1,-1,7,0,-1,-1,-1,4,4,-1,3,-9,-9,0.75,-9,1,-9,-9,1,5
40073233,5,13,HBSHOP,1,1,5,2,1,5,-1,-1,7,0,-1,-1,-1,4,4,-1,3,-9,-9,0.75,-9,1,-9,-9,1,5
40074771,1,1,HBW,10,3,8,2,1,50,1,3,2,0,0,50,-1,-1,-1,5,2,24.1,28.7,-9,4,1,5,5,1,2
40074771,1,3,HBW,1,1,8,2,1,50,1,3,2,0,0,50,-1,-1,-1,5,2,24.1,28.7,-9,4,1,5,5,1,2
40074771,2,1,HBW,10,3,8,2,1,51,1,4,3,0,0,50,2,-1,-1,1,5,24.01,30.18,-9,4,1,5,5,1,2
40074771,2,3,NHB,80,13,8,2,1,51,1,4,3,0,0,50,2,-1,-1,1,5,24.01,30.18,-9,4,1,5,5,1,2
40074771,2,13,NHB,10,3,8,2,1,51,1,4,3,0,0,50,2,-1,-1,1,5,24.01,30.18,-9,4,1,5,5,1,2
40074771,2,3,NHB,40,11,8,2,1,51,1,4,3,0,0,50,2,-1,-1,1,5,24.01,30.18,-9,4,1,5,5,1,2
40074771,2,11,HBSHOP,1,1,8,2,1,51,1,4,3,0,0,50,2,-1,-1,1,5,24.01,30.18,-9,4,1,5,5,1,2
40074978,1,1,HBW,10,3,6,2,1,37,1,3,2,0,0,35,-1,-1,-1,0,2,15.96,20.47,-9,5,1,5,5,1,5
40074978,1,3,HBW,1,1,6,2,1,37,1,3,2,0,0,35,-1,-1,-1,0,2,15.96,20.47,-9,5,1,5,5,1,5
40076492,3,1,HBSHOP,40,11,10,2,1,27,1,-1,5,0,0,-1,-1,-1,-1,0,2,-9,-9,-9,4,1,5,5,1,3
40076492,3,11,HBSHOP,1,1,10,2,1,27,1,-1,5,0,0,-1,-1,-1,-1,0,2,-9,-9,-9,4,1,5,5,1,3
40079971,1,1,HBW,10,3,4,2,1,45,1,3,5,0,0,30,-1,-1,-1,2,4,6.72,9.84,-9,4,1,5,5,1,2
40079971,1,3,HBW,1,1,4,2,1,45,1,3,5,0,0,30,-1,-1,-1,2,4,6.72,9.84,-9,4,1,5,5,1,2
40079971,1,1,HBSOCREC,50,16,4,2,1,45,1,3,5,0,0,30,-1,-1,-1,2,4,6.72,9.84,-9,4,1,5,5,1,2
40079971,1,16,HBSOCREC,1,1,4,2,1,45,1,3,5,0,0,30,-1,-1,-1,2,4,6.72,9.84,-9,4,1,5,5,1,2
40079971,2,1,HBW,10,3,4,2,1,35,1,3,4,0,0,45,-1,-1,-1,1,4,9.24,17.61,-9,4,1,5,5,1,2
40079971,2,3,HBW,1,1,4,2,1,35,1,3,4,0,0,45,-1,-1,-1,1,4,9.24,17.61,-9,4,1,5,5,1,2
40079971,2,1,HBSOCREC,50,16,4,2,1,35,1,3,4,0,0,45,-1,-1,-1,1,4,9.24,17.61,-9,4,1,5,5,1,2
40079971,2,16,HBSOCREC,1,1,4,2,1,35,1,3,4,0,0,45,-1,-1,-1,1,4,9.24,17.61,-9,4,1,5,5,1,2
40080911,1,1,HBSHOP,80,13,6,2,2,64,1,3,14,0,0,60,-1,-1,-1,6,2,31.77,41.91,-9,5,1,5,5,1,2
40080911,1,13,HBSHOP,1,1,6,2,2,64,1,3,14,0,0,60,-1,-1,-1,6,2,31.77,41.91,-9,5,1,5,5,1,2
40080911,2,1,HBSHOP,80,13,6,2,2,63,1,3,14,0,0,60,-1,-1,-1,2,2,33.52,43.69,-9,5,1,5,5,1,2
40080911,2,13,HBSHOP,1,1,6,2,2,63,1,3,14,0,0,60,-1,-1,-1,2,2,33.52,43.69,-9,5,1,5,5,1,2
40082180,1,1,HBSHOP,40,12,3,1,1,65,1,-9,7,0,0,-1,-1,-1,-1,20,12,-9,-9,-9,4,1,4,5,1,1
40082180,1,12,NHB,40,12,3,1,1,65,1,-9,7,0,0,-1,-1,-1,-1,20,12,-9,-9,-9,4,1,4,5,1,1
40082180,1,12,NHB,80,13,3,1,1,65,1,-9,7,0,0,-1,-1,-1,-1,20,12,-9,-9,-9,4,1,4,5,1,1
40082180,1,13,NHB,50,17,3,1,1,65,1,-9,7,0,0,-1,-1,-1,-1,20,12,-9,-9,-9,4,1,4,5,1,1
40082180,1,17,NHB,40,14,3,1,1,65,1,-9,7,0,0,-1,-1,-1,-1,20,12,-9,-9,-9,4,1,4,5,1,1
40082180,1,14,NHB,40,11,3,1,1,65,1,-9,7,0,0,-1,-1,-1,-1,20,12,-9,-9,-9,4,1,4,5,1,1
40082180,1,11,NHB,40,11,3,1,1,65,1,-9,7,0,0,-1,-1,-1,-1,20,12,-9,-9,-9,4,1,4,5,1,1
40082180,1,11,NHB,40,14,3,1,1,65,1,-9,7,0,0,-1,-1,-1,-1,20,12,-9,-9,-9,4,1,4,5,1,1
40082180,1,14,HBO,1,1,3,1,1,65,1,-9,7,0,0,-1,-1,-1,-1,20,12,-9,-9,-9,4,1,4,5,1,1
40082180,1,1,HBSOCREC,50,17,3,1,1,65,1,-9,7,0,0,-1,-1,-1,-1,20,12,-9,-9,-9,4,1,4,5,1,1
40082180,1,17,NHB,40,11,3,1,1,65,1,-9,7,0,0,-1,-1,-1,-1,20,12,-9,-9,-9,4,1,4,5,1,1
40082180,1,11,HBSHOP,1,1,3,1,1,65,1,-9,7,0,0,-1,-1,-1,-1,20,12,-9,-9,-9,4,1,4,5,1,1
40086998,1,-9,-9,70,6,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,6,NHB,70,6,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,6,NHB,80,13,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,13,HBSHOP,1,1,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,1,HBO,30,18,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,18,HBO,1,1,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,1,HBW,10,4,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,4,NHB,40,11,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,11,HBSHOP,1,2,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,2,HBW,10,4,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,4,NHB,10,4,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,4,NHB,10,4,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,4,NHB,40,11,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,11,HBSHOP,1,2,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,2,HBO,70,6,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,6,HBO,1,1,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,1,HBO,70,6,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40086998,1,6,HBO,1,1,7,1,1,59,1,3,4,0,0,20,20,-1,-1,0,18,7.23,9.55,-9,5,1,2,5,1,1
40087917,1,1,HBSHOP,40,11,3,1,1,79,1,3,7,0,0,20,-1,-1,-1,0,3,5.74,6.64,-9,1,-1,-9,-9,5,1
40087917,1,11,NHB,10,3,3,1,1,79,1,3,7,0,0,20,-1,-1,-1,0,3,5.74,6.64,-9,1,-1,-9,-9,5,1
40087917,1,3,HBW,1,1,3,1,1,79,1,3,7,0,0,20,-1,-1,-1,0,3,5.74,6.64,-9,1,-1,-9,-9,5,1
40088221,1,5,NHB,97,5,4,0,1,75,1,-1,21,5,0,-1,-1,-1,-1,0,6,-9,-9,-9,2,1,4,-9,1,2
40088221,1,5,NHB,50,16,4,0,1,75,1,-1,21,5,0,-1,-1,-1,-1,0,6,-9,-9,-9,2,1,4,-9,1,2
40088221,1,16,NHB,50,16,4,0,1,75,1,-1,21,5,0,-1,-1,-1,-1,0,6,-9,-9,-9,2,1,4,-9,1,2
40088221,1,16,HBSOCREC,1,1,4,0,1,75,1,-1,21,5,0,-1,-1,-1,-1,0,6,-9,-9,-9,2,1,4,-9,1,2
40088221,1,1,HBSHOP,40,11,4,0,1,75,1,-1,21,5,0,-1,-1,-1,-1,0,6,-9,-9,-9,2,1,4,-9,1,2
40088221,1,11,HBSHOP,1,1,4,0,1,75,1,-1,21,5,0,-1,-1,-1,-1,0,6,-9,-9,-9,2,1,4,-9,1,2
40092795,1,1,HBSHOP,40,11,3,0,1,35,1,-1,2,0,0,-1,-1,-1,-1,2,2,-9,-9,-9,5,1,4,4,1,1
40092795,1,11,HBSHOP,1,1,3,0,1,35,1,-1,2,0,0,-1,-1,-1,-1,2,2,-9,-9,-9,5,1,4,4,1,1
40092806,1,16,NHB,10,3,4,2,1,67,1,6,14,0,0,15,-1,-1,-1,0,3,6.62,8.45,-9,4,1,5,5,1,2
40092806,1,3,NHB,50,16,4,2,1,67,1,6,14,0,0,15,-1,-1,-1,0,3,6.62,8.45,-9,4,1,5,5,1,2
40092806,1,16,HBSOCREC,1,1,4,2,1,67,1,6,14,0,0,15,-1,-1,-1,0,3,6.62,8.45,-9,4,1,5,5,1,2
40092806,2,16,HBSOCREC,1,1,4,2,1,54,1,3,10,0,0,45,-1,-1,-1,4,3,13.86,18.13,-9,4,1,5,5,1,2
40092806,2,1,HBW,10,3,4,2,1,54,1,3,10,0,0,45,-1,-1,-1,4,3,13.86,18.13,-9,4,1,5,5,1,2
40092806,2,3,HBW,1,1,4,2,1,54,1,3,10,0,0,45,-1,-1,-1,4,3,13.86,18.13,-9,4,1,5,5,1,2
40093453,1,1,HBSHOP,40,11,8,1,1,76,1,-9,9,0,0,-1,-1,-1,-1,5,6,-9,-9,-9,4,1,5,5,1,2
40093453,1,11,NHB,40,11,8,1,1,76,1,-9,9,0,0,-1,-1,-1,-1,5,6,-9,-9,-9,4,1,5,5,1,2
40093453,1,11,NHB,40,11,8,1,1,76,1,-9,9,0,0,-1,-1,-1,-1,5,6,-9,-9,-9,4,1,5,5,1,2
40093453,1,11,HBSHOP,1,1,8,1,1,76,1,-9,9,0,0,-1,-1,-1,-1,5,6,-9,-9,-9,4,1,5,5,1,2
40093453,1,1,HBSHOP,80,13,8,1,1,76,1,-9,9,0,0,-1,-1,-1,-1,5,6,-9,-9,-9,4,1,5,5,1,2
40093453,1,13,HBSHOP,1,1,8,1,1,76,1,-9,9,0,0,-1,-1,-1,-1,5,6,-9,-9,-9,4,1,5,5,1,2
40096120,1,1,HBO,20,19,11,4,1,60,1,4,5,1,0,40,16,-1,-1,0,3,17.2,25.45,-9,2,1,5,5,1,4
40096120,1,19,NHB,50,15,11,4,1,60,1,4,5,1,0,40,16,-1,-1,0,3,17.2,25.45,-9,2,1,5,5,1,4
40096120,1,15,HBSOCREC,1,1,11,4,1,60,1,4,5,1,0,40,16,-1,-1,0,3,17.2,25.45,-9,2,1,5,5,1,4
40096120,2,1,HBO,20,19,11,4,1,65,1,3,5,3,0,40,-1,-1,-1,0,3,17.2,25.45,-9,2,1,5,5,1,4
40096120,2,19,NHB,50,15,11,4,1,65,1,3,5,3,0,40,-1,-1,-1,0,3,17.2,25.45,-9,2,1,5,5,1,4
40096120,2,15,HBSOCREC,1,1,11,4,1,65,1,3,5,3,0,40,-1,-1,-1,0,3,17.2,25.45,-9,2,1,5,5,1,4
40096120,3,1,HBO,20,19,11,4,1,25,1,4,5,0,0,45,-1,-1,-1,2,3,22.43,29.58,-9,2,1,5,5,1,4
40096120,3,19,NHB,50,15,11,4,1,25,1,4,5,0,0,45,-1,-1,-1,2,3,22.43,29.58,-9,2,1,5,5,1,4
40096120,3,15,HBSOCREC,1,1,11,4,1,25,1,4,5,0,0,45,-1,-1,-1,2,3,22.43,29.58,-9,2,1,5,5,1,4
40097248,1,1,HBSHOP,40,11,4,1,1,63,1,3,4,0,0,25,-1,-1,-1,0,2,4.29,5.75,-9,5,1,5,5,1,1
40097248,1,11,HBSHOP,1,1,4,1,1,63,1,3,4,0,0,25,-1,-1,-1,0,2,4.29,5.75,-9,5,1,5,5,1,1
40099269,1,1,HBW,10,3,6,1,2,29,1,3,0,0,0,20,-1,-1,-1,5,2,7.64,11.77,-9,5,1,5,5,1,5
40099269,1,3,HBW,1,1,6,1,2,29,1,3,0,0,0,20,-1,-1,-1,5,2,7.64,11.77,-9,5,1,5,5,1,5
40100284,1,1,HBO,1,1,7,0,1,77,1,-1,21,0,0,-1,-1,-1,-1,2,7,-9,-9,-9,-9,1,-9,-9,1,1
40100284,1,1,HBSOCREC,50,17,7,0,1,77,1,-1,21,0,0,-1,-1,-1,-1,2,7,-9,-9,-9,-9,1,-9,-9,1,1
40100284,1,17,HBSOCREC,1,1,7,0,1,77,1,-1,21,0,0,-1,-1,-1,-1,2,7,-9,-9,-9,-9,1,-9,-9,1,1
40100284,1,1,HBSOCREC,50,16,7,0,1,77,1,-1,21,0,0,-1,-1,-1,-1,2,7,-9,-9,-9,-9,1,-9,-9,1,1
40100284,1,16,HBSOCREC,1,1,7,0,1,77,1,-1,21,0,0,-1,-1,-1,-1,2,7,-9,-9,-9,-9,1,-9,-9,1,1
40100284,1,1,HBSOCREC,50,16,7,0,1,77,1,-1,21,0,0,-1,-1,-1,-1,2,7,-9,-9,-9,-9,1,-9,-9,1,1
40100284,1,16,HBSOCREC,1,1,7,0,1,77,1,-1,21,0,0,-1,-1,-1,-1,2,7,-9,-9,-9,-9,1,-9,-9,1,1
40100856,1,1,HBO,70,6,11,1,1,74,1,-1,4,0,0,-1,-1,-1,-1,6,3,-9,-9,-9,5,1,5,4,1,2
40100856,1,6,NHB,80,13,11,1,1,74,1,-1,4,0,0,-1,-1,-1,-1,6,3,-9,-9,-9,5,1,5,4,1,2
40100856,1,13,HBSHOP,1,1,11,1,1,74,1,-1,4,0,0,-1,-1,-1,-1,6,3,-9,-9,-9,5,1,5,4,1,2
40100856,2,1,HBSOCREC,50,17,11,1,1,61,1,-9,9,0,0,-1,-1,-1,-1,7,3,-9,-9,-9,5,1,5,4,1,2
40100856,2,17,NHB,80,13,11,1,1,61,1,-9,9,0,0,-1,-1,-1,-1,7,3,-9,-9,-9,5,1,5,4,1,2
40100856,2,13,HBSHOP,1,1,11,1,1,61,1,-9,9,0,0,-1,-1,-1,-1,7,3,-9,-9,-9,5,1,5,4,1,2
40102376,1,1,HBSHOP,40,11,5,2,1,59,1,3,0,0,0,10,-1,-1,-1,1,5,3.01,4.43,-9,-9,1,-9,-9,1,2
40102376,1,11,NHB,40,12,5,2,1,59,1,3,0,0,0,10,-1,-1,-1,1,5,3.01,4.43,-9,-9,1,-9,-9,1,2
40102376,1,12,NHB,40,12,5,2,1,59,1,3,0,0,0,10,-1,-1,-1,1,5,3.01,4.43,-9,-9,1,-9,-9,1,2
40102376,1,12,NHB,40,11,5,2,1,59,1,3,0,0,0,10,-1,-1,-1,1,5,3.01,4.43,-9,-9,1,-9,-9,1,2
40102376,1,11,HBSHOP,1,1,5,2,1,59,1,3,0,0,0,10,-1,-1,-1,1,5,3.01,4.43,-9,-9,1,-9,-9,1,2
40103828,1,2,HBO,20,9,6,1,1,71,1,-9,7,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,-9,1,-9,-9,1,1
40103828,1,9,HBO,1,2,6,1,1,71,1,-9,7,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,-9,1,-9,-9,1,1
40103828,1,2,HBSHOP,40,11,6,1,1,71,1,-9,7,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,-9,1,-9,-9,1,1
40103828,1,11,HBSHOP,1,1,6,1,1,71,1,-9,7,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,-9,1,-9,-9,1,1
40105520,1,2,HBSOCREC,50,15,8,2,1,37,1,-9,4,0,0,-1,-1,-1,-1,10,4,-9,-9,-9,4,1,4,4,1,4
40105520,1,15,NHB,80,13,8,2,1,37,1,-9,4,0,0,-1,-1,-1,-1,10,4,-9,-9,-9,4,1,4,4,1,4
40105520,1,13,NHB,40,11,8,2,1,37,1,-9,4,0,0,-1,-1,-1,-1,10,4,-9,-9,-9,4,1,4,4,1,4
40105520,1,11,HBSHOP,1,1,8,2,1,37,1,-9,4,0,0,-1,-1,-1,-1,10,4,-9,-9,-9,4,1,4,4,1,4
40105520,2,1,HBO,70,6,8,2,1,41,1,6,5,0,0,25,-1,-1,-1,0,5,8.21,11.38,-9,4,1,4,4,1,4
40105520,2,6,NHB,40,11,8,2,1,41,1,6,5,0,0,25,-1,-1,-1,0,5,8.21,11.38,-9,4,1,4,4,1,4
40105520,2,11,NHB,50,15,8,2,1,41,1,6,5,0,0,25,-1,-1,-1,0,5,8.21,11.38,-9,4,1,4,4,1,4
40105520,2,15,NHB,50,17,8,2,1,41,1,6,5,0,0,25,-1,-1,-1,0,5,8.21,11.38,-9,4,1,4,4,1,4
40105520,2,17,HBSOCREC,1,1,8,2,1,41,1,6,5,0,0,25,-1,-1,-1,0,5,8.21,11.38,-9,4,1,4,4,1,4
40105520,3,1,HBSOCREC,50,15,8,2,1,15,2,-1,0,0,-1,-1,-1,3,3,-1,4,-9,-9,2.54,4,1,4,4,1,4
