R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,WEBUSE.1,TRIPPURP,WKFMHMXX,HHFAMINC2
72,0,-1,0,0,0,1,40721451,-9.0,1,2,2,1,0,6,0,9,2,3,1,0,1
36,0,10,0,27,0,3,30320673,1.1,1,6,6,4,1,11,2,9,1,0,3,1,1
73,0,-1,0,2,0,0,30029010,-9.0,1,4,2,1,0,5,0,9,3,2,0,0,1
65,0,-1,0,14,0,2,40565546,-9.0,1,3,7,1,0,2,0,9,1,0,2,0,1
62,0,20,0,0,0,6,30085848,5.95,1,9,0,2,1,3,1,9,1,0,3,0,1
20,0,15,0,10,0,7,30264149,5.11,2,12,0,2,1,5,2,9,1,0,3,0,1
60,0,30,0,7,0,1,30303115,9.77,1,2,3,1,1,4,1,9,1,0,1,0,1
34,0,20,6,40,0,1,30239910,5.94,1,2,12,2,2,6,2,9,1,0,2,1,1
20,0,14,0,2,0,1,30181888,2.17085154458905,1,2,13,4,0,2,2,9,1,0,1,0,1
46,0,30,0,15,0,4,30131874,14.940611958386691,1,8,7,4,5,3,3,9,1,0,1,0,1
67,0,-1,0,2,0,1,40748942,-9.0,1,2,3,2,0,8,0,9,1,0,1,0,1
65,0,35,0,5,0,1,40051446,13.17,1,4,12,2,1,7,2,9,1,0,1,2,1
60,0,-1,0,3,0,7,30061374,-9.0,1,16,4,2,3,7,2,9,1,0,1,0,1
64,0,-1,0,15,1,2,40565548,-9.0,1,3,7,2,0,2,1,9,1,0,1,0,1
29,0,30,0,0,0,4,40442091,9.97,1,8,0,2,2,4,2,9,1,0,2,0,1
92,0,-1,0,5,0,2,40425439,-9.0,1,3,1,1,0,7,0,9,5,1,2,0,1
83,0,-1,0,3,0,2,30523348,-9.0,1,3,8,2,0,4,0,9,1,0,2,0,1
70,0,14,0,0,0,1,30085848,1.710812159216073,1,1,8,2,0,2,1,9,1,0,1,0,1
58,0,-1,2,7,0,0,30294750,-9.0,1,3,1,2,0,5,0,9,1,0,0,0,1
33,0,13,0,1,0,3,40524731,2.6031931657799685,1,6,9,4,0,4,1,9,1,0,1,0,1
55,0,10,0,1,0,1,30352120,4.37,2,2,0,2,2,9,1,9,1,0,1,0,1
29,0,-1,0,30,0,2,30264149,-9.0,1,3,3,2,3,9,2,9,1,0,1,0,1
51,0,17,0,4,0,2,40580914,4.399594872468766,2,3,2,4,0,2,2,9,1,0,0,0,1
19,0,4,0,2,0,4,40635039,-1.172236313575886,2,8,1,3,0,5,1,9,1,0,1,0,1
72,0,-1,1,2,0,0,40627360,-9.0,1,0,0,2,0,4,0,9,1,0,0,0,1
37,0,35,0,2,0,7,40074978,15.96,1,11,0,5,1,2,2,9,1,0,4,0,1
77,0,-1,0,0,0,1,40034922,-9.0,2,2,4,2,0,5,0,9,1,0,0,0,1
36,0,186,0,5,0,1,40169510,7.468846647317709,1,2,0,2,1,4,2,9,1,0,2,0,1
74,0,-1,0,3,0,2,30057429,-9.0,1,6,0,1,0,5,0,9,1,0,1,0,1
54,0,10,0,5,0,8,30424440,4.89,1,12,12,2,7,7,2,9,1,0,1,0,1
25,0,15,2,20,0,2,40455349,4.9,1,3,3,1,1,13,1,9,1,0,2,3,1
84,1,-1,0,0,0,0,40126986,-9.0,1,6,0,2,0,2,0,9,1,0,0,0,1
35,0,25,0,1,0,2,30453573,3.83,2,4,0,4,2,5,1,9,1,0,2,0,1
76,0,-1,1,2,0,5,40627360,-9.0,1,9,0,2,0,4,0,9,1,0,2,0,1
61,0,25,0,7,0,8,30234475,6.67,2,12,0,3,2,4,2,9,1,0,3,0,1
52,0,-1,0,0,0,1,40219794,-9.0,1,2,5,3,3,5,2,9,1,0,2,0,1
36,0,10,0,27,0,6,30320673,1.1,1,14,11,4,1,11,2,9,1,0,1,1,1
41,0,20,0,1,0,1,30036304,4.32,1,6,0,4,1,5,1,9,1,0,0,2,1
60,0,40,0,5,0,7,30160709,13.164945490142696,1,11,0,1,4,3,1,9,1,0,3,0,1
72,0,-1,1,36,0,1,30077179,-9.0,1,2,9,1,3,5,1,9,1,0,1,0,1
32,0,28,1,20,0,5,40181785,13.33,2,9,12,3,1,9,2,9,1,0,1,0,1
65,0,-1,0,28,0,0,40162352,-9.0,1,5,10,2,3,6,2,9,1,0,1,0,1
57,0,30,0,3,0,2,40008172,5.419444110739283,1,3,4,3,1,6,2,9,1,0,0,0,1
65,0,35,0,5,0,2,40051446,13.17,1,6,12,2,1,7,2,9,1,0,1,2,1
74,0,-1,0,7,0,2,40438438,-9.0,1,3,8,2,0,5,0,9,1,0,2,0,1
66,0,15,0,12,0,1,30377954,4.99,1,3,6,2,1,3,2,9,1,0,0,0,1
54,0,10,0,5,0,1,30424440,4.89,1,2,7,2,7,7,2,9,1,0,2,0,1
66,0,-1,0,12,0,2,40511371,-9.0,1,4,10,2,3,6,2,9,4,5,4,0,1
56,0,-1,0,15,1,3,40565548,-9.0,2,7,11,2,3,3,1,9,1,0,1,0,1
35,0,40,8,40,0,2,30239910,4.02,2,5,4,2,7,5,2,9,1,0,2,3,1
71,0,-1,0,7,0,1,40103828,-9.0,1,2,15,1,3,4,1,9,1,0,2,0,1
71,0,-1,1,3,0,0,40627360,-9.0,2,0,1,2,0,4,0,9,1,0,0,0,1
16,0,-1,0,9,0,2,30362078,-9.0,2,3,13,5,0,3,0,9,1,0,3,0,1
41,0,20,0,1,0,3,30036304,4.32,1,5,3,4,1,5,1,9,1,0,1,2,1
25,0,17,0,0,0,6,40730469,3.474682764519848,1,9,1,2,1,2,2,9,1,0,3,0,1
75,0,-1,0,35,0,0,40678587,-9.0,2,3,0,2,0,6,1,9,1,0,0,0,1
31,0,-1,0,1,0,0,40524731,-9.0,2,3,0,4,0,6,1,9,1,0,1,0,1
65,0,31,0,4,0,2,30391577,18.416074373319002,1,3,7,2,0,2,1,9,1,1,3,0,1
14,1,-1,2,0,0,2,40219794,-9.0,3,3,11,3,0,4,2,9,1,0,3,0,1
32,0,38,-2,-2,1,8,30185969,315.3559026731788,2,12,3,3,5,2,3,9,1,0,3,0,1
72,0,7,0,10,0,1,40113848,1.61,1,5,10,2,1,5,1,9,1,0,1,2,1
65,0,20,3,3,0,1,40340344,7.27,1,3,10,2,1,10,1,9,1,0,3,0,1
64,0,-1,0,10,0,2,30306056,-9.0,1,3,0,2,0,7,0,9,1,0,2,0,1
36,0,17,0,2,0,4,30135401,3.2465599416377877,1,7,0,3,0,2,1,9,1,0,3,0,1
72,0,7,0,10,0,7,40113848,1.61,1,11,3,2,1,5,1,9,1,0,1,2,1
64,0,-1,0,3,0,5,30158476,-9.0,1,9,14,2,3,5,1,9,1,0,3,0,1
25,0,15,2,20,0,1,40455349,4.9,1,2,4,1,1,13,1,9,1,0,1,3,1
41,0,35,0,2,0,6,30337897,13.71,1,9,1,2,3,3,2,9,1,0,2,0,1
73,0,20,0,7,0,2,30171886,6.8,1,3,7,2,1,7,1,9,1,0,2,0,1
55,0,10,0,1,0,2,30352120,4.37,2,5,1,2,2,9,1,9,1,0,1,0,1
41,0,45,0,0,0,7,40494197,23.04,1,11,0,3,1,2,2,9,1,0,3,0,1
67,0,-1,0,3,0,1,40748942,-9.0,2,2,3,2,0,9,0,9,1,0,1,0,1
47,0,25,0,7,0,7,40707151,7.11,1,10,1,1,1,3,1,9,1,0,3,3,1
33,0,3,3,6,0,3,30497108,-6.353487847924836,1,7,1,4,2,3,2,9,1,0,3,0,1
69,0,-1,0,3,0,1,40033897,-9.0,2,2,0,2,0,2,0,9,1,0,2,0,1
63,0,-1,0,10,0,2,30306056,-9.0,2,3,5,2,0,7,0,9,1,0,2,0,1
52,0,25,0,0,0,4,40711021,9.95,1,8,0,2,1,6,2,9,1,0,2,0,1
71,0,-1,1,3,0,4,40627360,-9.0,2,7,0,2,0,4,0,9,1,0,1,0,1
75,0,-1,0,21,0,4,40678587,-9.0,1,8,0,2,3,6,1,9,1,0,1,0,1
79,0,-1,0,7,0,1,40777629,-9.0,1,3,1,1,0,4,0,9,1,0,1,0,1
13,1,-1,0,5,1,1,30060712,-9.0,3,6,0,5,0,5,2,9,1,0,0,0,1
38,0,-1,0,21,0,1,30426917,-9.0,1,11,9,2,3,4,1,9,1,0,2,0,1
74,0,10,0,2,0,1,30449065,1.2,1,2,3,1,2,4,1,9,1,0,0,0,1
49,0,24,0,5,0,5,30160133,7.339083230150847,1,9,4,1,2,5,1,9,1,0,2,0,1
78,0,-1,0,0,0,1,30116909,-9.0,1,2,0,2,0,2,0,9,1,0,2,0,1
44,0,17,0,15,1,1,30503630,6.39,1,2,2,5,1,5,2,9,1,0,1,0,1
34,0,20,2,3,0,2,40250604,5.18,1,3,7,2,1,2,2,9,1,0,3,0,1
73,0,40,2,6,1,5,30337614,17.95,1,8,1,2,7,4,1,9,5,1,3,0,1
34,0,3,0,12,0,3,30320673,-4.849751083589301,1,5,1,4,2,5,2,9,1,0,1,0,1
61,0,-1,0,3,0,4,40115778,-9.0,1,8,0,2,0,5,0,9,1,0,3,0,1
52,0,20,2,7,0,4,40250604,5.18,1,7,0,2,1,3,2,9,1,0,3,0,1
69,2,-1,0,10,0,1,40658575,-9.0,1,2,6,1,0,9,0,9,1,0,1,0,1
30,0,45,0,0,0,3,40494197,23.04,1,7,11,3,1,4,2,9,1,0,1,2,1
78,0,0,0,0,0,0,30171886,-8.022852425071969,1,5,19,2,0,2,1,9,1,0,1,0,1
73,0,40,2,6,1,1,30337614,17.95,1,2,7,2,7,4,1,9,5,1,1,0,1
47,0,30,0,0,0,1,30128416,8.14,1,3,3,4,1,2,2,9,1,0,2,0,1
64,0,-1,0,3,0,5,30158476,-9.0,1,8,15,2,3,5,1,9,1,0,2,0,1
67,0,-1,0,15,0,1,30265458,-9.0,1,2,3,2,0,6,0,9,1,0,0,0,1
13,1,-1,0,7,1,1,30503630,-9.0,5,2,2,5,0,5,2,9,1,0,1,0,1
29,0,-1,0,5,0,6,30424961,-9.0,1,14,17,1,3,3,1,9,1,0,1,0,1
19,0,33,0,6,0,6,30130604,11.71635392910217,3,10,0,4,4,3,2,9,1,0,3,0,1
41,0,25,0,2,0,2,30478254,8.39,1,3,6,2,6,6,2,9,2,3,0,0,1
68,0,-1,0,4,0,2,40033808,-9.0,1,3,3,2,0,2,0,9,1,0,1,0,1
63,0,12,0,16,0,0,30405859,4.08,1,2,4,2,1,6,2,9,1,0,1,0,1
44,0,6,0,2,0,0,40615361,6.36,2,6,1,4,1,5,2,9,1,0,1,0,1
14,1,-1,0,0,0,2,40399772,-9.0,4,3,12,5,0,2,2,9,1,0,3,0,1
36,0,4,1,1,0,1,30466528,2.14,1,3,1,1,1,11,1,9,1,0,2,2,1
60,0,-1,0,15,1,4,40565548,-9.0,1,7,9,2,1,2,1,9,1,0,1,0,1
58,0,7,0,4,1,0,40627816,0.4524112346791114,1,6,0,3,0,5,1,9,1,0,0,1,1
58,0,-1,2,6,0,1,30294750,-9.0,1,2,4,2,0,4,0,9,1,0,0,0,1
76,0,-1,3,7,0,1,40028451,-9.0,1,2,5,3,0,5,0,9,1,0,2,0,1
58,0,30,0,0,0,4,30061026,12.93,1,8,12,1,1,14,1,9,1,0,1,0,1
74,0,10,0,2,0,1,30449065,1.2,1,2,0,1,2,4,1,9,1,0,2,0,1
10,1,-1,0,4,0,1,40008172,-9.0,3,2,7,3,0,5,2,9,1,0,0,0,1
59,0,-1,0,7,0,2,30380080,-9.0,1,3,4,2,0,5,0,9,1,0,0,0,1
63,0,-1,0,1,0,7,40065215,-9.0,1,11,3,2,3,4,2,9,1,0,1,0,1
43,0,-1,0,7,0,8,40030369,-9.0,1,12,5,2,3,3,2,9,1,0,2,0,1
29,0,-1,0,30,0,1,30264149,-9.0,1,2,4,2,3,9,2,9,1,0,1,0,1
52,0,60,0,14,0,5,40579455,5.64,1,9,4,3,1,5,3,9,1,0,2,0,1
49,0,5,1,9,0,2,30163683,1.6966552926014744,1,3,11,1,1,2,1,9,1,0,3,0,1
76,0,-1,0,4,0,1,40283725,-9.0,2,2,0,2,0,4,0,9,1,0,2,0,1
41,0,35,0,2,0,2,30337897,13.71,2,3,3,2,7,7,2,9,1,0,0,0,1
35,0,25,0,1,0,1,30453573,3.83,2,3,0,4,2,5,1,9,1,0,2,0,1
55,0,23,0,0,0,2,40710706,9.900240933060358,1,5,0,1,1,5,1,9,1,0,2,0,1
61,0,15,0,4,0,7,30309455,5.75,1,11,0,2,1,6,1,9,1,0,3,0,1
8,1,-1,0,0,0,2,30453573,-9.0,3,3,5,4,0,4,1,9,1,0,2,0,1
59,0,7,0,4,1,3,40627816,-0.20613424706031047,1,7,6,3,0,5,1,9,1,0,1,1,1
58,0,30,0,0,0,2,30061026,12.93,1,5,3,1,1,14,1,9,1,0,1,0,1
83,0,-1,0,0,0,2,40041602,-9.0,1,3,7,2,0,5,0,9,1,0,2,0,1
23,0,55,-5,-5,1,8,30185969,854.8195169691018,1,12,0,3,1,3,3,9,1,0,4,1,1
58,0,30,0,0,0,4,30061026,12.93,1,8,8,1,1,14,1,9,1,0,1,0,1
33,0,7,3,5,0,3,30497108,-3.924078940412347,1,6,2,4,2,3,2,9,1,0,3,0,1
47,0,8,0,5,0,1,30099653,2.12,1,2,1,3,1,6,2,9,1,0,2,0,1
61,0,15,0,4,0,5,30309455,5.75,1,8,1,2,1,6,1,9,1,0,2,0,1
41,0,18,1,7,0,2,40446744,6.934951948382436,1,3,9,3,0,5,1,9,1,0,3,0,1
34,0,15,2,4,0,2,30497108,1.3796266098813152,1,3,9,4,2,3,2,9,1,0,3,0,1
25,0,15,2,20,0,2,40455349,4.9,1,3,11,1,1,13,1,9,1,0,3,3,1
55,0,7,0,2,0,4,40399772,0.8,1,7,4,5,1,6,2,9,1,0,3,0,1
72,0,-1,0,0,0,2,40721451,-9.0,1,3,15,1,0,6,0,9,2,3,2,0,1
62,0,2,0,4,0,3,40557224,-5.249859342244035,1,5,2,3,0,6,2,9,1,0,2,0,1
78,0,-1,0,6,0,3,30140830,-9.0,1,7,9,2,0,4,0,9,1,0,1,0,1
88,0,-1,0,3,0,2,30523348,-9.0,2,3,5,2,0,4,0,9,1,0,2,0,1
69,2,-1,0,10,0,2,40658575,-9.0,1,3,6,1,0,9,0,9,1,0,1,0,1
62,0,5,0,4,1,2,40627816,-1.7084728399363716,1,3,7,3,0,6,1,9,1,0,1,0,1
54,0,10,0,5,0,1,30424440,4.89,1,2,0,2,7,7,2,9,1,0,2,0,1
21,0,60,-7,-7,1,8,30185969,1006.38,1,12,12,3,1,4,3,9,1,0,1,2,1
36,0,4,1,1,0,0,30466528,2.14,1,5,4,1,1,11,1,9,1,0,0,2,1
13,1,-1,0,7,1,1,30503630,-9.0,5,2,3,5,0,5,2,9,1,0,1,0,1
57,0,50,0,17,0,2,30490452,26.16,1,4,3,1,5,9,1,9,1,0,0,0,1
78,0,-1,0,8,0,0,30140830,-9.0,2,0,7,2,0,4,0,9,1,0,1,0,1
44,0,45,0,0,0,1,30055846,17.22,3,3,5,3,1,6,2,9,1,0,1,0,1
72,0,-1,4,0,1,2,30337614,-9.0,2,3,2,2,0,4,1,9,5,1,2,0,1
11,1,-1,2,6,0,7,30294518,-9.0,2,11,7,3,0,3,1,9,1,0,1,0,1
46,0,34,0,20,0,6,30131874,15.790489228340423,1,10,0,4,6,3,3,9,1,0,3,0,1
65,0,1,0,6,0,1,30517294,0.04,1,7,1,2,9,7,2,9,5,1,1,0,1
65,0,20,1,2,0,5,30234475,3.75,1,9,2,3,7,5,2,9,1,0,2,0,1
27,0,15,0,6,0,1,40340676,3.39,1,3,0,3,1,7,1,9,1,0,2,0,1
69,0,1,0,1,0,2,40284001,-7.676353631194466,1,3,2,2,0,5,0,9,1,0,2,0,1
63,0,-1,2,17,0,2,30510026,-9.0,1,5,0,2,3,2,2,9,1,0,2,0,1
69,0,-1,0,2,0,1,40357004,-9.0,2,2,2,2,0,3,0,9,1,0,2,0,1
50,0,33,0,5,0,4,30325177,2.431841697097692,1,6,1,1,0,2,0,9,-3,1,2,0,1
45,0,24,0,6,0,2,30131874,13.603550568303383,1,5,9,4,2,3,3,9,1,0,1,0,1
66,0,-1,0,1,0,6,40065215,-9.0,1,10,6,2,3,4,2,9,1,0,1,0,1
65,0,1,0,6,0,5,30517294,0.04,1,8,2,2,9,7,2,9,5,1,2,0,1
32,0,-1,0,1,0,3,30453573,-9.0,1,7,3,4,0,8,1,9,1,0,1,0,1
79,0,-1,2,0,0,1,40561951,-9.0,2,2,4,2,0,6,0,9,1,0,0,0,1
8,1,-1,0,2,0,1,30036304,-9.0,4,2,8,4,0,5,1,9,1,0,1,0,1
67,0,-1,0,3,0,1,40748942,-9.0,2,2,3,2,0,9,0,9,1,0,1,0,1
72,0,22,0,2,0,2,30449040,2.782654788111298,1,3,3,1,1,3,1,9,1,0,0,0,1
30,2,35,0,1,0,1,30536187,22.22,3,3,6,3,1,4,3,9,1,0,3,0,1
53,0,-1,1,1,0,1,40219794,-9.0,1,2,2,3,3,4,2,9,1,0,1,0,1
71,0,-1,0,5,0,1,30395701,-9.0,1,2,0,2,0,5,0,9,1,0,2,0,1
87,0,-1,0,3,0,3,30523348,-9.0,1,7,0,2,0,4,0,9,1,0,2,0,1
25,0,15,2,20,0,1,40455349,4.9,1,2,3,1,1,13,1,9,1,0,1,3,1
61,0,15,0,4,0,1,30309455,5.75,1,3,3,2,1,6,1,9,1,0,0,0,1
32,2,10,0,0,0,1,40557224,3.07,3,2,0,3,1,5,2,9,1,0,1,0,1
21,0,40,8,7,0,3,40166813,5.15,3,7,7,4,1,3,2,9,1,0,3,0,1
55,0,-1,0,5,0,0,40630702,-9.0,1,0,8,2,3,7,2,9,1,0,1,0,1
38,0,20,0,4,0,5,40291395,3.76902394804706,1,8,0,2,0,1,1,9,1,0,2,1,1
69,0,-1,1,10,1,0,40176438,-9.0,1,4,1,1,0,5,0,9,1,0,1,0,1
52,0,20,2,7,0,7,40250604,5.18,1,11,0,2,1,3,2,9,1,0,4,0,1
76,0,-1,0,1,0,2,30312120,-9.0,1,5,7,2,0,4,0,9,1,0,1,0,1
74,0,-1,0,7,0,1,30395701,-9.0,1,2,4,2,0,5,0,9,1,0,1,0,1
52,0,60,0,14,0,1,40579455,5.64,1,2,3,3,1,5,3,9,1,0,1,0,1
12,1,-1,0,15,1,1,30503630,-9.0,4,2,2,5,0,5,2,9,1,0,1,0,1
41,0,35,0,2,0,1,30337897,13.71,1,2,12,2,3,3,2,9,1,0,3,0,1
55,0,10,0,1,0,2,30352120,4.37,2,4,6,2,2,9,1,9,1,0,2,0,1
68,0,15,0,7,0,6,30535161,4.27,2,9,3,2,1,4,1,9,2,3,3,0,1
77,0,-1,0,70,1,2,30113008,-9.0,1,5,1,2,0,8,0,9,1,0,0,0,1
78,0,-1,0,5,0,2,30501542,-9.0,1,4,2,2,0,7,0,9,1,0,2,0,1
63,0,-1,0,1,0,1,40115778,-9.0,2,2,1,2,0,6,0,9,1,0,2,0,1
29,0,-1,0,30,0,1,30264149,-9.0,1,2,4,2,3,9,2,9,1,0,1,0,1
77,0,-1,0,0,0,1,40034922,-9.0,2,2,0,2,0,5,0,9,1,0,1,0,1
74,0,-1,0,1,0,0,40752134,-9.0,1,0,0,2,0,4,0,9,1,0,0,0,1
47,0,3,0,1,0,4,40272738,-2.828218153647083,1,7,5,3,2,2,2,9,1,0,2,0,1
63,0,-1,0,1,0,1,40115778,-9.0,2,2,3,2,0,6,0,9,1,0,1,0,1
58,0,-1,0,3,0,2,30061374,-9.0,1,3,7,2,3,7,2,9,1,0,2,0,1
28,0,33,0,21,0,0,40253071,6.959393038082702,1,5,1,3,1,2,3,9,1,0,0,0,1
65,0,1,0,6,0,0,30517294,0.04,1,5,2,2,9,7,2,9,5,1,1,0,1
7,1,-1,1,2,0,0,40615361,-9.0,3,6,0,4,0,4,2,9,1,0,0,0,1
72,0,-1,1,2,0,6,40627360,-9.0,1,10,0,2,0,4,0,9,1,0,3,0,1
66,0,-1,7,7,0,0,30169886,-9.0,1,5,6,2,0,6,0,9,1,0,1,0,1
73,0,-1,0,0,0,1,40490676,-9.0,1,2,1,2,0,2,0,9,1,0,2,0,1
49,0,44,0,24,0,0,40253028,9.003105027485233,1,5,0,2,1,2,2,9,1,0,0,0,1
66,0,-1,0,12,0,1,40511371,-9.0,1,2,1,2,3,6,2,9,4,5,2,0,1
59,0,-1,0,7,0,0,30380080,-9.0,1,4,0,2,0,8,0,9,1,0,0,0,1
36,0,4,1,1,0,2,30466528,2.14,1,3,4,1,1,11,1,9,1,0,2,2,1
15,0,5,0,1,0,2,30063906,-1.8172390202160589,3,3,4,4,0,2,2,9,1,0,1,0,1
60,0,-1,2,2,0,1,30099935,-9.0,1,2,4,1,0,10,0,9,1,0,0,0,1
64,0,-1,2,18,0,2,30510026,-9.0,1,4,1,2,3,3,2,9,1,0,2,0,1
72,0,7,0,10,0,1,40113848,1.61,1,3,4,2,1,5,1,9,1,0,0,2,1
59,0,-1,0,3,0,8,30061374,-9.0,1,12,0,2,3,7,2,9,1,0,4,0,1
44,0,45,0,0,0,1,30055846,17.22,3,4,9,3,1,6,2,9,1,0,1,0,1
72,0,33,2,5,1,7,30337614,13.79654228528123,1,10,0,2,5,4,1,9,5,1,3,0,1
55,0,7,0,2,0,5,40399772,0.8,1,8,2,5,1,6,2,9,1,0,3,0,1
13,1,-1,0,7,1,1,30503630,-9.0,5,2,1,5,0,5,2,9,1,0,2,0,1
5,1,-1,0,0,0,2,30453573,-9.0,4,6,0,4,0,4,1,9,1,0,2,0,1
67,0,-1,0,3,0,1,40748942,-9.0,2,2,0,2,0,9,0,9,1,0,1,0,1
41,0,35,0,2,0,1,30337897,13.71,2,1,3,2,7,7,2,9,1,0,0,0,1
61,0,20,0,0,0,4,40710199,9.82,1,7,0,1,1,4,1,9,1,0,3,0,1
65,0,35,0,5,0,2,40051446,13.17,1,6,12,2,1,7,2,9,1,0,1,2,1
92,0,-1,0,5,0,2,40425439,-9.0,1,3,4,1,0,7,0,9,5,1,1,0,1
70,0,-1,0,0,0,1,30428473,-9.0,1,3,3,2,0,7,0,9,1,0,1,0,1
63,0,10,0,0,0,2,40557224,3.07,2,3,5,3,1,4,2,9,1,0,0,0,1
28,0,-1,0,23,0,6,40732537,-9.0,1,10,12,3,0,2,1,9,1,0,1,0,1
32,0,28,1,20,0,1,40181785,13.33,2,2,12,3,1,9,2,9,1,0,1,0,1
62,0,-1,0,7,0,1,40557224,-9.0,1,2,0,3,0,7,2,9,1,0,1,0,1
55,0,27,0,25,0,6,40579455,3.6747426355598556,1,11,0,3,1,2,3,9,1,0,3,2,1
65,0,-1,0,28,0,5,40162352,-9.0,1,9,4,2,3,6,2,9,1,0,1,0,1
27,0,13,0,0,0,5,40784664,3.790453965801786,1,9,0,3,1,7,2,9,1,0,3,0,1
67,0,-1,0,3,0,1,40748942,-9.0,2,2,3,2,0,9,0,9,1,0,1,0,1
65,0,1,0,6,0,3,30517294,0.04,1,5,4,2,9,7,2,9,5,1,0,0,1
32,0,-1,0,1,0,1,30453573,-9.0,1,2,8,4,0,8,1,9,1,0,2,0,1
79,0,-1,0,4,0,5,30523348,-9.0,1,9,0,2,0,4,0,9,1,0,2,0,1
9,1,-1,0,2,0,0,30036304,-9.0,3,6,0,4,0,5,1,9,1,0,0,0,1
64,0,45,0,5,0,4,30160877,14.86,2,6,12,2,5,3,2,9,1,0,2,0,1
62,0,-1,0,0,0,2,30263008,-9.0,1,3,2,2,0,3,1,9,1,0,2,0,1
77,0,-1,0,0,0,1,30116909,-9.0,1,2,0,2,0,2,0,9,1,0,2,0,1
26,0,-1,0,1,0,1,30503308,-9.0,1,2,2,2,0,6,0,9,1,0,1,0,1
56,0,8,0,6,0,2,30415400,5.723636841144835,1,3,10,1,0,2,1,9,1,0,3,0,1
13,1,-1,0,5,1,0,30060712,-9.0,4,5,1,5,0,5,2,9,1,0,0,0,1
7,1,-1,1,2,0,1,40615361,-9.0,4,3,5,4,0,4,2,9,1,0,0,0,1
60,0,-1,0,4,0,2,40635039,-9.0,1,4,7,3,0,16,1,9,1,0,1,0,1
8,1,-1,0,7,0,6,30362078,-9.0,4,14,0,5,0,2,0,9,1,0,3,0,1
41,0,20,0,1,0,6,30036304,4.32,1,9,1,4,1,5,1,9,1,0,2,2,1
48,0,0,0,1,0,2,40399772,-8.06395325676882,1,3,9,5,0,6,2,9,1,0,3,0,1
44,0,-1,1,1,0,1,30063906,-9.0,1,2,0,4,0,9,2,9,1,0,2,0,1
81,0,-1,0,0,0,1,40467531,-9.0,1,1,2,1,0,8,0,9,1,0,1,0,1
72,0,0,0,6,0,2,40438437,-8.999475750165717,2,3,7,2,0,3,0,9,1,0,2,0,1
26,0,75,0,6,0,1,30498509,15.21,1,6,6,1,1,4,1,9,1,0,1,0,1
77,0,-1,3,42,0,0,40242137,-9.0,1,0,0,2,0,9,0,9,1,0,0,0,1
35,0,41,0,0,1,7,30060712,22.566791178685477,1,11,0,5,3,4,2,9,1,0,3,0,1
72,0,-1,0,7,0,0,40147549,-9.0,1,2,0,2,0,4,0,9,1,0,1,0,1
78,0,-1,0,5,0,1,30501542,-9.0,1,2,0,2,0,7,0,9,1,0,2,0,1
65,0,20,3,3,0,1,40340344,7.27,1,2,2,2,1,10,1,9,1,0,1,0,1
76,0,-1,0,4,1,3,40627816,-9.0,1,7,2,3,0,8,1,9,1,0,1,0,1
47,0,-1,0,14,0,0,30476495,-9.0,1,3,0,1,0,7,0,9,1,0,0,0,1
72,0,36,2,5,1,1,30337614,15.370547203909272,1,2,3,2,6,4,1,9,5,1,1,0,1
63,0,10,0,0,0,4,40557224,3.07,2,7,6,3,1,4,2,9,1,0,4,0,1
75,0,-1,0,7,0,2,40438438,-9.0,1,3,6,2,0,6,0,9,1,0,1,0,1
36,0,-1,0,3,0,2,30404151,-9.0,2,3,8,4,0,8,1,9,1,0,3,0,1
82,0,-1,0,0,0,1,40041602,-9.0,1,2,0,2,0,5,0,9,1,0,2,0,1
54,0,10,0,5,0,8,30424440,4.89,1,12,9,2,7,7,2,9,1,0,1,0,1
40,0,-1,0,2,0,1,30036304,-9.0,2,2,6,4,0,5,1,9,1,0,1,0,1
33,0,-1,0,35,0,3,40181785,-9.0,1,6,15,3,3,9,2,9,1,0,3,0,1
72,0,-1,4,0,1,1,30337614,-9.0,2,2,9,2,0,4,1,9,5,1,1,0,1
48,0,11,0,5,0,3,30047160,2.13,1,6,5,4,1,5,1,9,1,0,1,0,1
35,0,25,0,1,0,2,30453573,3.83,2,4,2,4,2,5,1,9,1,0,2,0,1
44,0,31,0,22,1,2,30503630,6.872273248508048,1,3,10,5,5,4,2,9,1,0,3,0,1
78,0,-1,0,5,0,2,30501542,-9.0,1,6,0,2,0,7,0,9,1,0,2,0,1
9,0,4,2,1,0,6,30181888,-6.121507584923249,2,17,0,4,0,2,2,9,1,0,2,0,1
36,0,-1,0,3,0,2,30404151,-9.0,2,3,8,4,0,8,1,9,1,0,3,0,1
49,0,15,0,2,0,8,30089832,4.8,1,12,7,1,2,5,1,9,1,0,2,0,1
70,0,-1,0,14,0,1,40147549,-9.0,1,2,0,2,0,5,0,9,1,0,2,0,1
78,0,-1,0,8,0,2,30140830,-9.0,2,5,9,2,0,4,0,9,1,0,1,0,1
64,0,-1,0,3,0,1,30158476,-9.0,1,2,11,2,3,5,1,9,1,0,2,0,1
36,0,7,0,5,0,3,30159485,0.78,1,6,10,1,1,8,1,9,1,0,0,1,1
