R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,HHFAMINC2,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,WEBUSE,TRIPPURP,WKFMHMXX
55,Yes,7,0,2,Urban,SchoolOrReligious,40399772,0.8,1,Religious,Moderate,Home,5,Car,6,2,50K-75K,1,Daily,HBO,Skip
55,Yes,7,0,2,Urban,Home,40399772,0.8,1,Home,Moderate,Religious,5,Car,6,2,50K-75K,1,Daily,HBO,Skip
48,Yes,-1,0,1,Urban,TransportSomeone,40399772,-9.0,2,PickUpOrDropSomeone,Moderate,Home,5,Skip,7,2,50K-75K,1,Daily,HBO,Skip
48,Yes,-1,0,1,Urban,Home,40399772,-9.0,2,Home,Moderate,PickUpOrDropSomeone,5,Skip,7,2,50K-75K,1,Daily,HBO,Skip
48,Yes,-1,0,1,Urban,Shopping,40399772,-9.0,2,BuyGoods,Moderate,Home,5,Skip,7,2,50K-75K,1,Daily,HBSHOP,Skip
48,Yes,-1,0,1,Urban,Home,40399772,-9.0,2,Home,Moderate,BuyGoods,5,Skip,7,2,50K-75K,1,Daily,HBSHOP,Skip
48,Yes,-1,0,1,Urban,TransportSomeone,40399772,-9.0,2,PickUpOrDropSomeone,Moderate,Home,5,Skip,7,2,50K-75K,1,Daily,HBO,Skip
48,Yes,-1,0,1,Urban,Medical,40399772,-9.0,2,MedicalService,Moderate,PickUpOrDropSomeone,5,Skip,7,2,50K-75K,1,Daily,NHB,Skip
48,Yes,-1,0,1,Urban,Home,40399772,-9.0,2,Home,Moderate,MedicalService,5,Skip,7,2,50K-75K,1,Daily,HBO,Skip
22,Yes,5,0,0,Urban,WorkRelated,40399772,0.48,3,Work,Moderate,Home,5,SUV,2,2,50K-75K,1,Daily,HBW,Skip
22,Yes,5,0,0,Urban,Home,40399772,0.48,3,Home,Moderate,Work,5,SUV,2,2,50K-75K,1,Daily,HBW,Skip
15,No,-1,0,0,Urban,SchoolOrReligious,40399772,-9.0,4,GoSchoolAsStudent,Moderate,Home,5,Skip,2,2,50K-75K,1,Daily,HBO,Skip
15,No,-1,0,0,Urban,Home,40399772,-9.0,4,Home,Moderate,GoSchoolAsStudent,5,Skip,2,2,50K-75K,1,Daily,HBO,Skip
12,Skip,-1,0,0,Urban,Home,40399772,-9.0,5,Home,Moderate,Home,5,Skip,3,2,50K-75K,1,Daily,HBO,Skip
12,Skip,-1,0,0,Urban,Medical,40399772,-9.0,5,MedicalService,Moderate,Home,5,Skip,3,2,50K-75K,1,Daily,HBO,Skip
12,Skip,-1,0,0,Urban,Home,40399772,-9.0,5,Home,Moderate,MedicalService,5,Skip,3,2,50K-75K,1,Daily,HBO,Skip
50,Yes,50,0,3,Urban,WorkRelated,40400455,18.38,1,Work,Low,Home,1,PickupTruck,3,1,35K-50K,1,Daily,HBW,Skip
50,Yes,50,0,3,Urban,Shopping,40400455,18.38,1,BuyGoods,Low,Work,1,PickupTruck,3,1,35K-50K,1,Daily,NHB,Skip
50,Yes,50,0,3,Urban,Home,40400455,18.38,1,Home,Low,BuyGoods,1,PickupTruck,3,1,35K-50K,1,Daily,HBSHOP,Skip
65,Yes,-1,0,2,Urban,Shopping,40402669,-9.0,2,BuyGoods,High,Home,2,Skip,2,1,75K-100K,1,Daily,HBSHOP,Skip
65,Yes,-1,0,2,Urban,Home,40402669,-9.0,2,Home,High,BuyGoods,2,Skip,2,1,75K-100K,1,Daily,HBSHOP,Skip
74,Yes,-1,0,14,Urban,TransportSomeone,40404264,-9.0,1,PickUpOrDropSomeone,High,Home,2,Skip,8,0,100K-125K,1,Daily,HBO,Skip
74,Yes,-1,0,14,Urban,SchoolOrReligious,40404264,-9.0,1,Religious,High,PickUpOrDropSomeone,2,Skip,8,0,100K-125K,1,Daily,NHB,Skip
74,Yes,-1,0,14,Urban,Meals,40404264,-9.0,1,BuyMeals,High,Religious,2,Skip,8,0,100K-125K,1,Daily,NHB,Skip
74,Yes,-1,0,14,Urban,Home,40404264,-9.0,1,Home,High,BuyMeals,2,Skip,8,0,100K-125K,1,Daily,HBSHOP,Skip
74,Yes,-1,0,14,Urban,Home,40404264,-9.0,1,Home,High,Home,2,Skip,8,0,100K-125K,1,Daily,HBO,Skip
74,Yes,-1,0,14,Urban,SchoolOrReligious,40404264,-9.0,1,Religious,High,Home,2,Skip,8,0,100K-125K,1,Daily,HBO,Skip
74,Yes,-1,0,14,Urban,TransportSomeone,40404264,-9.0,1,PickUpOrDropSomeone,High,Religious,2,Skip,8,0,100K-125K,1,Daily,NHB,Skip
74,Yes,-1,0,14,Urban,Home,40404264,-9.0,1,Home,High,PickUpOrDropSomeone,2,Skip,8,0,100K-125K,1,Daily,HBO,Skip
67,Yes,-1,0,12,Urban,TransportSomeone,40404264,-9.0,2,PickUpOrDropSomeone,High,Home,2,Skip,8,0,100K-125K,1,Daily,HBO,Skip
67,Yes,-1,0,12,Urban,SchoolOrReligious,40404264,-9.0,2,Religious,High,PickUpOrDropSomeone,2,Skip,8,0,100K-125K,1,Daily,NHB,Skip
67,Yes,-1,0,12,Urban,Meals,40404264,-9.0,2,BuyMeals,High,Religious,2,Skip,8,0,100K-125K,1,Daily,NHB,Skip
67,Yes,-1,0,12,Urban,Home,40404264,-9.0,2,Home,High,BuyMeals,2,Skip,8,0,100K-125K,1,Daily,HBSHOP,Skip
67,Yes,-1,0,12,Urban,TransportSomeone,40404264,-9.0,2,PickUpOrDropSomeone,High,Home,2,Skip,8,0,100K-125K,1,Daily,HBO,Skip
67,Yes,-1,0,12,Urban,SchoolOrReligious,40404264,-9.0,2,Religious,High,PickUpOrDropSomeone,2,Skip,8,0,100K-125K,1,Daily,NHB,Skip
67,Yes,-1,0,12,Urban,TransportSomeone,40404264,-9.0,2,PickUpOrDropSomeone,High,Religious,2,Skip,8,0,100K-125K,1,Daily,NHB,Skip
67,Yes,-1,0,12,Urban,Home,40404264,-9.0,2,Home,High,PickUpOrDropSomeone,2,Skip,8,0,100K-125K,1,Daily,HBO,Skip
72,Yes,0,0,7,Rural,Shopping,40405399,7.81,1,Errands,High,Home,1,Car,7,1,125K-150K,1,Daily,HBO,Skip
72,Yes,0,0,7,Rural,Home,40405399,7.81,1,Home,High,Errands,1,Car,7,1,125K-150K,1,Daily,HBO,Skip
72,Yes,0,0,7,Rural,SocialRecreation,40405399,7.81,1,GoToGym,High,Home,1,Car,7,1,125K-150K,1,Daily,HBSOCREC,Skip
72,Yes,0,0,7,Rural,Home,40405399,7.81,1,Home,High,GoToGym,1,Car,7,1,125K-150K,1,Daily,HBSOCREC,Skip
72,Yes,0,0,7,Rural,Shopping,40405399,7.81,1,BuyGoods,High,Home,1,Car,7,1,125K-150K,1,Daily,HBSHOP,Skip
72,Yes,0,0,7,Rural,Home,40405399,7.81,1,Home,High,BuyGoods,1,Car,7,1,125K-150K,1,Daily,HBSHOP,Skip
72,Yes,0,0,7,Rural,Home,40405399,7.81,1,Home,High,Home,1,Car,7,1,125K-150K,1,Daily,HBO,Skip
71,Yes,-1,0,10,Urban,Other,40406050,-9.0,1,ChangeTransport,High,Home,2,NotAscertained,4,1,75K-100K,1,Daily,HBO,Skip
71,Yes,-1,0,10,Urban,Other,40406050,-9.0,1,ChangeTransport,High,ChangeTransport,2,NotAscertained,4,1,75K-100K,1,Daily,NHB,Skip
71,Yes,-1,0,10,Urban,Other,40406050,-9.0,1,ChangeTransport,High,ChangeTransport,2,NotAscertained,4,1,75K-100K,1,Daily,NHB,Skip
71,Yes,-1,0,10,Urban,Home,40406050,-9.0,1,Home,High,ChangeTransport,2,NotAscertained,4,1,75K-100K,1,Daily,HBO,Skip
70,Yes,-1,0,12,Urban,TransportSomeone,40406050,-9.0,2,PickUpOrDropSomeone,High,Home,2,Skip,5,1,75K-100K,1,Daily,HBO,Skip
70,Yes,-1,0,12,Urban,Home,40406050,-9.0,2,Home,High,PickUpOrDropSomeone,2,Skip,5,1,75K-100K,1,Daily,HBO,Skip
70,Yes,-1,0,12,Urban,SocialRecreation,40406050,-9.0,2,SocialRecreational,High,Home,2,Skip,5,1,75K-100K,1,Daily,HBSOCREC,Skip
70,Yes,-1,0,12,Urban,Home,40406050,-9.0,2,Home,High,SocialRecreational,2,Skip,5,1,75K-100K,1,Daily,HBSOCREC,Skip
70,Yes,-1,0,12,Urban,Home,40406050,-9.0,2,Home,High,Home,2,Skip,5,1,75K-100K,1,Daily,HBO,Skip
51,Yes,15,0,0,Rural,WorkRelated,40410354,4.89,1,Work,High,Home,2,Van,3,2,75K-100K,1,Daily,HBW,Skip
51,Yes,15,0,0,Rural,Medical,40410354,4.89,1,MedicalService,High,Work,2,Van,3,2,75K-100K,1,Daily,NHB,Skip
51,Yes,15,0,0,Rural,Home,40410354,4.89,1,Home,High,MedicalService,2,Van,3,2,75K-100K,1,Daily,HBO,Skip
55,Yes,15,0,0,Rural,WorkRelated,40410354,4.89,2,Work,High,Home,2,PickupTruck,3,2,75K-100K,1,Daily,HBW,Skip
55,Yes,15,0,0,Rural,Medical,40410354,4.89,2,MedicalService,High,Work,2,PickupTruck,3,2,75K-100K,1,Daily,NHB,Skip
55,Yes,15,0,0,Rural,Home,40410354,4.89,2,Home,High,MedicalService,2,PickupTruck,3,2,75K-100K,1,Daily,HBO,Skip
18,Yes,35,1,3,Urban,WorkRelated,40410616,16.3,1,Work,Moderate,Home,3,Car,2,1,50K-75K,1,Daily,HBW,FewYear
18,Yes,35,1,3,Urban,Home,40410616,16.3,1,Home,Moderate,Work,3,Car,2,1,50K-75K,1,Daily,HBW,FewYear
18,Yes,-1,0,4,Urban,Shopping,40410616,-9.0,2,BuyGoods,Moderate,Home,3,Skip,2,1,50K-75K,1,Daily,HBSHOP,Skip
18,Yes,-1,0,4,Urban,Home,40410616,-9.0,2,Home,Moderate,BuyGoods,3,Skip,2,1,50K-75K,1,Daily,HBSHOP,Skip
18,No,-1,2,4,Urban,Shopping,40410616,-9.0,3,BuyGoods,Moderate,Home,3,Skip,2,1,50K-75K,1,Daily,HBSHOP,Skip
18,No,-1,2,4,Urban,Home,40410616,-9.0,3,Home,Moderate,BuyGoods,3,Skip,2,1,50K-75K,1,Daily,HBSHOP,Skip
82,Yes,-1,0,5,Urban,SocialRecreation,40411451,-9.0,1,SocialRecreational,Low,Home,1,Skip,9,0,35K-50K,1,Daily,HBSOCREC,Skip
82,Yes,-1,0,5,Urban,Shopping,40411451,-9.0,1,BuyGoods,Low,SocialRecreational,1,Skip,9,0,35K-50K,1,Daily,NHB,Skip
82,Yes,-1,0,5,Urban,Shopping,40411451,-9.0,1,BuyGoods,Low,BuyGoods,1,Skip,9,0,35K-50K,1,Daily,NHB,Skip
82,Yes,-1,0,5,Urban,SocialRecreation,40411451,-9.0,1,VisitFriends,Low,BuyGoods,1,Skip,9,0,35K-50K,1,Daily,NHB,Skip
82,Yes,-1,0,5,Urban,Home,40411451,-9.0,1,Home,Low,VisitFriends,1,Skip,9,0,35K-50K,1,Daily,HBSOCREC,Skip
82,Yes,-1,0,5,Urban,TransportSomeone,40411451,-9.0,1,PickUpOrDropSomeone,Low,Home,1,Skip,9,0,35K-50K,1,Daily,HBO,Skip
82,Yes,-1,0,5,Urban,Meals,40411451,-9.0,1,BuyMeals,Low,PickUpOrDropSomeone,1,Skip,9,0,35K-50K,1,Daily,NHB,Skip
82,Yes,-1,0,5,Urban,SocialRecreation,40411451,-9.0,1,VisitFriends,Low,BuyMeals,1,Skip,9,0,35K-50K,1,Daily,NHB,Skip
82,Yes,-1,0,5,Urban,Home,40411451,-9.0,1,Home,Low,VisitFriends,1,Skip,9,0,35K-50K,1,Daily,HBSOCREC,Skip
64,Yes,-1,0,5,Urban,Home,40412040,-9.0,1,Home,Low,GoToGym,2,Skip,1,0,35K-50K,1,Daily,HBSOCREC,Skip
73,Yes,-1,0,5,Urban,Home,40412040,-9.0,2,Home,Low,Home,2,Skip,4,0,35K-50K,1,Daily,HBO,Skip
73,Yes,-1,0,5,Urban,Shopping,40412040,-9.0,2,BuyGoods,Low,Home,2,Skip,4,0,35K-50K,1,Daily,HBSHOP,Skip
73,Yes,-1,0,5,Urban,Shopping,40412040,-9.0,2,BuyGoods,Low,BuyGoods,2,Skip,4,0,35K-50K,1,Daily,NHB,Skip
73,Yes,-1,0,5,Urban,Home,40412040,-9.0,2,Home,Low,BuyGoods,2,Skip,4,0,35K-50K,1,Daily,HBSHOP,Skip
57,Yes,50,0,2,Urban,Other,40415773,12.2,1,ChangeTransport,High,Home,3,SUV,9,3,75K-100K,1,Daily,HBO,OnceWeekMore
57,Yes,50,0,2,Urban,WorkRelated,40415773,12.2,1,Work,High,ChangeTransport,3,SUV,9,3,75K-100K,1,Daily,NHB,OnceWeekMore
57,Yes,50,0,2,Urban,WorkRelated,40415773,12.2,1,Work,High,Work,3,SUV,9,3,75K-100K,1,Daily,NHB,OnceWeekMore
57,Yes,50,0,2,Urban,WorkRelated,40415773,12.2,1,Work,High,Work,3,SUV,9,3,75K-100K,1,Daily,NHB,OnceWeekMore
57,Yes,50,0,2,Urban,Meals,40415773,12.2,1,BuyMeals,High,Work,3,SUV,9,3,75K-100K,1,Daily,NHB,OnceWeekMore
57,Yes,50,0,2,Urban,Shopping,40415773,12.2,1,BuyGoods,High,BuyMeals,3,SUV,9,3,75K-100K,1,Daily,NHB,OnceWeekMore
57,Yes,50,0,2,Urban,Other,40415773,12.2,1,ChangeTransport,High,BuyGoods,3,SUV,9,3,75K-100K,1,Daily,NHB,OnceWeekMore
57,Yes,50,0,2,Urban,Shopping,40415773,12.2,1,BuyGoods,High,ChangeTransport,3,SUV,9,3,75K-100K,1,Daily,NHB,OnceWeekMore
57,Yes,50,0,2,Urban,Home,40415773,12.2,1,Home,High,BuyGoods,3,SUV,9,3,75K-100K,1,Daily,HBSHOP,OnceWeekMore
60,Yes,20,0,0,Urban,WorkRelated,40415773,8.94,2,Work,High,Home,3,PickupTruck,2,3,75K-100K,1,Daily,HBW,Skip
60,Yes,20,0,0,Urban,Home,40415773,8.94,2,Home,High,Work,3,PickupTruck,2,3,75K-100K,1,Daily,HBW,Skip
18,Yes,10,0,5,Urban,SchoolOrReligious,40415773,2.65,3,GoSchoolAsStudent,High,Home,3,PickupTruck,3,3,75K-100K,1,Daily,HBO,Skip
18,Yes,10,0,5,Urban,Meals,40415773,2.65,3,BuyMeals,High,GoSchoolAsStudent,3,PickupTruck,3,3,75K-100K,1,Daily,NHB,Skip
18,Yes,10,0,5,Urban,Home,40415773,2.65,3,Home,High,BuyMeals,3,PickupTruck,3,3,75K-100K,1,Daily,HBSHOP,Skip
64,Yes,30,0,0,Rural,WorkRelated,40415838,93.28,1,Work,Low,Home,1,Car,1,1,35K-50K,1,Daily,HBW,Skip
67,Yes,-1,0,2,Urban,Shopping,40416709,-9.0,1,BuyGoods,Low,Home,2,Skip,6,0,25K-35K,1,Daily,HBSHOP,Skip
67,Yes,-1,0,2,Urban,Meals,40416709,-9.0,1,BuyMeals,Low,BuyGoods,2,Skip,6,0,25K-35K,1,Daily,NHB,Skip
67,Yes,-1,0,2,Urban,Shopping,40416709,-9.0,1,BuyGoods,Low,BuyMeals,2,Skip,6,0,25K-35K,1,Daily,NHB,Skip
67,Yes,-1,0,2,Urban,Home,40416709,-9.0,1,Home,Low,BuyGoods,2,Skip,6,0,25K-35K,1,Daily,HBSHOP,Skip
67,Yes,-1,0,2,Urban,SocialRecreation,40416709,-9.0,1,SocialRecreational,Low,Home,2,Skip,6,0,25K-35K,1,Daily,HBSOCREC,Skip
67,Yes,-1,0,2,Urban,Home,40416709,-9.0,1,Home,Low,SocialRecreational,2,Skip,6,0,25K-35K,1,Daily,HBSOCREC,Skip
70,No,-1,0,2,Urban,Shopping,40416709,-9.0,2,BuyGoods,Low,Home,2,Skip,6,0,25K-35K,1,Daily,HBSHOP,Skip
70,No,-1,0,2,Urban,Meals,40416709,-9.0,2,BuyMeals,Low,BuyGoods,2,Skip,6,0,25K-35K,1,Daily,NHB,Skip
70,No,-1,0,2,Urban,Shopping,40416709,-9.0,2,BuyGoods,Low,BuyMeals,2,Skip,6,0,25K-35K,1,Daily,NHB,Skip
70,No,-1,0,2,Urban,Home,40416709,-9.0,2,Home,Low,BuyGoods,2,Skip,6,0,25K-35K,1,Daily,HBSHOP,Skip
70,No,-1,0,2,Urban,SocialRecreation,40416709,-9.0,2,SocialRecreational,Low,Home,2,Skip,6,0,25K-35K,1,Daily,HBSOCREC,Skip
70,No,-1,0,2,Urban,Home,40416709,-9.0,2,Home,Low,SocialRecreational,2,Skip,6,0,25K-35K,1,Daily,HBSOCREC,Skip
84,Yes,-1,0,7,Urban,SocialRecreation,40419030,-9.0,1,VisitFriends,Low,Home,3,Skip,6,1,35K-50K,1,Daily,HBSOCREC,Skip
84,Yes,-1,0,7,Urban,Shopping,40419030,-9.0,1,BuyGoods,Low,VisitFriends,3,Skip,6,1,35K-50K,1,Daily,NHB,Skip
84,Yes,-1,0,7,Urban,SocialRecreation,40419030,-9.0,1,VisitFriends,Low,BuyGoods,3,Skip,6,1,35K-50K,1,Daily,NHB,Skip
84,Yes,-1,0,7,Urban,Home,40419030,-9.0,1,Home,Low,VisitFriends,3,Skip,6,1,35K-50K,1,Daily,HBSOCREC,Skip
84,Yes,-1,0,7,Urban,Shopping,40419030,-9.0,1,Errands,Low,Home,3,Skip,6,1,35K-50K,1,Daily,HBO,Skip
84,Yes,-1,0,7,Urban,Home,40419030,-9.0,1,Home,Low,Errands,3,Skip,6,1,35K-50K,1,Daily,HBO,Skip
44,Yes,5,12,3,Urban,Home,40419030,0.22,3,Home,Low,Work,3,Bicycle,7,1,35K-50K,1,Daily,HBW,Skip
44,Yes,5,12,3,Urban,SocialRecreation,40419030,0.22,3,VisitFriends,Low,Home,3,Bicycle,7,1,35K-50K,1,Daily,HBSOCREC,Skip
44,Yes,5,12,3,Urban,Shopping,40419030,0.22,3,BuyGoods,Low,VisitFriends,3,Bicycle,7,1,35K-50K,1,Daily,NHB,Skip
44,Yes,5,12,3,Urban,SocialRecreation,40419030,0.22,3,VisitFriends,Low,BuyGoods,3,Bicycle,7,1,35K-50K,1,Daily,NHB,Skip
44,Yes,5,12,3,Urban,Home,40419030,0.22,3,Home,Low,VisitFriends,3,Bicycle,7,1,35K-50K,1,Daily,HBSOCREC,Skip
44,Yes,5,12,3,Urban,Shopping,40419030,0.22,3,BuyGoods,Low,Home,3,Bicycle,7,1,35K-50K,1,Daily,HBSHOP,Skip
44,Yes,5,12,3,Urban,Home,40419030,0.22,3,Home,Low,BuyGoods,3,Bicycle,7,1,35K-50K,1,Daily,HBSHOP,Skip
64,Yes,-1,3,6,Urban,Medical,40420836,-9.0,1,MedicalService,Low,Home,2,Skip,8,0,35K-50K,1,Daily,HBO,Skip
64,Yes,-1,3,6,Urban,Shopping,40420836,-9.0,1,BuyGoods,Low,MedicalService,2,Skip,8,0,35K-50K,1,Daily,NHB,Skip
64,Yes,-1,3,6,Urban,Home,40420836,-9.0,1,Home,Low,BuyGoods,2,Skip,8,0,35K-50K,1,Daily,HBSHOP,Skip
64,Yes,-1,3,6,Urban,SocialRecreation,40420836,-9.0,1,SocialRecreational,Low,Home,2,Skip,8,0,35K-50K,1,Daily,HBSOCREC,Skip
64,Yes,-1,3,6,Urban,Home,40420836,-9.0,1,Home,Low,SocialRecreational,2,Skip,8,0,35K-50K,1,Daily,HBSOCREC,Skip
64,Yes,-1,3,6,Urban,Shopping,40420836,-9.0,1,BuyGoods,Low,Home,2,Skip,8,0,35K-50K,1,Daily,HBSHOP,Skip
64,Yes,-1,3,6,Urban,Shopping,40420836,-9.0,1,BuyGoods,Low,BuyGoods,2,Skip,8,0,35K-50K,1,Daily,NHB,Skip
64,Yes,-1,3,6,Urban,Home,40420836,-9.0,1,Home,Low,BuyGoods,2,Skip,8,0,35K-50K,1,Daily,HBSHOP,Skip
59,Yes,-1,2,4,Urban,SocialRecreation,40420836,-9.0,2,SocialRecreational,Low,Home,2,Skip,7,0,35K-50K,1,Daily,HBSOCREC,Skip
59,Yes,-1,2,4,Urban,Home,40420836,-9.0,2,Home,Low,SocialRecreational,2,Skip,7,0,35K-50K,1,Daily,HBSOCREC,Skip
59,Yes,-1,2,4,Urban,Medical,40420836,-9.0,2,MedicalService,Low,Home,2,Skip,7,0,35K-50K,1,Daily,HBO,Skip
59,Yes,-1,2,4,Urban,Home,40420836,-9.0,2,Home,Low,MedicalService,2,Skip,7,0,35K-50K,1,Daily,HBO,Skip
59,Yes,-1,2,4,Urban,Shopping,40420836,-9.0,2,BuyGoods,Low,Home,2,Skip,7,0,35K-50K,1,Daily,HBSHOP,Skip
59,Yes,-1,2,4,Urban,Other,40420836,-9.0,2,Other,Low,BuyGoods,2,Skip,7,0,35K-50K,1,Daily,NHB,Skip
59,Yes,-1,2,4,Urban,Home,40420836,-9.0,2,Home,Low,Other,2,Skip,7,0,35K-50K,1,Daily,HBO,Skip
74,Yes,15,0,2,Urban,Shopping,40421866,2.53,1,BuyGoods,VeryLow,Home,1,Car,3,1,15K-25K,1,Daily,HBSHOP,Skip
74,Yes,15,0,2,Urban,Shopping,40421866,2.53,1,BuyGoods,VeryLow,BuyGoods,1,Car,3,1,15K-25K,1,Daily,NHB,Skip
74,Yes,15,0,2,Urban,Home,40421866,2.53,1,Home,VeryLow,BuyGoods,1,Car,3,1,15K-25K,1,Daily,HBSHOP,Skip
68,Yes,-1,0,6,Urban,SocialRecreation,40423483,-9.0,1,VisitFriends,Low,Home,2,Skip,8,0,35K-50K,1,Daily,HBSOCREC,Skip
68,Yes,-1,0,6,Urban,Home,40423483,-9.0,1,Home,Low,VisitFriends,2,Skip,8,0,35K-50K,1,Daily,HBSOCREC,Skip
68,Yes,-1,0,6,Urban,SocialRecreation,40423483,-9.0,1,VisitFriends,Low,Home,2,Skip,8,0,35K-50K,1,Daily,HBSOCREC,Skip
68,Yes,-1,0,6,Urban,Shopping,40423483,-9.0,1,BuyService,Low,VisitFriends,2,Skip,8,0,35K-50K,1,Daily,NHB,Skip
68,Yes,-1,0,6,Urban,Shopping,40423483,-9.0,1,Errands,Low,BuyService,2,Skip,8,0,35K-50K,1,Daily,NHB,Skip
68,Yes,-1,0,6,Urban,SocialRecreation,40423483,-9.0,1,VisitFriends,Low,Errands,2,Skip,8,0,35K-50K,1,Daily,NHB,Skip
68,Yes,-1,0,6,Urban,Home,40423483,-9.0,1,Home,Low,VisitFriends,2,Skip,8,0,35K-50K,1,Daily,HBSOCREC,Skip
68,Yes,-1,0,6,Urban,Home,40423483,-9.0,1,Home,Low,Home,2,Skip,8,0,35K-50K,1,Daily,HBO,Skip
69,Yes,-1,0,7,Urban,SocialRecreation,40423483,-9.0,2,VisitFriends,Low,Home,2,Skip,3,0,35K-50K,1,Daily,HBSOCREC,Skip
69,Yes,-1,0,7,Urban,Home,40423483,-9.0,2,Home,Low,VisitFriends,2,Skip,3,0,35K-50K,1,Daily,HBSOCREC,Skip
69,Yes,-1,0,7,Urban,Home,40423483,-9.0,2,Home,Low,Home,2,Skip,3,0,35K-50K,1,Daily,HBO,Skip
68,Yes,-1,0,7,Urban,SocialRecreation,40424102,-9.0,1,VisitFriends,High,Home,2,Skip,2,0,100K-125K,1,Daily,HBSOCREC,Skip
68,Yes,-1,0,7,Urban,Home,40424102,-9.0,1,Home,High,VisitFriends,2,Skip,2,0,100K-125K,1,Daily,HBSOCREC,Skip
67,Yes,-1,0,7,Urban,SocialRecreation,40424102,-9.0,2,VisitFriends,High,VisitFriends,2,Skip,2,0,100K-125K,1,Daily,NHB,Skip
67,Yes,-1,0,7,Urban,Home,40424102,-9.0,2,Home,High,VisitFriends,2,Skip,2,0,100K-125K,1,Daily,HBSOCREC,Skip
92,Yes,-1,0,5,Urban,Home,40425439,-9.0,1,Home,Moderate,Home,1,Skip,7,0,50K-75K,5,Never,HBO,Skip
92,Yes,-1,0,5,Urban,Medical,40425439,-9.0,1,MedicalService,Moderate,Home,1,Skip,7,0,50K-75K,5,Never,HBO,Skip
92,Yes,-1,0,5,Urban,TransportSomeone,40425439,-9.0,1,PickUpOrDropSomeone,Moderate,MedicalService,1,Skip,7,0,50K-75K,5,Never,NHB,Skip
92,Yes,-1,0,5,Urban,Shopping,40425439,-9.0,1,BuyGoods,Moderate,PickUpOrDropSomeone,1,Skip,7,0,50K-75K,5,Never,NHB,Skip
92,Yes,-1,0,5,Urban,Home,40425439,-9.0,1,Home,Moderate,BuyGoods,1,Skip,7,0,50K-75K,5,Never,HBSHOP,Skip
92,Yes,-1,0,5,Urban,Shopping,40425439,-9.0,1,BuyGoods,Moderate,Home,1,Skip,7,0,50K-75K,5,Never,HBSHOP,Skip
92,Yes,-1,0,5,Urban,Home,40425439,-9.0,1,Home,Moderate,BuyGoods,1,Skip,7,0,50K-75K,5,Never,HBSHOP,Skip
58,Yes,20,0,0,Urban,SocialRecreation,40425571,6.14,1,VisitFriends,High,Home,1,Car,1,1,75K-100K,1,Daily,HBSOCREC,Skip
68,Yes,-1,2,7,Urban,SocialRecreation,40425934,-9.0,1,SocialRecreational,High,Home,2,Skip,6,0,75K-100K,1,Daily,HBSOCREC,Skip
68,Yes,-1,2,7,Urban,Home,40425934,-9.0,1,Home,High,SocialRecreational,2,Skip,6,0,75K-100K,1,Daily,HBSOCREC,Skip
68,Yes,-1,2,7,Urban,SocialRecreation,40425934,-9.0,1,GoToGym,High,Home,2,Skip,6,0,75K-100K,1,Daily,HBSOCREC,Skip
68,Yes,-1,2,7,Urban,Home,40425934,-9.0,1,Home,High,GoToGym,2,Skip,6,0,75K-100K,1,Daily,HBSOCREC,Skip
68,Yes,-1,2,7,Urban,SchoolOrReligious,40425934,-9.0,1,Religious,High,Home,2,Skip,6,0,75K-100K,1,Daily,HBO,Skip
68,Yes,-1,2,7,Urban,Home,40425934,-9.0,1,Home,High,Religious,2,Skip,6,0,75K-100K,1,Daily,HBO,Skip
71,Yes,-1,2,7,Urban,SocialRecreation,40425934,-9.0,2,GoToGym,High,Home,2,Skip,2,0,75K-100K,1,Daily,HBSOCREC,Skip
71,Yes,-1,2,7,Urban,Home,40425934,-9.0,2,Home,High,GoToGym,2,Skip,2,0,75K-100K,1,Daily,HBSOCREC,Skip
76,Yes,-1,0,3,Urban,Meals,40426090,-9.0,1,BuyMeals,Low,Home,3,Skip,4,2,35K-50K,1,Daily,HBSHOP,Skip
76,Yes,-1,0,3,Urban,Shopping,40426090,-9.0,1,Errands,Low,BuyMeals,3,Skip,4,2,35K-50K,1,Daily,NHB,Skip
76,Yes,-1,0,3,Urban,Shopping,40426090,-9.0,1,Errands,Low,Errands,3,Skip,4,2,35K-50K,1,Daily,NHB,Skip
76,Yes,-1,0,3,Urban,Home,40426090,-9.0,1,Home,Low,Errands,3,Skip,4,2,35K-50K,1,Daily,HBO,Skip
64,Yes,30,1,3,Urban,Shopping,40426090,12.73,2,BuyGoods,Low,Home,3,Van,6,2,35K-50K,1,Daily,HBSHOP,OnceMonthMore
64,Yes,30,1,3,Urban,WorkRelated,40426090,12.73,2,Work,Low,BuyGoods,3,Van,6,2,35K-50K,1,Daily,NHB,OnceMonthMore
64,Yes,30,1,3,Urban,Shopping,40426090,12.73,2,BuyService,Low,Work,3,Van,6,2,35K-50K,1,Daily,NHB,OnceMonthMore
64,Yes,30,1,3,Urban,WorkRelated,40426090,12.73,2,Work,Low,BuyService,3,Van,6,2,35K-50K,1,Daily,NHB,OnceMonthMore
64,Yes,30,1,3,Urban,TransportSomeone,40426090,12.73,2,PickUpOrDropSomeone,Low,Work,3,Van,6,2,35K-50K,1,Daily,NHB,OnceMonthMore
