R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,HHFAMINC2,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,TRIPPURP,WKFMHMXX
16,Yes,-1,2,3,Rural,School,12353464,-1,3,GoSchoolAsStudent,Low,Home,3,Skip,4,1,25K-30K,SeveralWeek,HBO,Skip
16,Yes,-1,2,3,Rural,ReturnHome,12353464,-1,3,Home,Low,GoSchoolAsStudent,3,Skip,4,1,25K-30K,SeveralWeek,HBO,Skip
16,Yes,-1,2,3,Rural,SocialRecreation,12353464,-1,3,HangOut,Low,Home,3,Skip,4,1,25K-30K,SeveralWeek,HBSOCREC,Skip
16,Yes,-1,2,3,Rural,ReturnHome,12353464,-1,3,Home,Low,HangOut,3,Skip,4,1,25K-30K,SeveralWeek,HBSOCREC,Skip
50,Yes,30,0,0,Rural,ToWork,12355141,17,1,GoToWork,High,Home,2,Car,2,2,60K-65K,OnceMonth,HBW,Skip
50,Yes,30,0,0,Rural,ReturnHome,12355141,17,1,Home,High,GoToWork,2,Car,2,2,60K-65K,OnceMonth,HBW,Skip
51,Yes,10,0,5,Rural,ToWork,12355141,73,2,GoToWork,High,Home,2,PickupTruck,4,2,60K-65K,Never,HBW,Skip
51,Yes,10,0,5,Rural,ReturnHome,12355141,73,2,Home,High,GoToWork,2,PickupTruck,4,2,60K-65K,Never,HBW,Skip
51,Yes,10,0,5,Rural,ReturnWork,12355141,73,2,ReturnToWork,High,Home,2,PickupTruck,4,2,60K-65K,Never,HBW,Skip
51,Yes,10,0,5,Rural,ReturnHome,12355141,73,2,Home,High,ReturnToWork,2,PickupTruck,4,2,60K-65K,Never,HBW,Skip
48,Yes,15,0,6,Urban,Shopping,12362055,4,1,BuyGoods,VeryLow,Home,4,SUV,4,2,15K-20K,AlmostEveryday,HBSHOP,Skip
48,Yes,15,0,6,Urban,ReturnHome,12362055,4,1,Home,VeryLow,BuyGoods,4,SUV,4,2,15K-20K,AlmostEveryday,HBSHOP,Skip
48,Yes,15,0,6,Urban,EatMeal,12362055,4,1,GetMeal,VeryLow,Home,4,SUV,4,2,15K-20K,AlmostEveryday,HBSHOP,Skip
48,Yes,15,0,6,Urban,ReturnHome,12362055,4,1,Home,VeryLow,GetMeal,4,SUV,4,2,15K-20K,AlmostEveryday,HBSHOP,Skip
50,Yes,-1,0,7,Urban,Shopping,12362055,-1,2,BuyGoods,VeryLow,Home,4,Skip,4,2,15K-20K,Never,HBSHOP,Skip
50,Yes,-1,0,7,Urban,ReturnHome,12362055,-1,2,Home,VeryLow,BuyGoods,4,Skip,4,2,15K-20K,Never,HBSHOP,Skip
50,Yes,-1,0,7,Urban,EatMeal,12362055,-1,2,GetMeal,VeryLow,Home,4,Skip,4,2,15K-20K,Never,HBSHOP,Skip
50,Yes,-1,0,7,Urban,ReturnHome,12362055,-1,2,Home,VeryLow,GetMeal,4,Skip,4,2,15K-20K,Never,HBSHOP,Skip
15,Yes,-1,-1,-1,Urban,SocialRecreation,12362055,-1,3,VisitFriends,VeryLow,Home,4,Skip,2,2,15K-20K,Skip,HBSOCREC,Skip
15,Yes,-1,-1,-1,Urban,ReturnHome,12362055,-1,3,Home,VeryLow,VisitFriends,4,Skip,2,2,15K-20K,Skip,HBSOCREC,Skip
52,Yes,-1,1,5,Urban,Family,12363070,-1,1,BuyService,High,Home,3,Skip,2,1,morethan100K,AlmostEveryday,HBSHOP,Skip
52,Yes,-1,1,5,Urban,ReturnHome,12363070,-1,1,Home,High,BuyService,3,Skip,2,1,morethan100K,AlmostEveryday,HBSHOP,Skip
57,Yes,20,0,4,Urban,ToWork,12363070,4,2,GoToWork,High,Home,3,Car,2,1,morethan100K,OnceWeek,HBW,Skip
57,Yes,20,0,4,Urban,ReturnHome,12363070,4,2,Home,High,GoToWork,3,Car,2,1,morethan100K,OnceWeek,HBW,Skip
23,Yes,-1,0,0,Urban,WorkRelated,12363070,-1,4,OtherWorkRelated,High,Home,3,Skip,2,1,morethan100K,AlmostEveryday,HBO,Skip
23,Yes,-1,0,0,Urban,ReturnHome,12363070,-1,4,Home,High,OtherWorkRelated,3,Skip,2,1,morethan100K,AlmostEveryday,HBO,Skip
75,No,-1,0,2,Urban,Family,13121156,-1,1,BuyService,Low,Home,2,Skip,6,0,25K-30K,Skip,HBSHOP,Skip
75,No,-1,0,2,Urban,ReturnHome,13121156,-1,1,Home,Low,BuyService,2,Skip,6,0,25K-30K,Skip,HBSHOP,Skip
75,No,-1,0,2,Urban,Shopping,13121156,-1,1,BuyGoods,Low,Home,2,Skip,6,0,25K-30K,Skip,HBSHOP,Skip
75,No,-1,0,2,Urban,ReturnHome,13121156,-1,1,Home,Low,BuyGoods,2,Skip,6,0,25K-30K,Skip,HBSHOP,Skip
75,No,-1,0,2,Urban,SocialRecreation,13121156,-1,1,SocialRecreational,Low,Home,2,Skip,6,0,25K-30K,Skip,HBSOCREC,Skip
75,No,-1,0,2,Urban,ReturnHome,13121156,-1,1,Home,Low,SocialRecreational,2,Skip,6,0,25K-30K,Skip,HBSOCREC,Skip
74,Yes,-1,0,0,Urban,Medical,13121156,-1,2,MedicalService,Low,Home,2,Skip,10,0,25K-30K,Skip,HBO,Skip
74,Yes,-1,0,0,Urban,ReturnHome,13121156,-1,2,Home,Low,MedicalService,2,Skip,10,0,25K-30K,Skip,HBO,Skip
74,Yes,-1,0,0,Urban,ServePassenger,13121156,-1,2,TakeAndWait,Low,Home,2,Skip,10,0,25K-30K,Skip,HBO,Skip
74,Yes,-1,0,0,Urban,ReturnHome,13121156,-1,2,Home,Low,TakeAndWait,2,Skip,10,0,25K-30K,Skip,HBO,Skip
74,Yes,-1,0,0,Urban,Shopping,13121156,-1,2,BuyGoods,Low,Home,2,Skip,10,0,25K-30K,Skip,HBSHOP,Skip
74,Yes,-1,0,0,Urban,ReturnHome,13121156,-1,2,Home,Low,BuyGoods,2,Skip,10,0,25K-30K,Skip,HBSHOP,Skip
74,Yes,-1,0,0,Urban,Shopping,13121156,-1,2,BuyGoods,Low,Home,2,Skip,10,0,25K-30K,Skip,HBSHOP,Skip
74,Yes,-1,0,0,Urban,ReturnHome,13121156,-1,2,Home,Low,BuyGoods,2,Skip,10,0,25K-30K,Skip,HBSHOP,Skip
74,Yes,-1,0,0,Urban,SocialRecreation,13121156,-1,2,SocialRecreational,Low,Home,2,Skip,10,0,25K-30K,Skip,HBSOCREC,Skip
74,Yes,-1,0,0,Urban,ReturnHome,13121156,-1,2,Home,Low,SocialRecreational,2,Skip,10,0,25K-30K,Skip,HBSOCREC,Skip
48,Yes,15,0,0,Urban,ToWork,13123262,1,1,GoToWork,VeryLow,Home,1,Car,12,1,10K-15K,Skip,HBW,Skip
48,Yes,15,0,0,Urban,ServePassenger,13123262,1,1,TakeAndWait,VeryLow,GoToWork,1,Car,12,1,10K-15K,Skip,NHB,Skip
48,Yes,15,0,0,Urban,ReturnHome,13123262,1,1,Home,VeryLow,TakeAndWait,1,Car,12,1,10K-15K,Skip,HBO,Skip
48,Yes,15,0,0,Urban,Family,13123262,1,1,BuyService,VeryLow,Home,1,Car,12,1,10K-15K,Skip,HBSHOP,Skip
48,Yes,15,0,0,Urban,ReturnWork,13123262,1,1,ReturnToWork,VeryLow,BuyService,1,Car,12,1,10K-15K,Skip,NHB,Skip
48,Yes,15,0,0,Urban,ServePassenger,13123262,1,1,PickUpSomeone,VeryLow,ReturnToWork,1,Car,12,1,10K-15K,Skip,NHB,Skip
48,Yes,15,0,0,Urban,ReturnWork,13123262,1,1,ReturnToWork,VeryLow,PickUpSomeone,1,Car,12,1,10K-15K,Skip,NHB,Skip
48,Yes,15,0,0,Urban,ServePassenger,13123262,1,1,PickUpSomeone,VeryLow,ReturnToWork,1,Car,12,1,10K-15K,Skip,NHB,Skip
48,Yes,15,0,0,Urban,ReturnWork,13123262,1,1,ReturnToWork,VeryLow,PickUpSomeone,1,Car,12,1,10K-15K,Skip,NHB,Skip
48,Yes,15,0,0,Urban,ReturnHome,13123262,1,1,Home,VeryLow,ReturnToWork,1,Car,12,1,10K-15K,Skip,HBW,Skip
48,Yes,15,0,0,Urban,ToWork,13123262,1,1,GoToWork,VeryLow,Home,1,Car,12,1,10K-15K,Skip,HBW,Skip
48,Yes,15,0,0,Urban,ReturnHome,13123262,1,1,Home,VeryLow,GoToWork,1,Car,12,1,10K-15K,Skip,HBW,Skip
44,Yes,-1,0,7,Urban,SocialRecreation,13123918,-1,1,GoToGym,Refused,Home,3,Skip,5,1,Refused,AlmostEveryday,HBSOCREC,Skip
44,Yes,-1,0,7,Urban,EatMeal,13123918,-1,1,GetMeal,Refused,GoToGym,3,Skip,5,1,Refused,AlmostEveryday,NHB,Skip
44,Yes,-1,0,7,Urban,ReturnHome,13123918,-1,1,Home,Refused,GetMeal,3,Skip,5,1,Refused,AlmostEveryday,HBSHOP,Skip
44,Yes,-1,0,7,Urban,EatMeal,13123918,-1,1,GetMeal,Refused,Home,3,Skip,5,1,Refused,AlmostEveryday,HBSHOP,Skip
44,Yes,-1,0,7,Urban,ReturnHome,13123918,-1,1,Home,Refused,GetMeal,3,Skip,5,1,Refused,AlmostEveryday,HBSHOP,Skip
44,Yes,-1,0,7,Urban,ServePassenger,13123918,-1,2,DropSomeoneOff,Refused,Home,3,Skip,2,1,Refused,OnceWeek,HBO,Skip
44,Yes,-1,0,7,Urban,ReturnHome,13123918,-1,2,Home,Refused,DropSomeoneOff,3,Skip,2,1,Refused,OnceWeek,HBO,Skip
6,Skip,-1,-1,-1,Urban,School,13123918,-1,3,GoSchoolAsStudent,Refused,Home,3,Skip,2,1,Refused,Skip,HBO,Skip
6,Skip,-1,-1,-1,Urban,ReturnHome,13123918,-1,3,Home,Refused,GoSchoolAsStudent,3,Skip,2,1,Refused,Skip,HBO,Skip
31,Yes,24,0,7,Urban,ToWork,13127626,8,1,GoToWork,High,Home,3,Car,4,2,60K-65K,AlmostEveryday,HBW,Skip
31,Yes,24,0,7,Urban,ReturnHome,13127626,8,1,Home,High,GoToWork,3,Car,4,2,60K-65K,AlmostEveryday,HBW,Skip
31,Yes,24,0,7,Urban,SocialRecreation,13127626,8,1,GoToGym,High,Home,3,Car,4,2,60K-65K,AlmostEveryday,HBSOCREC,Skip
31,Yes,24,0,7,Urban,ReturnHome,13127626,8,1,Home,High,GoToGym,3,Car,4,2,60K-65K,AlmostEveryday,HBSOCREC,Skip
13,Skip,-1,-1,-1,Urban,School,13127626,-1,2,GoSchoolAsStudent,High,Home,3,Skip,4,2,60K-65K,Skip,HBO,Skip
13,Skip,-1,-1,-1,Urban,ReturnHome,13127626,-1,2,Home,High,GoSchoolAsStudent,3,Skip,4,2,60K-65K,Skip,HBO,Skip
13,Skip,-1,-1,-1,Urban,SocialRecreation,13127626,-1,2,GoToGym,High,Home,3,Skip,4,2,60K-65K,Skip,HBSOCREC,Skip
13,Skip,-1,-1,-1,Urban,ReturnHome,13127626,-1,2,Home,High,GoToGym,3,Skip,4,2,60K-65K,Skip,HBSOCREC,Skip
27,Yes,20,0,7,Urban,ServePassenger,13127626,2,3,DropSomeoneOff,High,Home,3,PickupTruck,8,2,60K-65K,Skip,HBO,FewYear
27,Yes,20,0,7,Urban,ToWork,13127626,2,3,GoToWork,High,DropSomeoneOff,3,PickupTruck,8,2,60K-65K,Skip,NHB,FewYear
27,Yes,20,0,7,Urban,WorkRelated,13127626,2,3,OtherWorkRelated,High,GoToWork,3,PickupTruck,8,2,60K-65K,Skip,NHB,FewYear
27,Yes,20,0,7,Urban,WorkRelated,13127626,2,3,OtherWorkRelated,High,OtherWorkRelated,3,PickupTruck,8,2,60K-65K,Skip,NHB,FewYear
27,Yes,20,0,7,Urban,WorkRelated,13127626,2,3,OtherWorkRelated,High,OtherWorkRelated,3,PickupTruck,8,2,60K-65K,Skip,NHB,FewYear
27,Yes,20,0,7,Urban,WorkRelated,13127626,2,3,OtherWorkRelated,High,OtherWorkRelated,3,PickupTruck,8,2,60K-65K,Skip,NHB,FewYear
27,Yes,20,0,7,Urban,WorkRelated,13127626,2,3,OtherWorkRelated,High,OtherWorkRelated,3,PickupTruck,8,2,60K-65K,Skip,NHB,FewYear
27,Yes,20,0,7,Urban,ReturnHome,13127626,2,3,Home,High,OtherWorkRelated,3,PickupTruck,8,2,60K-65K,Skip,HBO,FewYear
88,Yes,-1,0,0,Urban,Shopping,13127831,-1,1,BuyGoods,ExtremelyLow,Home,1,Skip,4,0,5K-10K,Skip,HBSHOP,Skip
88,Yes,-1,0,0,Urban,Shopping,13127831,-1,1,BuyGoods,ExtremelyLow,BuyGoods,1,Skip,4,0,5K-10K,Skip,NHB,Skip
88,Yes,-1,0,0,Urban,Shopping,13127831,-1,1,BuyGoods,ExtremelyLow,BuyGoods,1,Skip,4,0,5K-10K,Skip,NHB,Skip
88,Yes,-1,0,0,Urban,ReturnHome,13127831,-1,1,Home,ExtremelyLow,BuyGoods,1,Skip,4,0,5K-10K,Skip,HBSHOP,Skip
47,Yes,10,0,2,Urban,Shopping,13128874,2,1,BuyGoods,High,Home,4,Car,4,4,60K-65K,SeveralWeek,HBSHOP,OnceMonthMore
47,Yes,10,0,2,Urban,ReturnHome,13128874,2,1,Home,High,BuyGoods,4,Car,4,4,60K-65K,SeveralWeek,HBSHOP,OnceMonthMore
47,Yes,10,0,2,Urban,Shopping,13128874,2,1,BuyGoods,High,Home,4,Car,4,4,60K-65K,SeveralWeek,HBSHOP,OnceMonthMore
47,Yes,10,0,2,Urban,ReturnHome,13128874,2,1,Home,High,BuyGoods,4,Car,4,4,60K-65K,SeveralWeek,HBSHOP,OnceMonthMore
22,Yes,2,0,0,Urban,Shopping,13128874,0,3,BuyGoods,High,Home,4,Car,3,4,60K-65K,AlmostEveryday,HBSHOP,Skip
22,Yes,2,0,0,Urban,EatMeal,13128874,0,3,GetMeal,High,BuyGoods,4,Car,3,4,60K-65K,AlmostEveryday,NHB,Skip
22,Yes,2,0,0,Urban,ReturnHome,13128874,0,3,Home,High,GetMeal,4,Car,3,4,60K-65K,AlmostEveryday,HBSHOP,Skip
18,Yes,3,1,0,Urban,Religious,13128874,0,4,GoReligiousActivityRe,High,Home,4,Car,2,4,60K-65K,AlmostEveryday,HBO,Skip
18,Yes,3,1,0,Urban,ReturnHome,13128874,0,4,Home,High,GoReligiousActivityRe,4,Car,2,4,60K-65K,AlmostEveryday,HBO,Skip
72,Yes,-1,0,3,Urban,Family,13129264,-1,1,FamilyPersonalBusiness,High,Home,2,Skip,4,0,morethan100K,OnceWeek,HBO,Skip
72,Yes,-1,0,3,Urban,ReturnHome,13129264,-1,1,Home,High,FamilyPersonalBusiness,2,Skip,4,0,morethan100K,OnceWeek,HBO,Skip
72,Yes,-1,0,3,Urban,EatMeal,13129264,-1,1,GetMeal,High,Home,2,Skip,4,0,morethan100K,OnceWeek,HBSHOP,Skip
72,Yes,-1,0,3,Urban,ReturnHome,13129264,-1,1,Home,High,GetMeal,2,Skip,4,0,morethan100K,OnceWeek,HBSHOP,Skip
66,Yes,-1,0,1,Urban,SocialRecreation,13129264,-1,2,SocialRecreational,High,Home,2,Skip,5,0,morethan100K,Skip,HBSOCREC,Skip
66,Yes,-1,0,1,Urban,Shopping,13129264,-1,2,BuyGoods,High,SocialRecreational,2,Skip,5,0,morethan100K,Skip,NHB,Skip
66,Yes,-1,0,1,Urban,ReturnHome,13129264,-1,2,Home,High,BuyGoods,2,Skip,5,0,morethan100K,Skip,HBSHOP,Skip
66,Yes,-1,0,1,Urban,EatMeal,13129264,-1,2,Meals,High,Home,2,Skip,5,0,morethan100K,Skip,HBSHOP,Skip
66,Yes,-1,0,1,Urban,ReturnHome,13129264,-1,2,Home,High,Meals,2,Skip,5,0,morethan100K,Skip,HBSHOP,Skip
68,Yes,20,0,5,Urban,Family,13129657,9,1,PetCare,Moderate,Skip,1,Car,6,1,30K-35K,Skip,NHB,Skip
68,Yes,20,0,5,Urban,Religious,13129657,9,1,GoReligiousActivityRe,Moderate,PetCare,1,Car,6,1,30K-35K,Skip,NHB,Skip
68,Yes,20,0,5,Urban,Family,13129657,9,1,PetCare,Moderate,GoReligiousActivityRe,1,Car,6,1,30K-35K,Skip,NHB,Skip
68,Yes,20,0,5,Urban,Family,13129657,9,1,Shopping,Moderate,PetCare,1,Car,6,1,30K-35K,Skip,NHB,Skip
68,Yes,20,0,5,Urban,Family,13129657,9,1,PetCare,Moderate,Shopping,1,Car,6,1,30K-35K,Skip,NHB,Skip
68,Yes,20,0,5,Urban,ToWork,13129657,9,1,GoToWork,Moderate,PetCare,1,Car,6,1,30K-35K,Skip,NHB,Skip
53,Yes,-1,0,0,Urban,SocialRecreation,13130082,-1,1,VisitFriends,Refused,Home,3,Skip,2,0,Refused,Skip,HBSOCREC,Skip
53,Yes,-1,0,0,Urban,ReturnHome,13130082,-1,1,Home,Refused,VisitFriends,3,Skip,2,0,Refused,Skip,HBSOCREC,Skip
60,No,-1,0,1,Urban,SocialRecreation,13130082,-1,2,VisitFriends,Refused,Home,3,Skip,2,0,Refused,Skip,HBSOCREC,Skip
60,No,-1,0,1,Urban,ReturnHome,13130082,-1,2,Home,Refused,VisitFriends,3,Skip,2,0,Refused,Skip,HBSOCREC,Skip
56,Yes,-1,0,3,Urban,SocialRecreation,13131333,-1,1,GoToGym,High,Home,2,Skip,2,1,morethan100K,AlmostEveryday,HBSOCREC,Skip
56,Yes,-1,0,3,Urban,ReturnHome,13131333,-1,1,Home,High,GoToGym,2,Skip,2,1,morethan100K,AlmostEveryday,HBSOCREC,Skip
58,Yes,15,0,7,Urban,SocialRecreation,13131333,5,2,GoToGym,High,Home,2,Car,2,1,morethan100K,OnceMonth,HBSOCREC,Skip
58,Yes,15,0,7,Urban,ReturnHome,13131333,5,2,Home,High,GoToGym,2,Car,2,1,morethan100K,OnceMonth,HBSOCREC,Skip
38,Yes,-1,0,5,Urban,Shopping,13132442,-1,1,BuyGoods,VeryLow,Home,4,Skip,5,1,15K-20K,AlmostEveryday,HBSHOP,Skip
38,Yes,-1,0,5,Urban,Family,13132442,-1,1,FamilyPersonalBusiness,VeryLow,BuyGoods,4,Skip,5,1,15K-20K,AlmostEveryday,NHB,Skip
38,Yes,-1,0,5,Urban,ReturnHome,13132442,-1,1,Home,VeryLow,FamilyPersonalBusiness,4,Skip,5,1,15K-20K,AlmostEveryday,HBO,Skip
38,Yes,-1,0,5,Urban,Medical,13132442,-1,1,MedicalService,VeryLow,Home,4,Skip,5,1,15K-20K,AlmostEveryday,HBO,Skip
38,Yes,-1,0,5,Urban,ReturnHome,13132442,-1,1,Home,VeryLow,MedicalService,4,Skip,5,1,15K-20K,AlmostEveryday,HBO,Skip
16,No,-1,0,-9,Urban,EatMeal,13132442,-1,3,GetMeal,VeryLow,Home,4,Skip,5,1,15K-20K,SeveralWeek,HBSHOP,Skip
16,No,-1,0,-9,Urban,SocialRecreation,13132442,-1,3,VisitFriends,VeryLow,GetMeal,4,Skip,5,1,15K-20K,SeveralWeek,NHB,Skip
16,No,-1,0,-9,Urban,ReturnHome,13132442,-1,3,Home,VeryLow,VisitFriends,4,Skip,5,1,15K-20K,SeveralWeek,HBSOCREC,Skip
16,No,-1,0,-9,Urban,ServePassenger,13132442,-1,3,TakeAndWait,VeryLow,Home,4,Skip,5,1,15K-20K,SeveralWeek,HBO,Skip
16,No,-1,0,-9,Urban,ReturnHome,13132442,-1,3,Home,VeryLow,TakeAndWait,4,Skip,5,1,15K-20K,SeveralWeek,HBO,Skip
12,Skip,-1,-1,-1,Urban,Shopping,13132442,-1,4,BuyGoods,VeryLow,Home,4,Skip,9,1,15K-20K,Skip,HBSHOP,Skip
12,Skip,-1,-1,-1,Urban,Family,13132442,-1,4,FamilyPersonalBusiness,VeryLow,BuyGoods,4,Skip,9,1,15K-20K,Skip,NHB,Skip
12,Skip,-1,-1,-1,Urban,ReturnHome,13132442,-1,4,Home,VeryLow,FamilyPersonalBusiness,4,Skip,9,1,15K-20K,Skip,HBO,Skip
12,Skip,-1,-1,-1,Urban,Medical,13132442,-1,4,MedicalService,VeryLow,Home,4,Skip,9,1,15K-20K,Skip,HBO,Skip
12,Skip,-1,-1,-1,Urban,ReturnHome,13132442,-1,4,Home,VeryLow,MedicalService,4,Skip,9,1,15K-20K,Skip,HBO,Skip
12,Skip,-1,-1,-1,Urban,SocialRecreation,13132442,-1,4,VisitFriends,VeryLow,Home,4,Skip,9,1,15K-20K,Skip,HBSOCREC,Skip
12,Skip,-1,-1,-1,Urban,ReturnHome,13132442,-1,4,Home,VeryLow,VisitFriends,4,Skip,9,1,15K-20K,Skip,HBSOCREC,Skip
12,Skip,-1,-1,-1,Urban,SocialRecreation,13132442,-1,4,VisitFriends,VeryLow,Home,4,Skip,9,1,15K-20K,Skip,HBSOCREC,Skip
12,Skip,-1,-1,-1,Urban,ReturnHome,13132442,-1,4,Home,VeryLow,VisitFriends,4,Skip,9,1,15K-20K,Skip,HBSOCREC,Skip
59,No,20,0,10,Urban,Family,13132657,1,1,PetCare,Low,Home,2,Car,4,2,25K-30K,OnceWeek,HBO,Skip
59,No,20,0,10,Urban,Family,13132657,1,1,PetCare,Low,PetCare,2,Car,4,2,25K-30K,OnceWeek,NHB,Skip
59,No,20,0,10,Urban,ToWork,13132657,1,1,GoToWork,Low,PetCare,2,Car,4,2,25K-30K,OnceWeek,NHB,Skip
59,No,20,0,10,Urban,ReturnHome,13132657,1,1,Home,Low,GoToWork,2,Car,4,2,25K-30K,OnceWeek,HBW,Skip
30,Yes,-1,0,5,Urban,Family,13132657,0,2,PetCare,Low,Home,2,Skip,6,2,25K-30K,AlmostEveryday,HBO,Skip
30,Yes,-1,0,5,Urban,Family,13132657,0,2,PetCare,Low,PetCare,2,Skip,6,2,25K-30K,AlmostEveryday,NHB,Skip
30,Yes,-1,0,5,Urban,ServePassenger,13132657,0,2,DropSomeoneOff,Low,PetCare,2,Skip,6,2,25K-30K,AlmostEveryday,NHB,Skip
30,Yes,-1,0,5,Urban,ReturnHome,13132657,0,2,Home,Low,DropSomeoneOff,2,Skip,6,2,25K-30K,AlmostEveryday,HBO,Skip
30,Yes,-1,0,5,Urban,ServePassenger,13132657,0,2,PickUpSomeone,Low,Home,2,Skip,6,2,25K-30K,AlmostEveryday,HBO,Skip
30,Yes,-1,0,5,Urban,ReturnHome,13132657,0,2,Home,Low,PickUpSomeone,2,Skip,6,2,25K-30K,AlmostEveryday,HBO,Skip
68,Yes,-1,0,7,Urban,Family,13132910,-1,1,PetCare,Low,Home,2,Skip,6,0,20K-25K,Skip,HBO,Skip
68,Yes,-1,0,7,Urban,SocialRecreation,13132910,-1,1,GoToGym,Low,PetCare,2,Skip,6,0,20K-25K,Skip,NHB,Skip
68,Yes,-1,0,7,Urban,SocialRecreation,13132910,-1,1,GoToGym,Low,GoToGym,2,Skip,6,0,20K-25K,Skip,NHB,Skip
68,Yes,-1,0,7,Urban,ReturnHome,13132910,-1,1,Home,Low,GoToGym,2,Skip,6,0,20K-25K,Skip,HBSOCREC,Skip
68,Yes,-1,0,7,Urban,EatMeal,13132910,-1,1,GetMeal,Low,Home,2,Skip,6,0,20K-25K,Skip,HBSHOP,Skip
68,Yes,-1,0,7,Urban,ReturnHome,13132910,-1,1,Home,Low,GetMeal,2,Skip,6,0,20K-25K,Skip,HBSHOP,Skip
68,Yes,-1,7,0,Urban,SocialRecreation,13132910,-1,2,HangOut,Low,Home,2,Skip,7,0,20K-25K,AlmostEveryday,HBSOCREC,Skip
68,Yes,-1,7,0,Urban,ReturnHome,13132910,-1,2,Home,Low,HangOut,2,Skip,7,0,20K-25K,AlmostEveryday,HBSOCREC,Skip
68,Yes,-1,7,0,Urban,Family,13132910,-1,2,FamilyPersonalBusiness,Low,Home,2,Skip,7,0,20K-25K,AlmostEveryday,HBO,Skip
68,Yes,-1,7,0,Urban,Shopping,13132910,-1,2,BuyGoods,Low,FamilyPersonalBusiness,2,Skip,7,0,20K-25K,AlmostEveryday,NHB,Skip
68,Yes,-1,7,0,Urban,ReturnHome,13132910,-1,2,Home,Low,BuyGoods,2,Skip,7,0,20K-25K,AlmostEveryday,HBSHOP,Skip
68,Yes,-1,7,0,Urban,EatMeal,13132910,-1,2,GetMeal,Low,Home,2,Skip,7,0,20K-25K,AlmostEveryday,HBSHOP,Skip
68,Yes,-1,7,0,Urban,ReturnHome,13132910,-1,2,Home,Low,GetMeal,2,Skip,7,0,20K-25K,AlmostEveryday,HBSHOP,Skip
47,Yes,10,0,1,Urban,Family,13134138,1,1,FamilyPersonalBusiness,High,Home,4,Van,10,2,morethan100K,SeveralWeek,HBO,Skip
47,Yes,10,0,1,Urban,Family,13134138,1,1,FamilyPersonalBusiness,High,FamilyPersonalBusiness,4,Van,10,2,morethan100K,SeveralWeek,NHB,Skip
47,Yes,10,0,1,Urban,ReturnHome,13134138,1,1,Home,High,FamilyPersonalBusiness,4,Van,10,2,morethan100K,SeveralWeek,HBO,Skip
47,Yes,10,0,1,Urban,Family,13134138,1,1,BuyService,High,Home,4,Van,10,2,morethan100K,SeveralWeek,HBSHOP,Skip
47,Yes,10,0,1,Urban,ReturnHome,13134138,1,1,Home,High,BuyService,4,Van,10,2,morethan100K,SeveralWeek,HBSHOP,Skip
47,Yes,10,0,1,Urban,ToWork,13134138,1,1,GoToWork,High,Home,4,Van,10,2,morethan100K,SeveralWeek,HBW,Skip
47,Yes,10,0,1,Urban,Family,13134138,1,1,FamilyPersonalBusiness,High,GoToWork,4,Van,10,2,morethan100K,SeveralWeek,NHB,Skip
47,Yes,10,0,1,Urban,ReturnHome,13134138,1,1,Home,High,FamilyPersonalBusiness,4,Van,10,2,morethan100K,SeveralWeek,HBO,Skip
47,Yes,10,0,1,Urban,Shopping,13134138,1,1,BuyGoods,High,Home,4,Van,10,2,morethan100K,SeveralWeek,HBSHOP,Skip
47,Yes,10,0,1,Urban,ReturnHome,13134138,1,1,Home,High,BuyGoods,4,Van,10,2,morethan100K,SeveralWeek,HBSHOP,Skip
46,Yes,50,0,3,Urban,SocialRecreation,13134138,29,2,GoToGym,High,Home,4,Van,8,2,morethan100K,AlmostEveryday,HBSOCREC,FewYear
46,Yes,50,0,3,Urban,ToWork,13134138,29,2,GoToWork,High,GoToGym,4,Van,8,2,morethan100K,AlmostEveryday,NHB,FewYear
46,Yes,50,0,3,Urban,Shopping,13134138,29,2,BuyGoods,High,GoToWork,4,Van,8,2,morethan100K,AlmostEveryday,NHB,FewYear
46,Yes,50,0,3,Urban,ReturnWork,13134138,29,2,ReturnToWork,High,BuyGoods,4,Van,8,2,morethan100K,AlmostEveryday,NHB,FewYear
46,Yes,50,0,3,Urban,Shopping,13134138,29,2,BuyGoods,High,ReturnToWork,4,Van,8,2,morethan100K,AlmostEveryday,NHB,FewYear
46,Yes,50,0,3,Urban,ReturnHome,13134138,29,2,Home,High,BuyGoods,4,Van,8,2,morethan100K,AlmostEveryday,HBSHOP,FewYear
46,Yes,50,0,3,Urban,Shopping,13134138,29,2,BuyGoods,High,Home,4,Van,8,2,morethan100K,AlmostEveryday,HBSHOP,FewYear
46,Yes,50,0,3,Urban,ReturnHome,13134138,29,2,Home,High,BuyGoods,4,Van,8,2,morethan100K,AlmostEveryday,HBSHOP,FewYear
12,Skip,-1,-1,-1,Urban,Other,13134138,-1,3,SchoolOrReligiousActivity,High,Home,4,Skip,6,2,morethan100K,Skip,HBO,Skip
12,Skip,-1,-1,-1,Urban,ReturnHome,13134138,-1,3,Home,High,SchoolOrReligiousActivity,4,Skip,6,2,morethan100K,Skip,HBO,Skip
