R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,HHFAMINC2,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,TRIPPURP,WKFMHMXX
36,Yes,-1,0,2,Urban,Shopping,13249573,0,1,BuyGoods,2,Home,2,Skip,2,2,morethan100K,AlmostEveryday,HBSHOP,Skip
36,Yes,-1,0,2,Urban,ReturnHome,13249573,0,1,Home,2,BuyGoods,2,Skip,2,2,morethan100K,AlmostEveryday,HBSHOP,Skip
62,Yes,35,0,7,Urban,ToWork,13249573,12,2,GoToWork,2,Home,2,Car,3,2,morethan100K,SeveralWeek,HBW,Skip
62,Yes,35,0,7,Urban,WorkRelated,13249573,12,2,OtherWorkRelated,2,GoToWork,2,Car,3,2,morethan100K,SeveralWeek,NHB,Skip
62,Yes,35,0,7,Urban,ReturnHome,13249573,12,2,Home,2,OtherWorkRelated,2,Car,3,2,morethan100K,SeveralWeek,HBO,Skip
66,Yes,45,0,15,Urban,Family,13253338,19,1,PetCare,1,Home,2,Car,10,2,40K-45K,Skip,HBO,Skip
66,Yes,45,0,15,Urban,ReturnHome,13253338,19,1,Home,1,PetCare,2,Car,10,2,40K-45K,Skip,HBO,Skip
66,Yes,45,0,15,Urban,Family,13253338,19,1,BuyService,1,Home,2,Car,10,2,40K-45K,Skip,HBSHOP,Skip
66,Yes,45,0,15,Urban,Shopping,13253338,19,1,BuyGoods,1,BuyService,2,Car,10,2,40K-45K,Skip,NHB,Skip
66,Yes,45,0,15,Urban,ToWork,13253338,19,1,GoToWork,1,BuyGoods,2,Car,10,2,40K-45K,Skip,NHB,Skip
66,Yes,45,0,15,Urban,EatMeal,13253338,19,1,GetMeal,1,GoToWork,2,Car,10,2,40K-45K,Skip,NHB,Skip
66,Yes,45,0,15,Urban,ReturnWork,13253338,19,1,ReturnToWork,1,GetMeal,2,Car,10,2,40K-45K,Skip,NHB,Skip
66,Yes,45,0,15,Urban,ReturnHome,13253338,19,1,Home,1,ReturnToWork,2,Car,10,2,40K-45K,Skip,HBW,Skip
66,Yes,45,0,15,Urban,Family,13253338,19,1,PetCare,1,Home,2,Car,10,2,40K-45K,Skip,HBO,Skip
66,Yes,45,0,15,Urban,Family,13253338,19,1,PetCare,1,PetCare,2,Car,10,2,40K-45K,Skip,NHB,Skip
62,Yes,45,0,5,Urban,ToWork,13253338,19,2,GoToWork,1,Home,2,Car,3,2,40K-45K,Skip,HBW,Skip
62,Yes,45,0,5,Urban,WorkRelated,13253338,19,2,OtherWorkRelated,1,GoToWork,2,Car,3,2,40K-45K,Skip,NHB,Skip
62,Yes,45,0,5,Urban,ReturnHome,13253338,19,2,Home,1,OtherWorkRelated,2,Car,3,2,40K-45K,Skip,HBO,Skip
78,Yes,-1,0,7,Urban,Shopping,13254371,-1,1,BuyGas,2,Home,2,Skip,7,0,75K-80K,Skip,HBSHOP,Skip
78,Yes,-1,0,7,Urban,Shopping,13254371,-1,1,BuyGoods,2,BuyGas,2,Skip,7,0,75K-80K,Skip,NHB,Skip
78,Yes,-1,0,7,Urban,ReturnHome,13254371,-1,1,Home,2,BuyGoods,2,Skip,7,0,75K-80K,Skip,HBSHOP,Skip
78,Yes,-1,0,7,Urban,Shopping,13254371,-1,1,BuyGoods,2,Home,2,Skip,7,0,75K-80K,Skip,HBSHOP,Skip
78,Yes,-1,0,7,Urban,ReturnHome,13254371,-1,1,Home,2,BuyGoods,2,Skip,7,0,75K-80K,Skip,HBSHOP,Skip
78,Yes,-1,0,7,Urban,Religious,13254371,-1,1,GoReligiousActivityRe,2,Home,2,Skip,7,0,75K-80K,Skip,HBO,Skip
78,Yes,-1,0,7,Urban,ReturnHome,13254371,-1,1,Home,2,GoReligiousActivityRe,2,Skip,7,0,75K-80K,Skip,HBO,Skip
76,Yes,-1,0,2,Urban,Shopping,13254371,-1,2,BuyGoods,2,Home,2,Skip,4,0,75K-80K,Skip,HBSHOP,Skip
76,Yes,-1,0,2,Urban,ReturnHome,13254371,-1,2,Home,2,BuyGoods,2,Skip,4,0,75K-80K,Skip,HBSHOP,Skip
76,Yes,-1,0,2,Urban,Religious,13254371,-1,2,GoReligiousActivityRe,2,Home,2,Skip,4,0,75K-80K,Skip,HBO,Skip
76,Yes,-1,0,2,Urban,ReturnHome,13254371,-1,2,Home,2,GoReligiousActivityRe,2,Skip,4,0,75K-80K,Skip,HBO,Skip
49,Yes,10,0,5,Urban,ToWork,13254559,1,1,GoToWork,1,Home,1,Car,4,1,35K-40K,Skip,HBW,Skip
49,Yes,10,0,5,Urban,ReturnHome,13254559,1,1,Home,1,GoToWork,1,Car,4,1,35K-40K,Skip,HBW,Skip
49,Yes,10,0,5,Urban,SocialRecreation,13254559,1,1,SocialRecreational,1,Home,1,Car,4,1,35K-40K,Skip,HBSOCREC,Skip
49,Yes,10,0,5,Urban,ReturnHome,13254559,1,1,Home,1,SocialRecreational,1,Car,4,1,35K-40K,Skip,HBSOCREC,Skip
39,Yes,-1,0,0,Urban,ToWork,13258445,-1,1,GoToWork,2,Home,4,Skip,9,2,75K-80K,AlmostEveryday,HBW,Skip
39,Yes,-1,0,0,Urban,ReturnHome,13258445,-1,1,Home,2,GoToWork,4,Skip,9,2,75K-80K,AlmostEveryday,HBW,Skip
39,Yes,-1,0,0,Urban,ReturnWork,13258445,-1,1,ReturnToWork,2,Home,4,Skip,9,2,75K-80K,AlmostEveryday,HBW,Skip
39,Yes,-1,0,0,Urban,ServePassenger,13258445,-1,1,PickUpSomeone,2,ReturnToWork,4,Skip,9,2,75K-80K,AlmostEveryday,NHB,Skip
39,Yes,-1,0,0,Urban,ReturnHome,13258445,-1,1,Home,2,PickUpSomeone,4,Skip,9,2,75K-80K,AlmostEveryday,HBO,Skip
39,Yes,-1,0,0,Urban,ToWork,13258445,-1,1,GoToWork,2,Home,4,Skip,9,2,75K-80K,AlmostEveryday,HBW,Skip
39,Yes,-1,0,0,Urban,ReturnHome,13258445,-1,1,Home,2,GoToWork,4,Skip,9,2,75K-80K,AlmostEveryday,HBW,Skip
39,Yes,-1,0,0,Urban,SocialRecreation,13258445,-1,1,HangOut,2,Home,4,Skip,9,2,75K-80K,AlmostEveryday,HBSOCREC,Skip
39,Yes,-1,0,0,Urban,ReturnHome,13258445,-1,1,Home,2,HangOut,4,Skip,9,2,75K-80K,AlmostEveryday,HBSOCREC,Skip
42,Yes,15,0,6,Urban,ToWork,13258445,5,2,GoToWork,2,Home,4,PickupTruck,10,2,75K-80K,AlmostEveryday,HBW,OnceMonthMore
42,Yes,15,0,6,Urban,ReturnHome,13258445,5,2,Home,2,GoToWork,4,PickupTruck,10,2,75K-80K,AlmostEveryday,HBW,OnceMonthMore
42,Yes,15,0,6,Urban,WorkRelated,13258445,5,2,OtherWorkRelated,2,Home,4,PickupTruck,10,2,75K-80K,AlmostEveryday,HBO,OnceMonthMore
42,Yes,15,0,6,Urban,WorkRelated,13258445,5,2,OtherWorkRelated,2,OtherWorkRelated,4,PickupTruck,10,2,75K-80K,AlmostEveryday,NHB,OnceMonthMore
42,Yes,15,0,6,Urban,ReturnWork,13258445,5,2,ReturnToWork,2,OtherWorkRelated,4,PickupTruck,10,2,75K-80K,AlmostEveryday,NHB,OnceMonthMore
42,Yes,15,0,6,Urban,ReturnHome,13258445,5,2,Home,2,ReturnToWork,4,PickupTruck,10,2,75K-80K,AlmostEveryday,HBW,OnceMonthMore
42,Yes,15,0,6,Urban,SocialRecreation,13258445,5,2,HangOut,2,Home,4,PickupTruck,10,2,75K-80K,AlmostEveryday,HBSOCREC,OnceMonthMore
42,Yes,15,0,6,Urban,ReturnHome,13258445,5,2,Home,2,HangOut,4,PickupTruck,10,2,75K-80K,AlmostEveryday,HBSOCREC,OnceMonthMore
42,Yes,15,0,6,Urban,SocialRecreation,13258445,5,2,GoToGym,2,Home,4,PickupTruck,10,2,75K-80K,AlmostEveryday,HBSOCREC,OnceMonthMore
42,Yes,15,0,6,Urban,ReturnHome,13258445,5,2,Home,2,GoToGym,4,PickupTruck,10,2,75K-80K,AlmostEveryday,HBSOCREC,OnceMonthMore
16,Yes,-1,0,2,Urban,School,13258445,-1,3,GoSchoolAsStudent,2,Home,4,Skip,6,2,75K-80K,AlmostEveryday,HBO,Skip
16,Yes,-1,0,2,Urban,ReturnHome,13258445,-1,3,Home,2,GoSchoolAsStudent,4,Skip,6,2,75K-80K,AlmostEveryday,HBO,Skip
16,Yes,-1,0,2,Urban,Family,13258445,-1,3,Shopping,2,Home,4,Skip,6,2,75K-80K,AlmostEveryday,HBSHOP,Skip
16,Yes,-1,0,2,Urban,ReturnHome,13258445,-1,3,Home,2,Shopping,4,Skip,6,2,75K-80K,AlmostEveryday,HBSHOP,Skip
16,Yes,-1,0,2,Urban,SocialRecreation,13258445,-1,3,SocialRecreational,2,Home,4,Skip,6,2,75K-80K,AlmostEveryday,HBSOCREC,Skip
16,Yes,-1,0,2,Urban,ReturnHome,13258445,-1,3,Home,2,SocialRecreational,4,Skip,6,2,75K-80K,AlmostEveryday,HBSOCREC,Skip
14,Skip,-1,-1,-1,Urban,School,13258445,-1,4,GoSchoolAsStudent,2,Home,4,Skip,5,2,75K-80K,Skip,HBO,Skip
14,Skip,-1,-1,-1,Urban,ReturnHome,13258445,-1,4,Home,2,GoSchoolAsStudent,4,Skip,5,2,75K-80K,Skip,HBO,Skip
14,Skip,-1,-1,-1,Urban,SocialRecreation,13258445,-1,4,HangOut,2,Home,4,Skip,5,2,75K-80K,Skip,HBSOCREC,Skip
14,Skip,-1,-1,-1,Urban,SocialRecreation,13258445,-1,4,HangOut,2,HangOut,4,Skip,5,2,75K-80K,Skip,NHB,Skip
14,Skip,-1,-1,-1,Urban,ReturnHome,13258445,-1,4,Home,2,HangOut,4,Skip,5,2,75K-80K,Skip,HBSOCREC,Skip
84,Yes,-1,0,0,Urban,Shopping,13260103,-1,1,BuyGoods,0,Home,2,Skip,4,0,lessthan5K,Skip,HBSHOP,Skip
84,Yes,-1,0,0,Urban,ReturnHome,13260103,-1,1,Home,0,BuyGoods,2,Skip,4,0,lessthan5K,Skip,HBSHOP,Skip
84,Yes,-1,0,0,Urban,Medical,13260103,-1,1,MedicalService,0,Home,2,Skip,4,0,lessthan5K,Skip,HBO,Skip
84,Yes,-1,0,0,Urban,ReturnHome,13260103,-1,1,Home,0,MedicalService,2,Skip,4,0,lessthan5K,Skip,HBO,Skip
88,Yes,-1,0,0,Urban,Shopping,13260103,-1,2,BuyGoods,0,Home,2,Skip,7,0,lessthan5K,Skip,HBSHOP,Skip
88,Yes,-1,0,0,Urban,ReturnHome,13260103,-1,2,Home,0,BuyGoods,2,Skip,7,0,lessthan5K,Skip,HBSHOP,Skip
88,Yes,-1,0,0,Urban,Family,13260103,-1,2,FamilyPersonalBusiness,0,Home,2,Skip,7,0,lessthan5K,Skip,HBO,Skip
88,Yes,-1,0,0,Urban,Family,13260103,-1,2,FamilyPersonalBusiness,0,FamilyPersonalBusiness,2,Skip,7,0,lessthan5K,Skip,NHB,Skip
88,Yes,-1,0,0,Urban,Family,13260103,-1,2,FamilyPersonalBusiness,0,FamilyPersonalBusiness,2,Skip,7,0,lessthan5K,Skip,NHB,Skip
88,Yes,-1,0,0,Urban,Family,13260103,-1,2,FamilyPersonalBusiness,0,FamilyPersonalBusiness,2,Skip,7,0,lessthan5K,Skip,NHB,Skip
88,Yes,-1,0,0,Urban,ReturnHome,13260103,-1,2,Home,0,FamilyPersonalBusiness,2,Skip,7,0,lessthan5K,Skip,HBO,Skip
58,Yes,-1,0,1,Urban,Religious,13262004,-1,1,GoReligiousActivityRe,2,Home,2,Skip,3,1,80K-100K,AlmostEveryday,HBO,Skip
58,Yes,-1,0,1,Urban,EatMeal,13262004,-1,1,GetMeal,2,GoReligiousActivityRe,2,Skip,3,1,80K-100K,AlmostEveryday,NHB,Skip
58,Yes,-1,0,1,Urban,ReturnHome,13262004,-1,1,Home,2,GetMeal,2,Skip,3,1,80K-100K,AlmostEveryday,HBSHOP,Skip
57,Yes,-4,0,2,Urban,Other,13262004,8,2,SchoolOrReligiousActivity,2,Home,2,Skip,3,1,80K-100K,AlmostEveryday,HBO,Skip
57,Yes,-4,0,2,Urban,EatMeal,13262004,8,2,GetMeal,2,SchoolOrReligiousActivity,2,Skip,3,1,80K-100K,AlmostEveryday,NHB,Skip
57,Yes,-4,0,2,Urban,ReturnHome,13262004,8,2,Home,2,GetMeal,2,Skip,3,1,80K-100K,AlmostEveryday,HBSHOP,Skip
31,Yes,15,5,-9,Urban,WorkRelated,13262161,12,1,OtherWorkRelated,2,Skip,1,Car,2,1,60K-65K,AlmostEveryday,NHB,Skip
31,Yes,15,5,-9,Urban,Other,13262161,12,1,Other,2,OtherWorkRelated,1,Car,2,1,60K-65K,AlmostEveryday,NHB,Skip
49,Yes,-1,0,5,Urban,ServePassenger,13263300,-1,1,DropSomeoneOff,2,Home,4,Skip,9,3,45K-50K,OnceWeek,HBO,Skip
49,Yes,-1,0,5,Urban,Shopping,13263300,-1,1,BuyGoods,2,DropSomeoneOff,4,Skip,9,3,45K-50K,OnceWeek,NHB,Skip
49,Yes,-1,0,5,Urban,ReturnHome,13263300,-1,1,Home,2,BuyGoods,4,Skip,9,3,45K-50K,OnceWeek,HBSHOP,Skip
49,Yes,-1,0,5,Urban,SocialRecreation,13263300,-1,1,GoToGym,2,Home,4,Skip,9,3,45K-50K,OnceWeek,HBSOCREC,Skip
49,Yes,-1,0,5,Urban,Shopping,13263300,-1,1,BuyGoods,2,GoToGym,4,Skip,9,3,45K-50K,OnceWeek,NHB,Skip
49,Yes,-1,0,5,Urban,ReturnHome,13263300,-1,1,Home,2,BuyGoods,4,Skip,9,3,45K-50K,OnceWeek,HBSHOP,Skip
49,Yes,-1,0,5,Urban,ServePassenger,13263300,-1,1,PickUpSomeone,2,Home,4,Skip,9,3,45K-50K,OnceWeek,HBO,Skip
49,Yes,-1,0,5,Urban,Family,13263300,-1,1,BuyService,2,PickUpSomeone,4,Skip,9,3,45K-50K,OnceWeek,NHB,Skip
49,Yes,-1,0,5,Urban,ReturnHome,13263300,-1,1,Home,2,BuyService,4,Skip,9,3,45K-50K,OnceWeek,HBSHOP,Skip
49,Yes,20,0,2,Urban,Shopping,13263300,7,2,BuyGas,2,Home,4,Van,3,3,45K-50K,OnceMonth,HBSHOP,Skip
49,Yes,20,0,2,Urban,ToWork,13263300,7,2,GoToWork,2,BuyGas,4,Van,3,3,45K-50K,OnceMonth,NHB,Skip
49,Yes,20,0,2,Urban,ReturnHome,13263300,7,2,Home,2,GoToWork,4,Van,3,3,45K-50K,OnceMonth,HBW,Skip
14,Skip,-1,-1,-1,Urban,School,13263300,-1,4,GoSchoolAsStudent,2,Home,4,Skip,3,3,45K-50K,Skip,HBO,Skip
14,Skip,-1,-1,-1,Urban,Family,13263300,-1,4,BuyService,2,GoSchoolAsStudent,4,Skip,3,3,45K-50K,Skip,NHB,Skip
14,Skip,-1,-1,-1,Urban,ReturnHome,13263300,-1,4,Home,2,BuyService,4,Skip,3,3,45K-50K,Skip,HBSHOP,Skip
42,Yes,-1,0,1,Urban,SocialRecreation,13264361,0,1,Vacation,2,Skip,4,Skip,3,2,50K-55K,AlmostEveryday,NHB,Skip
42,Yes,-1,0,1,Urban,Other,13264361,0,1,Other,2,Vacation,4,Skip,3,2,50K-55K,AlmostEveryday,NHB,Skip
42,Yes,-1,0,1,Urban,ReturnHome,13264361,0,1,Home,2,Other,4,Skip,3,2,50K-55K,AlmostEveryday,HBO,Skip
65,Yes,-1,0,4,Urban,WorkRelated,13265603,-1,1,OtherWorkRelated,0,Home,1,Skip,6,1,25K-30K,AlmostEveryday,HBO,Skip
65,Yes,-1,0,4,Urban,WorkRelated,13265603,-1,1,OtherWorkRelated,0,OtherWorkRelated,1,Skip,6,1,25K-30K,AlmostEveryday,NHB,Skip
65,Yes,-1,0,4,Urban,WorkRelated,13265603,-1,1,OtherWorkRelated,0,OtherWorkRelated,1,Skip,6,1,25K-30K,AlmostEveryday,NHB,Skip
65,Yes,-1,0,4,Urban,ToWork,13265603,-1,1,GoToWork,0,OtherWorkRelated,1,Skip,6,1,25K-30K,AlmostEveryday,NHB,Skip
65,Yes,-1,0,4,Urban,WorkRelated,13265603,-1,1,OtherWorkRelated,0,GoToWork,1,Skip,6,1,25K-30K,AlmostEveryday,NHB,Skip
65,Yes,-1,0,4,Urban,ReturnHome,13265603,-1,1,Home,0,OtherWorkRelated,1,Skip,6,1,25K-30K,AlmostEveryday,HBO,Skip
74,Yes,-1,0,0,Urban,Family,13266758,-1,2,GroomingHaircutNails,0,Home,2,Skip,3,0,10K-15K,Skip,HBO,Skip
74,Yes,-1,0,0,Urban,Shopping,13266758,-1,2,BuyGoods,0,GroomingHaircutNails,2,Skip,3,0,10K-15K,Skip,NHB,Skip
74,Yes,-1,0,0,Urban,ReturnHome,13266758,-1,2,Home,0,BuyGoods,2,Skip,3,0,10K-15K,Skip,HBSHOP,Skip
22,Yes,10,0,2,Urban,School,13268734,2,1,GoSchoolAsStudent,0,Home,1,Car,5,1,25K-30K,AlmostEveryday,HBO,Skip
22,Yes,10,0,2,Urban,Family,13268734,2,1,FamilyPersonalBusiness,0,GoSchoolAsStudent,1,Car,5,1,25K-30K,AlmostEveryday,NHB,Skip
22,Yes,10,0,2,Urban,ReturnHome,13268734,2,1,Home,0,FamilyPersonalBusiness,1,Car,5,1,25K-30K,AlmostEveryday,HBO,Skip
22,Yes,10,0,2,Urban,ToWork,13268734,2,1,GoToWork,0,Home,1,Car,5,1,25K-30K,AlmostEveryday,HBW,Skip
22,Yes,10,0,2,Urban,ReturnHome,13268734,2,1,Home,0,GoToWork,1,Car,5,1,25K-30K,AlmostEveryday,HBW,Skip
66,Yes,-1,0,0,Urban,Shopping,13268873,-1,1,BuyGoods,1,Home,2,Skip,4,0,30K-35K,Skip,HBSHOP,Skip
66,Yes,-1,0,0,Urban,ReturnHome,13268873,-1,1,Home,1,BuyGoods,2,Skip,4,0,30K-35K,Skip,HBSHOP,Skip
66,Yes,-1,0,0,Urban,Family,13268873,-1,1,BuyService,1,Home,2,Skip,4,0,30K-35K,Skip,HBSHOP,Skip
66,Yes,-1,0,0,Urban,ReturnHome,13268873,-1,1,Home,1,BuyService,2,Skip,4,0,30K-35K,Skip,HBSHOP,Skip
63,Yes,-1,1,0,Urban,ServePassenger,13268873,-1,2,PickUpSomeone,1,Home,2,Skip,6,0,30K-35K,Skip,HBO,Skip
63,Yes,-1,1,0,Urban,ReturnHome,13268873,-1,2,Home,1,PickUpSomeone,2,Skip,6,0,30K-35K,Skip,HBO,Skip
63,Yes,-1,1,0,Urban,ServePassenger,13268873,-1,2,PickUpSomeone,1,Home,2,Skip,6,0,30K-35K,Skip,HBO,Skip
63,Yes,-1,1,0,Urban,ReturnHome,13268873,-1,2,Home,1,PickUpSomeone,2,Skip,6,0,30K-35K,Skip,HBO,Skip
63,Yes,-1,1,0,Urban,Family,13268873,-1,2,GroomingHaircutNails,1,Home,2,Skip,6,0,30K-35K,Skip,HBO,Skip
63,Yes,-1,1,0,Urban,ReturnHome,13268873,-1,2,Home,1,GroomingHaircutNails,2,Skip,6,0,30K-35K,Skip,HBO,Skip
68,Yes,-1,0,0,Urban,School,13271190,-1,1,GoSchoolAsStudent,2,Home,2,Skip,5,0,morethan100K,OnceMonth,HBO,Skip
68,Yes,-1,0,0,Urban,EatMeal,13271190,-1,1,GetMeal,2,GoSchoolAsStudent,2,Skip,5,0,morethan100K,OnceMonth,NHB,Skip
68,Yes,-1,0,0,Urban,Family,13271190,-1,1,BuyService,2,GetMeal,2,Skip,5,0,morethan100K,OnceMonth,NHB,Skip
68,Yes,-1,0,0,Urban,EatMeal,13271190,-1,1,GetMeal,2,BuyService,2,Skip,5,0,morethan100K,OnceMonth,NHB,Skip
68,Yes,-1,0,0,Urban,ReturnHome,13271190,-1,1,Home,2,GetMeal,2,Skip,5,0,morethan100K,OnceMonth,HBSHOP,Skip
71,Yes,-1,1,1,Urban,Other,13271190,-1,2,SchoolOrReligiousActivity,2,Home,2,Skip,5,0,morethan100K,AlmostEveryday,HBO,Skip
71,Yes,-1,1,1,Urban,EatMeal,13271190,-1,2,GetMeal,2,SchoolOrReligiousActivity,2,Skip,5,0,morethan100K,AlmostEveryday,NHB,Skip
71,Yes,-1,1,1,Urban,Family,13271190,-1,2,BuyService,2,GetMeal,2,Skip,5,0,morethan100K,AlmostEveryday,NHB,Skip
71,Yes,-1,1,1,Urban,EatMeal,13271190,-1,2,GetMeal,2,BuyService,2,Skip,5,0,morethan100K,AlmostEveryday,NHB,Skip
71,Yes,-1,1,1,Urban,ReturnHome,13271190,-1,2,Home,2,GetMeal,2,Skip,5,0,morethan100K,AlmostEveryday,HBSHOP,Skip
65,Yes,-1,0,4,Urban,Family,13271462,-1,1,BuyService,0,Home,1,Skip,5,0,lessthan5K,Skip,HBSHOP,Skip
65,Yes,-1,0,4,Urban,ReturnHome,13271462,-1,1,Home,0,BuyService,1,Skip,5,0,lessthan5K,Skip,HBSHOP,Skip
65,Yes,-1,0,4,Urban,Shopping,13271462,-1,1,BuyGoods,0,Home,1,Skip,5,0,lessthan5K,Skip,HBSHOP,Skip
65,Yes,-1,0,4,Urban,Family,13271462,-1,1,Shopping,0,BuyGoods,1,Skip,5,0,lessthan5K,Skip,NHB,Skip
65,Yes,-1,0,4,Urban,ReturnHome,13271462,-1,1,Home,0,Shopping,1,Skip,5,0,lessthan5K,Skip,HBSHOP,Skip
41,Yes,20,0,0,Urban,ToWork,13271695,1,1,GoToWork,0,Home,1,Car,8,1,10K-15K,Skip,HBW,Skip
41,Yes,20,0,0,Urban,SocialRecreation,13271695,1,1,VisitFriends,0,GoToWork,1,Car,8,1,10K-15K,Skip,NHB,Skip
41,Yes,20,0,0,Urban,Shopping,13271695,1,1,BuyGoods,0,VisitFriends,1,Car,8,1,10K-15K,Skip,NHB,Skip
41,Yes,20,0,0,Urban,SocialRecreation,13271695,1,1,VisitFriends,0,BuyGoods,1,Car,8,1,10K-15K,Skip,NHB,Skip
41,Yes,20,0,0,Urban,SocialRecreation,13271695,1,1,HangOut,0,VisitFriends,1,Car,8,1,10K-15K,Skip,NHB,Skip
41,Yes,20,0,0,Urban,SocialRecreation,13271695,1,1,HangOut,0,HangOut,1,Car,8,1,10K-15K,Skip,NHB,Skip
41,Yes,20,0,0,Urban,SocialRecreation,13271695,1,1,HangOut,0,HangOut,1,Car,8,1,10K-15K,Skip,NHB,Skip
41,Yes,20,0,0,Urban,ReturnHome,13271695,1,1,Home,0,HangOut,1,Car,8,1,10K-15K,Skip,HBSOCREC,Skip
32,Yes,35,0,1,Urban,ToWork,13275170,17,1,GoToWork,2,Home,4,SUV,3,2,55K-60K,OnceMonth,HBW,Skip
32,Yes,35,0,1,Urban,EatMeal,13275170,17,1,GetMeal,2,GoToWork,4,SUV,3,2,55K-60K,OnceMonth,NHB,Skip
32,Yes,35,0,1,Urban,ReturnHome,13275170,17,1,Home,2,GetMeal,4,SUV,3,2,55K-60K,OnceMonth,HBSHOP,Skip
32,Yes,45,0,1,Urban,Shopping,13275170,23,2,BuyGoods,2,Home,4,SUV,8,2,55K-60K,SeveralWeek,HBSHOP,Skip
32,Yes,45,0,1,Urban,ReturnHome,13275170,23,2,Home,2,BuyGoods,4,SUV,8,2,55K-60K,SeveralWeek,HBSHOP,Skip
32,Yes,45,0,1,Urban,Shopping,13275170,23,2,BuyGoods,2,Home,4,SUV,8,2,55K-60K,SeveralWeek,HBSHOP,Skip
32,Yes,45,0,1,Urban,ReturnHome,13275170,23,2,Home,2,BuyGoods,4,SUV,8,2,55K-60K,SeveralWeek,HBSHOP,Skip
32,Yes,45,0,1,Urban,ServePassenger,13275170,23,2,DropSomeoneOff,2,Home,4,SUV,8,2,55K-60K,SeveralWeek,HBO,Skip
32,Yes,45,0,1,Urban,ReturnHome,13275170,23,2,Home,2,DropSomeoneOff,4,SUV,8,2,55K-60K,SeveralWeek,HBO,Skip
32,Yes,45,0,1,Urban,EatMeal,13275170,23,2,GetMeal,2,Home,4,SUV,8,2,55K-60K,SeveralWeek,HBSHOP,Skip
32,Yes,45,0,1,Urban,ReturnHome,13275170,23,2,Home,2,GetMeal,4,SUV,8,2,55K-60K,SeveralWeek,HBSHOP,Skip
3,Skip,-1,-1,-1,Urban,Shopping,13275170,-1,3,BuyGoods,2,Home,4,Skip,6,2,55K-60K,Skip,HBSHOP,Skip
3,Skip,-1,-1,-1,Urban,ReturnHome,13275170,-1,3,Home,2,BuyGoods,4,Skip,6,2,55K-60K,Skip,HBSHOP,Skip
3,Skip,-1,-1,-1,Urban,ServePassenger,13275170,-1,3,DropSomeoneOff,2,Home,4,Skip,6,2,55K-60K,Skip,HBO,Skip
3,Skip,-1,-1,-1,Urban,ReturnHome,13275170,-1,3,Home,2,DropSomeoneOff,4,Skip,6,2,55K-60K,Skip,HBO,Skip
3,Skip,-1,-1,-1,Urban,EatMeal,13275170,-1,3,GetMeal,2,Home,4,Skip,6,2,55K-60K,Skip,HBSHOP,Skip
3,Skip,-1,-1,-1,Urban,ReturnHome,13275170,-1,3,Home,2,GetMeal,4,Skip,6,2,55K-60K,Skip,HBSHOP,Skip
0,Skip,-1,-1,-1,Urban,ServePassenger,13275170,-1,4,DropSomeoneOff,2,Home,4,Skip,4,2,55K-60K,Skip,HBO,Skip
0,Skip,-1,-1,-1,Urban,ReturnHome,13275170,-1,4,Home,2,DropSomeoneOff,4,Skip,4,2,55K-60K,Skip,HBO,Skip
0,Skip,-1,-1,-1,Urban,EatMeal,13275170,-1,4,GetMeal,2,Home,4,Skip,4,2,55K-60K,Skip,HBSHOP,Skip
0,Skip,-1,-1,-1,Urban,ReturnHome,13275170,-1,4,Home,2,GetMeal,4,Skip,4,2,55K-60K,Skip,HBSHOP,Skip
32,Yes,15,0,2,Urban,ServePassenger,13277969,2,1,DropSomeoneOff,2,Home,3,Car,4,2,65K-70K,SeveralWeek,HBO,Skip
32,Yes,15,0,2,Urban,ToWork,13277969,2,1,GoToWork,2,DropSomeoneOff,3,Car,4,2,65K-70K,SeveralWeek,NHB,Skip
32,Yes,15,0,2,Urban,ServePassenger,13277969,2,1,PickUpSomeone,2,GoToWork,3,Car,4,2,65K-70K,SeveralWeek,NHB,Skip
32,Yes,15,0,2,Urban,ReturnHome,13277969,2,1,Home,2,PickUpSomeone,3,Car,4,2,65K-70K,SeveralWeek,HBO,Skip
30,Yes,25,0,1,Urban,SocialRecreation,13277969,27,2,GoToGym,2,Home,3,PickupTruck,3,2,65K-70K,SeveralWeek,HBSOCREC,Skip
30,Yes,25,0,1,Urban,ToWork,13277969,27,2,GoToWork,2,GoToGym,3,PickupTruck,3,2,65K-70K,SeveralWeek,NHB,Skip
30,Yes,25,0,1,Urban,ReturnHome,13277969,27,2,Home,2,GoToWork,3,PickupTruck,3,2,65K-70K,SeveralWeek,HBW,Skip
3,Skip,-1,-1,-1,Urban,Family,13277969,-1,3,DayCare,2,Home,3,Skip,2,2,65K-70K,Skip,HBO,Skip
3,Skip,-1,-1,-1,Urban,ReturnHome,13277969,-1,3,Home,2,DayCare,3,Skip,2,2,65K-70K,Skip,HBO,Skip
65,Yes,-1,4,8,Urban,Other,13278005,-1,1,SchoolOrReligiousActivity,0,Home,2,Skip,3,0,15K-20K,AlmostEveryday,HBO,Skip
65,Yes,-1,4,8,Urban,ReturnHome,13278005,-1,1,Home,0,SchoolOrReligiousActivity,2,Skip,3,0,15K-20K,AlmostEveryday,HBO,Skip
