HOUSEID,PERSONID,WHYFROM,TRIPPURP,WHYTRP1S,WHYTO,HHFAMINC,WRKCOUNT,URBRUR,R_AGE,DRIVER,WRKTRANS,NWALKTRP,NBIKETRP,CARSHARE,TIMETOWK,WKFMHMXX,SCHTRN1,SCHTRN2,DELIVER,CNTTDTR,GCDWORK,DISTTOWK,DISTTOSC,BIKE,CAR,BUS,TRAIN,WEBUSE,HHSIZE,HHFAMINC2,WEBUSE
30497108,1,PickUpOrDropSomeone,HBO,Home,Home,50K-75K,2,Urban,33,Yes,NotAscertained,7,4,0,-1,Skip,NotAscertained,NotAscertained,0,4,-9.0,-9.0,-9.0,FewAMonth,Daily,Never,Never,1,4,1,Daily
30497108,2,Home,HBW,WorkRelated,Work,50K-75K,2,Urban,37,Yes,Car,1,0,0,35,Skip,Car,Car,0,2,13.54,19.23,-9.0,FewAMonth,Daily,Never,Never,1,4,1,Daily
30497108,2,Work,HBW,Home,Home,50K-75K,2,Urban,37,Yes,Car,1,0,0,35,Skip,Car,Car,0,2,13.54,19.23,-9.0,FewAMonth,Daily,Never,Never,1,4,1,Daily
30497108,3,Home,HBO,SchoolOrReligious,GoSchoolAsStudent,50K-75K,2,Urban,6,Skip,Skip,7,2,-1,-1,Skip,Skip,Skip,-1,2,-9.0,-9.0,1.0,FewAMonth,Daily,Never,Never,1,4,1,Daily
30497108,3,GoSchoolAsStudent,HBO,Home,Home,50K-75K,2,Urban,6,Skip,Skip,7,2,-1,-1,Skip,Skip,Skip,-1,2,-9.0,-9.0,1.0,FewAMonth,Daily,Never,Never,1,4,1,Daily
30498509,1,Home,HBSOCREC,SocialRecreation,SocialRecreational,50K-75K,1,Urban,26,Yes,Car,6,0,0,75,Skip,Car,Car,12,4,15.21,20.48,-9.0,FewAYear,Daily,Never,FewAYear,1,1,1,Daily
30498509,1,SocialRecreational,NHB,SocialRecreation,SocialRecreational,50K-75K,1,Urban,26,Yes,Car,6,0,0,75,Skip,Car,Car,12,4,15.21,20.48,-9.0,FewAYear,Daily,Never,FewAYear,1,1,1,Daily
30498509,1,SocialRecreational,NHB,TransportSomeone,PickUpOrDropSomeone,50K-75K,1,Urban,26,Yes,Car,6,0,0,75,Skip,Car,Car,12,4,15.21,20.48,-9.0,FewAYear,Daily,Never,FewAYear,1,1,1,Daily
30498509,1,PickUpOrDropSomeone,HBO,Home,Home,50K-75K,1,Urban,26,Yes,Car,6,0,0,75,Skip,Car,Car,12,4,15.21,20.48,-9.0,FewAYear,Daily,Never,FewAYear,1,1,1,Daily
30499940,1,Home,HBO,TransportSomeone,PickUpOrDropSomeone,15K-25K,1,Urban,28,Yes,Car,0,0,0,30,Skip,Car,Car,1,4,4.22,4.81,-9.0,Never,Daily,Never,Never,1,2,0,Daily
30499940,1,PickUpOrDropSomeone,NHB,WorkRelated,Work,15K-25K,1,Urban,28,Yes,Car,0,0,0,30,Skip,Car,Car,1,4,4.22,4.81,-9.0,Never,Daily,Never,Never,1,2,0,Daily
30499940,1,Work,NHB,TransportSomeone,PickUpOrDropSomeone,15K-25K,1,Urban,28,Yes,Car,0,0,0,30,Skip,Car,Car,1,4,4.22,4.81,-9.0,Never,Daily,Never,Never,1,2,0,Daily
30499940,1,PickUpOrDropSomeone,HBO,Home,Home,15K-25K,1,Urban,28,Yes,Car,0,0,0,30,Skip,Car,Car,1,4,4.22,4.81,-9.0,Never,Daily,Never,Never,1,2,0,Daily
30501542,1,Home,HBSHOP,Shopping,BuyGoods,50K-75K,0,Urban,78,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30501542,1,BuyGoods,NHB,Meals,BuyMeals,50K-75K,0,Urban,78,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30501542,1,BuyMeals,HBSHOP,Home,Home,50K-75K,0,Urban,78,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30501542,1,Home,HBO,Shopping,Errands,50K-75K,0,Urban,78,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30501542,1,Errands,HBO,Home,Home,50K-75K,0,Urban,78,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30501542,1,Home,HBSHOP,Meals,BuyMeals,50K-75K,0,Urban,78,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30501542,1,BuyMeals,HBSHOP,Home,Home,50K-75K,0,Urban,78,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30501542,2,Home,HBSHOP,Meals,BuyMeals,50K-75K,0,Urban,79,Yes,Skip,0,0,0,-1,Skip,Skip,Skip,12,2,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30501542,2,BuyMeals,HBSHOP,Home,Home,50K-75K,0,Urban,79,Yes,Skip,0,0,0,-1,Skip,Skip,Skip,12,2,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30501587,1,Home,HBO,Other,Volunteer,25K-35K,0,Urban,81,Yes,Skip,4,1,0,-1,Skip,Skip,Skip,0,5,-9.0,-9.0,-9.0,FewAMonth,Daily,NotAscertained,NotAscertained,1,2,0,Daily
30501587,1,Volunteer,NHB,Medical,MedicalService,25K-35K,0,Urban,81,Yes,Skip,4,1,0,-1,Skip,Skip,Skip,0,5,-9.0,-9.0,-9.0,FewAMonth,Daily,NotAscertained,NotAscertained,1,2,0,Daily
30501587,1,MedicalService,HBO,Home,Home,25K-35K,0,Urban,81,Yes,Skip,4,1,0,-1,Skip,Skip,Skip,0,5,-9.0,-9.0,-9.0,FewAMonth,Daily,NotAscertained,NotAscertained,1,2,0,Daily
30501587,1,Home,HBSHOP,Shopping,BuyService,25K-35K,0,Urban,81,Yes,Skip,4,1,0,-1,Skip,Skip,Skip,0,5,-9.0,-9.0,-9.0,FewAMonth,Daily,NotAscertained,NotAscertained,1,2,0,Daily
30501587,1,BuyService,HBSHOP,Home,Home,25K-35K,0,Urban,81,Yes,Skip,4,1,0,-1,Skip,Skip,Skip,0,5,-9.0,-9.0,-9.0,FewAMonth,Daily,NotAscertained,NotAscertained,1,2,0,Daily
30501587,2,Home,HBO,Medical,MedicalService,25K-35K,0,Urban,81,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,FewAMonth,Daily,NotAscertained,NotAscertained,1,2,0,Daily
30501587,2,MedicalService,HBO,Home,Home,25K-35K,0,Urban,81,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,FewAMonth,Daily,NotAscertained,NotAscertained,1,2,0,Daily
30501587,2,Home,HBO,Medical,MedicalService,25K-35K,0,Urban,81,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,FewAMonth,Daily,NotAscertained,NotAscertained,1,2,0,Daily
30501587,2,MedicalService,NHB,Shopping,BuyGoods,25K-35K,0,Urban,81,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,FewAMonth,Daily,NotAscertained,NotAscertained,1,2,0,Daily
30501587,2,BuyGoods,HBSHOP,Home,Home,25K-35K,0,Urban,81,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,FewAMonth,Daily,NotAscertained,NotAscertained,1,2,0,Daily
30501587,2,Home,HBSHOP,Shopping,BuyService,25K-35K,0,Urban,81,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,FewAMonth,Daily,NotAscertained,NotAscertained,1,2,0,Daily
30501587,2,BuyService,HBSHOP,Home,Home,25K-35K,0,Urban,81,Yes,Skip,3,0,0,-1,Skip,Skip,Skip,0,7,-9.0,-9.0,-9.0,FewAMonth,Daily,NotAscertained,NotAscertained,1,2,0,Daily
30502414,1,WFH,HBSOCREC,SocialRecreation,GoToGym,15K-25K,1,Urban,40,Yes,NotAscertained,15,1,0,-1,Skip,NotAscertained,NotAscertained,3,6,-9.0,-9.0,-9.0,FewAWeek,Daily,FewAYear,Never,1,1,0,Daily
30502414,1,GoToGym,HBSOCREC,Home,WFH,15K-25K,1,Urban,40,Yes,NotAscertained,15,1,0,-1,Skip,NotAscertained,NotAscertained,3,6,-9.0,-9.0,-9.0,FewAWeek,Daily,FewAYear,Never,1,1,0,Daily
30502414,1,WFH,HBW,WorkRelated,Work,15K-25K,1,Urban,40,Yes,NotAscertained,15,1,0,-1,Skip,NotAscertained,NotAscertained,3,6,-9.0,-9.0,-9.0,FewAWeek,Daily,FewAYear,Never,1,1,0,Daily
30502414,1,Work,NHB,WorkRelated,Work,15K-25K,1,Urban,40,Yes,NotAscertained,15,1,0,-1,Skip,NotAscertained,NotAscertained,3,6,-9.0,-9.0,-9.0,FewAWeek,Daily,FewAYear,Never,1,1,0,Daily
30502414,1,Work,NHB,SocialRecreation,VisitFriends,15K-25K,1,Urban,40,Yes,NotAscertained,15,1,0,-1,Skip,NotAscertained,NotAscertained,3,6,-9.0,-9.0,-9.0,FewAWeek,Daily,FewAYear,Never,1,1,0,Daily
30502414,1,VisitFriends,HBSOCREC,Home,Home,15K-25K,1,Urban,40,Yes,NotAscertained,15,1,0,-1,Skip,NotAscertained,NotAscertained,3,6,-9.0,-9.0,-9.0,FewAWeek,Daily,FewAYear,Never,1,1,0,Daily
30502751,1,Home,HBSOCREC,SocialRecreation,GoToGym,morethan200K,2,Urban,58,Yes,NotAscertained,14,0,0,-1,Skip,NotAscertained,NotAscertained,4,3,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502751,1,GoToGym,NHB,Shopping,BuyGoods,morethan200K,2,Urban,58,Yes,NotAscertained,14,0,0,-1,Skip,NotAscertained,NotAscertained,4,3,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502751,1,BuyGoods,HBSHOP,Home,WFH,morethan200K,2,Urban,58,Yes,NotAscertained,14,0,0,-1,Skip,NotAscertained,NotAscertained,4,3,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502751,2,Home,HBW,WorkRelated,Work,morethan200K,2,Urban,61,Yes,Car,2,0,0,25,FewYear,Car,Car,3,2,15.93,20.42,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502751,2,Work,NHB,WorkRelated,Work,morethan200K,2,Urban,61,Yes,Car,2,0,0,25,FewYear,Car,Car,3,2,15.93,20.42,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502871,1,Work,NHB,WorkRelated,Work,75K-100K,1,Urban,59,Yes,NotAscertained,5,0,0,-1,Skip,NotAscertained,NotAscertained,2,4,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502871,1,Work,NHB,Shopping,BuyService,75K-100K,1,Urban,59,Yes,NotAscertained,5,0,0,-1,Skip,NotAscertained,NotAscertained,2,4,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502871,1,BuyService,NHB,WorkRelated,Work,75K-100K,1,Urban,59,Yes,NotAscertained,5,0,0,-1,Skip,NotAscertained,NotAscertained,2,4,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502871,1,Work,NHB,WorkRelated,Work,75K-100K,1,Urban,59,Yes,NotAscertained,5,0,0,-1,Skip,NotAscertained,NotAscertained,2,4,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502871,2,Home,HBSHOP,Shopping,BuyGoods,75K-100K,1,Urban,58,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502871,2,BuyGoods,NHB,TransportSomeone,PickUpOrDropSomeone,75K-100K,1,Urban,58,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502871,2,PickUpOrDropSomeone,NHB,Shopping,BuyGoods,75K-100K,1,Urban,58,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502871,2,BuyGoods,NHB,TransportSomeone,PickUpOrDropSomeone,75K-100K,1,Urban,58,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502871,2,PickUpOrDropSomeone,NHB,Shopping,BuyGoods,75K-100K,1,Urban,58,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502871,2,BuyGoods,HBSHOP,Home,Home,75K-100K,1,Urban,58,Yes,Skip,5,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502973,1,Home,HBSOCREC,SocialRecreation,VisitFriends,75K-100K,1,Rural,60,Yes,Skip,1,0,0,-1,Skip,Skip,Skip,2,2,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502973,1,VisitFriends,HBSOCREC,Home,Home,75K-100K,1,Rural,60,Yes,Skip,1,0,0,-1,Skip,Skip,Skip,2,2,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502973,2,Home,HBW,WorkRelated,Work,75K-100K,1,Rural,61,Yes,Car,7,0,0,55,Skip,Car,Car,1,2,39.65,43.3,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30502973,2,Work,HBW,Home,Home,75K-100K,1,Rural,61,Yes,Car,7,0,0,55,Skip,Car,Car,1,2,39.65,43.3,-9.0,Never,Daily,Never,Never,1,2,2,Daily
30503308,1,Home,HBSOCREC,SocialRecreation,VisitFriends,50K-75K,0,Urban,26,Yes,Skip,1,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30503308,1,VisitFriends,NHB,Shopping,BuyGoods,50K-75K,0,Urban,26,Yes,Skip,1,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30503308,1,BuyGoods,HBSHOP,Home,Home,50K-75K,0,Urban,26,Yes,Skip,1,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30503308,1,Home,HBO,Shopping,Errands,50K-75K,0,Urban,26,Yes,Skip,1,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30503308,1,Errands,NHB,Shopping,BuyGoods,50K-75K,0,Urban,26,Yes,Skip,1,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30503308,1,BuyGoods,HBSHOP,Home,Home,50K-75K,0,Urban,26,Yes,Skip,1,0,0,-1,Skip,Skip,Skip,0,6,-9.0,-9.0,-9.0,Never,Daily,Never,Never,1,2,1,Daily
30503630,1,VisitFriends,NHB,Shopping,BuyGoods,50K-75K,2,Rural,44,Yes,Car,15,0,0,17,Skip,Car,Car,0,5,6.39,9.63,-9.0,Never,Daily,Never,Never,1,5,1,Daily
30503630,1,BuyGoods,HBSHOP,Home,Home,50K-75K,2,Rural,44,Yes,Car,15,0,0,17,Skip,Car,Car,0,5,6.39,9.63,-9.0,Never,Daily,Never,Never,1,5,1,Daily
30503630,1,Home,HBSHOP,Shopping,BuyGoods,50K-75K,2,Rural,44,Yes,Car,15,0,0,17,Skip,Car,Car,0,5,6.39,9.63,-9.0,Never,Daily,Never,Never,1,5,1,Daily
30503630,1,BuyGoods,NHB,Shopping,BuyGoods,50K-75K,2,Rural,44,Yes,Car,15,0,0,17,Skip,Car,Car,0,5,6.39,9.63,-9.0,Never,Daily,Never,Never,1,5,1,Daily
30503630,1,BuyGoods,HBSHOP,Home,Home,50K-75K,2,Rural,44,Yes,Car,15,0,0,17,Skip,Car,Car,0,5,6.39,9.63,-9.0,Never,Daily,Never,Never,1,5,1,Daily
30503630,2,Home,HBW,WorkRelated,Work,50K-75K,2,Rural,45,Yes,PickupTruck,25,0,0,35,Skip,PickupTruck,PickupTruck,5,4,7.01,10.25,-9.0,Never,Daily,Never,Never,1,5,1,Daily
30503630,2,Work,NHB,Shopping,BuyService,50K-75K,2,Rural,45,Yes,PickupTruck,25,0,0,35,Skip,PickupTruck,PickupTruck,5,4,7.01,10.25,-9.0,Never,Daily,Never,Never,1,5,1,Daily
30503630,2,BuyService,NHB,WorkRelated,Work,50K-75K,2,Rural,45,Yes,PickupTruck,25,0,0,35,Skip,PickupTruck,PickupTruck,5,4,7.01,10.25,-9.0,Never,Daily,Never,Never,1,5,1,Daily
30503630,2,Work,HBW,Home,Home,50K-75K,2,Rural,45,Yes,PickupTruck,25,0,0,35,Skip,PickupTruck,PickupTruck,5,4,7.01,10.25,-9.0,Never,Daily,Never,Never,1,5,1,Daily
30503630,3,VisitFriends,NHB,Shopping,BuyGoods,50K-75K,2,Rural,8,Skip,Skip,15,2,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,10.75,Never,Daily,Never,Never,1,5,1,Daily
30503630,3,BuyGoods,HBSHOP,Home,Home,50K-75K,2,Rural,8,Skip,Skip,15,2,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,10.75,Never,Daily,Never,Never,1,5,1,Daily
30503630,3,Home,HBSHOP,Shopping,BuyGoods,50K-75K,2,Rural,8,Skip,Skip,15,2,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,10.75,Never,Daily,Never,Never,1,5,1,Daily
30503630,3,BuyGoods,NHB,Shopping,BuyGoods,50K-75K,2,Rural,8,Skip,Skip,15,2,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,10.75,Never,Daily,Never,Never,1,5,1,Daily
30503630,3,BuyGoods,HBSHOP,Home,Home,50K-75K,2,Rural,8,Skip,Skip,15,2,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,10.75,Never,Daily,Never,Never,1,5,1,Daily
30503630,4,VisitFriends,NHB,Shopping,BuyGoods,50K-75K,2,Rural,12,Skip,Skip,15,0,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,12.25,Never,Daily,Never,Never,1,5,1,Daily
30503630,4,BuyGoods,HBSHOP,Home,Home,50K-75K,2,Rural,12,Skip,Skip,15,0,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,12.25,Never,Daily,Never,Never,1,5,1,Daily
30503630,4,Home,HBSHOP,Shopping,BuyGoods,50K-75K,2,Rural,12,Skip,Skip,15,0,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,12.25,Never,Daily,Never,Never,1,5,1,Daily
30503630,4,BuyGoods,NHB,Shopping,BuyGoods,50K-75K,2,Rural,12,Skip,Skip,15,0,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,12.25,Never,Daily,Never,Never,1,5,1,Daily
30503630,4,BuyGoods,HBSHOP,Home,Home,50K-75K,2,Rural,12,Skip,Skip,15,0,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,12.25,Never,Daily,Never,Never,1,5,1,Daily
30503630,5,VisitFriends,NHB,Shopping,BuyGoods,50K-75K,2,Rural,13,Skip,Skip,7,0,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,10.35,Never,Daily,Never,Never,1,5,1,Daily
30503630,5,BuyGoods,HBSHOP,Home,Home,50K-75K,2,Rural,13,Skip,Skip,7,0,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,10.35,Never,Daily,Never,Never,1,5,1,Daily
30503630,5,Home,HBSHOP,Shopping,BuyGoods,50K-75K,2,Rural,13,Skip,Skip,7,0,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,10.35,Never,Daily,Never,Never,1,5,1,Daily
30503630,5,BuyGoods,NHB,Shopping,BuyGoods,50K-75K,2,Rural,13,Skip,Skip,7,0,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,10.35,Never,Daily,Never,Never,1,5,1,Daily
30503630,5,BuyGoods,HBSHOP,Home,Home,50K-75K,2,Rural,13,Skip,Skip,7,0,-1,-1,Skip,Skip,Skip,-1,5,-9.0,-9.0,10.35,Never,Daily,Never,Never,1,5,1,Daily
30505055,1,Home,HBO,TransportSomeone,PickUpOrDropSomeone,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,10,12,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,1,PickUpOrDropSomeone,HBO,Home,Home,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,10,12,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,1,Home,HBO,TransportSomeone,PickUpOrDropSomeone,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,10,12,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,1,PickUpOrDropSomeone,NHB,Shopping,BuyGoods,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,10,12,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,1,BuyGoods,HBSHOP,Home,WFH,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,10,12,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,1,WFH,HBO,TransportSomeone,PickUpOrDropSomeone,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,10,12,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,1,PickUpOrDropSomeone,NHB,TransportSomeone,PickUpOrDropSomeone,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,10,12,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,1,PickUpOrDropSomeone,NHB,SocialRecreation,VisitFriends,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,10,12,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,1,VisitFriends,HBSOCREC,Home,Home,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,10,12,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,1,Home,HBO,TransportSomeone,PickUpOrDropSomeone,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,10,12,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,1,PickUpOrDropSomeone,NHB,SocialRecreation,SocialRecreational,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,10,12,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,1,SocialRecreational,HBSOCREC,Home,Home,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,10,12,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,Home,HBSHOP,Shopping,BuyService,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,BuyService,NHB,TransportSomeone,PickUpOrDropSomeone,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,PickUpOrDropSomeone,NHB,Meals,BuyMeals,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,BuyMeals,NHB,TransportSomeone,PickUpOrDropSomeone,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,PickUpOrDropSomeone,NHB,Meals,BuyMeals,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,BuyMeals,NHB,Shopping,BuyService,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,BuyService,NHB,SocialRecreation,SocialRecreational,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,SocialRecreational,NHB,Meals,BuyMeals,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,BuyMeals,HBSHOP,Home,Home,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,Home,HBO,TransportSomeone,PickUpOrDropSomeone,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,PickUpOrDropSomeone,HBO,Home,Home,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,Home,HBO,TransportSomeone,PickUpOrDropSomeone,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,PickUpOrDropSomeone,NHB,SocialRecreation,SocialRecreational,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
30505055,2,SocialRecreational,HBSOCREC,Home,Home,25K-35K,2,Urban,59,Yes,NotAscertained,3,0,0,-1,Skip,NotAscertained,NotAscertained,3,14,-9.0,-9.0,-9.0,NotAscertained,Daily,NotAscertained,Never,1,6,0,Daily
