URBRUR,WKFMHMXX,GCDWORK,TRIPPURP,NBIKETRP,PERSONID,HHSIZE,CNTTDTR,R_AGE,HHFAMINC,DRIVER,WHYFROM,TIMETOWK,WHYTRP1S,HHFAMINC2,WHYTO,WEBUSE,WEBUSE,NWALKTRP,WRKCOUNT,HOUSEID,WRKTRANS
Urban,FewYear,12.15,HBO,0,1,4,4,40,125K-150K,Yes,Errands,20,Home,High,Home,1,Daily,5,3,40654311,Car
Urban,Skip,12.15,HBO,0,2,4,4,42,125K-150K,Yes,Home,20,SchoolOrReligious,High,Religious,1,Daily,7,3,40654311,Car
Urban,Skip,12.15,HBO,0,2,4,4,42,125K-150K,Yes,Religious,20,Home,High,Home,1,Daily,7,3,40654311,Car
Urban,Skip,12.15,HBO,0,2,4,4,42,125K-150K,Yes,Home,20,Shopping,High,Errands,1,Daily,7,3,40654311,Car
Urban,Skip,12.15,HBO,0,2,4,4,42,125K-150K,Yes,Errands,20,Home,High,Home,1,Daily,7,3,40654311,Car
Urban,Skip,0.43,HBO,5,3,4,4,32,125K-150K,No,Home,10,SchoolOrReligious,High,Religious,1,Daily,7,3,40654311,Bicycle
Urban,Skip,0.43,HBO,5,3,4,4,32,125K-150K,No,Religious,10,Home,High,Home,1,Daily,7,3,40654311,Bicycle
Urban,Skip,0.43,HBW,5,3,4,4,32,125K-150K,No,Home,10,WorkRelated,High,Work,1,Daily,7,3,40654311,Bicycle
Urban,Skip,0.43,NHB,5,3,4,4,32,125K-150K,No,Work,10,SocialRecreation,High,VisitFriends,1,Daily,7,3,40654311,Bicycle
Urban,Skip,-9.0,HBO,0,4,4,4,21,125K-150K,No,Home,-1,SchoolOrReligious,High,Religious,1,Daily,3,3,40654311,Skip
Urban,Skip,-9.0,HBO,0,4,4,4,21,125K-150K,No,Religious,-1,Home,High,Home,1,Daily,3,3,40654311,Skip
Urban,Skip,-9.0,HBO,0,4,4,4,21,125K-150K,No,Home,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,3,3,40654311,Skip
Urban,Skip,-9.0,HBO,0,4,4,4,21,125K-150K,No,PickUpOrDropSomeone,-1,Home,High,Home,1,Daily,3,3,40654311,Skip
Urban,Skip,-9.0,HBO,0,1,1,9,69,50K-75K,No,Home,-1,SchoolOrReligious,Moderate,Religious,1,Daily,10,0,40658575,Skip
Urban,Skip,-9.0,NHB,0,1,1,9,69,50K-75K,No,Religious,-1,Meals,Moderate,BuyMeals,1,Daily,10,0,40658575,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,9,69,50K-75K,No,BuyMeals,-1,Home,Moderate,Home,1,Daily,10,0,40658575,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,1,9,69,50K-75K,No,Home,-1,SocialRecreation,Moderate,SocialRecreational,1,Daily,10,0,40658575,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,1,9,69,50K-75K,No,SocialRecreational,-1,Home,Moderate,Home,1,Daily,10,0,40658575,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,9,69,50K-75K,No,Home,-1,Meals,Moderate,BuyMeals,1,Daily,10,0,40658575,Skip
Urban,Skip,-9.0,NHB,0,1,1,9,69,50K-75K,No,BuyMeals,-1,SocialRecreation,Moderate,SocialRecreational,1,Daily,10,0,40658575,Skip
Urban,Skip,-9.0,NHB,0,1,1,9,69,50K-75K,No,SocialRecreational,-1,SocialRecreation,Moderate,VisitFriends,1,Daily,10,0,40658575,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,1,9,69,50K-75K,No,VisitFriends,-1,Home,Moderate,Home,1,Daily,10,0,40658575,Skip
Urban,Skip,2.82,HBW,0,1,1,7,26,25K-35K,Yes,Home,25,WorkRelated,Low,Work,1,Daily,0,1,40659305,Car
Urban,Skip,2.82,NHB,0,1,1,7,26,25K-35K,Yes,Work,25,WorkRelated,Low,WorkRelated,1,Daily,0,1,40659305,Car
Urban,Skip,2.82,NHB,0,1,1,7,26,25K-35K,Yes,WorkRelated,25,WorkRelated,Low,Work,1,Daily,0,1,40659305,Car
Urban,Skip,2.82,NHB,0,1,1,7,26,25K-35K,Yes,Work,25,WorkRelated,Low,WorkRelated,1,Daily,0,1,40659305,Car
Urban,Skip,2.82,NHB,0,1,1,7,26,25K-35K,Yes,WorkRelated,25,WorkRelated,Low,Work,1,Daily,0,1,40659305,Car
Urban,Skip,2.82,NHB,0,1,1,7,26,25K-35K,Yes,Work,25,Shopping,Low,BuyGoods,1,Daily,0,1,40659305,Car
Urban,Skip,2.82,HBSHOP,0,1,1,7,26,25K-35K,Yes,BuyGoods,25,Home,Low,Home,1,Daily,0,1,40659305,Car
Urban,Skip,-9.0,HBO,0,1,2,3,64,75K-100K,Yes,Home,-1,Home,High,Home,1,Daily,5,1,40659981,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,3,64,75K-100K,Yes,Home,-1,Shopping,High,BuyGoods,1,Daily,5,1,40659981,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,3,64,75K-100K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,5,1,40659981,Skip
Urban,OnceMonthMore,10.87,HBW,0,2,2,5,56,75K-100K,Yes,Home,25,WorkRelated,High,Work,1,Daily,0,1,40659981,Car
Urban,OnceMonthMore,10.87,NHB,0,2,2,5,56,75K-100K,Yes,Work,25,Shopping,High,BuyGoods,1,Daily,0,1,40659981,Car
Urban,OnceMonthMore,10.87,HBSHOP,0,2,2,5,56,75K-100K,Yes,BuyGoods,25,Home,High,Home,1,Daily,0,1,40659981,Car
Urban,OnceMonthMore,10.87,HBSHOP,0,2,2,5,56,75K-100K,Yes,Home,25,Shopping,High,BuyGoods,1,Daily,0,1,40659981,Car
Urban,OnceMonthMore,10.87,HBSHOP,0,2,2,5,56,75K-100K,Yes,BuyGoods,25,Home,High,Home,1,Daily,0,1,40659981,Car
Urban,Skip,-9.0,HBSHOP,0,1,4,6,60,75K-100K,Yes,Home,-1,Shopping,High,BuyService,1,Daily,1,1,40660681,Skip
Urban,Skip,-9.0,HBSHOP,0,1,4,6,60,75K-100K,Yes,BuyService,-1,Home,High,Home,1,Daily,1,1,40660681,Skip
Urban,Skip,-9.0,HBO,0,1,4,6,60,75K-100K,Yes,Home,-1,Medical,High,MedicalService,1,Daily,1,1,40660681,Skip
Urban,Skip,-9.0,HBO,0,1,4,6,60,75K-100K,Yes,MedicalService,-1,Home,High,Home,1,Daily,1,1,40660681,Skip
Urban,Skip,-9.0,HBSHOP,0,1,4,6,60,75K-100K,Yes,Home,-1,Shopping,High,BuyGoods,1,Daily,1,1,40660681,Skip
Urban,Skip,-9.0,HBSHOP,0,1,4,6,60,75K-100K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,1,1,40660681,Skip
Urban,Skip,-9.0,HBSHOP,0,2,4,5,56,75K-100K,Yes,Home,-1,Shopping,High,BuyService,1,Daily,3,1,40660681,Skip
Urban,Skip,-9.0,HBSHOP,0,2,4,5,56,75K-100K,Yes,BuyService,-1,Home,High,Home,1,Daily,3,1,40660681,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,4,5,56,75K-100K,Yes,Home,-1,SocialRecreation,High,SocialRecreational,1,Daily,3,1,40660681,Skip
Urban,Skip,-9.0,NHB,0,2,4,5,56,75K-100K,Yes,SocialRecreational,-1,SocialRecreation,High,SocialRecreational,1,Daily,3,1,40660681,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,4,5,56,75K-100K,Yes,SocialRecreational,-1,Home,High,Home,1,Daily,3,1,40660681,Skip
Urban,Skip,0.01,HBSHOP,0,3,4,5,28,75K-100K,Yes,Home,0,Shopping,High,BuyService,1,Daily,2,1,40660681,PickupTruck
Urban,Skip,0.01,HBSHOP,0,3,4,5,28,75K-100K,Yes,BuyService,0,Home,High,Home,1,Daily,2,1,40660681,PickupTruck
Urban,Skip,0.01,HBSOCREC,0,3,4,5,28,75K-100K,Yes,Home,0,SocialRecreation,High,SocialRecreational,1,Daily,2,1,40660681,PickupTruck
Urban,Skip,0.01,NHB,0,3,4,5,28,75K-100K,Yes,SocialRecreational,0,Meals,High,BuyMeals,1,Daily,2,1,40660681,PickupTruck
Urban,Skip,0.01,HBSHOP,0,3,4,5,28,75K-100K,Yes,BuyMeals,0,Home,High,Home,1,Daily,2,1,40660681,PickupTruck
Rural,Skip,8.74,HBW,3,1,2,5,43,35K-50K,Yes,Home,18,WorkRelated,Low,Work,1,Daily,4,1,40661040,SUV
Rural,Skip,8.74,NHB,3,1,2,5,43,35K-50K,Yes,Work,18,TransportSomeone,Low,PickUpOrDropSomeone,1,Daily,4,1,40661040,SUV
Rural,Skip,8.74,NHB,3,1,2,5,43,35K-50K,Yes,PickUpOrDropSomeone,18,WorkRelated,Low,Work,1,Daily,4,1,40661040,SUV
Rural,Skip,8.74,NHB,3,1,2,5,43,35K-50K,Yes,Work,18,TransportSomeone,Low,PickUpOrDropSomeone,1,Daily,4,1,40661040,SUV
Rural,Skip,8.74,HBO,3,1,2,5,43,35K-50K,Yes,PickUpOrDropSomeone,18,Home,Low,Home,1,Daily,4,1,40661040,SUV
Urban,Skip,-9.0,HBO,0,1,1,4,72,35K-50K,Yes,Home,-1,TransportSomeone,Low,PickUpOrDropSomeone,1,Daily,3,0,40662754,Skip
Urban,Skip,-9.0,NHB,0,1,1,4,72,35K-50K,Yes,PickUpOrDropSomeone,-1,SocialRecreation,Low,SocialRecreational,1,Daily,3,0,40662754,Skip
Urban,Skip,-9.0,NHB,0,1,1,4,72,35K-50K,Yes,SocialRecreational,-1,TransportSomeone,Low,PickUpOrDropSomeone,1,Daily,3,0,40662754,Skip
Urban,Skip,-9.0,HBO,0,1,1,4,72,35K-50K,Yes,PickUpOrDropSomeone,-1,Home,Low,Home,1,Daily,3,0,40662754,Skip
Urban,Skip,-9.0,NHB,0,1,1,4,29,150K-200K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,30,1,40665183,NotAscertained
Urban,Skip,-9.0,NHB,0,1,1,4,29,150K-200K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,30,1,40665183,NotAscertained
Urban,Skip,-9.0,NHB,0,1,1,4,29,150K-200K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,30,1,40665183,NotAscertained
Urban,Skip,-9.0,HBW,0,1,1,4,29,150K-200K,Yes,WorkRelated,-1,Home,High,Home,1,Daily,30,1,40665183,NotAscertained
Urban,OnceWeekMore,17.04,HBW,0,1,3,2,35,morethan200K,Yes,Home,30,WorkRelated,High,Work,1,Daily,7,2,40666870,Car
Urban,OnceWeekMore,17.04,HBW,0,1,3,2,35,morethan200K,Yes,Work,30,Home,High,Home,1,Daily,7,2,40666870,Car
Urban,Skip,-9.0,HBSHOP,0,1,1,3,59,25K-35K,Yes,Home,-1,Shopping,Low,BuyService,1,Daily,2,0,40668556,Skip
Urban,Skip,-9.0,NHB,0,1,1,3,59,25K-35K,Yes,BuyService,-1,Meals,Low,BuyMeals,1,Daily,2,0,40668556,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,3,59,25K-35K,Yes,BuyMeals,-1,Home,Low,Home,1,Daily,2,0,40668556,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,6,72,35K-50K,Yes,Home,-1,Meals,Low,BuyMeals,1,Daily,3,0,40669677,Skip
Urban,Skip,-9.0,NHB,0,1,2,6,72,35K-50K,Yes,BuyMeals,-1,Shopping,Low,BuyService,1,Daily,3,0,40669677,Skip
Urban,Skip,-9.0,NHB,0,1,2,6,72,35K-50K,Yes,BuyService,-1,Shopping,Low,BuyService,1,Daily,3,0,40669677,Skip
Urban,Skip,-9.0,NHB,0,1,2,6,72,35K-50K,Yes,BuyService,-1,Shopping,Low,BuyService,1,Daily,3,0,40669677,Skip
Urban,Skip,-9.0,NHB,0,1,2,6,72,35K-50K,Yes,BuyService,-1,Shopping,Low,BuyGoods,1,Daily,3,0,40669677,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,6,72,35K-50K,Yes,BuyGoods,-1,Home,Low,Home,1,Daily,3,0,40669677,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,3,69,35K-50K,Yes,Home,-1,Shopping,Low,BuyService,1,Daily,10,0,40669677,Skip
Urban,Skip,-9.0,NHB,0,2,2,3,69,35K-50K,Yes,BuyService,-1,Shopping,Low,BuyGoods,1,Daily,10,0,40669677,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,3,69,35K-50K,Yes,BuyGoods,-1,Home,Low,Home,1,Daily,10,0,40669677,Skip
Urban,Skip,2.71,HBW,0,1,2,2,64,15K-25K,Yes,Home,10,WorkRelated,VeryLow,Work,2,FewAWeek,0,1,40669737,SUV
Urban,Skip,2.71,HBW,0,1,2,2,64,15K-25K,Yes,Work,10,Home,VeryLow,Home,2,FewAWeek,0,1,40669737,SUV
Urban,Skip,1.87,HBW,0,1,6,7,31,lessthan10K,Yes,Home,5,WorkRelated,ExtremelyLow,Work,1,Daily,5,2,40671684,SUV
Urban,Skip,1.87,NHB,0,1,6,7,31,lessthan10K,Yes,Work,5,TransportSomeone,ExtremelyLow,PickUpOrDropSomeone,1,Daily,5,2,40671684,SUV
Urban,Skip,1.87,NHB,0,1,6,7,31,lessthan10K,Yes,PickUpOrDropSomeone,5,TransportSomeone,ExtremelyLow,PickUpOrDropSomeone,1,Daily,5,2,40671684,SUV
Urban,Skip,1.87,NHB,0,1,6,7,31,lessthan10K,Yes,PickUpOrDropSomeone,5,WorkRelated,ExtremelyLow,Work,1,Daily,5,2,40671684,SUV
Urban,Skip,1.87,HBW,0,1,6,7,31,lessthan10K,Yes,Work,5,Home,ExtremelyLow,Home,1,Daily,5,2,40671684,SUV
Urban,Skip,1.87,HBO,0,1,6,7,31,lessthan10K,Yes,Home,5,TransportSomeone,ExtremelyLow,PickUpOrDropSomeone,1,Daily,5,2,40671684,SUV
Urban,Skip,1.87,HBO,0,1,6,7,31,lessthan10K,Yes,PickUpOrDropSomeone,5,Home,ExtremelyLow,Home,1,Daily,5,2,40671684,SUV
Urban,Skip,0.75,HBW,0,2,6,4,35,lessthan10K,No,Home,2,WorkRelated,ExtremelyLow,Work,1,Daily,3,2,40671684,SUV
Urban,Skip,0.75,NHB,0,2,6,4,35,lessthan10K,No,Work,2,Shopping,ExtremelyLow,BuyGoods,1,Daily,3,2,40671684,SUV
Urban,Skip,0.75,NHB,0,2,6,4,35,lessthan10K,No,BuyGoods,2,WorkRelated,ExtremelyLow,Work,1,Daily,3,2,40671684,SUV
Urban,Skip,0.75,HBW,0,2,6,4,35,lessthan10K,No,Work,2,Home,ExtremelyLow,Home,1,Daily,3,2,40671684,SUV
Urban,Skip,-9.0,HBO,0,3,6,4,10,lessthan10K,Skip,Home,-1,SchoolOrReligious,ExtremelyLow,GoSchoolAsStudent,1,Daily,8,2,40671684,Skip
Urban,Skip,-9.0,HBO,0,3,6,4,10,lessthan10K,Skip,GoSchoolAsStudent,-1,Home,ExtremelyLow,Home,1,Daily,8,2,40671684,Skip
Urban,Skip,-9.0,HBO,0,3,6,4,10,lessthan10K,Skip,Home,-1,TransportSomeone,ExtremelyLow,PickUpOrDropSomeone,1,Daily,8,2,40671684,Skip
Urban,Skip,-9.0,HBO,0,3,6,4,10,lessthan10K,Skip,PickUpOrDropSomeone,-1,Home,ExtremelyLow,Home,1,Daily,8,2,40671684,Skip
Urban,Skip,2.37,HBW,0,1,2,2,29,75K-100K,Yes,Home,18,WorkRelated,High,Work,1,Daily,0,2,40671940,Car
Urban,Skip,2.37,HBW,0,1,2,2,29,75K-100K,Yes,Work,18,Home,High,Home,1,Daily,0,2,40671940,Car
Urban,Skip,2.37,HBW,0,2,2,2,25,75K-100K,Yes,Home,21,WorkRelated,High,Work,1,Daily,15,2,40671940,Car
Urban,Skip,2.37,HBW,0,2,2,2,25,75K-100K,Yes,Work,21,Home,High,Home,1,Daily,15,2,40671940,Car
Urban,Skip,6.17,HBSOCREC,0,1,2,5,41,100K-125K,Yes,Home,30,SocialRecreation,High,GoToGym,1,Daily,6,2,40673221,Car
Urban,Skip,6.17,NHB,0,1,2,5,41,100K-125K,Yes,GoToGym,30,Shopping,High,BuyGoods,1,Daily,6,2,40673221,Car
Urban,Skip,6.17,HBSHOP,0,1,2,5,41,100K-125K,Yes,BuyGoods,30,Home,High,Home,1,Daily,6,2,40673221,Car
Urban,Skip,6.17,HBW,0,1,2,5,41,100K-125K,Yes,Home,30,WorkRelated,High,Work,1,Daily,6,2,40673221,Car
Urban,Skip,6.17,HBW,0,1,2,5,41,100K-125K,Yes,Work,30,Home,High,Home,1,Daily,6,2,40673221,Car
Urban,Skip,-9.0,HBSOCREC,0,2,2,3,44,100K-125K,Yes,WFH,-1,SocialRecreation,High,GoToGym,1,Daily,13,2,40673221,NotAscertained
Urban,Skip,-9.0,NHB,0,2,2,3,44,100K-125K,Yes,GoToGym,-1,Shopping,High,BuyGoods,1,Daily,13,2,40673221,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,2,2,3,44,100K-125K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,13,2,40673221,NotAscertained
Urban,Skip,-9.0,HBW,0,1,2,6,75,50K-75K,Yes,Home,-1,WorkRelated,Moderate,WorkRelated,1,Daily,21,1,40678587,NotAscertained
Urban,Skip,-9.0,HBW,0,1,2,6,75,50K-75K,Yes,WorkRelated,-1,Home,Moderate,WFH,1,Daily,21,1,40678587,NotAscertained
Urban,Skip,-9.0,HBSOCREC,0,1,2,6,75,50K-75K,Yes,WFH,-1,SocialRecreation,Moderate,SocialRecreational,1,Daily,21,1,40678587,NotAscertained
Urban,Skip,-9.0,NHB,0,1,2,6,75,50K-75K,Yes,SocialRecreational,-1,SocialRecreation,Moderate,VisitFriends,1,Daily,21,1,40678587,NotAscertained
Urban,Skip,-9.0,NHB,0,1,2,6,75,50K-75K,Yes,VisitFriends,-1,Meals,Moderate,BuyMeals,1,Daily,21,1,40678587,NotAscertained
Urban,Skip,-9.0,NHB,0,1,2,6,75,50K-75K,Yes,BuyMeals,-1,SocialRecreation,Moderate,VisitFriends,1,Daily,21,1,40678587,NotAscertained
Urban,Skip,-9.0,HBSOCREC,0,2,2,6,75,50K-75K,Yes,Home,-1,SocialRecreation,Moderate,GoToGym,1,Daily,35,1,40678587,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,2,6,75,50K-75K,Yes,GoToGym,-1,Home,Moderate,Home,1,Daily,35,1,40678587,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,2,6,75,50K-75K,Yes,Home,-1,SocialRecreation,Moderate,SocialRecreational,1,Daily,35,1,40678587,Skip
Urban,Skip,-9.0,NHB,0,2,2,6,75,50K-75K,Yes,SocialRecreational,-1,SocialRecreation,Moderate,VisitFriends,1,Daily,35,1,40678587,Skip
Urban,Skip,-9.0,NHB,0,2,2,6,75,50K-75K,Yes,VisitFriends,-1,Meals,Moderate,BuyMeals,1,Daily,35,1,40678587,Skip
Urban,Skip,-9.0,NHB,0,2,2,6,75,50K-75K,Yes,BuyMeals,-1,SocialRecreation,Moderate,VisitFriends,1,Daily,35,1,40678587,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,2,3,80,35K-50K,Yes,Home,-1,SocialRecreation,Low,SocialRecreational,1,Daily,14,0,40679539,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,2,3,80,35K-50K,Yes,SocialRecreational,-1,Home,Low,Home,1,Daily,14,0,40679539,Skip
Urban,Skip,-9.0,HBO,0,1,2,3,80,35K-50K,Yes,Home,-1,Home,Low,Home,1,Daily,14,0,40679539,Skip
Urban,Skip,-9.0,HBO,0,2,2,3,75,35K-50K,Yes,Home,-1,Home,Low,Home,1,Daily,7,0,40679539,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,3,75,35K-50K,Yes,Home,-1,Shopping,Low,BuyGoods,1,Daily,7,0,40679539,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,3,75,35K-50K,Yes,BuyGoods,-1,Home,Low,Home,1,Daily,7,0,40679539,Skip
Rural,Skip,-9.0,HBSHOP,0,1,2,4,72,75K-100K,Yes,Home,-1,Shopping,High,BuyGoods,1,Daily,7,0,40679593,Skip
Rural,Skip,-9.0,NHB,0,1,2,4,72,75K-100K,Yes,BuyGoods,-1,Shopping,High,BuyService,1,Daily,7,0,40679593,Skip
Rural,Skip,-9.0,NHB,0,1,2,4,72,75K-100K,Yes,BuyService,-1,Shopping,High,BuyGoods,1,Daily,7,0,40679593,Skip
Rural,Skip,-9.0,HBSHOP,0,1,2,4,72,75K-100K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,7,0,40679593,Skip
Rural,Skip,-9.0,HBSHOP,0,2,2,4,70,75K-100K,Yes,Home,-1,Shopping,High,BuyGoods,1,Daily,3,0,40679593,Skip
Rural,Skip,-9.0,NHB,0,2,2,4,70,75K-100K,Yes,BuyGoods,-1,Shopping,High,BuyService,1,Daily,3,0,40679593,Skip
Rural,Skip,-9.0,NHB,0,2,2,4,70,75K-100K,Yes,BuyService,-1,Shopping,High,BuyGoods,1,Daily,3,0,40679593,Skip
Rural,Skip,-9.0,HBSHOP,0,2,2,4,70,75K-100K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,3,0,40679593,Skip
Urban,Skip,-9.0,HBO,0,1,1,3,77,10K-15K,No,Home,-1,Medical,ExtremelyLow,MedicalService,2,FewAWeek,7,0,40679837,Skip
Urban,Skip,-9.0,HBO,0,1,1,3,77,10K-15K,No,MedicalService,-1,Home,ExtremelyLow,Home,2,FewAWeek,7,0,40679837,Skip
Urban,Skip,-9.0,HBO,0,1,1,3,77,10K-15K,No,Home,-1,Home,ExtremelyLow,Home,2,FewAWeek,7,0,40679837,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,4,68,25K-35K,Yes,Home,-1,Shopping,Low,BuyService,1,Daily,3,0,40680983,Skip
Urban,Skip,-9.0,NHB,0,1,2,4,68,25K-35K,Yes,BuyService,-1,Shopping,Low,BuyGoods,1,Daily,3,0,40680983,Skip
Urban,Skip,-9.0,NHB,0,1,2,4,68,25K-35K,Yes,BuyGoods,-1,Shopping,Low,BuyGoods,1,Daily,3,0,40680983,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,4,68,25K-35K,Yes,BuyGoods,-1,Home,Low,Home,1,Daily,3,0,40680983,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,4,75,25K-35K,No,Home,-1,Shopping,Low,BuyService,1,Daily,7,0,40680983,Skip
Urban,Skip,-9.0,NHB,0,2,2,4,75,25K-35K,No,BuyService,-1,Shopping,Low,BuyGoods,1,Daily,7,0,40680983,Skip
Urban,Skip,-9.0,NHB,0,2,2,4,75,25K-35K,No,BuyGoods,-1,Shopping,Low,BuyGoods,1,Daily,7,0,40680983,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,4,75,25K-35K,No,BuyGoods,-1,Home,Low,Home,1,Daily,7,0,40680983,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,1,3,82,75K-100K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,0,0,40681765,Skip
Urban,Skip,-9.0,NHB,0,1,1,3,82,75K-100K,Yes,GoToGym,-1,Shopping,High,BuyGoods,1,Daily,0,0,40681765,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,3,82,75K-100K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,0,0,40681765,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,2,7,84,Refused,Yes,Home,-1,SocialRecreation,Refused,GoToGym,2,FewAWeek,22,0,40681890,Skip
Urban,Skip,-9.0,NHB,0,1,2,7,84,Refused,Yes,GoToGym,-1,Shopping,Refused,BuyGoods,2,FewAWeek,22,0,40681890,Skip
Urban,Skip,-9.0,NHB,0,1,2,7,84,Refused,Yes,BuyGoods,-1,Shopping,Refused,BuyGoods,2,FewAWeek,22,0,40681890,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,7,84,Refused,Yes,BuyGoods,-1,Home,Refused,Home,2,FewAWeek,22,0,40681890,Skip
Urban,Skip,-9.0,HBO,0,1,2,7,84,Refused,Yes,Home,-1,SchoolOrReligious,Refused,Religious,2,FewAWeek,22,0,40681890,Skip
Urban,Skip,-9.0,NHB,0,1,2,7,84,Refused,Yes,Religious,-1,Shopping,Refused,BuyGoods,2,FewAWeek,22,0,40681890,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,7,84,Refused,Yes,BuyGoods,-1,Home,Refused,Home,2,FewAWeek,22,0,40681890,Skip
Urban,Skip,-9.0,HBO,0,2,2,3,-8,Refused,Yes,Home,-1,SchoolOrReligious,Refused,Religious,2,FewAWeek,15,0,40681890,Skip
Urban,Skip,-9.0,NHB,0,2,2,3,-8,Refused,Yes,Religious,-1,Shopping,Refused,BuyGoods,2,FewAWeek,15,0,40681890,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,3,-8,Refused,Yes,BuyGoods,-1,Home,Refused,Home,2,FewAWeek,15,0,40681890,Skip
Rural,Skip,-9.0,NHB,0,1,2,5,71,25K-35K,Yes,BuyGoods,-1,Shopping,Low,BuyService,1,Daily,4,0,40682247,Skip
Rural,Skip,-9.0,NHB,0,1,2,5,71,25K-35K,Yes,BuyService,-1,Shopping,Low,BuyGoods,1,Daily,4,0,40682247,Skip
Rural,Skip,-9.0,HBSHOP,0,1,2,5,71,25K-35K,Yes,BuyGoods,-1,Home,Low,Home,1,Daily,4,0,40682247,Skip
Rural,Skip,-9.0,HBSHOP,0,1,2,5,71,25K-35K,Yes,Home,-1,Shopping,Low,BuyService,1,Daily,4,0,40682247,Skip
Rural,Skip,-9.0,HBSHOP,0,1,2,5,71,25K-35K,Yes,BuyService,-1,Home,Low,Home,1,Daily,4,0,40682247,Skip
Rural,Skip,-9.0,HBSHOP,0,2,2,3,82,25K-35K,Yes,Home,-1,Shopping,Low,BuyService,1,Daily,3,0,40682247,Skip
Rural,Skip,-9.0,NHB,0,2,2,3,82,25K-35K,Yes,BuyService,-1,Shopping,Low,BuyGoods,1,Daily,3,0,40682247,Skip
Rural,Skip,-9.0,HBSHOP,0,2,2,3,82,25K-35K,Yes,BuyGoods,-1,Home,Low,Home,1,Daily,3,0,40682247,Skip
Urban,Skip,-9.0,HBO,0,1,1,2,72,15K-25K,Yes,Home,-1,SchoolOrReligious,VeryLow,Religious,1,Daily,7,0,40682255,Skip
Urban,Skip,-9.0,HBO,0,1,1,2,72,15K-25K,Yes,Religious,-1,Home,VeryLow,Home,1,Daily,7,0,40682255,Skip
Rural,Skip,-9.0,HBO,0,1,1,4,75,15K-25K,Yes,Home,-1,Medical,VeryLow,MedicalService,1,Daily,35,0,40683575,Skip
Rural,Skip,-9.0,NHB,0,1,1,4,75,15K-25K,Yes,MedicalService,-1,WorkRelated,VeryLow,WorkRelated,1,Daily,35,0,40683575,Skip
Rural,Skip,-9.0,NHB,0,1,1,4,75,15K-25K,Yes,WorkRelated,-1,Shopping,VeryLow,BuyService,1,Daily,35,0,40683575,Skip
Rural,Skip,-9.0,HBSHOP,0,1,1,4,75,15K-25K,Yes,BuyService,-1,Home,VeryLow,Home,1,Daily,35,0,40683575,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,2,2,83,35K-50K,Yes,Home,-1,SocialRecreation,Low,GoToGym,5,Never,4,0,40683909,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,2,2,83,35K-50K,Yes,GoToGym,-1,Home,Low,Home,5,Never,4,0,40683909,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,1,63,15K-25K,No,Home,-1,Shopping,VeryLow,BuyGoods,1,Daily,3,2,40684356,NotAscertained
