URBRUR,WKFMHMXX,GCDWORK,TRIPPURP,NBIKETRP,PERSONID,HHSIZE,CNTTDTR,R_AGE,HHFAMINC,DRIVER,WHYFROM,TIMETOWK,WHYTRP1S,HHFAMINC2,WHYTO,WEBUSE,NWALKTRP,WRKCOUNT,HOUSEID,WRKTRANS
Urban,Skip,-9,HBO,0,2,4,6,37,20K-25K,Yes,Home,15,ServePassenger,Low,DropSomeoneOff,SeveralWeek,4,2,12203822,SUV
Urban,Skip,-9,NHB,0,2,4,6,37,20K-25K,Yes,DropSomeoneOff,15,SocialRecreation,Low,VisitFriends,SeveralWeek,4,2,12203822,SUV
Urban,Skip,-9,NHB,0,2,4,6,37,20K-25K,Yes,VisitFriends,15,ServePassenger,Low,PickUpSomeone,SeveralWeek,4,2,12203822,SUV
Urban,Skip,-9,HBO,0,2,4,6,37,20K-25K,Yes,PickUpSomeone,15,ReturnHome,Low,Home,SeveralWeek,4,2,12203822,SUV
Urban,Skip,-9,HBSHOP,0,2,4,6,37,20K-25K,Yes,Home,15,Shopping,Low,BuyGoods,SeveralWeek,4,2,12203822,SUV
Urban,Skip,-9,HBSHOP,0,2,4,6,37,20K-25K,Yes,BuyGoods,15,ReturnHome,Low,Home,SeveralWeek,4,2,12203822,SUV
Urban,Skip,-1,HBO,-1,3,4,4,3,20K-25K,Skip,Home,-1,ServePassenger,Low,DropSomeoneOff,Skip,-1,2,12203822,Skip
Urban,Skip,-1,NHB,-1,3,4,4,3,20K-25K,Skip,DropSomeoneOff,-1,Family,Low,DayCare,Skip,-1,2,12203822,Skip
Urban,Skip,-1,NHB,-1,3,4,4,3,20K-25K,Skip,DayCare,-1,ServePassenger,Low,PickUpSomeone,Skip,-1,2,12203822,Skip
Urban,Skip,-1,HBO,-1,3,4,4,3,20K-25K,Skip,PickUpSomeone,-1,ReturnHome,Low,Home,Skip,-1,2,12203822,Skip
Urban,Skip,2,HBO,0,1,1,5,51,10K-15K,Yes,Home,10,ServePassenger,VeryLow,PickUpSomeone,AlmostEveryday,2,1,12206364,Car
Urban,Skip,2,NHB,0,1,1,5,51,10K-15K,Yes,PickUpSomeone,10,ToWork,VeryLow,GoToWork,AlmostEveryday,2,1,12206364,Car
Urban,Skip,2,NHB,0,1,1,5,51,10K-15K,Yes,GoToWork,10,Shopping,VeryLow,BuyGoods,AlmostEveryday,2,1,12206364,Car
Urban,Skip,2,NHB,0,1,1,5,51,10K-15K,Yes,BuyGoods,10,ServePassenger,VeryLow,DropSomeoneOff,AlmostEveryday,2,1,12206364,Car
Urban,Skip,2,HBO,0,1,1,5,51,10K-15K,Yes,DropSomeoneOff,10,ReturnHome,VeryLow,Home,AlmostEveryday,2,1,12206364,Car
Urban,Skip,-1,HBSOCREC,0,1,2,8,66,20K-25K,Yes,Home,-1,SocialRecreation,Low,GoToGym,Skip,6,0,12206485,Skip
Urban,Skip,-1,HBSOCREC,0,1,2,8,66,20K-25K,Yes,GoToGym,-1,ReturnHome,Low,Home,Skip,6,0,12206485,Skip
Urban,Skip,-1,HBSHOP,0,1,2,8,66,20K-25K,Yes,Home,-1,EatMeal,Low,GetMeal,Skip,6,0,12206485,Skip
Urban,Skip,-1,NHB,0,1,2,8,66,20K-25K,Yes,GetMeal,-1,Shopping,Low,BuyGas,Skip,6,0,12206485,Skip
Urban,Skip,-1,HBSHOP,0,1,2,8,66,20K-25K,Yes,BuyGas,-1,ReturnHome,Low,Home,Skip,6,0,12206485,Skip
Urban,Skip,-1,HBSHOP,0,1,2,8,66,20K-25K,Yes,Home,-1,EatMeal,Low,GetMeal,Skip,6,0,12206485,Skip
Urban,Skip,-1,NHB,0,1,2,8,66,20K-25K,Yes,GetMeal,-1,SocialRecreation,Low,VisitFriends,Skip,6,0,12206485,Skip
Urban,Skip,-1,HBSOCREC,0,1,2,8,66,20K-25K,Yes,VisitFriends,-1,ReturnHome,Low,Home,Skip,6,0,12206485,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,8,72,20K-25K,Yes,Home,-1,SocialRecreation,Low,GoToGym,Skip,6,0,12206485,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,8,72,20K-25K,Yes,GoToGym,-1,ReturnHome,Low,Home,Skip,6,0,12206485,Skip
Urban,Skip,-1,HBSHOP,0,2,2,8,72,20K-25K,Yes,Home,-1,EatMeal,Low,GetMeal,Skip,6,0,12206485,Skip
Urban,Skip,-1,NHB,0,2,2,8,72,20K-25K,Yes,GetMeal,-1,Shopping,Low,BuyGas,Skip,6,0,12206485,Skip
Urban,Skip,-1,HBSHOP,0,2,2,8,72,20K-25K,Yes,BuyGas,-1,ReturnHome,Low,Home,Skip,6,0,12206485,Skip
Urban,Skip,-1,HBSHOP,0,2,2,8,72,20K-25K,Yes,Home,-1,EatMeal,Low,GetMeal,Skip,6,0,12206485,Skip
Urban,Skip,-1,NHB,0,2,2,8,72,20K-25K,Yes,GetMeal,-1,SocialRecreation,Low,VisitFriends,Skip,6,0,12206485,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,8,72,20K-25K,Yes,VisitFriends,-1,ReturnHome,Low,Home,Skip,6,0,12206485,Skip
Urban,Skip,14,HBW,0,1,2,4,40,70K-75K,Yes,Home,25,ToWork,High,GoToWork,AlmostEveryday,1,1,12207101,Car
Urban,Skip,14,NHB,0,1,2,4,40,70K-75K,Yes,GoToWork,25,Family,High,BuyService,AlmostEveryday,1,1,12207101,Car
Urban,Skip,14,NHB,0,1,2,4,40,70K-75K,Yes,BuyService,25,ReturnWork,High,ReturnToWork,AlmostEveryday,1,1,12207101,Car
Urban,Skip,14,HBW,0,1,2,4,40,70K-75K,Yes,ReturnToWork,25,ReturnHome,High,Home,AlmostEveryday,1,1,12207101,Car
Urban,Skip,-1,HBSOCREC,0,2,2,2,40,70K-75K,Yes,Home,-1,SocialRecreation,High,GoToGym,AlmostEveryday,5,1,12207101,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,2,40,70K-75K,Yes,GoToGym,-1,ReturnHome,High,Home,AlmostEveryday,5,1,12207101,Skip
Urban,Skip,7,HBSHOP,0,1,3,6,30,80K-100K,Yes,Home,20,Shopping,High,BuyGoods,SeveralWeek,7,2,12207192,Car
Urban,Skip,7,NHB,0,1,3,6,30,80K-100K,Yes,BuyGoods,20,Family,High,BuyService,SeveralWeek,7,2,12207192,Car
Urban,Skip,7,NHB,0,1,3,6,30,80K-100K,Yes,BuyService,20,Shopping,High,BuyGoods,SeveralWeek,7,2,12207192,Car
Urban,Skip,7,NHB,0,1,3,6,30,80K-100K,Yes,BuyGoods,20,EatMeal,High,GetMeal,SeveralWeek,7,2,12207192,Car
Urban,Skip,7,NHB,0,1,3,6,30,80K-100K,Yes,GetMeal,20,Family,High,Shopping,SeveralWeek,7,2,12207192,Car
Urban,Skip,7,HBSHOP,0,1,3,6,30,80K-100K,Yes,Shopping,20,ReturnHome,High,Home,SeveralWeek,7,2,12207192,Car
Urban,Skip,8,HBSHOP,0,2,3,6,34,80K-100K,Yes,Home,20,Shopping,High,BuyGoods,AlmostEveryday,0,2,12207192,PickupTruck
Urban,Skip,8,NHB,0,2,3,6,34,80K-100K,Yes,BuyGoods,20,Family,High,BuyService,AlmostEveryday,0,2,12207192,PickupTruck
Urban,Skip,8,NHB,0,2,3,6,34,80K-100K,Yes,BuyService,20,Shopping,High,BuyGoods,AlmostEveryday,0,2,12207192,PickupTruck
Urban,Skip,8,NHB,0,2,3,6,34,80K-100K,Yes,BuyGoods,20,EatMeal,High,GetMeal,AlmostEveryday,0,2,12207192,PickupTruck
Urban,Skip,8,NHB,0,2,3,6,34,80K-100K,Yes,GetMeal,20,Family,High,Shopping,AlmostEveryday,0,2,12207192,PickupTruck
Urban,Skip,8,HBSHOP,0,2,3,6,34,80K-100K,Yes,Shopping,20,ReturnHome,High,Home,AlmostEveryday,0,2,12207192,PickupTruck
Urban,Skip,-1,HBSHOP,-1,3,3,6,0,80K-100K,Skip,Home,-1,Shopping,High,BuyGoods,Skip,-1,2,12207192,Skip
Urban,Skip,-1,NHB,-1,3,3,6,0,80K-100K,Skip,BuyGoods,-1,Family,High,BuyService,Skip,-1,2,12207192,Skip
Urban,Skip,-1,NHB,-1,3,3,6,0,80K-100K,Skip,BuyService,-1,Shopping,High,BuyGoods,Skip,-1,2,12207192,Skip
Urban,Skip,-1,NHB,-1,3,3,6,0,80K-100K,Skip,BuyGoods,-1,EatMeal,High,GetMeal,Skip,-1,2,12207192,Skip
Urban,Skip,-1,NHB,-1,3,3,6,0,80K-100K,Skip,GetMeal,-1,Family,High,Shopping,Skip,-1,2,12207192,Skip
Urban,Skip,-1,HBSHOP,-1,3,3,6,0,80K-100K,Skip,Shopping,-1,ReturnHome,High,Home,Skip,-1,2,12207192,Skip
Urban,Skip,-1,HBO,0,1,4,6,39,35K-40K,Yes,Home,-1,Medical,Moderate,MedicalService,SeveralWeek,2,2,12209123,Skip
Urban,Skip,-1,HBO,0,1,4,6,39,35K-40K,Yes,MedicalService,-1,ReturnHome,Moderate,Home,SeveralWeek,2,2,12209123,Skip
Urban,Skip,-1,HBSHOP,0,1,4,6,39,35K-40K,Yes,Home,-1,Shopping,Moderate,BuyGoods,SeveralWeek,2,2,12209123,Skip
Urban,Skip,-1,HBSHOP,0,1,4,6,39,35K-40K,Yes,BuyGoods,-1,ReturnHome,Moderate,Home,SeveralWeek,2,2,12209123,Skip
Urban,Skip,-1,HBSHOP,0,1,4,6,39,35K-40K,Yes,Home,-1,Shopping,Moderate,BuyGoods,SeveralWeek,2,2,12209123,Skip
Urban,Skip,-1,HBSHOP,0,1,4,6,39,35K-40K,Yes,BuyGoods,-1,ReturnHome,Moderate,Home,SeveralWeek,2,2,12209123,Skip
Urban,Skip,-1,HBO,0,1,2,2,72,10K-15K,Yes,Home,-1,Medical,VeryLow,MedicalService,AlmostEveryday,0,0,12211957,Skip
Urban,Skip,-1,HBO,0,1,2,2,72,10K-15K,Yes,MedicalService,-1,ReturnHome,VeryLow,Home,AlmostEveryday,0,0,12211957,Skip
Urban,Skip,-1,HBO,7,2,2,2,78,10K-15K,Yes,Home,-1,Medical,VeryLow,MedicalService,Skip,0,0,12211957,Skip
Urban,Skip,-1,HBO,7,2,2,2,78,10K-15K,Yes,MedicalService,-1,ReturnHome,VeryLow,Home,Skip,0,0,12211957,Skip
Urban,Skip,-1,HBO,0,1,4,4,51,25K-30K,Yes,Home,-1,ServePassenger,Low,DropSomeoneOff,AlmostEveryday,0,3,12220333,Skip
Urban,Skip,-1,HBO,0,1,4,4,51,25K-30K,Yes,DropSomeoneOff,-1,ReturnHome,Low,Home,AlmostEveryday,0,3,12220333,Skip
Urban,Skip,-1,HBO,0,1,4,4,51,25K-30K,Yes,Home,-1,ServePassenger,Low,PickUpSomeone,AlmostEveryday,0,3,12220333,Skip
Urban,Skip,-1,HBO,0,1,4,4,51,25K-30K,Yes,PickUpSomeone,-1,ReturnHome,Low,Home,AlmostEveryday,0,3,12220333,Skip
Urban,Skip,2,HBSHOP,0,2,4,2,49,25K-30K,Yes,Home,5,Shopping,Low,BuyGoods,OnceWeek,0,3,12220333,Car
Urban,Skip,2,HBSHOP,0,2,4,2,49,25K-30K,Yes,BuyGoods,5,ReturnHome,Low,Home,OnceWeek,0,3,12220333,Car
Urban,Skip,4,NHB,0,3,4,6,16,25K-30K,Yes,Skip,10,Family,Low,FamilyPersonalBusiness,SeveralWeek,2,3,12220333,Car
Urban,Skip,4,HBO,0,3,4,6,16,25K-30K,Yes,FamilyPersonalBusiness,10,ReturnHome,Low,Home,SeveralWeek,2,3,12220333,Car
Urban,Skip,4,HBSOCREC,0,3,4,6,16,25K-30K,Yes,Home,10,SocialRecreation,Low,HangOut,SeveralWeek,2,3,12220333,Car
Urban,Skip,4,NHB,0,3,4,6,16,25K-30K,Yes,HangOut,10,ServePassenger,Low,DropSomeoneOff,SeveralWeek,2,3,12220333,Car
Urban,Skip,4,NHB,0,3,4,6,16,25K-30K,Yes,DropSomeoneOff,10,SocialRecreation,Low,HangOut,SeveralWeek,2,3,12220333,Car
Urban,Skip,4,HBSOCREC,0,3,4,6,16,25K-30K,Yes,HangOut,10,ReturnHome,Low,Home,SeveralWeek,2,3,12220333,Car
Urban,Skip,-1,HBSOCREC,-1,4,4,5,13,25K-30K,Skip,Home,-1,SocialRecreation,Low,HangOut,Skip,-1,3,12220333,Skip
Urban,Skip,-1,HBSOCREC,-1,4,4,5,13,25K-30K,Skip,HangOut,-1,ReturnHome,Low,Home,Skip,-1,3,12220333,Skip
Urban,Skip,-1,HBSOCREC,-1,4,4,5,13,25K-30K,Skip,Home,-1,SocialRecreation,Low,GoToGym,Skip,-1,3,12220333,Skip
Urban,Skip,-1,NHB,-1,4,4,5,13,25K-30K,Skip,GoToGym,-1,SocialRecreation,Low,HangOut,Skip,-1,3,12220333,Skip
Urban,Skip,-1,HBSOCREC,-1,4,4,5,13,25K-30K,Skip,HangOut,-1,ReturnHome,Low,Home,Skip,-1,3,12220333,Skip
Urban,OnceWeekMore,17,HBW,0,1,1,10,55,80K-100K,Yes,Home,45,ToWork,High,GoToWork,OnceWeek,3,1,12221385,Car
Urban,OnceWeekMore,17,HBW,0,1,1,10,55,80K-100K,Yes,GoToWork,45,ReturnHome,High,Home,OnceWeek,3,1,12221385,Car
Urban,OnceWeekMore,17,HBSHOP,0,1,1,10,55,80K-100K,Yes,Home,45,Family,High,BuyService,OnceWeek,3,1,12221385,Car
Urban,OnceWeekMore,17,NHB,0,1,1,10,55,80K-100K,Yes,BuyService,45,Family,High,Shopping,OnceWeek,3,1,12221385,Car
Urban,OnceWeekMore,17,NHB,0,1,1,10,55,80K-100K,Yes,Shopping,45,Family,High,BuyService,OnceWeek,3,1,12221385,Car
Urban,OnceWeekMore,17,NHB,0,1,1,10,55,80K-100K,Yes,BuyService,45,Family,High,Shopping,OnceWeek,3,1,12221385,Car
Urban,OnceWeekMore,17,NHB,0,1,1,10,55,80K-100K,Yes,Shopping,45,Medical,High,MedicalService,OnceWeek,3,1,12221385,Car
Urban,OnceWeekMore,17,HBO,0,1,1,10,55,80K-100K,Yes,MedicalService,45,ReturnHome,High,Home,OnceWeek,3,1,12221385,Car
Urban,OnceWeekMore,17,HBSOCREC,0,1,1,10,55,80K-100K,Yes,Home,45,SocialRecreation,High,SocialRecreational,OnceWeek,3,1,12221385,Car
Urban,OnceWeekMore,17,HBSOCREC,0,1,1,10,55,80K-100K,Yes,SocialRecreational,45,ReturnHome,High,Home,OnceWeek,3,1,12221385,Car
Urban,Skip,5,HBO,0,1,4,7,27,75K-80K,Yes,Home,15,ServePassenger,High,DropSomeoneOff,AlmostEveryday,3,2,12222711,SUV
Urban,Skip,5,NHB,0,1,4,7,27,75K-80K,Yes,DropSomeoneOff,15,ToWork,High,GoToWork,AlmostEveryday,3,2,12222711,SUV
Urban,Skip,5,NHB,0,1,4,7,27,75K-80K,Yes,GoToWork,15,WorkRelated,High,OtherWorkRelated,AlmostEveryday,3,2,12222711,SUV
Urban,Skip,5,NHB,0,1,4,7,27,75K-80K,Yes,OtherWorkRelated,15,ReturnWork,High,ReturnToWork,AlmostEveryday,3,2,12222711,SUV
Urban,Skip,5,NHB,0,1,4,7,27,75K-80K,Yes,ReturnToWork,15,Shopping,High,BuyGoods,AlmostEveryday,3,2,12222711,SUV
Urban,Skip,5,NHB,0,1,4,7,27,75K-80K,Yes,BuyGoods,15,ServePassenger,High,DropSomeoneOff,AlmostEveryday,3,2,12222711,SUV
Urban,Skip,5,HBO,0,1,4,7,27,75K-80K,Yes,DropSomeoneOff,15,ReturnHome,High,Home,AlmostEveryday,3,2,12222711,SUV
Urban,Skip,-1,HBO,-1,3,4,2,4,75K-80K,Skip,Home,-1,Family,High,DayCare,Skip,-1,2,12222711,Skip
Urban,Skip,-1,HBO,-1,3,4,2,4,75K-80K,Skip,DayCare,-1,ReturnHome,High,Home,Skip,-1,2,12222711,Skip
Urban,Skip,-1,HBO,-1,4,4,2,2,75K-80K,Skip,Home,-1,Family,High,DayCare,Skip,-1,2,12222711,Skip
Urban,Skip,-1,HBO,-1,4,4,2,2,75K-80K,Skip,DayCare,-1,ReturnHome,High,Home,Skip,-1,2,12222711,Skip
Urban,Skip,-1,HBSHOP,0,1,2,4,74,35K-40K,Yes,Home,-1,EatMeal,Moderate,Meals,Skip,3,0,12222971,Skip
Urban,Skip,-1,HBSHOP,0,1,2,4,74,35K-40K,Yes,Meals,-1,ReturnHome,Moderate,Home,Skip,3,0,12222971,Skip
Urban,Skip,-1,HBSHOP,0,1,2,4,74,35K-40K,Yes,Home,-1,EatMeal,Moderate,GetMeal,Skip,3,0,12222971,Skip
Urban,Skip,-1,HBSHOP,0,1,2,4,74,35K-40K,Yes,GetMeal,-1,ReturnHome,Moderate,Home,Skip,3,0,12222971,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,4,84,35K-40K,Yes,Home,-1,SocialRecreation,Moderate,VisitFriends,Skip,3,0,12222971,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,4,84,35K-40K,Yes,VisitFriends,-1,ReturnHome,Moderate,Home,Skip,3,0,12222971,Skip
Urban,Skip,-1,HBO,0,2,2,4,84,35K-40K,Yes,Home,-1,Family,Moderate,FamilyPersonalBusiness,Skip,3,0,12222971,Skip
Urban,Skip,-1,HBO,0,2,2,4,84,35K-40K,Yes,FamilyPersonalBusiness,-1,ReturnHome,Moderate,Home,Skip,3,0,12222971,Skip
Urban,Skip,4,HBO,0,1,3,5,31,35K-40K,Yes,Home,10,School,Moderate,GoSchoolAsStudent,AlmostEveryday,4,2,12224135,Car
Urban,Skip,4,NHB,0,1,3,5,31,35K-40K,Yes,GoSchoolAsStudent,10,SocialRecreation,Moderate,GoToGym,AlmostEveryday,4,2,12224135,Car
Urban,Skip,4,HBSOCREC,0,1,3,5,31,35K-40K,Yes,GoToGym,10,ReturnHome,Moderate,Home,AlmostEveryday,4,2,12224135,Car
Urban,Skip,4,HBSOCREC,0,1,3,5,31,35K-40K,Yes,Home,10,SocialRecreation,Moderate,GoToGym,AlmostEveryday,4,2,12224135,Car
Urban,Skip,4,HBSOCREC,0,1,3,5,31,35K-40K,Yes,GoToGym,10,ReturnHome,Moderate,Home,AlmostEveryday,4,2,12224135,Car
Urban,Skip,5,HBW,0,2,3,3,29,35K-40K,Yes,Home,35,ToWork,Moderate,GoToWork,OnceMonth,2,2,12224135,SUV
Urban,Skip,5,NHB,0,2,3,3,29,35K-40K,Yes,GoToWork,35,Shopping,Moderate,BuyGoods,OnceMonth,2,2,12224135,SUV
Urban,Skip,5,HBSHOP,0,2,3,3,29,35K-40K,Yes,BuyGoods,35,ReturnHome,Moderate,Home,OnceMonth,2,2,12224135,SUV
Urban,Skip,-1,HBO,-1,3,3,2,13,35K-40K,Skip,Home,-1,School,Moderate,GoSchoolAsStudent,Skip,-1,2,12224135,Skip
Urban,Skip,-1,HBO,-1,3,3,2,13,35K-40K,Skip,GoSchoolAsStudent,-1,ReturnHome,Moderate,Home,Skip,-1,2,12224135,Skip
Urban,Skip,7,HBW,3,1,4,4,37,morethan100K,Yes,Home,20,ToWork,High,GoToWork,SeveralWeek,0,1,12224881,PickupTruck
Urban,Skip,7,NHB,3,1,4,4,37,morethan100K,Yes,GoToWork,20,EatMeal,High,GetMeal,SeveralWeek,0,1,12224881,PickupTruck
Urban,Skip,7,NHB,3,1,4,4,37,morethan100K,Yes,GetMeal,20,ReturnWork,High,ReturnToWork,SeveralWeek,0,1,12224881,PickupTruck
Urban,Skip,7,HBW,3,1,4,4,37,morethan100K,Yes,ReturnToWork,20,ReturnHome,High,Home,SeveralWeek,0,1,12224881,PickupTruck
Urban,Skip,-1,HBO,3,2,4,8,38,morethan100K,Yes,Home,-1,ServePassenger,High,DropSomeoneOff,OnceWeek,3,1,12224881,Skip
Urban,Skip,-1,NHB,3,2,4,8,38,morethan100K,Yes,DropSomeoneOff,-1,ServePassenger,High,DropSomeoneOff,OnceWeek,3,1,12224881,Skip
Urban,Skip,-1,NHB,3,2,4,8,38,morethan100K,Yes,DropSomeoneOff,-1,Shopping,High,BuyGoods,OnceWeek,3,1,12224881,Skip
Urban,Skip,-1,NHB,3,2,4,8,38,morethan100K,Yes,BuyGoods,-1,ServePassenger,High,PickUpSomeone,OnceWeek,3,1,12224881,Skip
Urban,Skip,-1,NHB,3,2,4,8,38,morethan100K,Yes,PickUpSomeone,-1,ServePassenger,High,PickUpSomeone,OnceWeek,3,1,12224881,Skip
Urban,Skip,-1,HBO,3,2,4,8,38,morethan100K,Yes,PickUpSomeone,-1,ReturnHome,High,Home,OnceWeek,3,1,12224881,Skip
Urban,Skip,-1,HBO,3,2,4,8,38,morethan100K,Yes,Home,-1,ServePassenger,High,TakeAndWait,OnceWeek,3,1,12224881,Skip
Urban,Skip,-1,HBO,3,2,4,8,38,morethan100K,Yes,TakeAndWait,-1,ReturnHome,High,Home,OnceWeek,3,1,12224881,Skip
Urban,Skip,-1,HBO,-1,3,4,3,15,morethan100K,Yes,Home,-1,School,High,GoSchoolAsStudent,Skip,-1,1,12224881,Skip
Urban,Skip,-1,NHB,-1,3,4,3,15,morethan100K,Yes,GoSchoolAsStudent,-1,School,High,GoSchoolAsStudent,Skip,-1,1,12224881,Skip
Urban,Skip,-1,HBO,-1,3,4,3,15,morethan100K,Yes,GoSchoolAsStudent,-1,ReturnHome,High,Home,Skip,-1,1,12224881,Skip
Urban,Skip,-1,HBO,-1,4,4,4,12,morethan100K,Skip,Home,-1,School,High,GoSchoolAsStudent,Skip,-1,1,12224881,Skip
Urban,Skip,-1,HBO,-1,4,4,4,12,morethan100K,Skip,GoSchoolAsStudent,-1,ReturnHome,High,Home,Skip,-1,1,12224881,Skip
Urban,Skip,-1,HBSOCREC,-1,4,4,4,12,morethan100K,Skip,Home,-1,SocialRecreation,High,GoToGym,Skip,-1,1,12224881,Skip
Urban,Skip,-1,HBSOCREC,-1,4,4,4,12,morethan100K,Skip,GoToGym,-1,ReturnHome,High,Home,Skip,-1,1,12224881,Skip
Urban,Skip,10,HBW,0,1,3,2,61,45K-50K,Yes,Home,20,ToWork,High,GoToWork,Never,0,2,12225356,Car
Urban,Skip,10,HBW,0,1,3,2,61,45K-50K,Yes,GoToWork,20,ReturnHome,High,Home,Never,0,2,12225356,Car
Rural,Skip,5,HBSHOP,3,1,2,4,54,5K-10K,Yes,Home,7,Shopping,ExtremelyLow,BuyGoods,Skip,5,1,12226634,Car
Rural,Skip,5,HBSHOP,3,1,2,4,54,5K-10K,Yes,BuyGoods,7,ReturnHome,ExtremelyLow,Home,Skip,5,1,12226634,Car
Rural,Skip,5,HBSOCREC,3,1,2,4,54,5K-10K,Yes,Home,7,SocialRecreation,ExtremelyLow,VisitFriends,Skip,5,1,12226634,Car
Rural,Skip,5,HBSOCREC,3,1,2,4,54,5K-10K,Yes,VisitFriends,7,ReturnHome,ExtremelyLow,Home,Skip,5,1,12226634,Car
Rural,Skip,-1,HBSOCREC,2,2,2,5,66,5K-10K,Yes,Home,-1,SocialRecreation,ExtremelyLow,GoToGym,Skip,5,1,12226634,Skip
Rural,Skip,-1,NHB,2,2,2,5,66,5K-10K,Yes,GoToGym,-1,Shopping,ExtremelyLow,BuyGoods,Skip,5,1,12226634,Skip
Rural,Skip,-1,HBSHOP,2,2,2,5,66,5K-10K,Yes,BuyGoods,-1,ReturnHome,ExtremelyLow,Home,Skip,5,1,12226634,Skip
Rural,Skip,-1,HBSOCREC,2,2,2,5,66,5K-10K,Yes,Home,-1,SocialRecreation,ExtremelyLow,VisitFriends,Skip,5,1,12226634,Skip
Rural,Skip,-1,HBSOCREC,2,2,2,5,66,5K-10K,Yes,VisitFriends,-1,ReturnHome,ExtremelyLow,Home,Skip,5,1,12226634,Skip
Urban,Skip,-1,HBSOCREC,-1,4,4,2,2,30K-35K,Skip,Home,-1,SocialRecreation,Moderate,HangOut,Skip,-1,2,12229774,Skip
Urban,Skip,-1,HBSOCREC,-1,4,4,2,2,30K-35K,Skip,HangOut,-1,ReturnHome,Moderate,Home,Skip,-1,2,12229774,Skip
Urban,Skip,2,HBW,0,1,2,6,51,80K-100K,Yes,Home,8,ToWork,High,GoToWork,SeveralWeek,3,2,12231713,Car
Urban,Skip,2,NHB,0,1,2,6,51,80K-100K,Yes,GoToWork,8,Shopping,High,BuyGoods,SeveralWeek,3,2,12231713,Car
Urban,Skip,2,NHB,0,1,2,6,51,80K-100K,Yes,BuyGoods,8,Shopping,High,BuyGoods,SeveralWeek,3,2,12231713,Car
Urban,Skip,2,NHB,0,1,2,6,51,80K-100K,Yes,BuyGoods,8,Shopping,High,BuyGoods,SeveralWeek,3,2,12231713,Car
Urban,Skip,2,NHB,0,1,2,6,51,80K-100K,Yes,BuyGoods,8,Family,High,BuyService,SeveralWeek,3,2,12231713,Car
Urban,Skip,2,HBSHOP,0,1,2,6,51,80K-100K,Yes,BuyService,8,ReturnHome,High,Home,SeveralWeek,3,2,12231713,Car
Urban,Skip,4,HBSOCREC,0,2,2,11,51,80K-100K,Yes,Home,13,SocialRecreation,High,GoToGym,SeveralWeek,5,2,12231713,Car
Urban,Skip,4,NHB,0,2,2,11,51,80K-100K,Yes,GoToGym,13,Family,High,BuyService,SeveralWeek,5,2,12231713,Car
Urban,Skip,4,NHB,0,2,2,11,51,80K-100K,Yes,BuyService,13,ToWork,High,GoToWork,SeveralWeek,5,2,12231713,Car
Urban,Skip,4,NHB,0,2,2,11,51,80K-100K,Yes,GoToWork,13,Shopping,High,BuyGoods,SeveralWeek,5,2,12231713,Car
Urban,Skip,4,NHB,0,2,2,11,51,80K-100K,Yes,BuyGoods,13,ToWork,High,GoToWork,SeveralWeek,5,2,12231713,Car
Urban,Skip,4,NHB,0,2,2,11,51,80K-100K,Yes,GoToWork,13,ReturnWork,High,ReturnToWork,SeveralWeek,5,2,12231713,Car
Urban,Skip,4,NHB,0,2,2,11,51,80K-100K,Yes,ReturnToWork,13,EatMeal,High,GetMeal,SeveralWeek,5,2,12231713,Car
Urban,Skip,4,NHB,0,2,2,11,51,80K-100K,Yes,GetMeal,13,ReturnWork,High,ReturnToWork,SeveralWeek,5,2,12231713,Car
Urban,Skip,4,NHB,0,2,2,11,51,80K-100K,Yes,ReturnToWork,13,ReturnWork,High,ReturnToWork,SeveralWeek,5,2,12231713,Car
Urban,Skip,4,NHB,0,2,2,11,51,80K-100K,Yes,ReturnToWork,13,ReturnWork,High,ReturnToWork,SeveralWeek,5,2,12231713,Car
Urban,Skip,4,HBW,0,2,2,11,51,80K-100K,Yes,ReturnToWork,13,ReturnHome,High,Home,SeveralWeek,5,2,12231713,Car
Urban,Skip,-1,NHB,0,1,2,3,22,40K-45K,Yes,Library,-1,School,Moderate,Library,AlmostEveryday,2,1,12239876,Skip
Urban,Skip,-1,NHB,0,1,2,3,22,40K-45K,Yes,Library,-1,School,Moderate,Library,AlmostEveryday,2,1,12239876,Skip
Urban,Skip,-1,HBO,0,1,2,3,22,40K-45K,Yes,Library,-1,ReturnHome,Moderate,Home,AlmostEveryday,2,1,12239876,Skip
Urban,Skip,-1,HBW,0,2,2,2,22,40K-45K,Yes,Home,60,ToWork,Moderate,GoToWork,AlmostEveryday,2,1,12239876,Car
Urban,Skip,-1,HBW,0,2,2,2,22,40K-45K,Yes,GoToWork,60,ReturnHome,Moderate,Home,AlmostEveryday,2,1,12239876,Car
Urban,Skip,-1,HBSOCREC,0,2,2,4,60,15K-20K,Yes,Home,-1,SocialRecreation,VeryLow,VisitPublicPlace,Skip,0,0,12241927,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,4,60,15K-20K,Yes,VisitPublicPlace,-1,ReturnHome,VeryLow,Home,Skip,0,0,12241927,Skip
