TIMETOWK,GCDWORK,TRIPPURP,WHYTO,WKFMHMXX,DRIVER,WRKTRANS,NWALKTRP,HHSIZE,WHYTRP1S,WHYFROM,NBIKETRP,R_AGE,CNTTDTR,WRKCOUNT,URBRUR,HHFAMINC,WEBUSE,HOUSEID,PERSONID,HHFAMINC2
-1,-1,1,4,0,0,1,1,1,1,30,12,52,5,0,0,12,1,10177442,1,1
-1,-1,1,21,0,0,1,1,1,6,4,12,52,5,0,0,12,1,10177442,1,1
-1,-1,3,3,0,0,1,1,1,3,21,12,52,5,0,0,12,1,10177442,1,1
-1,-1,3,21,0,0,1,1,1,6,0,12,52,5,0,0,12,1,10177442,1,1
45,23,4,2,0,0,0,3,3,2,0,0,37,5,2,0,1,4,10187973,1,2
45,23,1,16,0,0,0,3,3,10,3,0,37,5,2,0,1,4,10187973,1,2
45,23,1,17,0,0,0,3,3,11,16,0,37,5,2,0,1,4,10187973,1,2
45,23,1,6,0,0,0,3,3,5,17,0,37,5,2,0,1,4,10187973,1,2
45,23,0,3,0,0,0,3,3,3,6,0,37,5,2,0,1,4,10187973,1,2
2,0,4,2,0,0,4,4,1,2,0,0,37,2,1,1,9,1,10188505,1,2
2,0,4,3,0,0,4,4,1,3,3,0,37,2,1,1,9,1,10188505,1,2
13,5,0,6,0,0,0,3,2,5,0,0,38,4,2,0,4,1,10196283,1,2
13,5,1,6,0,0,0,3,2,5,6,0,38,4,2,0,4,1,10196283,1,2
13,5,1,6,0,0,0,3,2,5,6,0,38,4,2,0,4,1,10196283,1,2
13,5,0,3,0,0,0,3,2,3,6,0,38,4,2,0,4,1,10196283,1,2
15,4,2,16,0,0,0,3,2,10,0,0,32,4,2,0,4,3,10196283,2,2
15,4,1,6,0,0,0,3,2,5,16,0,32,4,2,0,4,3,10196283,2,2
15,4,1,6,0,0,0,3,2,5,6,0,32,4,2,0,4,3,10196283,2,2
15,4,0,3,0,0,0,3,2,3,6,0,32,4,2,0,4,3,10196283,2,2
22,8,3,22,0,0,0,7,2,6,0,0,58,7,2,0,6,3,10198205,1,2
22,8,3,3,0,0,0,7,2,3,22,0,58,7,2,0,6,3,10198205,1,2
22,8,0,30,0,0,0,7,2,1,0,0,58,7,2,0,6,3,10198205,1,2
22,8,1,22,0,0,0,7,2,6,30,0,58,7,2,0,6,3,10198205,1,2
22,8,3,3,0,0,0,7,2,3,22,0,58,7,2,0,6,3,10198205,1,2
22,8,2,12,0,0,0,7,2,4,0,0,58,7,2,0,6,3,10198205,1,2
22,8,2,3,0,0,0,7,2,3,12,0,58,7,2,0,6,3,10198205,1,2
-1,-1,4,2,0,0,1,0,2,2,0,0,29,2,2,0,6,1,10198205,2,2
-1,-1,4,3,0,0,1,0,2,3,3,0,29,2,2,0,6,1,10198205,2,2
50,-9,0,6,0,0,6,1,4,5,0,0,21,2,4,0,0,0,10198988,1,0
50,-9,0,3,0,0,6,1,4,3,6,0,21,2,4,0,0,0,10198988,1,0
40,-9,0,6,0,0,0,1,4,5,0,0,25,3,4,0,0,0,10198988,2,0
40,-9,1,1,0,0,0,1,4,1,6,0,25,3,4,0,0,0,10198988,2,0
40,-9,0,3,0,0,0,1,4,3,2,0,25,3,4,0,0,0,10198988,2,0
35,-9,3,27,0,0,0,1,4,6,0,1,32,2,4,0,0,0,10198988,3,0
35,-9,3,3,0,0,0,1,4,3,28,1,32,2,4,0,0,0,10198988,3,0
15,1,0,0,0,0,0,1,4,0,0,3,20,3,4,0,0,0,10198988,4,0
15,1,1,6,0,0,0,1,4,5,1,3,20,3,4,0,0,0,10198988,4,0
15,1,0,3,0,0,0,1,4,3,6,3,20,3,4,0,0,0,10198988,4,0
40,13,4,2,0,0,0,4,4,2,0,0,49,5,2,0,5,1,10203051,1,2
40,13,1,1,0,0,0,4,4,1,3,0,49,5,2,0,5,1,10203051,1,2
40,13,0,3,0,0,0,4,4,3,2,0,49,5,2,0,5,1,10203051,1,2
40,13,0,6,0,0,0,4,4,5,0,0,49,5,2,0,5,1,10203051,1,2
40,13,0,3,0,0,0,4,4,3,6,0,49,5,2,0,5,1,10203051,1,2
60,7,2,12,0,0,0,4,4,4,0,0,42,8,2,0,5,1,10203051,2,2
60,7,1,1,0,0,0,4,4,1,12,0,42,8,2,0,5,1,10203051,2,2
60,7,1,2,0,0,0,4,4,2,2,0,42,8,2,0,5,1,10203051,2,2
60,7,1,10,0,0,0,4,4,4,3,0,42,8,2,0,5,1,10203051,2,2
60,7,1,1,0,0,0,4,4,1,10,0,42,8,2,0,5,1,10203051,2,2
60,7,0,3,0,0,0,4,4,3,2,0,42,8,2,0,5,1,10203051,2,2
60,7,0,6,0,0,0,4,4,5,0,0,42,8,2,0,5,1,10203051,2,2
60,7,0,3,0,0,0,4,4,3,6,0,42,8,2,0,5,1,10203051,2,2
-1,-1,3,21,0,2,1,-1,4,6,0,-1,15,7,2,0,5,0,10203051,3,2
-1,-1,3,3,0,2,1,-1,4,3,21,-1,15,7,2,0,5,0,10203051,3,2
-1,-1,0,6,0,2,1,-1,4,5,0,-1,15,7,2,0,5,0,10203051,3,2
-1,-1,1,6,0,2,1,-1,4,5,6,-1,15,7,2,0,5,0,10203051,3,2
-1,-1,1,6,0,2,1,-1,4,5,6,-1,15,7,2,0,5,0,10203051,3,2
-1,-1,1,7,0,2,1,-1,4,6,6,-1,15,7,2,0,5,0,10203051,3,2
-1,-1,3,3,0,2,1,-1,4,3,7,-1,15,7,2,0,5,0,10203051,3,2
-1,-1,0,6,0,1,1,-1,4,5,0,-1,7,2,2,0,5,0,10203051,4,2
-1,-1,0,3,0,1,1,-1,4,3,6,-1,7,2,2,0,5,0,10203051,4,2
-1,-1,2,18,0,0,1,7,6,9,0,0,37,8,2,0,9,3,10205970,1,2
-1,-1,1,0,0,0,1,7,6,0,18,0,37,8,2,0,9,3,10205970,1,2
-1,-1,0,3,0,0,1,7,6,3,1,0,37,8,2,0,9,3,10205970,1,2
-1,-1,3,21,0,0,1,7,6,6,0,0,37,8,2,0,9,3,10205970,1,2
-1,-1,1,6,0,0,1,7,6,5,21,0,37,8,2,0,9,3,10205970,1,2
-1,-1,1,21,0,0,1,7,6,6,6,0,37,8,2,0,9,3,10205970,1,2
-1,-1,1,21,0,0,1,7,6,6,21,0,37,8,2,0,9,3,10205970,1,2
-1,-1,3,3,0,0,1,7,6,3,21,0,37,8,2,0,9,3,10205970,1,2
-1,-1,3,22,0,0,1,5,2,6,0,0,71,11,0,0,10,0,10206632,1,0
-1,-1,1,22,0,0,1,5,2,6,22,0,71,11,0,0,10,0,10206632,1,0
-1,-1,3,3,0,0,1,5,2,3,22,0,71,11,0,0,10,0,10206632,1,0
-1,-1,0,1,0,0,1,5,2,1,0,0,71,11,0,0,10,0,10206632,1,0
-1,-1,1,30,0,0,1,5,2,1,2,0,71,11,0,0,10,0,10206632,1,0
-1,-1,1,11,0,0,1,5,2,7,30,0,71,11,0,0,10,0,10206632,1,0
-1,-1,1,13,0,0,1,5,2,8,11,0,71,11,0,0,10,0,10206632,1,0
-1,-1,1,6,0,0,1,5,2,5,13,0,71,11,0,0,10,0,10206632,1,0
-1,-1,0,3,0,0,1,5,2,3,6,0,71,11,0,0,10,0,10206632,1,0
-1,-1,3,7,0,0,1,5,2,6,0,0,71,11,0,0,10,0,10206632,1,0
-1,-1,3,3,0,0,1,5,2,3,7,0,71,11,0,0,10,0,10206632,1,0
25,9,0,1,0,0,5,3,2,1,0,0,38,9,2,0,5,1,10208300,1,2
25,9,1,2,0,0,5,3,2,2,2,0,38,9,2,0,5,1,10208300,1,2
25,9,1,1,0,0,5,3,2,1,3,0,38,9,2,0,5,1,10208300,1,2
25,9,1,16,0,0,5,3,2,10,2,0,38,9,2,0,5,1,10208300,1,2
25,9,1,6,0,0,5,3,2,5,16,0,38,9,2,0,5,1,10208300,1,2
25,9,1,15,0,0,5,3,2,5,6,0,38,9,2,0,5,1,10208300,1,2
25,9,0,3,0,0,5,3,2,3,15,0,38,9,2,0,5,1,10208300,1,2
25,9,0,6,0,0,5,3,2,5,0,0,38,9,2,0,5,1,10208300,1,2
25,9,0,3,0,0,5,3,2,3,6,0,38,9,2,0,5,1,10208300,1,2
45,12,2,11,0,0,0,1,2,7,0,0,44,7,2,0,5,3,10208300,2,2
45,12,1,0,0,0,0,1,2,0,11,0,44,7,2,0,5,3,10208300,2,2
45,12,1,2,0,0,0,1,2,2,1,0,44,7,2,0,5,3,10208300,2,2
45,12,1,6,0,0,0,1,2,5,3,0,44,7,2,0,5,3,10208300,2,2
45,12,0,3,0,0,0,1,2,3,6,0,44,7,2,0,5,3,10208300,2,2
45,12,0,6,0,0,0,1,2,5,0,0,44,7,2,0,5,3,10208300,2,2
45,12,0,3,0,0,0,1,2,3,6,0,44,7,2,0,5,3,10208300,2,2
-1,-1,0,0,0,0,1,4,2,0,0,0,69,2,0,0,10,5,10208766,1,0
-1,-1,0,3,0,0,1,4,2,3,1,0,69,2,0,0,10,5,10208766,1,0
-1,-1,0,0,0,0,1,2,2,0,0,0,59,2,0,0,10,2,10208766,2,0
-1,-1,0,3,0,0,1,2,2,3,1,0,59,2,0,0,10,2,10208766,2,0
15,9,4,2,0,0,0,7,5,2,0,2,44,2,2,0,1,0,10210611,1,2
15,9,4,3,0,0,0,7,5,3,3,2,44,2,2,0,1,0,10210611,1,2
-1,-1,2,13,0,1,1,-1,5,8,0,-1,9,2,2,0,1,0,10210611,3,2
-1,-1,2,3,0,1,1,-1,5,3,13,-1,9,2,2,0,1,0,10210611,3,2
-1,-1,3,27,0,0,1,24,2,6,0,0,66,3,0,1,1,0,10214057,1,2
-1,-1,1,0,0,0,1,24,2,0,28,0,66,3,0,1,1,0,10214057,1,2
-1,-1,1,27,0,0,1,24,2,6,1,0,66,3,0,1,1,0,10214057,1,2
-1,-1,2,18,0,0,1,7,1,9,0,0,77,8,0,0,0,0,10219306,1,0
-1,-1,2,3,0,0,1,7,1,3,18,0,77,8,0,0,0,0,10219306,1,0
-1,-1,0,0,0,0,1,7,1,0,0,0,77,8,0,0,0,0,10219306,1,0
-1,-1,0,3,0,0,1,7,1,3,1,0,77,8,0,0,0,0,10219306,1,0
-1,-1,2,11,0,0,1,7,1,7,0,0,77,8,0,0,0,0,10219306,1,0
-1,-1,2,3,0,0,1,7,1,3,11,0,77,8,0,0,0,0,10219306,1,0
-1,-1,0,0,0,0,1,7,1,0,0,0,77,8,0,0,0,0,10219306,1,0
-1,-1,0,3,0,0,1,7,1,3,1,0,77,8,0,0,0,0,10219306,1,0
20,5,2,12,0,0,0,4,4,4,0,2,43,14,2,0,1,2,10220414,1,2
20,5,1,31,0,0,0,4,4,0,12,2,43,14,2,0,1,2,10220414,1,2
20,5,1,2,0,0,0,4,4,2,31,2,43,14,2,0,1,2,10220414,1,2
20,5,1,10,0,0,0,4,4,4,3,2,43,14,2,0,1,2,10220414,1,2
20,5,1,25,0,0,0,4,4,12,10,2,43,14,2,0,1,2,10220414,1,2
20,5,1,10,0,0,0,4,4,4,25,2,43,14,2,0,1,2,10220414,1,2
20,5,2,3,0,0,0,4,4,3,10,2,43,14,2,0,1,2,10220414,1,2
20,5,3,22,0,0,0,4,4,6,0,2,43,14,2,0,1,2,10220414,1,2
20,5,1,10,0,0,0,4,4,4,22,2,43,14,2,0,1,2,10220414,1,2
20,5,2,3,0,0,0,4,4,3,10,2,43,14,2,0,1,2,10220414,1,2
20,5,2,12,0,0,0,4,4,4,0,2,43,14,2,0,1,2,10220414,1,2
20,5,2,3,0,0,0,4,4,3,12,2,43,14,2,0,1,2,10220414,1,2
20,5,2,10,0,0,0,4,4,4,0,2,43,14,2,0,1,2,10220414,1,2
20,5,2,3,0,0,0,4,4,3,10,2,43,14,2,0,1,2,10220414,1,2
-1,-1,2,13,0,1,1,-1,4,8,0,-1,13,4,2,0,1,0,10220414,3,2
-1,-1,2,3,0,1,1,-1,4,3,13,-1,13,4,2,0,1,0,10220414,3,2
-1,-1,2,25,0,1,1,-1,4,12,0,-1,13,4,2,0,1,0,10220414,3,2
-1,-1,2,3,0,1,1,-1,4,3,25,-1,13,4,2,0,1,0,10220414,3,2
-1,-1,2,13,0,1,1,-1,4,8,0,-1,9,3,2,0,1,0,10220414,4,2
-1,-1,1,25,0,1,1,-1,4,12,13,-1,9,3,2,0,1,0,10220414,4,2
-1,-1,2,3,0,1,1,-1,4,3,25,-1,9,3,2,0,1,0,10220414,4,2
-1,-1,2,12,0,0,1,7,1,4,0,0,81,6,0,1,0,0,10227477,1,0
-1,-1,2,3,0,0,1,7,1,3,12,0,81,6,0,1,0,0,10227477,1,0
-1,-1,3,22,0,0,1,7,1,6,0,0,81,6,0,1,0,0,10227477,1,0
-1,-1,3,3,0,0,1,7,1,3,22,0,81,6,0,1,0,0,10227477,1,0
-1,-1,0,32,0,0,1,7,1,0,0,0,81,6,0,1,0,0,10227477,1,0
-1,-1,0,3,0,0,1,7,1,3,32,0,81,6,0,1,0,0,10227477,1,0
-1,-1,0,6,0,0,1,0,1,5,0,0,88,2,0,0,0,0,10234260,1,0
-1,-1,0,3,0,0,1,0,1,3,6,0,88,2,0,0,0,0,10234260,1,0
-1,0,2,4,0,0,1,5,2,1,0,0,46,4,2,0,11,1,10234457,1,2
-1,0,2,3,0,0,1,5,2,3,4,0,46,4,2,0,11,1,10234457,1,2
-1,0,0,6,0,0,1,5,2,5,0,0,46,4,2,0,11,1,10234457,1,2
-1,0,0,3,0,0,1,5,2,3,6,0,46,4,2,0,11,1,10234457,1,2
-1,0,2,9,0,0,1,7,2,1,0,0,47,4,2,0,11,4,10234457,2,2
-1,0,2,3,0,0,1,7,2,3,9,0,47,4,2,0,11,4,10234457,2,2
-1,0,0,6,0,0,1,7,2,5,0,0,47,4,2,0,11,4,10234457,2,2
-1,0,0,3,0,0,1,7,2,3,6,0,47,4,2,0,11,4,10234457,2,2
-1,-1,2,12,0,0,1,0,3,4,0,0,40,6,1,0,12,1,10238688,1,1
-1,-1,2,3,0,0,1,0,3,3,12,0,40,6,1,0,12,1,10238688,1,1
-1,-1,0,30,0,0,1,0,3,1,0,0,40,6,1,0,12,1,10238688,1,1
-1,-1,1,0,0,0,1,0,3,0,30,0,40,6,1,0,12,1,10238688,1,1
-1,-1,1,10,0,0,1,0,3,4,1,0,40,6,1,0,12,1,10238688,1,1
-1,-1,2,3,0,0,1,0,3,3,10,0,40,6,1,0,12,1,10238688,1,1
20,7,4,2,0,0,0,0,3,2,0,0,34,4,1,0,12,3,10238688,2,1
20,7,1,0,0,0,0,0,3,0,3,0,34,4,1,0,12,3,10238688,2,1
20,7,1,17,0,0,0,0,3,11,1,0,34,4,1,0,12,3,10238688,2,1
20,7,4,3,0,0,0,0,3,3,17,0,34,4,1,0,12,3,10238688,2,1
-1,-1,2,13,0,2,1,-1,3,8,0,-1,15,4,1,0,12,0,10238688,3,1
-1,-1,2,3,0,2,1,-1,3,3,13,-1,15,4,1,0,12,0,10238688,3,1
-1,-1,3,21,0,2,1,-1,3,6,0,-1,15,4,1,0,12,0,10238688,3,1
-1,-1,3,3,0,2,1,-1,3,3,21,-1,15,4,1,0,12,0,10238688,3,1
-1,-1,2,25,0,0,1,6,2,12,0,0,48,7,1,0,7,0,10239902,1,0
-1,-1,2,3,0,0,1,6,2,3,25,0,48,7,1,0,7,0,10239902,1,0
-1,-1,3,21,0,0,1,6,2,6,0,0,48,7,1,0,7,0,10239902,1,0
-1,-1,1,27,0,0,1,6,2,6,21,0,48,7,1,0,7,0,10239902,1,0
-1,-1,3,3,0,0,1,6,2,3,28,0,48,7,1,0,7,0,10239902,1,0
-1,-1,2,14,0,0,1,6,2,9,0,0,48,7,1,0,7,0,10239902,1,0
-1,-1,2,3,0,0,1,6,2,3,14,0,48,7,1,0,7,0,10239902,1,0
20,2,3,22,0,0,0,0,2,6,0,0,50,7,1,0,7,1,10239902,2,0
20,2,1,1,0,0,0,0,2,1,22,0,50,7,1,0,7,1,10239902,2,0
20,2,1,10,0,0,0,0,2,4,2,0,50,7,1,0,7,1,10239902,2,0
20,2,1,7,0,0,0,0,2,6,10,0,50,7,1,0,7,1,10239902,2,0
20,2,3,3,0,0,0,0,2,3,7,0,50,7,1,0,7,1,10239902,2,0
20,2,2,12,0,0,0,0,2,4,0,0,50,7,1,0,7,1,10239902,2,0
20,2,2,3,0,0,0,0,2,3,12,0,50,7,1,0,7,1,10239902,2,0
15,9,2,12,0,0,0,4,4,4,0,0,38,10,2,0,4,1,10240515,1,2
15,9,1,12,0,0,0,4,4,4,12,0,38,10,2,0,4,1,10240515,1,2
15,9,1,6,0,0,0,4,4,5,12,0,38,10,2,0,4,1,10240515,1,2
15,9,1,2,0,0,0,4,4,2,6,0,38,10,2,0,4,1,10240515,1,2
15,9,1,10,0,0,0,4,4,4,3,0,38,10,2,0,4,1,10240515,1,2
15,9,1,30,0,0,0,4,4,1,10,0,38,10,2,0,4,1,10240515,1,2
15,9,1,22,0,0,0,4,4,6,30,0,38,10,2,0,4,1,10240515,1,2
15,9,3,3,0,0,0,4,4,3,22,0,38,10,2,0,4,1,10240515,1,2
15,9,0,6,0,0,0,4,4,5,0,0,38,10,2,0,4,1,10240515,1,2
15,9,0,3,0,0,0,4,4,3,6,0,38,10,2,0,4,1,10240515,1,2
45,4,2,26,0,0,0,0,4,10,0,0,42,6,2,0,4,1,10240515,2,2
45,4,1,2,0,0,0,0,4,2,27,0,42,6,2,0,4,1,10240515,2,2
45,4,1,10,0,0,0,0,4,4,3,0,42,6,2,0,4,1,10240515,2,2
45,4,1,22,0,0,0,0,4,6,10,0,42,6,2,0,4,1,10240515,2,2
45,4,1,0,0,0,0,0,4,0,22,0,42,6,2,0,4,1,10240515,2,2
45,4,0,3,0,0,0,0,4,3,1,0,42,6,2,0,4,1,10240515,2,2
-1,-1,2,13,0,1,1,-1,4,8,0,-1,8,4,2,0,4,0,10240515,3,2
-1,-1,1,30,0,1,1,-1,4,1,13,-1,8,4,2,0,4,0,10240515,3,2
-1,-1,1,22,0,1,1,-1,4,6,30,-1,8,4,2,0,4,0,10240515,3,2
-1,-1,3,3,0,1,1,-1,4,3,22,-1,8,4,2,0,4,0,10240515,3,2
-1,-1,2,12,0,1,1,-1,4,4,0,-1,5,4,2,0,4,0,10240515,4,2
-1,-1,1,13,0,1,1,-1,4,8,12,-1,5,4,2,0,4,0,10240515,4,2
-1,-1,1,22,0,1,1,-1,4,6,13,-1,5,4,2,0,4,0,10240515,4,2
-1,-1,3,3,0,1,1,-1,4,3,22,-1,5,4,2,0,4,0,10240515,4,2
-1,-1,0,30,0,0,1,2,1,1,0,0,62,2,0,0,12,0,10242359,1,1
-1,-1,0,3,0,0,1,2,1,3,30,0,62,2,0,0,12,0,10242359,1,1
25,5,0,1,0,0,0,2,1,1,0,0,62,8,1,1,4,3,10254503,1,2
25,5,1,2,0,0,0,2,1,2,2,0,62,8,1,1,4,3,10254503,1,2
25,5,1,6,0,0,0,2,1,5,3,0,62,8,1,1,4,3,10254503,1,2
25,5,1,6,0,0,0,2,1,5,6,0,62,8,1,1,4,3,10254503,1,2
25,5,1,17,0,0,0,2,1,11,6,0,62,8,1,1,4,3,10254503,1,2
25,5,4,3,0,0,0,2,1,3,17,0,62,8,1,1,4,3,10254503,1,2
25,5,2,25,0,0,0,2,1,12,0,0,62,8,1,1,4,3,10254503,1,2
25,5,2,3,0,0,0,2,1,3,25,0,62,8,1,1,4,3,10254503,1,2
-1,-1,0,15,0,0,1,0,2,5,0,0,88,3,0,0,4,0,10260764,1,2
-1,-1,1,0,0,0,1,0,2,0,15,0,88,3,0,0,4,0,10260764,1,2
-1,-1,0,3,0,0,1,0,2,3,1,0,88,3,0,0,4,0,10260764,1,2
-1,-1,0,15,0,0,1,3,2,5,0,0,83,4,0,0,4,0,10260764,2,2
-1,-1,1,31,0,0,1,3,2,0,15,0,83,4,0,0,4,0,10260764,2,2
-1,-1,1,6,0,0,1,3,2,5,31,0,83,4,0,0,4,0,10260764,2,2
-1,-1,0,3,0,0,1,3,2,3,6,0,83,4,0,0,4,0,10260764,2,2
-1,-1,0,1,0,0,1,5,1,1,0,0,67,7,0,0,10,0,10263457,1,0
-1,-1,0,3,0,0,1,5,1,3,2,0,67,7,0,0,10,0,10263457,1,0
-1,-1,0,15,0,0,1,5,1,5,0,0,67,7,0,0,10,0,10263457,1,0
-1,-1,0,3,0,0,1,5,1,3,15,0,67,7,0,0,10,0,10263457,1,0
-1,-1,0,1,0,0,1,5,1,1,0,0,67,7,0,0,10,0,10263457,1,0
-1,-1,0,3,0,0,1,5,1,3,2,0,67,7,0,0,10,0,10263457,1,0
-1,-1,0,30,0,0,1,5,1,1,0,0,67,7,0,0,10,0,10263457,1,0
10,7,4,2,0,0,0,5,2,2,0,0,55,2,1,0,10,0,10265675,2,0
10,7,4,3,0,0,0,5,2,3,3,0,55,2,1,0,10,0,10265675,2,0
15,3,2,12,3,0,0,2,4,4,0,0,43,8,2,0,11,1,10266216,1,2
15,3,2,3,3,0,0,2,4,3,12,0,43,8,2,0,11,1,10266216,1,2
15,3,4,2,3,0,0,2,4,2,0,0,43,8,2,0,11,1,10266216,1,2
15,3,4,3,3,0,0,2,4,3,3,0,43,8,2,0,11,1,10266216,1,2
15,3,2,10,3,0,0,2,4,4,0,0,43,8,2,0,11,1,10266216,1,2
15,3,2,3,3,0,0,2,4,3,10,0,43,8,2,0,11,1,10266216,1,2
15,3,2,16,3,0,0,2,4,10,0,0,43,8,2,0,11,1,10266216,1,2
15,3,2,3,3,0,0,2,4,3,16,0,43,8,2,0,11,1,10266216,1,2
10,3,2,4,3,0,0,2,4,1,0,0,46,2,2,0,11,1,10266216,2,2
10,3,2,3,3,0,0,2,4,3,4,0,46,2,2,0,11,1,10266216,2,2
-1,-1,2,13,0,1,1,-1,4,8,0,-1,11,4,2,0,11,0,10266216,3,2
-1,-1,1,13,0,1,1,-1,4,8,13,-1,11,4,2,0,11,0,10266216,3,2
-1,-1,1,22,0,1,1,-1,4,6,13,-1,11,4,2,0,11,0,10266216,3,2
-1,-1,3,3,0,1,1,-1,4,3,22,-1,11,4,2,0,11,0,10266216,3,2
-1,-1,2,13,0,1,1,-1,4,8,0,-1,10,4,2,0,11,0,10266216,4,2
-1,-1,2,3,0,1,1,-1,4,3,13,-1,10,4,2,0,11,0,10266216,4,2
-1,-1,3,22,0,1,1,-1,4,6,0,-1,10,4,2,0,11,0,10266216,4,2
-1,-1,3,3,0,1,1,-1,4,3,22,-1,10,4,2,0,11,0,10266216,4,2
10,3,4,2,0,0,0,1,4,2,0,0,23,6,2,0,13,1,10267914,1,1
10,3,1,2,0,0,0,1,4,2,3,0,23,6,2,0,13,1,10267914,1,1
10,3,1,2,0,0,0,1,4,2,3,0,23,6,2,0,13,1,10267914,1,1
10,3,1,2,0,0,0,1,4,2,3,0,23,6,2,0,13,1,10267914,1,1
10,3,1,30,0,0,0,1,4,1,3,0,23,6,2,0,13,1,10267914,1,1
10,3,0,3,0,0,0,1,4,3,30,0,23,6,2,0,13,1,10267914,1,1
30,8,2,12,0,0,0,0,4,4,0,0,28,4,2,0,13,1,10267914,2,1
30,8,1,2,0,0,0,0,4,2,12,0,28,4,2,0,13,1,10267914,2,1
30,8,1,10,0,0,0,0,4,4,3,0,28,4,2,0,13,1,10267914,2,1
30,8,2,3,0,0,0,0,4,3,10,0,28,4,2,0,13,1,10267914,2,1
-1,-1,2,13,0,1,1,-1,4,8,0,-1,10,2,2,0,13,0,10267914,3,1
-1,-1,2,3,0,1,1,-1,4,3,13,-1,10,2,2,0,13,0,10267914,3,1
-1,-1,2,33,0,1,1,-1,4,1,0,-1,2,2,2,0,13,0,10267914,4,1
-1,-1,2,3,0,1,1,-1,4,3,33,-1,2,2,2,0,13,0,10267914,4,1
-1,-1,0,6,0,0,1,2,1,5,0,0,76,2,0,1,8,0,10269646,1,0
-1,-1,0,3,0,0,1,2,1,3,6,0,76,2,0,1,8,0,10269646,1,0
12,5,4,2,0,0,0,5,4,2,0,0,42,7,3,0,1,1,10270512,1,2
12,5,4,3,0,0,0,5,4,3,3,0,42,7,3,0,1,1,10270512,1,2
12,5,0,6,0,0,0,5,4,5,0,0,42,7,3,0,1,1,10270512,1,2
12,5,0,3,0,0,0,5,4,3,6,0,42,7,3,0,1,1,10270512,1,2
12,5,3,7,0,0,0,5,4,6,0,0,42,7,3,0,1,1,10270512,1,2
12,5,1,17,0,0,0,5,4,11,7,0,42,7,3,0,1,1,10270512,1,2
12,5,4,3,0,0,0,5,4,3,17,0,42,7,3,0,1,1,10270512,1,2
15,5,4,2,0,0,0,7,4,2,0,0,42,6,3,0,1,1,10270512,2,2
15,5,1,25,0,0,0,7,4,12,3,0,42,6,3,0,1,1,10270512,2,2
15,5,1,30,0,0,0,7,4,1,25,0,42,6,3,0,1,1,10270512,2,2
15,5,0,3,0,0,0,7,4,3,30,0,42,6,3,0,1,1,10270512,2,2
15,5,3,22,0,0,0,7,4,6,0,0,42,6,3,0,1,1,10270512,2,2
15,5,3,3,0,0,0,7,4,3,22,0,42,6,3,0,1,1,10270512,2,2
-1,-1,0,6,0,0,1,3,4,5,0,0,16,9,3,0,1,3,10270512,3,2
-1,-1,0,3,0,0,1,3,4,3,6,0,16,9,3,0,1,3,10270512,3,2
-1,-1,0,6,0,0,1,3,4,5,0,0,16,9,3,0,1,3,10270512,3,2
-1,-1,1,6,0,0,1,3,4,5,6,0,16,9,3,0,1,3,10270512,3,2
-1,-1,0,3,0,0,1,3,4,3,6,0,16,9,3,0,1,3,10270512,3,2
-1,-1,0,0,0,0,1,3,4,0,0,0,16,9,3,0,1,3,10270512,3,2
-1,-1,1,7,0,0,1,3,4,6,1,0,16,9,3,0,1,3,10270512,3,2
-1,-1,1,10,0,0,1,3,4,4,7,0,16,9,3,0,1,3,10270512,3,2
-1,-1,2,3,0,0,1,3,4,3,10,0,16,9,3,0,1,3,10270512,3,2
-1,-1,3,7,0,2,1,-1,4,6,0,-1,15,5,3,0,1,0,10270512,4,2
-1,-1,1,2,0,2,1,-1,4,2,7,-1,15,5,3,0,1,0,10270512,4,2
-1,-1,1,7,0,2,1,-1,4,6,3,-1,15,5,3,0,1,0,10270512,4,2
-1,-1,1,10,0,2,1,-1,4,4,7,-1,15,5,3,0,1,0,10270512,4,2
-1,-1,2,3,0,2,1,-1,4,3,10,-1,15,5,3,0,1,0,10270512,4,2
-1,0,0,30,0,0,1,25,4,1,0,0,37,11,2,0,11,1,10276019,1,2
-1,0,1,6,0,0,1,25,4,5,30,0,37,11,2,0,11,1,10276019,1,2
-1,0,1,6,0,0,1,25,4,5,6,0,37,11,2,0,11,1,10276019,1,2
-1,0,1,1,0,0,1,25,4,1,6,0,37,11,2,0,11,1,10276019,1,2
-1,0,0,3,0,0,1,25,4,3,2,0,37,11,2,0,11,1,10276019,1,2
-1,0,3,29,0,0,1,25,4,6,0,0,37,11,2,0,11,1,10276019,1,2
-1,0,3,3,0,0,1,25,4,3,34,0,37,11,2,0,11,1,10276019,1,2
-1,0,2,10,0,0,1,25,4,4,0,0,37,11,2,0,11,1,10276019,1,2
-1,0,2,3,0,0,1,25,4,3,10,0,37,11,2,0,11,1,10276019,1,2
-1,0,2,12,0,0,1,25,4,4,0,0,37,11,2,0,11,1,10276019,1,2
-1,0,2,3,0,0,1,25,4,3,12,0,37,11,2,0,11,1,10276019,1,2
25,10,2,12,0,0,0,3,4,4,0,0,45,3,2,0,11,1,10276019,2,2
25,10,1,2,0,0,0,3,4,2,12,0,45,3,2,0,11,1,10276019,2,2
25,10,4,3,0,0,0,3,4,3,3,0,45,3,2,0,11,1,10276019,2,2
-1,-1,2,13,0,1,1,-1,4,8,0,-1,14,3,2,0,11,0,10276019,3,2
